"","Dine","Share","Type","Date"
"3","大肉串",1,"晚餐","2015-01-29"
"4","西红柿鸡蛋面",1,"晚餐","2015-01-29"
"5","绿豆小米粥",1,"晚餐","2015-01-28"
"6","茄子饼",1,"晚餐","2015-01-26"
