"","Dine","Share","Type","Date"
"3","回锅肉(套)",1,"午餐","2015-07-03"
"4","大米(小)",1,"午餐","2015-07-03"
"5","辣子鸡块(套)",1,"午餐","2015-07-03"
"6","大米",1,"午餐","2015-07-03"
