"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"太钢汽水",2,"晚餐","2015-06-19"
"4",14,"太钢汽水",2,"晚餐","2015-06-17"
"5",15,"西红柿鸡蛋面",2,"晚餐","2015-06-16"
"6",16,"卤鸡蛋",2,"晚餐","2015-06-16"
"7",17,"汉堡",2,"午餐","2015-06-13"
"8",18,"西红柿鸡蛋面",2,"晚餐","2015-06-12"
"9",19,"卤鸡蛋",2,"晚餐","2015-06-12"
"10",20,"大米",2,"晚餐","2015-06-10"
"11",21,"土豆条炒虾(套)",2,"晚餐","2015-06-10"
"12",22,"茴子白炒粉条(套)",2,"晚餐","2015-06-10"
"13",23,"大米",2,"晚餐","2015-06-10"
"14",24,"大米",2,"晚餐","2015-06-09"
"15",25,"过油肉(套)",2,"晚餐","2015-06-09"
"16",26,"叉烧肉炒饭",2,"晚餐","2015-06-08"
"17",27,"叉烧肉炒饭",2,"晚餐","2015-06-04"
"18",28,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-06-03"
"19",29,"糖醋里脊(套)",2,"晚餐","2015-06-03"
"20",30,"大米",2,"晚餐","2015-06-03"
"21",31,"西红柿鸡蛋面",2,"晚餐","2015-06-02"
"22",32,"叉烧肉炒饭",2,"晚餐","2015-05-29"
"23",33,"叉烧肉炒饭",2,"晚餐","2015-05-28"
"24",34,"叉烧肉炒饭",2,"晚餐","2015-05-26"
"25",35,"黑米粥",2,"晚餐","2015-05-25"
"26",36,"鸡蛋灌饼",2,"晚餐","2015-05-25"
"27",37,"叉烧肉炒饭",2,"晚餐","2015-05-20"
"28",38,"叉烧肉炒饭",2,"晚餐","2015-05-15"
"29",39,"叉烧肉炒饭",2,"晚餐","2015-05-12"
"30",40,"叉烧肉炒饭",2,"晚餐","2015-05-11"
"31",41,"叉烧肉炒饭",2,"晚餐","2015-05-08"
"32",42,"宫保鸡丁(套)",2,"晚餐","2015-05-07"
"33",43,"大米",3,"晚餐","2015-05-07"
"34",44,"土豆丝(套)",2,"晚餐","2015-05-07"
"35",45,"绿豆小米粥",2,"晚餐","2015-05-06"
"36",46,"鸡蛋灌饼",2,"晚餐","2015-05-06"
"37",47,"绿豆小米粥",2,"晚餐","2015-05-04"
"38",48,"素馅饼",2,"晚餐","2015-05-04"
"39",49,"夹鸡蛋饼",2,"晚餐","2015-05-04"
"40",50,"西红柿鸡蛋面",2,"晚餐","2015-04-29"
"41",51,"叉烧肉炒饭",2,"午餐","2015-04-28"
"42",52,"叉烧肉炒饭",2,"晚餐","2015-04-27"
"43",53,"辣子鸡块(套)",2,"晚餐","2015-04-24"
"44",54,"土豆鸡块(套)",2,"晚餐","2015-04-24"
"45",55,"大米",2,"晚餐","2015-04-24"
"46",56,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-24"
"47",57,"红烧茄子(套)",2,"午餐","2015-04-24"
"48",58,"大米",2,"午餐","2015-04-24"
"49",59,"宫保鸡丁(套)",2,"午餐","2015-04-23"
"50",60,"大米",2,"午餐","2015-04-23"
"51",61,"麻辣豆腐(套)",2,"午餐","2015-04-23"
"52",62,"叉烧肉炒饭",2,"午餐","2015-04-22"
"53",63,"红烧土豆鸡块面",2,"午餐","2015-04-21"
"54",64,"冷饮",2,"晚餐","2015-04-20"
"55",65,"西红柿鸡蛋面",2,"晚餐","2015-04-16"
"56",66,"叉烧肉炒饭",2,"晚餐","2015-04-14"
"57",67,"叉烧肉炒饭",2,"晚餐","2015-04-13"
"58",68,"叉烧肉炒饭",2,"晚餐","2015-04-09"
"59",69,"优酸乳(袋)",2,"晚餐","2015-04-08"
"60",70,"叉烧肉炒饭",2,"晚餐","2015-04-08"
"61",71,"叉烧肉炒饭",2,"晚餐","2015-04-07"
"62",72,"叉烧肉炒饭",2,"晚餐","2015-04-03"
"63",73,"黑椒猪排饭",2,"晚餐","2015-04-02"
"64",74,"叉烧肉炒饭",2,"晚餐","2015-04-01"
"65",75,"西红柿鸡蛋面",2,"午餐","2015-04-01"
"66",76,"红烧茄子(套)",2,"晚餐","2015-03-31"
"67",77,"大米",2,"晚餐","2015-03-31"
"68",78,"叉烧肉炒饭",2,"午餐","2015-03-31"
"69",79,"叉烧肉炒饭",2,"晚餐","2015-03-30"
"70",80,"红烧土豆鸡块面",2,"午餐","2015-03-30"
"71",81,"叉烧肉炒饭",2,"晚餐","2015-03-25"
"72",82,"红烧土豆鸡块面",2,"午餐","2015-03-25"
"73",83,"宫保鸡丁(套)",2,"午餐","2015-03-24"
"74",84,"大米",2,"午餐","2015-03-24"
"75",85,"干炸蘑菇(套)",2,"午餐","2015-03-24"
"76",86,"叉烧肉炒饭",2,"晚餐","2015-03-19"
"77",87,"肉酱面",2,"晚餐","2015-03-18"
"78",88,"清汤牛肉面",2,"晚餐","2015-03-17"
"79",89,"红烧牛肉面",2,"午餐","2015-03-17"
"80",90,"叉烧肉炒饭",2,"晚餐","2015-03-16"
"81",91,"叉烧肉炒饭",2,"晚餐","2015-03-12"
"82",92,"叉烧肉炒饭",2,"晚餐","2015-03-11"
"83",93,"叉烧肉炒饭",2,"晚餐","2015-02-05"
"84",94,"叉烧肉炒饭",2,"晚餐","2015-02-04"
"85",95,"叉烧肉炒饭",2,"晚餐","2015-02-02"
"86",96,"叉烧肉炒饭",2,"晚餐","2015-01-29"
"87",97,"叉烧肉炒饭",2,"晚餐","2015-01-28"
"88",98,"叉烧肉炒饭",2,"晚餐","2015-01-22"
"89",99,"叉烧肉炒饭",2,"晚餐","2015-01-19"
"90",100,"叉烧肉炒饭",2,"晚餐","2015-01-19"
"91",101,"炸酱面",2,"晚餐","2015-01-16"
"92",102,"叉烧肉炒饭",2,"晚餐","2015-01-13"
"93",103,"叉烧肉炒饭",2,"晚餐","2015-01-06"
"94",104,"红烧茄子(套)",2,"晚餐","2015-01-04"
"95",105,"大米",2,"晚餐","2015-01-04"
"96",106,"叉烧肉炒饭",2,"晚餐","2014-12-30"
"97",107,"叉烧肉炒饭",2,"晚餐","2014-12-25"
"98",108,"叉烧肉炒饭",2,"晚餐","2014-12-19"
"99",109,"叉烧肉炒饭",2,"晚餐","2014-12-18"
"100",110,"叉烧肉炒饭",2,"晚餐","2014-12-17"
"101",111,"叉烧肉炒饭",2,"晚餐","2014-12-16"
"102",112,"叉烧肉炒饭",2,"晚餐","2014-12-15"
"103",113,"叉烧肉炒饭",2,"晚餐","2014-12-12"
"104",114,"大米",2,"晚餐","2014-12-11"
"105",115,"西芹香干(套)",2,"晚餐","2014-12-11"
"106",116,"砂锅炖菜（套）",2,"晚餐","2014-12-10"
"107",117,"砂锅炖菜（套）",2,"晚餐","2014-12-09"
"108",118,"西葫芦炒鸡蛋(套)",2,"晚餐","2014-11-26"
"109",119,"大米",2,"晚餐","2014-11-26"
"110",120,"干炸蘑菇(套)",2,"午餐","2014-11-26"
"111",121,"鱼香肉丝(套)",2,"午餐","2014-11-26"
"112",122,"大米",2,"午餐","2014-11-26"
"113",123,"绿豆小米粥",2,"晚餐","2014-11-23"
"114",124,"夹鸡蛋饼",2,"晚餐","2014-11-23"
"115",125,"宫保鸡丁(套)",2,"午餐","2014-11-20"
"116",126,"大米",2,"午餐","2014-11-20"
"117",127,"夹鸡蛋饼",2,"晚餐","2014-11-14"
"118",128,"南瓜小米粥",2,"晚餐","2014-11-14"
"119",129,"素馅饼",2,"晚餐","2014-11-14"
"120",130,"南瓜小米粥",2,"晚餐","2014-11-12"
"121",131,"茄子饼",2,"晚餐","2014-11-12"
"122",132,"夹鸡蛋饼",2,"晚餐","2014-11-12"
"123",133,"鱼香肉丝(套)",2,"晚餐","2014-11-07"
"124",134,"大米",2,"晚餐","2014-11-07"
"125",135,"麻辣豆腐(套)",2,"晚餐","2014-11-06"
"126",136,"宫保鸡丁(套)",2,"晚餐","2014-11-06"
"127",137,"大米",2,"晚餐","2014-11-06"
"128",138,"土豆鸡块(套)",2,"晚餐","2014-11-04"
"129",139,"宫保鸡丁(套)",2,"晚餐","2014-11-04"
"130",140,"大米",2,"晚餐","2014-11-04"
"131",141,"鱼香肉丝(套)",2,"晚餐","2014-10-31"
"132",142,"土豆鸡块(套)",2,"晚餐","2014-10-31"
"133",143,"大米",2,"晚餐","2014-10-31"
"134",144,"红烧茄子(套)",2,"晚餐","2014-10-30"
"135",145,"大米",2,"晚餐","2014-10-30"
"136",146,"大米",2,"晚餐","2014-10-29"
"137",147,"干炸蘑菇(套)",2,"晚餐","2014-10-29"
"138",148,"莲菜炒肉(套)",2,"晚餐","2014-10-29"
"139",149,"炸酱面",2,"晚餐","2014-10-28"
"140",150,"菜花炒肉(套)",2,"晚餐","2014-10-27"
"141",151,"大米",2,"晚餐","2014-10-27"
"142",152,"宫保鸡丁(套)",2,"晚餐","2014-10-23"
"143",153,"大米",2,"晚餐","2014-10-23"
"144",154,"干炸蘑菇(套)",2,"晚餐","2014-10-22"
"145",155,"糖醋里脊(套)",2,"晚餐","2014-10-22"
"146",156,"大米",2,"晚餐","2014-10-22"
"147",157,"香菇肉片(套)",2,"晚餐","2014-10-21"
"148",158,"大米",2,"晚餐","2014-10-21"
"149",159,"南瓜小米粥",2,"晚餐","2014-10-20"
