"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"营养套餐",2,"早餐","2015-08-03"
"4",14,"豆花肉片(套)",2,"午餐","2015-07-02"
"5",15,"大米",2,"午餐","2015-07-02"
"6",16,"红烧土豆片(套)",2,"午餐","2015-06-28"
"7",17,"茴子白炒粉条(套)",2,"午餐","2015-06-28"
"8",18,"刷酱饼",2,"晚餐","2015-06-24"
"9",19,"大米(小)",2,"午餐","2015-06-24"
"10",20,"葱爆肉(套)",2,"午餐","2015-06-24"
"11",21,"大米",2,"午餐","2015-06-24"
"12",22,"豆花肉片(套)",2,"午餐","2015-06-19"
"13",23,"大米",2,"午餐","2015-06-19"
"14",24,"刷酱饼",2,"晚餐","2015-06-12"
"15",25,"夹火腿饼",2,"晚餐","2015-06-10"
"16",26,"西芹香干(套)",2,"午餐","2015-06-09"
"17",27,"土豆丝(套)",2,"午餐","2015-06-09"
"18",28,"大米",2,"午餐","2015-06-09"
"19",29,"优酸乳(袋)",2,"早餐","2015-06-09"
"20",30,"250冠益乳",2,"早餐","2015-06-05"
"21",31,"大米(小)",2,"午餐","2015-06-04"
"22",32,"麻辣豆腐(套)",2,"午餐","2015-06-04"
"23",33,"宫保鸡丁(套)",2,"午餐","2015-06-04"
"24",34,"辣子鸡块(套)",2,"午餐","2015-05-22"
"25",35,"大米",2,"午餐","2015-05-22"
"26",36,"优酸乳(盒)",2,"晚餐","2015-05-21"
"27",37,"红枣酸乳",2,"早餐","2015-05-21"
"28",38,"鱼香肉丝(套)",2,"午餐","2015-05-14"
"29",39,"大米(小)",2,"午餐","2015-05-14"
"30",40,"苜蓿肉(套)",2,"午餐","2015-05-08"
"31",41,"红烧土豆片(套)",2,"午餐","2015-05-08"
"32",42,"大米",2,"午餐","2015-05-08"
"33",43,"优益C",2,"早餐","2015-05-08"
"34",44,"皮蛋瘦肉粥",2,"晚餐","2015-05-07"
"35",45,"素馅饼",2,"晚餐","2015-05-07"
"36",46,"蘑菇饼",2,"晚餐","2015-05-07"
"37",47,"大米(小)",2,"午餐","2015-05-05"
"38",48,"干锅土豆片(套)",2,"午餐","2015-05-05"
"39",49,"手撕包菜(套)",2,"午餐","2015-05-05"
"40",50,"红枣酸乳",2,"早餐","2015-05-05"
"41",51,"红烧茄子(套)",2,"晚餐","2015-04-27"
"42",52,"豆角土豆条(套)",2,"晚餐","2015-04-27"
"43",53,"优酸乳(盒)",2,"晚餐","2015-04-16"
"44",54,"红枣酸乳",2,"午餐","2015-04-16"
"45",55,"大米",2,"午餐","2015-04-16"
"46",56,"菠萝鸡丁",2,"午餐","2015-04-16"
"47",57,"干炸蘑菇(套)",2,"午餐","2015-04-16"
"48",58,"干炸蘑菇(套)",2,"午餐","2015-04-16"
"49",59,"麻辣豆腐(套)",2,"午餐","2015-04-16"
"50",60,"大米",2,"午餐","2015-04-16"
"51",61,"皮蛋瘦肉粥",2,"晚餐","2015-04-13"
"52",62,"素馅饼",2,"晚餐","2015-04-13"
"53",63,"茄子饼",2,"晚餐","2015-04-13"
"54",64,"辣子鸡块(套)",2,"午餐","2015-04-10"
"55",65,"大米",2,"午餐","2015-04-10"
"56",66,"红烧鲶鱼(套)",2,"午餐","2015-04-09"
"57",67,"大米",2,"午餐","2015-04-09"
"58",68,"苜蓿肉(套)",2,"午餐","2015-04-08"
"59",69,"葱爆肉(套)",2,"午餐","2015-04-08"
"60",70,"大米",2,"午餐","2015-04-08"
"61",71,"大米(小)",2,"午餐","2015-04-08"
"62",72,"红烧土豆片(套)",2,"午餐","2015-04-08"
"63",73,"鱼香肉丝(套)",2,"午餐","2015-04-08"
"64",74,"热狗面包",2,"早餐","2015-04-01"
"65",75,"优益C",2,"早餐","2015-04-01"
"66",76,"三角海绵蛋糕",2,"晚餐","2015-03-30"
"67",77,"热狗面包",2,"晚餐","2015-03-30"
"68",78,"大米(小)",2,"午餐","2015-03-26"
"69",79,"大烩菜(套)",2,"午餐","2015-03-26"
"70",80,"砂锅炖菜（套）",2,"午餐","2015-03-24"
"71",81,"叉烧肉炒饭",2,"午餐","2015-03-23"
"72",82,"叉烧肉炒饭",2,"午餐","2015-03-23"
"73",83,"哈雷蛋糕",2,"早餐","2015-03-23"
"74",84,"绿豆小米粥",2,"晚餐","2015-03-20"
"75",85,"茄子饼",2,"晚餐","2015-03-20"
"76",86,"大米(小)",2,"午餐","2015-03-20"
"77",87,"干锅土豆片(套)",2,"午餐","2015-03-20"
"78",88,"尖椒肉丝(套)",2,"午餐","2015-03-20"
"79",89,"南瓜小米粥",2,"早餐","2015-03-20"
"80",90,"夹土豆丝饼",2,"早餐","2015-03-20"
"81",91,"大米(小)",2,"午餐","2015-03-19"
"82",92,"土豆丝(套)",2,"午餐","2015-03-19"
"83",93,"宫保鸡丁(套)",2,"午餐","2015-03-19"
"84",94,"莫斯利安",2,"早餐","2015-03-19"
"85",95,"营养套餐",2,"早餐","2015-03-19"
"86",96,"学生奶",2,"晚餐","2015-03-18"
"87",97,"学生奶",2,"晚餐","2015-03-18"
"88",98,"家常豆腐(套)",2,"午餐","2015-03-17"
"89",99,"大米(小)",2,"午餐","2015-03-17"
"90",100,"干锅土豆片(套)",2,"午餐","2015-03-17"
"91",101,"营养套餐",2,"早餐","2015-03-17"
"92",102,"怡宝",2,"晚餐","2015-03-15"
"93",103,"金典牛奶",2,"早餐","2015-01-27"
"94",104,"炒凉皮",2,"午餐","2015-01-26"
"95",105,"怡宝",2,"早餐","2015-01-22"
"96",106,"学生奶",3,"早餐","2015-01-22"
"97",107,"汉堡",2,"晚餐","2015-01-19"
"98",108,"豆角土豆条(套)",2,"午餐","2015-01-19"
"99",109,"茴子白炒粉条(套)",2,"午餐","2015-01-19"
"100",110,"大米",2,"午餐","2015-01-19"
"101",111,"学生奶",2,"早餐","2015-01-19"
"102",112,"学生奶",2,"晚餐","2015-01-18"
"103",113,"热狗面包",2,"早餐","2015-01-16"
"104",114,"油条",2,"早餐","2015-01-16"
"105",115,"250冠益乳",2,"早餐","2015-01-15"
"106",116,"营养套餐1",2,"早餐","2015-01-14"
"107",117,"大米(小)",2,"午餐","2015-01-13"
"108",118,"麻辣豆腐(套)",2,"午餐","2015-01-13"
"109",119,"土豆丝(套)",2,"午餐","2015-01-13"
"110",120,"优酸乳(盒)",2,"早餐","2015-01-13"
"111",121,"营养套餐",2,"早餐","2015-01-13"
"112",122,"250冠益乳",2,"晚餐","2015-01-12"
"113",123,"学生奶",2,"早餐","2015-01-08"
"114",124,"红枣酸乳",2,"午餐","2015-01-07"
"115",125,"鸡丁炒米",2,"午餐","2015-01-05"
"116",126,"学生奶",2,"早餐","2015-01-05"
"117",127,"巧克力蛋糕",2,"早餐","2015-01-05"
"118",128,"学生奶",2,"晚餐","2015-01-04"
"119",129,"热狗面包",2,"晚餐","2015-01-04"
"120",130,"豆浆",2,"午餐","2015-01-04"
"121",131,"砂锅炖菜（套）",2,"午餐","2014-12-30"
"122",132,"学生奶",2,"早餐","2014-12-30"
"123",133,"学生奶",2,"早餐","2014-12-30"
"124",134,"哈雷蛋糕",2,"早餐","2014-12-30"
"125",135,"砂锅炖菜（套）",2,"晚餐","2014-12-26"
"126",136,"优酸乳(袋)",2,"午餐","2014-12-26"
"127",137,"大米(小)",2,"午餐","2014-12-26"
"128",138,"干锅土豆片(套)",2,"午餐","2014-12-26"
"129",139,"酸菜粉条(套)",2,"午餐","2014-12-26"
"130",140,"汤面",2,"早餐","2014-12-23"
"131",141,"大米",2,"午餐","2014-12-22"
"132",142,"苜蓿肉(套)",2,"午餐","2014-12-22"
"133",143,"大烩菜(套)",2,"午餐","2014-12-22"
"134",144,"拌汤",2,"早餐","2014-12-22"
"135",145,"牛肉烩饼",2,"晚餐","2014-12-19"
"136",146,"大米(小)",2,"午餐","2014-12-19"
"137",147,"西葫芦炒鸡蛋(套)",2,"午餐","2014-12-19"
"138",148,"营养套餐",2,"早餐","2014-12-19"
"139",149,"牛肉烩饼",2,"午餐","2014-12-18"
"140",150,"学生奶",2,"早餐","2014-12-18"
"141",151,"酱香三丁面",2,"午餐","2014-12-12"
"142",152,"卤鸡蛋",2,"午餐","2014-12-12"
"143",153,"酱香三丁面",2,"午餐","2014-12-12"
"144",154,"学生奶",2,"早餐","2014-12-12"
"145",155,"热饮",2,"早餐","2014-12-11"
"146",156,"优酸乳(盒)",2,"晚餐","2014-12-10"
"147",157,"叉烧肉炒饭",2,"晚餐","2014-12-10"
"148",158,"手撕包菜(套)",2,"午餐","2014-12-09"
"149",159,"大米(小)",2,"午餐","2014-12-09"
"150",160,"玉米粒(套)",2,"午餐","2014-12-09"
"151",161,"馄饨",2,"早餐","2014-12-09"
"152",162,"优益C",2,"晚餐","2014-12-08"
"153",163,"热狗面包",2,"晚餐","2014-12-08"
"154",164,"绿豆小米粥",2,"晚餐","2014-12-08"
"155",165,"红豆蛋糕",2,"早餐","2014-12-08"
"156",166,"汉堡",2,"早餐","2014-12-08"
"157",167,"麻辣拌",2,"午餐","2014-12-05"
"158",168,"250冠益乳",2,"早餐","2014-12-05"
"159",169,"大米(小)",2,"午餐","2014-12-04"
"160",170,"尖椒肉丝(套)",2,"午餐","2014-12-04"
