"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"营养套餐",2,"早餐","2015-08-15"
"4",14,"营养套餐",2,"早餐","2015-08-14"
"5",15,"营养套餐",2,"早餐","2015-08-13"
"6",16,"营养套餐",2,"早餐","2015-08-12"
"7",17,"营养套餐",2,"早餐","2015-08-07"
"8",18,"营养套餐",2,"早餐","2015-06-26"
"9",19,"营养套餐",2,"早餐","2015-06-18"
"10",20,"营养套餐",2,"早餐","2015-06-16"
"11",21,"肉包子",2,"早餐","2015-06-12"
"12",22,"夹里脊饼",2,"晚餐","2015-06-09"
"13",23,"西芹香干(套)",2,"午餐","2015-06-09"
"14",24,"大米",2,"午餐","2015-06-09"
"15",25,"营养套餐",2,"早餐","2015-06-09"
"16",26,"香菇油菜(套)",2,"午餐","2015-06-05"
"17",27,"大米",2,"午餐","2015-06-05"
"18",28,"葡萄干蛋糕",2,"早餐","2015-06-05"
"19",29,"西红柿鸡蛋面",2,"午餐","2015-06-04"
"20",30,"肉包子",2,"早餐","2015-06-04"
"21",31,"夹火腿饼",2,"晚餐","2015-06-03"
"22",32,"西红柿鸡蛋面",2,"午餐","2015-06-03"
"23",33,"营养套餐",2,"早餐","2015-06-03"
"24",34,"夹里脊饼",2,"晚餐","2015-06-02"
"25",35,"营养套餐",2,"早餐","2015-06-02"
"26",36,"夹鸡蛋饼",2,"晚餐","2015-06-01"
"27",37,"炸酱面",2,"午餐","2015-05-29"
"28",38,"豆沙饼",2,"早餐","2015-05-29"
"29",39,"豆角肉丝",2,"午餐","2015-05-28"
"30",40,"葡萄干蛋糕",2,"早餐","2015-05-28"
"31",41,"夹鸡蛋饼",2,"晚餐","2015-05-27"
"32",42,"西红柿鸡蛋面",2,"午餐","2015-05-27"
"33",43,"营养套餐",2,"早餐","2015-05-27"
"34",44,"热干面",2,"午餐","2015-05-26"
"35",45,"肉包子",2,"早餐","2015-05-26"
"36",46,"夹火腿饼",2,"晚餐","2015-05-25"
"37",47,"炸酱面",2,"午餐","2015-05-25"
"38",48,"豆沙饼",2,"早餐","2015-05-22"
"39",49,"夹火腿饼",2,"晚餐","2015-05-21"
"40",50,"大米(小)",2,"午餐","2015-05-21"
"41",51,"家常豆腐(套)",2,"午餐","2015-05-21"
"42",52,"大米",2,"午餐","2015-05-21"
"43",53,"绿茶蛋糕",2,"早餐","2015-05-21"
"44",54,"夹鸡蛋饼",2,"晚餐","2015-05-20"
"45",55,"夹鸡蛋饼",2,"晚餐","2015-05-15"
"46",56,"营养套餐",2,"早餐","2015-05-15"
"47",57,"鸡蛋灌饼",2,"晚餐","2015-05-14"
"48",58,"西红柿鸡蛋面",2,"午餐","2015-05-14"
"49",59,"葡萄干蛋糕",2,"早餐","2015-05-14"
"50",60,"西红柿鸡蛋面",2,"午餐","2015-05-13"
"51",61,"营养套餐",2,"早餐","2015-05-13"
"52",62,"夹里脊饼",2,"晚餐","2015-05-12"
"53",63,"干锅土豆片(套)",2,"午餐","2015-05-12"
"54",64,"大米(小)",2,"午餐","2015-05-12"
"55",65,"刷酱饼",2,"早餐","2015-05-12"
"56",66,"白糖饼",2,"早餐","2015-05-12"
"57",67,"夹里脊饼",2,"晚餐","2015-05-11"
"58",68,"【过油肉焖面】",2,"午餐","2015-05-11"
"59",69,"西红柿鸡蛋面",2,"午餐","2015-05-08"
"60",70,"营养套餐",2,"早餐","2015-05-08"
"61",71,"大米(小)",2,"午餐","2015-05-07"
"62",72,"糖醋里脊(套)",2,"午餐","2015-05-07"
"63",73,"营养套餐",2,"早餐","2015-05-07"
"64",74,"大米(小)",2,"午餐","2015-05-06"
"65",75,"糖醋里脊(套)",2,"午餐","2015-05-06"
"66",76,"葡萄干蛋糕",2,"早餐","2015-05-06"
"67",77,"绿豆小米粥",2,"晚餐","2015-05-05"
"68",78,"肉包子",2,"早餐","2015-05-05"
"69",79,"菠萝鸡丁",2,"午餐","2015-05-04"
"70",80,"大米(小)",2,"午餐","2015-05-04"
"71",81,"西红柿鸡蛋面",2,"午餐","2015-04-30"
"72",82,"肉包子",2,"早餐","2015-04-30"
"73",83,"绿豆小米粥",2,"晚餐","2015-04-29"
"74",84,"红烧排骨面",2,"午餐","2015-04-29"
"75",85,"营养套餐",2,"早餐","2015-04-29"
"76",86,"夹里脊饼",2,"晚餐","2015-04-28"
"77",87,"西红柿鸡蛋面",2,"午餐","2015-04-28"
"78",88,"营养套餐",2,"早餐","2015-04-28"
"79",89,"夹鸡蛋饼",2,"晚餐","2015-04-27"
"80",90,"炸酱面",2,"午餐","2015-04-27"
"81",91,"西红柿鸡蛋面",2,"午餐","2015-04-24"
"82",92,"夹鸡蛋饼",2,"晚餐","2015-04-23"
"83",93,"西红柿鸡蛋面",2,"午餐","2015-04-22"
"84",94,"南瓜小米粥",2,"早餐","2015-04-22"
"85",95,"绿豆小米粥",2,"晚餐","2015-04-21"
"86",96,"夹里脊饼",2,"晚餐","2015-04-21"
"87",97,"鸡蛋灌饼",2,"晚餐","2015-04-20"
"88",98,"西红柿鸡蛋面",2,"午餐","2015-04-18"
"89",99,"夹鸡蛋饼",2,"晚餐","2015-04-17"
"90",100,"营养套餐",2,"早餐","2015-04-17"
"91",101,"鸡蛋灌饼",2,"晚餐","2015-04-16"
"92",102,"大米(小)",2,"午餐","2015-04-16"
"93",103,"大米(小)",2,"午餐","2015-04-16"
"94",104,"家常豆腐(套)",2,"午餐","2015-04-16"
"95",105,"葡萄干蛋糕",2,"早餐","2015-04-16"
"96",106,"麻辣豆腐(套)",2,"午餐","2015-04-15"
"97",107,"麻辣豆腐(套)",2,"午餐","2015-04-15"
"98",108,"营养套餐",2,"早餐","2015-04-15"
"99",109,"夹鸡蛋饼",2,"晚餐","2015-04-14"
"100",110,"西红柿鸡蛋面",2,"午餐","2015-04-14"
"101",111,"肉包子",2,"早餐","2015-04-14"
"102",112,"夹里脊饼",2,"晚餐","2015-04-13"
"103",113,"西红柿鸡蛋面",2,"午餐","2015-04-13"
"104",114,"夹鸡蛋饼",2,"晚餐","2015-04-10"
"105",115,"大米(小)",2,"午餐","2015-04-10"
"106",116,"麻辣豆腐(套)",2,"午餐","2015-04-10"
"107",117,"葡萄干蛋糕",2,"早餐","2015-04-10"
"108",118,"大米(小)",2,"午餐","2015-04-09"
"109",119,"尖椒肉丝(套)",2,"午餐","2015-04-09"
"110",120,"葡萄干蛋糕",2,"早餐","2015-04-09"
"111",121,"西红柿鸡蛋面",2,"午餐","2015-04-08"
"112",122,"肉包子",2,"早餐","2015-04-08"
"113",123,"夹里脊饼",2,"晚餐","2015-04-07"
"114",124,"西红柿鸡蛋面",2,"午餐","2015-04-07"
"115",125,"西红柿鸡蛋面",2,"午餐","2015-04-03"
"116",126,"营养套餐",2,"早餐","2015-04-03"
"117",127,"夹鸡蛋饼",2,"晚餐","2015-04-02"
"118",128,"肉包子",2,"早餐","2015-04-02"
"119",129,"炸酱面",2,"午餐","2015-04-01"
"120",130,"营养套餐",2,"早餐","2015-04-01"
"121",131,"夹鸡蛋饼",2,"晚餐","2015-03-31"
"122",132,"西红柿鸡蛋面",2,"午餐","2015-03-31"
"123",133,"毛毛虫面包",2,"早餐","2015-03-31"
"124",134,"夹里脊饼",2,"晚餐","2015-03-30"
"125",135,"夹鸡蛋饼",2,"晚餐","2015-03-27"
"126",136,"西红柿鸡蛋面",2,"午餐","2015-03-27"
"127",137,"肉包子",2,"早餐","2015-03-27"
"128",138,"夹鸡蛋饼",2,"晚餐","2015-03-26"
"129",139,"肉包子",2,"早餐","2015-03-26"
"130",140,"夹里脊饼",2,"晚餐","2015-03-25"
"131",141,"卤鸡蛋",2,"午餐","2015-03-25"
"132",142,"西红柿鸡蛋面",2,"午餐","2015-03-25"
"133",143,"三角海绵蛋糕",2,"早餐","2015-03-25"
"134",144,"夹火腿饼",2,"晚餐","2015-03-24"
"135",145,"豆沙饼",2,"早餐","2015-03-24"
"136",146,"夹里脊饼",2,"晚餐","2015-03-23"
"137",147,"大米(小)",2,"午餐","2015-03-23"
"138",148,"辣子鸡块(套)",2,"午餐","2015-03-23"
"139",149,"营养套餐",2,"早餐","2015-03-21"
"140",150,"夹鸡蛋饼",2,"晚餐","2015-03-20"
"141",151,"西红柿鸡蛋面",2,"午餐","2015-03-20"
"142",152,"肉包子",2,"早餐","2015-03-20"
"143",153,"夹鸡蛋饼",2,"晚餐","2015-03-19"
"144",154,"葡萄干蛋糕",2,"早餐","2015-03-19"
"145",155,"夹鸡蛋饼",2,"晚餐","2015-03-18"
"146",156,"西红柿鸡蛋面",2,"午餐","2015-03-18"
"147",157,"肉包子",2,"早餐","2015-03-18"
"148",158,"夹里脊饼",2,"晚餐","2015-03-17"
"149",159,"红烧土豆鸡块面",2,"午餐","2015-03-17"
"150",160,"火腿卷",2,"早餐","2015-03-17"
"151",161,"夹里脊饼",2,"晚餐","2015-03-16"
"152",162,"西红柿鸡蛋面",2,"午餐","2015-03-16"
"153",163,"夹鸡蛋饼",2,"晚餐","2015-03-12"
"154",164,"拌汤",2,"早餐","2015-03-12"
"155",165,"夹里脊饼",2,"晚餐","2015-03-11"
"156",166,"西红柿鸡蛋面",2,"午餐","2015-03-11"
