"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"过油肉(套)",2,"午餐","2015-07-02"
"4",14,"大米",2,"午餐","2015-07-02"
"5",15,"大米",2,"午餐","2015-07-01"
"6",16,"大烩菜(套)",2,"午餐","2015-07-01"
"7",17,"香菇油菜(套)",2,"晚餐","2015-06-25"
"8",18,"大米",2,"晚餐","2015-06-25"
"9",19,"土豆鸡块(套)",2,"晚餐","2015-06-24"
"10",20,"大米",2,"晚餐","2015-06-24"
"11",21,"葱爆肉(套)",2,"午餐","2015-06-17"
"12",22,"大米",2,"午餐","2015-06-17"
"13",23,"红烧茄子(套)",2,"午餐","2015-06-16"
"14",24,"大米",2,"午餐","2015-06-16"
"15",25,"红烧茄子(套)",2,"晚餐","2015-06-12"
"16",26,"大米",2,"晚餐","2015-06-12"
"17",27,"红烧茄子(套)",2,"午餐","2015-06-11"
"18",28,"大米",2,"午餐","2015-06-11"
"19",29,"皮蛋瘦肉粥",2,"晚餐","2015-06-09"
"20",30,"雪菜肉丝面",2,"午餐","2015-06-09"
"21",31,"鸡丁炒米",2,"晚餐","2015-06-08"
"22",32,"大米",2,"午餐","2015-06-08"
"23",33,"苜蓿肉(套)",2,"午餐","2015-06-08"
"24",34,"大米(小)",2,"晚餐","2015-06-05"
"25",35,"苜蓿肉(套)",2,"晚餐","2015-06-05"
"26",36,"红烧黄花鱼",2,"午餐","2015-06-05"
"27",37,"土豆丝(套)",2,"晚餐","2015-06-04"
"28",38,"大米",2,"晚餐","2015-06-04"
"29",39,"炸酱面",2,"午餐","2015-06-04"
"30",40,"鱼香肉丝(套)",2,"晚餐","2015-06-03"
"31",41,"大米(小)",2,"晚餐","2015-06-03"
"32",42,"苜蓿肉(套)",2,"午餐","2015-06-03"
"33",43,"大米",2,"午餐","2015-06-03"
"34",44,"西红柿炒鸡蛋(套)",2,"晚餐","2015-06-02"
"35",45,"大米",2,"晚餐","2015-06-02"
"36",46,"土豆鸡块(套)",2,"午餐","2015-06-02"
"37",47,"大米",2,"午餐","2015-06-02"
"38",48,"红烧牛肉丸(套)",2,"晚餐","2015-06-01"
"39",49,"大米(小)",2,"午餐","2015-06-01"
"40",50,"大烩菜(套)",2,"午餐","2015-06-01"
"41",51,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-29"
"42",52,"大米",2,"晚餐","2015-05-29"
"43",53,"大米(小)",2,"午餐","2015-05-29"
"44",54,"大烩菜(套)",2,"午餐","2015-05-29"
"45",55,"大米(小)",2,"晚餐","2015-05-28"
"46",56,"宫保鸡丁(套)",2,"晚餐","2015-05-28"
"47",57,"大烩菜(套)",2,"午餐","2015-05-28"
"48",58,"大米",2,"午餐","2015-05-28"
"49",59,"牛肉炒米",2,"晚餐","2015-05-27"
"50",60,"土豆条炒虾(套)",2,"午餐","2015-05-27"
"51",61,"大米",2,"午餐","2015-05-27"
"52",62,"豆角肉丝",2,"晚餐","2015-05-26"
"53",63,"大米",2,"晚餐","2015-05-26"
"54",64,"大米",2,"午餐","2015-05-26"
"55",65,"西芹香干(套)",2,"午餐","2015-05-26"
"56",66,"巧克力蛋糕",2,"晚餐","2015-05-25"
"57",67,"大米(小)",2,"晚餐","2015-05-25"
"58",68,"大烩菜(套)",2,"晚餐","2015-05-25"
"59",69,"大烩菜(套)",2,"午餐","2015-05-25"
"60",70,"大米",2,"午餐","2015-05-25"
"61",71,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-22"
"62",72,"大米",2,"晚餐","2015-05-22"
"63",73,"苜蓿肉(套)",2,"午餐","2015-05-22"
"64",74,"大米",2,"午餐","2015-05-22"
"65",75,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-21"
"66",76,"大米",2,"晚餐","2015-05-21"
"67",77,"清汤牛肉面",2,"午餐","2015-05-21"
"68",78,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-20"
"69",79,"大米",2,"晚餐","2015-05-20"
"70",80,"大米",2,"午餐","2015-05-18"
"71",81,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-18"
"72",82,"粉丝菠菜（套）",2,"午餐","2015-05-18"
"73",83,"大米",2,"午餐","2015-05-18"
"74",84,"粉丝菠菜（套）",2,"晚餐","2015-05-15"
"75",85,"大米",2,"晚餐","2015-05-15"
"76",86,"香菇油菜(套)",2,"午餐","2015-05-15"
"77",87,"大米",2,"午餐","2015-05-15"
"78",88,"大米",2,"晚餐","2015-05-14"
"79",89,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-14"
"80",90,"炸酱面",2,"午餐","2015-05-14"
"81",91,"粉丝菠菜（套）",2,"晚餐","2015-05-13"
"82",92,"大米",2,"晚餐","2015-05-13"
"83",93,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-12"
"84",94,"大米",2,"晚餐","2015-05-12"
"85",95,"宫保鸡丁(套)",2,"午餐","2015-05-12"
"86",96,"大米",2,"午餐","2015-05-12"
"87",97,"豆角肉丝",2,"晚餐","2015-05-11"
"88",98,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-11"
"89",99,"大米",2,"午餐","2015-05-11"
"90",100,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-08"
"91",101,"大米",2,"晚餐","2015-05-08"
"92",102,"大烩菜(套)",2,"午餐","2015-05-08"
"93",103,"大米",2,"午餐","2015-05-08"
"94",104,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-07"
"95",105,"大米",2,"晚餐","2015-05-07"
"96",106,"豆角肉丝",2,"晚餐","2015-05-07"
"97",107,"过油肉(套)",2,"午餐","2015-05-07"
"98",108,"大米",2,"午餐","2015-05-07"
"99",109,"汉堡",2,"晚餐","2015-05-06"
"100",110,"土豆鸡块(套)",2,"午餐","2015-05-06"
"101",111,"大米",2,"午餐","2015-05-06"
"102",112,"炒饼丝",2,"晚餐","2015-05-05"
"103",113,"土豆丝(套)",2,"午餐","2015-05-05"
"104",114,"大米",2,"午餐","2015-05-05"
"105",115,"大烩菜(套)",2,"午餐","2015-05-04"
"106",116,"大米",2,"午餐","2015-05-04"
"107",117,"香辣肉丝(套)",2,"午餐","2015-04-30"
"108",118,"蛋挞",2,"晚餐","2015-04-28"
"109",119,"辣子鸡块(套)",2,"午餐","2015-04-28"
"110",120,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-04-27"
"111",121,"大米",2,"晚餐","2015-04-27"
"112",122,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-27"
"113",123,"大米",2,"午餐","2015-04-27"
"114",124,"蛋挞",2,"午餐","2015-04-27"
"115",125,"西红柿炒鸡蛋(套)",2,"晚餐","2015-04-24"
"116",126,"大米",2,"晚餐","2015-04-24"
"117",127,"大米(小)",2,"午餐","2015-04-24"
"118",128,"尖椒肉丝(套)",2,"午餐","2015-04-24"
"119",129,"土豆丝(套)",2,"晚餐","2015-04-23"
"120",130,"大米",2,"晚餐","2015-04-23"
"121",131,"蛋挞",2,"晚餐","2015-04-23"
"122",132,"粉丝菠菜（套）",2,"午餐","2015-04-23"
"123",133,"大米",2,"午餐","2015-04-23"
"124",134,"大米",2,"午餐","2015-04-22"
"125",135,"苜蓿肉(套)",2,"午餐","2015-04-22"
"126",136,"过油肉(套)",2,"午餐","2015-04-21"
"127",137,"大米",2,"午餐","2015-04-21"
"128",138,"土豆鸡块(套)",2,"午餐","2015-04-20"
"129",139,"大米",2,"午餐","2015-04-20"
"130",140,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-04-17"
"131",141,"大米",2,"晚餐","2015-04-17"
"132",142,"土豆鸡块(套)",2,"午餐","2015-04-16"
"133",143,"大米",2,"午餐","2015-04-16"
"134",144,"雪菜肉丝面",2,"午餐","2015-04-15"
"135",145,"大米",2,"午餐","2015-04-14"
"136",146,"土豆丝(套)",2,"午餐","2015-04-14"
"137",147,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-04-13"
"138",148,"大米",2,"晚餐","2015-04-13"
"139",149,"大烩菜(套)",2,"午餐","2015-04-13"
"140",150,"大米",2,"午餐","2015-04-13"
"141",151,"土豆丝(套)",2,"晚餐","2015-04-09"
"142",152,"大米",2,"晚餐","2015-04-09"
"143",153,"黄焖鸡面",2,"午餐","2015-04-09"
"144",154,"西红柿炒鸡蛋(套)",2,"晚餐","2015-04-08"
"145",155,"大米",2,"晚餐","2015-04-08"
"146",156,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-08"
"147",157,"大米",2,"午餐","2015-04-08"
"148",158,"粉丝菠菜（套）",2,"晚餐","2015-04-07"
"149",159,"大米",2,"晚餐","2015-04-07"
"150",160,"辣子鸡块(套)",2,"午餐","2015-04-07"
"151",161,"大米",2,"午餐","2015-04-07"
"152",162,"土豆鸡块(套)",2,"晚餐","2015-04-03"
"153",163,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-04-03"
"154",164,"大米",2,"晚餐","2015-04-03"
"155",165,"黄焖鸡面",2,"午餐","2015-04-02"
"156",166,"粉丝菠菜（套）",2,"晚餐","2015-04-01"
"157",167,"大米",2,"晚餐","2015-04-01"
"158",168,"苜蓿肉(套)",2,"午餐","2015-04-01"
"159",169,"大米",2,"午餐","2015-04-01"
