"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",3,"就餐类型",NA
"3",13,"皮蛋瘦肉粥",2,"晚餐","2015-06-17"
"4",14,"夹火腿饼",2,"晚餐","2015-06-17"
"5",15,"大米(小)",2,"午餐","2015-06-15"
"6",16,"苜蓿肉(套)",2,"午餐","2015-06-15"
"7",17,"甜玉米羹",2,"晚餐","2015-06-12"
"8",18,"椰蓉饼",2,"晚餐","2015-06-12"
"9",19,"皮蛋瘦肉粥",2,"晚餐","2015-06-10"
"10",20,"大米(小)",2,"午餐","2015-06-09"
"11",21,"莲菜炒肉(套)",2,"午餐","2015-06-09"
"12",22,"叉烧肉炒饭",2,"午餐","2015-06-08"
"13",23,"皮蛋瘦肉粥",2,"晚餐","2015-06-05"
"14",24,"夹鸡蛋饼",2,"晚餐","2015-06-05"
"15",25,"麻辣豆腐(套)",2,"午餐","2015-06-05"
"16",26,"大米(小)",2,"午餐","2015-06-05"
"17",27,"豆花肉片(套)",2,"午餐","2015-06-05"
"18",28,"夹火腿饼",2,"晚餐","2015-06-04"
"19",29,"素打卤面",2,"午餐","2015-06-04"
"20",30,"手撕包菜(套)",2,"晚餐","2015-06-03"
"21",31,"皮蛋瘦肉粥",2,"晚餐","2015-06-03"
"22",32,"大米(小)",2,"午餐","2015-06-02"
"23",33,"香菇肉片(套)",2,"午餐","2015-06-02"
"24",34,"夹火腿饼",2,"晚餐","2015-05-29"
"25",35,"大米(小)",2,"午餐","2015-05-29"
"26",36,"大米(小)",2,"午餐","2015-05-29"
"27",37,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-29"
"28",38,"干锅土豆片(套)",2,"午餐","2015-05-29"
"29",39,"大米(小)",2,"午餐","2015-05-27"
"30",40,"辣子鸡块(套)",2,"午餐","2015-05-27"
"31",41,"皮蛋瘦肉粥",2,"晚餐","2015-05-26"
"32",42,"夹火腿饼",2,"晚餐","2015-05-26"
"33",43,"大米(小)",2,"午餐","2015-05-26"
"34",44,"干炸蘑菇(套)",2,"午餐","2015-05-26"
"35",45,"莲菜炒肉(套)",2,"午餐","2015-05-26"
"36",46,"叉烧肉炒饭",2,"午餐","2015-05-25"
"37",47,"大米(小)",2,"午餐","2015-05-22"
"38",48,"豆角土豆条(套)",2,"午餐","2015-05-22"
"39",49,"麻辣豆腐(套)",2,"午餐","2015-05-22"
"40",50,"夹火腿饼",2,"晚餐","2015-05-21"
"41",51,"皮蛋瘦肉粥",2,"晚餐","2015-05-20"
"42",52,"大米(小)",2,"午餐","2015-05-18"
"43",53,"豆花肉片(套)",2,"午餐","2015-05-18"
"44",54,"大米(小)",2,"午餐","2015-05-15"
"45",55,"豆花肉片(套)",2,"午餐","2015-05-15"
"46",56,"皮蛋瘦肉粥",2,"晚餐","2015-05-14"
"47",57,"大米(小)",2,"午餐","2015-05-13"
"48",58,"土豆条炒虾(套)",2,"午餐","2015-05-13"
"49",59,"红烧茄子(套)",2,"午餐","2015-05-12"
"50",60,"菜花炒肉(套)",2,"午餐","2015-05-12"
"51",61,"大米(小)",2,"午餐","2015-05-12"
"52",62,"叉烧肉炒饭",2,"午餐","2015-05-11"
"53",63,"皮蛋瘦肉粥",2,"晚餐","2015-05-08"
"54",64,"夹火腿饼",2,"晚餐","2015-05-08"
"55",65,"炸酱面",2,"午餐","2015-05-08"
"56",66,"皮蛋瘦肉粥",2,"晚餐","2015-05-07"
"57",67,"夹里脊饼",2,"晚餐","2015-05-07"
