"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",3,"就餐类型",NA
"3",13,"营养套餐",2,"早餐","2015-07-04"
"4",14,"营养套餐",2,"早餐","2015-07-03"
"5",15,"营养套餐",2,"早餐","2015-07-02"
"6",16,"营养套餐",2,"早餐","2015-07-01"
"7",17,"营养套餐",2,"早餐","2015-06-29"
"8",18,"营养套餐",2,"早餐","2015-06-28"
"9",19,"营养套餐",2,"早餐","2015-06-27"
"10",20,"茄子饼",2,"晚餐","2015-06-26"
"11",21,"南瓜小米粥",2,"早餐","2015-06-25"
"12",22,"大米(小)",2,"午餐","2015-06-24"
"13",23,"西葫芦炒鸡蛋(套)",2,"午餐","2015-06-24"
"14",24,"南瓜小米粥",2,"早餐","2015-06-23"
"15",25,"营养套餐",2,"早餐","2015-06-19"
"16",26,"营养套餐",2,"早餐","2015-06-18"
"17",27,"营养套餐",2,"早餐","2015-06-18"
"18",28,"西红柿鸡蛋面",2,"午餐","2015-06-17"
"19",29,"营养套餐",2,"早餐","2015-06-17"
"20",30,"营养套餐",2,"早餐","2015-06-16"
"21",31,"大米(小)",2,"午餐","2015-06-15"
"22",32,"苜蓿肉(套)",2,"午餐","2015-06-15"
"23",33,"大米(小)",2,"午餐","2015-06-12"
"24",34,"苜蓿肉(套)",2,"午餐","2015-06-12"
"25",35,"营养套餐",2,"早餐","2015-06-12"
"26",36,"咖喱鸡块饭",2,"午餐","2015-06-11"
"27",37,"营养套餐",2,"早餐","2015-06-10"
"28",38,"营养套餐",2,"早餐","2015-06-10"
"29",39,"火腿炒米",2,"午餐","2015-06-09"
"30",40,"营养套餐",2,"早餐","2015-06-09"
"31",41,"西红柿鸡蛋面",2,"午餐","2015-06-08"
"32",42,"营养套餐",2,"早餐","2015-06-08"
"33",43,"西葫芦炒鸡蛋(套)",2,"午餐","2015-06-05"
"34",44,"大米(小)",2,"午餐","2015-06-05"
"35",45,"营养套餐",2,"早餐","2015-06-05"
"36",46,"大米(小)",2,"午餐","2015-06-04"
"37",47,"红烧茄子(套)",2,"午餐","2015-06-04"
"38",48,"营养套餐",2,"早餐","2015-06-04"
"39",49,"炒饼丝",2,"午餐","2015-06-03"
"40",50,"营养套餐1",2,"早餐","2015-06-03"
"41",51,"西红柿鸡蛋面",2,"午餐","2015-06-02"
"42",52,"大米(小)",2,"午餐","2015-06-01"
"43",53,"香菇油菜(套)",2,"午餐","2015-06-01"
"44",54,"营养套餐",2,"早餐","2015-06-01"
"45",55,"西红柿鸡蛋面",2,"午餐","2015-05-29"
"46",56,"营养套餐",2,"早餐","2015-05-29"
"47",57,"番茄牛肉饭",2,"午餐","2015-05-28"
"48",58,"营养套餐",2,"早餐","2015-05-28"
"49",59,"夹里脊饼",2,"晚餐","2015-05-27"
"50",60,"苜蓿肉(套)",2,"午餐","2015-05-27"
"51",61,"大米(小)",2,"午餐","2015-05-27"
"52",62,"营养套餐",2,"早餐","2015-05-27"
"53",63,"夹里脊饼",2,"晚餐","2015-05-26"
"54",64,"担担面",2,"午餐","2015-05-26"
"55",65,"营养套餐",2,"早餐","2015-05-26"
"56",66,"苜蓿肉(套)",2,"午餐","2015-05-22"
"57",67,"营养套餐",2,"早餐","2015-05-22"
"58",68,"茄子饼",2,"晚餐","2015-05-21"
"59",69,"大米(小)",2,"午餐","2015-05-21"
"60",70,"宫保鸡丁(套)",2,"午餐","2015-05-21"
"61",71,"营养套餐",2,"早餐","2015-05-21"
