"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"咖喱鸡块饭",2,"午餐","2015-07-01"
"4",14,"黑椒猪排饭",2,"午餐","2015-06-24"
"5",15,"回锅肉(套)",2,"午餐","2015-06-17"
"6",16,"清汤牛肉面",2,"午餐","2015-06-11"
"7",17,"牛肉松蛋糕",2,"早餐","2015-06-09"
"8",18,"金典牛奶",2,"早餐","2015-06-09"
"9",19,"黑椒猪排饭",2,"午餐","2015-06-08"
"10",20,"营养套餐1",2,"早餐","2015-06-08"
"11",21,"清汤牛肉面",2,"午餐","2015-06-05"
"12",22,"葡萄干蛋糕",2,"早餐","2015-06-05"
"13",23,"蛋挞",2,"晚餐","2015-06-04"
"14",24,"南瓜小米粥",2,"晚餐","2015-06-04"
"15",25,"麻辣豆腐(套)",2,"午餐","2015-06-04"
"16",26,"土豆鸡块(套)",2,"午餐","2015-06-04"
"17",27,"大米(小)",2,"午餐","2015-06-04"
"18",28,"大米(小)",2,"午餐","2015-06-02"
"19",29,"红烧牛肉丸(套)",2,"午餐","2015-06-02"
"20",30,"大米(小)",2,"午餐","2015-06-02"
"21",31,"家常豆腐(套)",2,"午餐","2015-06-02"
"22",32,"酸辣茄条(套)",2,"午餐","2015-06-02"
"23",33,"红烧牛肉面",2,"午餐","2015-05-29"
"24",34,"提子干面包",2,"早餐","2015-05-29"
"25",35,"卤鸡蛋",2,"午餐","2015-05-27"
"26",36,"素三丁面",2,"午餐","2015-05-27"
"27",37,"大米(小)",2,"午餐","2015-05-26"
"28",38,"土豆鸡块(套)",2,"午餐","2015-05-26"
"29",39,"红烧茄子(套)",2,"午餐","2015-05-26"
"30",40,"馄饨",2,"早餐","2015-05-26"
"31",41,"黑椒猪排饭",2,"午餐","2015-05-25"
"32",42,"红烧土豆鸡块面",2,"午餐","2015-05-22"
"33",43,"素馅饼",2,"早餐","2015-05-22"
"34",44,"红烧牛肉面",2,"午餐","2015-05-21"
"35",45,"素打卤面",2,"午餐","2015-05-18"
"36",46,"香辣排骨饭",2,"午餐","2015-05-15"
"37",47,"南瓜小米粥",2,"早餐","2015-05-15"
"38",48,"茄子饼",2,"早餐","2015-05-15"
"39",49,"炸酱面",2,"午餐","2015-05-14"
"40",50,"馄饨",2,"早餐","2015-05-14"
"41",51,"大米(小)",2,"午餐","2015-05-13"
"42",52,"家常豆腐(套)",2,"午餐","2015-05-13"
"43",53,"手撕包菜(套)",2,"午餐","2015-05-13"
"44",54,"葡萄干蛋糕",2,"早餐","2015-05-13"
"45",55,"南瓜小米粥",2,"晚餐","2015-05-12"
"46",56,"夹鸡蛋饼",2,"晚餐","2015-05-12"
"47",57,"火腿炒米",2,"午餐","2015-05-12"
"48",58,"炒莜面鱼",2,"午餐","2015-05-12"
"49",59,"热狗面包",2,"早餐","2015-05-11"
"50",60,"提子干面包",2,"早餐","2015-05-08"
"51",61,"250冠益乳",2,"晚餐","2015-05-07"
"52",62,"汉堡",2,"晚餐","2015-05-07"
"53",63,"素三丁面",2,"午餐","2015-05-07"
"54",64,"葡萄干蛋糕",2,"午餐","2015-05-06"
"55",65,"大米(小)",2,"午餐","2015-05-06"
"56",66,"干炸蘑菇(套)",2,"午餐","2015-05-06"
"57",67,"红烧土豆片(套)",2,"午餐","2015-05-06"
"58",68,"素馅饼",2,"早餐","2015-05-05"
"59",69,"菠萝鸡丁",2,"晚餐","2015-05-04"
"60",70,"大米",2,"晚餐","2015-05-04"
"61",71,"炸酱面",2,"午餐","2015-05-04"
"62",72,"红烧土豆鸡块面",2,"午餐","2015-04-30"
"63",73,"炸酱面",2,"午餐","2015-04-30"
"64",74,"大米(小)",2,"午餐","2015-04-29"
"65",75,"干炸蘑菇(套)",2,"午餐","2015-04-29"
"66",76,"红烧茄子(套)",2,"午餐","2015-04-29"
"67",77,"蛋挞",2,"午餐","2015-04-28"
"68",78,"酸辣茄条(套)",2,"午餐","2015-04-28"
"69",79,"大米(小)",2,"午餐","2015-04-28"
"70",80,"玉米粒(套)",2,"午餐","2015-04-28"
"71",81,"老豆腐",2,"早餐","2015-04-28"
"72",82,"黄焖鸡面",2,"午餐","2015-04-27"
"73",83,"炒馒头",2,"晚餐","2015-04-23"
"74",84,"西红柿鸡蛋面",2,"午餐","2015-04-23"
"75",85,"豆浆",2,"早餐","2015-04-23"
"76",86,"肉包子",2,"早餐","2015-04-23"
"77",87,"鱼香肉丝(套)",2,"晚餐","2015-04-22"
"78",88,"粉丝菠菜（套）",2,"晚餐","2015-04-22"
"79",89,"大米(小)",2,"晚餐","2015-04-22"
"80",90,"家常豆腐(套)",2,"午餐","2015-04-22"
"81",91,"酸辣茄条(套)",2,"午餐","2015-04-22"
"82",92,"大米(小)",2,"午餐","2015-04-22"
"83",93,"红枣酸乳",2,"早餐","2015-04-22"
"84",94,"馄饨",2,"早餐","2015-04-22"
"85",95,"大果粒",2,"晚餐","2015-04-21"
"86",96,"【过油肉焖面】",2,"晚餐","2015-04-21"
"87",97,"红烧土豆鸡块面",2,"午餐","2015-04-21"
"88",98,"老豆腐",2,"早餐","2015-04-21"
"89",99,"素三丁面",2,"午餐","2015-04-20"
"90",100,"黑椒猪排饭",2,"午餐","2015-04-17"
"91",101,"热狗面包",2,"早餐","2015-04-17"
"92",102,"谷物酸奶",2,"早餐","2015-04-17"
"93",103,"火腿炒米",2,"午餐","2015-04-16"
"94",104,"炸酱面",2,"晚餐","2015-04-15"
"95",105,"黑椒猪排饭",2,"午餐","2015-04-14"
"96",106,"绿豆小米粥",2,"早餐","2015-04-14"
"97",107,"素馅饼",2,"早餐","2015-04-14"
"98",108,"优酸乳(盒)",2,"晚餐","2015-04-10"
"99",109,"炒莜面鱼",2,"晚餐","2015-04-10"
"100",110,"西红柿鸡蛋面",2,"午餐","2015-04-10"
"101",111,"大果粒",2,"早餐","2015-04-09"
"102",112,"素馅饼",2,"早餐","2015-04-09"
"103",113,"素三丁面",2,"午餐","2015-04-08"
"104",114,"椰蓉蛋糕",2,"早餐","2015-04-08"
"105",115,"黑椒猪排饭",2,"午餐","2015-04-07"
"106",116,"馄饨",2,"早餐","2015-04-07"
"107",117,"冷饮",2,"晚餐","2015-04-03"
"108",118,"黄焖鸡面",2,"午餐","2015-04-03"
"109",119,"营养套餐1",2,"早餐","2015-04-03"
"110",120,"大米(小)",2,"午餐","2015-04-02"
"111",121,"手撕包菜(套)",2,"午餐","2015-04-02"
"112",122,"酸辣茄条(套)",2,"午餐","2015-04-02"
"113",123,"素三丁面",2,"午餐","2015-04-01"
"114",124,"营养套餐",2,"早餐","2015-04-01"
"115",125,"炸酱面",2,"午餐","2015-03-31"
"116",126,"南瓜小米粥",2,"晚餐","2015-03-30"
"117",127,"素馅饼",2,"晚餐","2015-03-30"
"118",128,"黑椒猪排饭",2,"午餐","2015-03-30"
"119",129,"夹鸡蛋饼",2,"早餐","2015-03-27"
"120",130,"绿豆小米粥",2,"早餐","2015-03-27"
"121",131,"毛毛虫面包",2,"午餐","2015-03-26"
"122",132,"黄焖鸡面",2,"午餐","2015-03-25"
"123",133,"卤鸡蛋",2,"早餐","2015-03-25"
"124",134,"绿豆小米粥",2,"早餐","2015-03-25"
"125",135,"手撕包菜(套)",2,"午餐","2015-03-24"
"126",136,"酸辣茄条(套)",2,"午餐","2015-03-24"
"127",137,"大米",2,"午餐","2015-03-24"
"128",138,"豆浆",2,"早餐","2015-03-24"
"129",139,"黑米粥",2,"早餐","2015-03-24"
"130",140,"250冠益乳",2,"晚餐","2015-03-23"
"131",141,"红烧牛肉面",2,"午餐","2015-03-23"
"132",142,"绿豆小米粥",2,"晚餐","2015-03-20"
"133",143,"夹鸡蛋饼",2,"晚餐","2015-03-20"
"134",144,"南瓜小米粥",2,"晚餐","2015-03-20"
"135",145,"夹鸡蛋饼",2,"晚餐","2015-03-20"
"136",146,"大果粒",2,"晚餐","2015-03-19"
"137",147,"砂锅炖菜（套）",2,"午餐","2015-03-19"
"138",148,"热饮",2,"早餐","2015-03-19"
"139",149,"营养套餐",2,"早餐","2015-03-19"
"140",150,"西红柿鸡蛋面",2,"晚餐","2015-03-18"
"141",151,"大米(小)",2,"午餐","2015-03-18"
"142",152,"家常豆腐(套)",2,"午餐","2015-03-18"
"143",153,"手撕包菜(套)",2,"午餐","2015-03-18"
"144",154,"老豆腐",2,"早餐","2015-03-18"
"145",155,"肉串",2,"晚餐","2015-03-17"
"146",156,"酱香三丁面",2,"午餐","2015-03-17"
"147",157,"炸酱面",2,"午餐","2015-03-17"
"148",158,"炸酱面",2,"午餐","2015-03-16"
"149",159,"清汤牛肉面",2,"午餐","2015-03-16"
"150",160,"热饮",2,"早餐","2015-03-16"
"151",161,"现代牧业牛奶",2,"早餐","2015-03-16"
"152",162,"热饮",2,"晚餐","2015-03-13"
"153",163,"豆沙包",2,"晚餐","2015-03-13"
"154",164,"黄焖鸡面",3,"午餐","2015-03-13"
"155",165,"炸酱面",2,"午餐","2015-03-12"
"156",166,"豆沙包",2,"早餐","2015-03-12"
"157",167,"南瓜小米粥",2,"早餐","2015-03-12"
"158",168,"南瓜小米粥",2,"晚餐","2015-03-11"
"159",169,"茄子饼",2,"晚餐","2015-03-11"
