"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"粉条烧肉(套)",2,"午餐","2015-06-05"
"4",14,"大米",2,"午餐","2015-06-05"
"5",15,"尖椒肉丝(套)",2,"晚餐","2015-06-04"
"6",16,"大米",2,"晚餐","2015-06-04"
"7",17,"葱爆肉(套)",2,"晚餐","2015-06-03"
"8",18,"叉烧肉炒饭",2,"晚餐","2015-06-02"
"9",19,"鱼香肉丝(套)",2,"晚餐","2015-06-02"
"10",20,"大米",2,"晚餐","2015-06-02"
"11",21,"莲菜炒肉(套)",2,"晚餐","2015-06-01"
"12",22,"大米",2,"晚餐","2015-06-01"
"13",23,"大米",2,"晚餐","2015-05-25"
"14",24,"苜蓿肉(套)",2,"晚餐","2015-05-25"
"15",25,"大米",2,"晚餐","2015-05-13"
"16",26,"鱼香肉丝(套)",2,"晚餐","2015-05-13"
"17",27,"过油肉(套)",2,"晚餐","2015-05-12"
"18",28,"大米",2,"晚餐","2015-05-12"
"19",29,"过油肉(套)",2,"晚餐","2015-05-05"
"20",30,"大米",3,"晚餐","2015-05-05"
"21",31,"过油肉(套)",2,"晚餐","2015-04-07"
"22",32,"大米",2,"晚餐","2015-04-07"
"23",33,"大米",2,"晚餐","2015-03-31"
"24",34,"过油肉(套)",2,"晚餐","2015-03-31"
"25",35,"大米",2,"晚餐","2015-03-31"
"26",36,"西红柿鸡蛋面",2,"午餐","2015-02-03"
"27",37,"宫保鸡丁(套)",2,"午餐","2014-12-23"
"28",38,"大米",2,"午餐","2014-12-23"
"29",39,"红烧土豆片(套)",2,"午餐","2014-12-15"
"30",40,"土豆鸡块(套)",2,"午餐","2014-12-15"
"31",41,"大米",2,"午餐","2014-12-15"
"32",42,"雪菜肉丝面",2,"午餐","2014-12-12"
"33",43,"宫保鸡丁(套)",2,"午餐","2014-12-11"
"34",44,"大米",2,"午餐","2014-12-11"
"35",45,"干炸蘑菇(套)",2,"午餐","2014-12-11"
"36",46,"香菇肉片(套)",2,"午餐","2014-12-11"
"37",47,"苜蓿肉(套)",2,"午餐","2014-12-10"
"38",48,"大米",2,"午餐","2014-12-10"
"39",49,"西红柿鸡蛋面",2,"午餐","2014-12-09"
"40",50,"尖椒肉丝(套)",2,"午餐","2014-12-08"
"41",51,"大米",2,"午餐","2014-12-08"
"42",52,"大米",2,"午餐","2014-12-05"
"43",53,"大米",2,"午餐","2014-12-05"
"44",54,"尖椒肉丝(套)",2,"午餐","2014-12-05"
"45",55,"过油肉(套)",2,"午餐","2014-12-02"
"46",56,"大米",2,"午餐","2014-12-02"
"47",57,"西红柿鸡蛋面",2,"午餐","2014-12-02"
"48",58,"西红柿鸡蛋面",2,"午餐","2014-12-02"
"49",59,"西红柿鸡蛋面",2,"午餐","2014-12-01"
"50",60,"西红柿鸡蛋面",2,"晚餐","2014-11-26"
"51",61,"西红柿鸡蛋面",2,"晚餐","2014-11-26"
"52",62,"尖椒肉丝(套)",2,"晚餐","2014-11-14"
"53",63,"大米",2,"晚餐","2014-11-14"
"54",64,"大米(小)",2,"晚餐","2014-11-13"
"55",65,"土豆鸡块(套)",2,"晚餐","2014-11-13"
"56",66,"大米",2,"晚餐","2014-11-13"
"57",67,"宫保鸡丁(套)",2,"晚餐","2014-11-13"
"58",68,"大米",2,"晚餐","2014-11-13"
"59",69,"尖椒肉丝(套)",2,"晚餐","2014-11-12"
"60",70,"大米",3,"晚餐","2014-11-12"
"61",71,"豆角土豆条(套)",2,"晚餐","2014-11-12"
"62",72,"尖椒肉丝(套)",2,"晚餐","2014-11-12"
"63",73,"大米",2,"晚餐","2014-11-12"
"64",74,"大米",2,"晚餐","2014-11-12"
"65",75,"尖椒肉丝(套)",2,"晚餐","2014-11-12"
"66",76,"苜蓿肉(套)",2,"晚餐","2014-11-07"
"67",77,"大米",2,"晚餐","2014-11-07"
"68",78,"苜蓿肉(套)",2,"午餐","2014-11-07"
"69",79,"大米",2,"午餐","2014-11-07"
"70",80,"南瓜小米粥",2,"晚餐","2014-11-05"
"71",81,"夹鸡蛋饼",2,"晚餐","2014-11-05"
"72",82,"大米",2,"午餐","2014-10-31"
"73",83,"大米",2,"午餐","2014-10-31"
"74",84,"苜蓿肉(套)",2,"午餐","2014-10-31"
"75",85,"苜蓿肉(套)",2,"晚餐","2014-10-29"
"76",86,"大米",2,"晚餐","2014-10-29"
"77",87,"西红柿鸡蛋面",2,"午餐","2014-10-29"
"78",88,"尖椒肉丝(套)",2,"午餐","2014-10-27"
"79",89,"大米",3,"午餐","2014-10-27"
"80",90,"卤鸡蛋",2,"晚餐","2014-10-24"
"81",91,"西红柿鸡蛋面",2,"晚餐","2014-10-24"
"82",92,"西红柿鸡蛋面",2,"晚餐","2014-10-23"
"83",93,"优酸乳(袋)",5,"午餐","2014-10-23"
"84",94,"尖椒肉丝(套)",2,"晚餐","2014-10-22"
"85",95,"大米",2,"晚餐","2014-10-22"
"86",96,"南瓜小米粥",2,"午餐","2014-10-22"
"87",97,"南瓜饼",2,"午餐","2014-10-22"
"88",98,"素打卤面",2,"午餐","2014-10-21"
"89",99,"炸大串",2,"午餐","2014-10-21"
"90",100,"苜蓿肉(套)",2,"晚餐","2014-10-17"
"91",101,"大米",2,"晚餐","2014-10-17"
"92",102,"苜蓿肉(套)",2,"晚餐","2014-10-17"
"93",103,"大米",2,"晚餐","2014-10-17"
"94",104,"苜蓿肉(套)",2,"晚餐","2014-10-15"
"95",105,"大米",2,"晚餐","2014-10-15"
"96",106,"醪糟鸡蛋汤",2,"早餐","2014-10-15"
"97",107,"鸡蛋灌饼",2,"午餐","2014-10-14"
"98",108,"土豆汉堡",2,"午餐","2014-10-14"
"99",109,"大米",2,"晚餐","2014-09-28"
"100",110,"苜蓿肉(套)",2,"晚餐","2014-09-28"
"101",111,"苜蓿肉(套)",2,"晚餐","2014-09-28"
"102",112,"大米",2,"晚餐","2014-09-28"
"103",113,"土豆汉堡",2,"午餐","2014-09-28"
"104",114,"南瓜饼",2,"午餐","2014-09-28"
"105",115,"苜蓿肉(套)",2,"晚餐","2014-09-26"
"106",116,"大米",2,"晚餐","2014-09-26"
"107",117,"黑米粥",2,"午餐","2014-09-25"
"108",118,"鸡蛋灌饼",2,"午餐","2014-09-25"
"109",119,"刷酱饼",2,"午餐","2014-09-25"
"110",120,"炸大串",2,"晚餐","2014-09-23"
"111",121,"西红柿鸡蛋面",2,"晚餐","2014-09-23"
"112",122,"鸡蛋灌饼",2,"午餐","2014-09-23"
"113",123,"夹鸡蛋饼",2,"午餐","2014-09-23"
"114",124,"苜蓿肉(套)",2,"晚餐","2014-09-22"
"115",125,"大米",2,"晚餐","2014-09-22"
"116",126,"炸酱面",2,"晚餐","2014-09-19"
"117",127,"回锅肉(套)",2,"晚餐","2014-09-18"
"118",128,"大米",2,"晚餐","2014-09-18"
"119",129,"麻圆",2,"晚餐","2014-09-16"
"120",130,"大米",2,"晚餐","2014-09-16"
"121",131,"鱼香肉丝(套)",2,"晚餐","2014-09-16"
"122",132,"大米",2,"晚餐","2014-09-16"
"123",133,"夹火腿饼",2,"午餐","2014-09-16"
"124",134,"鸡蛋灌饼",2,"午餐","2014-09-16"
"125",135,"大米",2,"晚餐","2014-09-15"
"126",136,"大米",2,"晚餐","2014-09-15"
"127",137,"尖椒肉丝(套)",2,"晚餐","2014-09-15"
"128",138,"大肉串",2,"午餐","2014-09-15"
"129",139,"鸡蛋灌饼",2,"午餐","2014-09-15"
"130",140,"辣子鸡块(套)",2,"晚餐","2014-09-11"
"131",141,"土豆丝(套)",2,"晚餐","2014-09-11"
"132",142,"大肉串",2,"午餐","2014-09-11"
"133",143,"土豆汉堡",5,"午餐","2014-09-11"
"134",144,"大米",2,"晚餐","2014-09-10"
"135",145,"尖椒肉丝(套)",2,"晚餐","2014-09-10"
"136",146,"大米",2,"晚餐","2014-09-10"
"137",147,"炸大串",2,"午餐","2014-09-10"
"138",148,"椰蓉饼",2,"午餐","2014-09-10"
"139",149,"土豆汉堡",2,"午餐","2014-09-10"
"140",150,"大米",2,"晚餐","2014-09-09"
"141",151,"大米",2,"晚餐","2014-09-09"
"142",152,"麻辣豆腐(套)",2,"晚餐","2014-09-09"
"143",153,"过油肉(套)",2,"晚餐","2014-09-09"
"144",154,"土豆汉堡",3,"午餐","2014-09-09"
"145",155,"南瓜饼",2,"午餐","2014-09-09"
"146",156,"加一元",2,"晚餐","2014-09-05"
"147",157,"西红柿鸡蛋面",2,"晚餐","2014-09-05"
"148",158,"西红柿鸡蛋面",2,"晚餐","2014-09-05"
"149",159,"西红柿鸡蛋面",2,"晚餐","2014-09-05"
"150",160,"南瓜饼",3,"午餐","2014-09-05"
"151",161,"牛肉松蛋糕",2,"早餐","2014-09-05"
"152",162,"土豆汉堡",3,"午餐","2014-09-04"
"153",163,"黑米粥",2,"晚餐","2014-09-03"
"154",164,"土豆汉堡",2,"晚餐","2014-09-03"
"155",165,"土豆汉堡",2,"午餐","2014-09-03"
"156",166,"土豆汉堡",2,"午餐","2014-09-03"
"157",167,"鸡蛋灌饼",2,"午餐","2014-09-03"
"158",168,"南瓜饼",2,"午餐","2014-09-03"
