"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"太钢汽水",2,"晚餐","2015-07-01"
"4",14,"优酸乳(袋)",2,"午餐","2015-06-28"
"5",15,"优酸乳(袋)",2,"晚餐","2015-06-27"
"6",16,"干锅土豆片(套)",2,"午餐","2015-06-23"
"7",17,"腐竹烧肉(套)",2,"午餐","2015-06-23"
"8",18,"大米",2,"午餐","2015-06-23"
"9",19,"刷酱饼",2,"晚餐","2015-06-18"
"10",20,"绿豆小米粥",2,"晚餐","2015-06-18"
"11",21,"太钢汽水",2,"午餐","2015-06-18"
"12",22,"黑椒猪排饭",2,"午餐","2015-06-18"
"13",23,"大米",2,"午餐","2015-06-15"
"14",24,"家常豆腐(套)",2,"午餐","2015-06-15"
"15",25,"干锅土豆片(套)",2,"午餐","2015-06-15"
"16",26,"太钢汽水",2,"晚餐","2015-06-09"
"17",27,"香菇肉片(套)",2,"晚餐","2015-06-09"
"18",28,"土豆鸡块(套)",2,"晚餐","2015-06-09"
"19",29,"大米",2,"晚餐","2015-06-09"
"20",30,"干锅土豆片(套)",2,"午餐","2015-06-09"
"21",31,"家常豆腐(套)",2,"午餐","2015-06-09"
"22",32,"大米",2,"午餐","2015-06-09"
"23",33,"优酸乳(袋)",2,"晚餐","2015-06-08"
"24",34,"辣子鸡块(套)",2,"晚餐","2015-06-08"
"25",35,"糖醋里脊(套)",2,"晚餐","2015-06-08"
"26",36,"太钢汽水",2,"午餐","2015-06-08"
"27",37,"西红柿炒鸡蛋(套)",2,"午餐","2015-06-08"
"28",38,"腐竹烧肉(套)",2,"午餐","2015-06-08"
"29",39,"大米",2,"午餐","2015-06-08"
"30",40,"大米",2,"午餐","2015-06-08"
"31",41,"干锅土豆片(套)",2,"午餐","2015-06-08"
"32",42,"家常豆腐(套)",2,"午餐","2015-06-08"
"33",43,"太钢汽水",2,"晚餐","2015-06-05"
"34",44,"香辣鸡块饭",2,"晚餐","2015-06-05"
"35",45,"优酸乳(袋)",2,"午餐","2015-06-05"
"36",46,"干锅土豆片(套)",2,"午餐","2015-06-05"
"37",47,"家常豆腐(套)",2,"午餐","2015-06-05"
"38",48,"大米",2,"午餐","2015-06-05"
"39",49,"优酸乳(袋)",2,"午餐","2015-06-04"
"40",50,"大米",2,"午餐","2015-06-03"
"41",51,"干锅土豆片(套)",2,"午餐","2015-06-03"
"42",52,"家常豆腐(套)",2,"午餐","2015-06-03"
"43",53,"干锅土豆片(套)",2,"午餐","2015-06-02"
"44",54,"家常豆腐(套)",2,"午餐","2015-06-02"
"45",55,"大米",2,"午餐","2015-06-02"
"46",56,"干锅土豆片(套)",2,"午餐","2015-06-01"
"47",57,"腐竹烧肉(套)",2,"午餐","2015-06-01"
"48",58,"大米",2,"午餐","2015-06-01"
"49",59,"太钢汽水",2,"午餐","2015-06-01"
"50",60,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-05-29"
"51",61,"鱼香肉丝(套)",2,"晚餐","2015-05-29"
"52",62,"大米",2,"晚餐","2015-05-29"
"53",63,"干锅土豆片(套)",2,"午餐","2015-05-29"
"54",64,"大米",2,"午餐","2015-05-29"
"55",65,"粉条烧肉(套)",2,"午餐","2015-05-29"
"56",66,"红烧土豆鸡块面",2,"午餐","2015-05-28"
"57",67,"干锅土豆片(套)",2,"午餐","2015-05-27"
"58",68,"家常豆腐(套)",2,"午餐","2015-05-27"
"59",69,"大米",2,"午餐","2015-05-27"
"60",70,"大米",2,"午餐","2015-05-26"
"61",71,"豆角肉丝",2,"午餐","2015-05-26"
"62",72,"干锅土豆片(套)",2,"午餐","2015-05-26"
"63",73,"炒饼丝",2,"午餐","2015-05-25"
"64",74,"腐竹烧肉(套)",2,"午餐","2015-05-25"
"65",75,"家常豆腐(套)",2,"午餐","2015-05-25"
"66",76,"大米",2,"午餐","2015-05-25"
"67",77,"干锅土豆片(套)",2,"午餐","2015-05-25"
"68",78,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-22"
"69",79,"干锅土豆片(套)",2,"午餐","2015-05-22"
"70",80,"家常豆腐(套)",2,"午餐","2015-05-22"
"71",81,"大米",2,"午餐","2015-05-22"
"72",82,"豆角肉丝",2,"晚餐","2015-05-21"
"73",83,"糖醋里脊(套)",2,"午餐","2015-05-21"
"74",84,"大米",2,"午餐","2015-05-21"
"75",85,"宫保鸡丁(套)",2,"午餐","2015-05-21"
"76",86,"香辣排骨饭",2,"晚餐","2015-05-20"
"77",87,"优酸乳(袋)",2,"早餐","2015-05-18"
"78",88,"干锅土豆片(套)",2,"午餐","2015-05-18"
"79",89,"腐竹烧肉(套)",2,"午餐","2015-05-18"
"80",90,"大米",2,"午餐","2015-05-18"
"81",91,"优酸乳(袋)",2,"晚餐","2015-05-17"
"82",92,"优酸乳(袋)",2,"晚餐","2015-05-16"
"83",93,"优酸乳(袋)",2,"午餐","2015-05-15"
"84",94,"优酸乳(袋)",2,"午餐","2015-05-15"
"85",95,"豆角土豆条(套)",2,"午餐","2015-05-15"
"86",96,"麻辣豆腐(套)",2,"午餐","2015-05-15"
"87",97,"大米",2,"午餐","2015-05-15"
"88",98,"豆角肉丝",2,"晚餐","2015-05-14"
"89",99,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-14"
"90",100,"大米",2,"晚餐","2015-05-14"
"91",101,"香辣排骨饭",2,"午餐","2015-05-14"
"92",102,"叉烧肉炒饭",2,"晚餐","2015-05-13"
"93",103,"担担面",2,"晚餐","2015-05-13"
"94",104,"腐竹烧肉(套)",2,"午餐","2015-05-13"
"95",105,"家常豆腐(套)",2,"午餐","2015-05-13"
"96",106,"大米",2,"午餐","2015-05-13"
"97",107,"香辣鸡块饭",2,"晚餐","2015-05-12"
"98",108,"优酸乳(袋)",2,"早餐","2015-05-12"
"99",109,"干锅土豆片(套)",2,"午餐","2015-05-12"
"100",110,"腐竹烧肉(套)",2,"午餐","2015-05-12"
"101",111,"大米",2,"午餐","2015-05-12"
"102",112,"香辣排骨饭",2,"晚餐","2015-05-11"
"103",113,"家常豆腐(套)",2,"午餐","2015-05-11"
"104",114,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-11"
"105",115,"干锅土豆片(套)",2,"午餐","2015-05-11"
"106",116,"大米",2,"午餐","2015-05-11"
"107",117,"优酸乳(袋)",2,"午餐","2015-05-11"
"108",118,"优酸乳(袋)",2,"午餐","2015-05-09"
"109",119,"叉烧肉炒饭",2,"晚餐","2015-05-08"
"110",120,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-08"
"111",121,"干锅土豆片(套)",2,"午餐","2015-05-08"
"112",122,"大米",2,"午餐","2015-05-08"
"113",123,"优酸乳(袋)",2,"午餐","2015-05-08"
"114",124,"绿豆小米粥",2,"晚餐","2015-05-07"
"115",125,"香辣排骨饭",2,"晚餐","2015-05-07"
"116",126,"干锅土豆片(套)",2,"午餐","2015-05-07"
"117",127,"家常豆腐(套)",2,"午餐","2015-05-07"
"118",128,"大米",2,"午餐","2015-05-07"
"119",129,"红烧牛肉丸(套)",2,"晚餐","2015-05-06"
"120",130,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-06"
"121",131,"大米",2,"晚餐","2015-05-06"
"122",132,"大米",2,"午餐","2015-05-06"
"123",133,"香菇肉片(套)",2,"午餐","2015-05-06"
"124",134,"苜蓿肉(套)",2,"午餐","2015-05-06"
"125",135,"干锅土豆片(套)",2,"午餐","2015-05-06"
"126",136,"腐竹烧肉(套)",2,"午餐","2015-05-06"
"127",137,"大米",2,"午餐","2015-05-06"
"128",138,"大米",2,"晚餐","2015-05-05"
"129",139,"辣子鸡块(套)",2,"晚餐","2015-05-05"
"130",140,"红烧茄子(套)",2,"晚餐","2015-05-05"
"131",141,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-05"
"132",142,"粉条烧肉(套)",2,"午餐","2015-05-05"
"133",143,"大米",2,"午餐","2015-05-05"
"134",144,"家常豆腐(套)",2,"午餐","2015-05-04"
"135",145,"大米",2,"午餐","2015-05-04"
"136",146,"干锅土豆片(套)",2,"午餐","2015-05-04"
"137",147,"优酸乳(袋)",2,"午餐","2015-04-30"
"138",148,"南瓜小米粥",2,"晚餐","2015-04-29"
"139",149,"夹里脊饼",2,"晚餐","2015-04-29"
"140",150,"优酸乳(袋)",2,"午餐","2015-04-29"
"141",151,"优酸乳(袋)",2,"午餐","2015-04-29"
"142",152,"干锅土豆片(套)",2,"午餐","2015-04-29"
"143",153,"家常豆腐(套)",2,"午餐","2015-04-29"
"144",154,"大米",2,"午餐","2015-04-29"
"145",155,"优酸乳(袋)",2,"晚餐","2015-04-28"
"146",156,"叉烧肉炒饭",2,"晚餐","2015-04-28"
"147",157,"辣子鸡块(套)",2,"晚餐","2015-04-28"
"148",158,"土豆丝(套)",2,"晚餐","2015-04-28"
"149",159,"大米",2,"晚餐","2015-04-28"
"150",160,"手抓饼",2,"晚餐","2015-04-27"
"151",161,"绿豆小米粥",2,"晚餐","2015-04-27"
"152",162,"大米",2,"午餐","2015-04-27"
"153",163,"干锅土豆片(套)",2,"午餐","2015-04-27"
"154",164,"家常豆腐(套)",2,"午餐","2015-04-27"
