"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"拌汤",2,"早餐","2015-06-28"
"4",14,"卤鸡蛋",2,"早餐","2015-06-28"
"5",15,"炸酱面",2,"晚餐","2015-06-24"
"6",16,"卤鸡蛋",2,"早餐","2015-06-19"
"7",17,"优酸乳(袋)",2,"早餐","2015-06-18"
"8",18,"黑米粥",2,"晚餐","2015-06-17"
"9",19,"夹肉饼",2,"晚餐","2015-06-17"
"10",20,"馄饨",2,"早餐","2015-06-17"
"11",21,"卤鸡蛋",2,"早餐","2015-06-17"
"12",22,"拌汤",2,"早餐","2015-06-16"
"13",23,"红烧土豆鸡块面",2,"午餐","2015-06-15"
"14",24,"优酸乳(袋)",2,"午餐","2015-06-09"
"15",25,"炸酱面",2,"午餐","2015-06-09"
"16",26,"炸酱面",2,"午餐","2015-06-09"
"17",27,"优酸乳(盒)",2,"早餐","2015-06-09"
"18",28,"方便面",2,"早餐","2015-06-09"
"19",29,"香辣鸡块饭",2,"午餐","2015-06-08"
"20",30,"营养套餐1",2,"早餐","2015-06-08"
"21",31,"卤鸡蛋",3,"早餐","2015-06-08"
"22",32,"太钢汽水",2,"午餐","2015-06-05"
"23",33,"香辣鸡块饭",2,"午餐","2015-06-05"
"24",34,"优酸乳(盒)",2,"早餐","2015-06-05"
"25",35,"方便面(串)",2,"早餐","2015-06-05"
"26",36,"热饮",2,"午餐","2015-06-04"
"27",37,"优酸乳(袋)",2,"午餐","2015-06-04"
"28",38,"红烧牛肉面",2,"午餐","2015-06-04"
"29",39,"优酸乳(盒)",2,"早餐","2015-06-04"
"30",40,"鸡肉火腿肠",2,"晚餐","2015-06-03"
"31",41,"优酸乳(袋)",2,"晚餐","2015-06-03"
"32",42,"香辣鸡块饭",2,"晚餐","2015-06-03"
"33",43,"优酸乳(盒)",2,"早餐","2015-06-03"
"34",44,"方便面",2,"早餐","2015-06-03"
"35",45,"大米",2,"午餐","2015-06-02"
"36",46,"干锅土豆片(套)",2,"午餐","2015-06-02"
"37",47,"家常豆腐(套)",2,"午餐","2015-06-02"
"38",48,"营养套餐1",2,"早餐","2015-06-02"
"39",49,"卤鸡蛋",3,"早餐","2015-06-02"
"40",50,"香辣鸡块饭",2,"午餐","2015-06-01"
"41",51,"优酸乳(袋)",2,"午餐","2015-05-28"
"42",52,"热干面",2,"午餐","2015-05-28"
"43",53,"优酸乳(袋)",2,"早餐","2015-05-28"
"44",54,"方便面",2,"早餐","2015-05-28"
"45",55,"优酸乳(袋)",2,"晚餐","2015-05-27"
"46",56,"香辣鸡块饭",2,"晚餐","2015-05-27"
"47",57,"干锅土豆片(套)",2,"午餐","2015-05-27"
"48",58,"家常豆腐(套)",2,"午餐","2015-05-27"
"49",59,"大米",2,"午餐","2015-05-27"
"50",60,"热饮",2,"晚餐","2015-05-26"
"51",61,"香辣鸡块饭",2,"晚餐","2015-05-26"
"52",62,"热饮",3,"午餐","2015-05-26"
"53",63,"大米",2,"午餐","2015-05-26"
"54",64,"干锅土豆片(套)",2,"午餐","2015-05-26"
"55",65,"家常豆腐(套)",2,"午餐","2015-05-26"
"56",66,"优酸乳(袋)",2,"早餐","2015-05-26"
"57",67,"香辣鸡块饭",2,"午餐","2015-05-25"
"58",68,"南瓜小米粥",2,"早餐","2015-05-25"
"59",69,"夹鸡蛋饼",2,"早餐","2015-05-25"
"60",70,"豆浆",2,"早餐","2015-05-25"
"61",71,"卤鸡蛋",3,"早餐","2015-05-25"
"62",72,"鸡肉火腿肠",2,"晚餐","2015-05-22"
"63",73,"热饮",2,"晚餐","2015-05-22"
"64",74,"苜蓿肉(套)",2,"晚餐","2015-05-22"
"65",75,"茴子白炒粉条(套)",2,"晚餐","2015-05-22"
"66",76,"大米",2,"晚餐","2015-05-22"
"67",77,"香辣鸡块饭",2,"午餐","2015-05-22"
"68",78,"方便面",2,"早餐","2015-05-22"
"69",79,"腐竹烧肉(套)",2,"午餐","2015-05-21"
"70",80,"手撕包菜(套)",2,"午餐","2015-05-21"
"71",81,"大米",2,"午餐","2015-05-21"
"72",82,"营养套餐1",2,"早餐","2015-05-21"
"73",83,"卤鸡蛋",3,"早餐","2015-05-21"
"74",84,"热饮",2,"晚餐","2015-05-20"
"75",85,"优酸乳(盒)",2,"晚餐","2015-05-20"
"76",86,"炸酱面",2,"晚餐","2015-05-20"
"77",87,"热饮",2,"午餐","2015-05-15"
"78",88,"炸酱面",2,"午餐","2015-05-15"
"79",89,"西红柿鸡蛋汤",2,"早餐","2015-05-15"
"80",90,"土豆丝",2,"早餐","2015-05-15"
"81",91,"卤鸡蛋",2,"早餐","2015-05-15"
"82",92,"热饮",2,"晚餐","2015-05-14"
"83",93,"香辣鸡块饭",2,"晚餐","2015-05-14"
"84",94,"卤鸡蛋",2,"早餐","2015-05-14"
"85",95,"营养套餐",2,"早餐","2015-05-14"
"86",96,"鸡肉火腿肠",2,"晚餐","2015-05-13"
"87",97,"热饮",2,"晚餐","2015-05-13"
"88",98,"担担面",2,"晚餐","2015-05-13"
"89",99,"卤鸡蛋",2,"早餐","2015-05-13"
"90",100,"方便面",2,"早餐","2015-05-13"
"91",101,"辣子鸡块(套)",2,"午餐","2015-05-12"
"92",102,"土豆丝(套)",2,"午餐","2015-05-12"
"93",103,"大米",2,"午餐","2015-05-12"
"94",104,"莲菜炒肉(套)",2,"午餐","2015-05-12"
"95",105,"红烧鲶鱼(套)",2,"午餐","2015-05-12"
"96",106,"方便面",2,"早餐","2015-05-12"
"97",107,"热饮",2,"晚餐","2015-05-11"
"98",108,"叉烧肉炒饭",2,"晚餐","2015-05-11"
"99",109,"牛肉松蛋糕",2,"午餐","2015-05-11"
"100",110,"京酱肉丝米饭",2,"午餐","2015-05-11"
"101",111,"优酸乳(盒)",2,"早餐","2015-05-11"
"102",112,"汤面",2,"早餐","2015-05-08"
"103",113,"拌汤",2,"早餐","2015-05-08"
"104",114,"香辣排骨饭",2,"晚餐","2015-05-07"
"105",115,"热饮",2,"午餐","2015-05-07"
"106",116,"糖醋里脊(套)",2,"午餐","2015-05-07"
"107",117,"大米",2,"午餐","2015-05-07"
"108",118,"豆角肉丝",2,"午餐","2015-05-07"
"109",119,"大米(小)",2,"午餐","2015-05-07"
"110",120,"玉米粒(套)",2,"午餐","2015-05-07"
"111",121,"家常豆腐(套)",2,"午餐","2015-05-07"
"112",122,"大米",2,"午餐","2015-05-07"
"113",123,"南瓜小米粥",2,"早餐","2015-05-07"
"114",124,"夹鸡蛋饼",2,"早餐","2015-05-07"
"115",125,"咖喱牛肉饭",2,"晚餐","2015-05-06"
"116",126,"炸薯条",2,"晚餐","2015-05-06"
"117",127,"卤鸡蛋",2,"晚餐","2015-05-06"
"118",128,"炸酱面",2,"晚餐","2015-05-06"
"119",129,"蛋挞",2,"午餐","2015-05-06"
"120",130,"热饮",2,"午餐","2015-05-06"
"121",131,"大米(小)",2,"午餐","2015-05-06"
"122",132,"糖醋里脊(套)",2,"午餐","2015-05-06"
"123",133,"手撕包菜(套)",2,"午餐","2015-05-06"
"124",134,"红烧牛肉丸(套)",2,"午餐","2015-05-06"
"125",135,"酸辣茄条(套)",2,"午餐","2015-05-06"
"126",136,"鸡肉火腿肠",2,"晚餐","2015-05-05"
"127",137,"叉烧肉炒饭",2,"晚餐","2015-05-05"
"128",138,"热饮",2,"午餐","2015-05-05"
"129",139,"鸡肉火腿肠",2,"午餐","2015-05-05"
"130",140,"土豆丝",2,"早餐","2015-05-05"
"131",141,"卤鸡蛋",2,"早餐","2015-05-05"
"132",142,"西红柿鸡蛋汤",2,"早餐","2015-05-05"
"133",143,"热饮",2,"晚餐","2015-05-04"
"134",144,"叉烧肉炒饭",2,"午餐","2015-05-04"
"135",145,"优酸乳(袋)",2,"晚餐","2015-04-29"
"136",146,"蛋挞",2,"午餐","2015-04-29"
"137",147,"大烩菜(套)",2,"午餐","2015-04-29"
"138",148,"鱼香肉丝(套)",2,"午餐","2015-04-29"
"139",149,"大米",2,"午餐","2015-04-29"
"140",150,"素馅饼",2,"早餐","2015-04-29"
"141",151,"夹鸡蛋饼",2,"早餐","2015-04-29"
"142",152,"鸡肉火腿肠",2,"晚餐","2015-04-28"
"143",153,"叉烧肉炒饭",2,"晚餐","2015-04-28"
"144",154,"蛋挞",2,"午餐","2015-04-28"
"145",155,"优酸乳(袋)",2,"午餐","2015-04-28"
"146",156,"炸酱面",2,"午餐","2015-04-28"
"147",157,"卤鸡蛋",2,"午餐","2015-04-28"
"148",158,"红枣酸乳",2,"早餐","2015-04-28"
"149",159,"夹鸡蛋饼",2,"早餐","2015-04-28"
"150",160,"白糖饼",2,"早餐","2015-04-28"
"151",161,"优酸乳(袋)",2,"早餐","2015-04-27"
"152",162,"油条",2,"早餐","2015-04-27"
"153",163,"卤鸡蛋",2,"早餐","2015-04-27"
"154",164,"汤面",2,"早餐","2015-04-27"
"155",165,"优酸乳(袋)",2,"晚餐","2015-04-24"
"156",166,"热饮",2,"晚餐","2015-04-24"
"157",167,"西红柿鸡蛋面",2,"晚餐","2015-04-24"
"158",168,"红烧牛肉面",2,"晚餐","2015-04-24"
"159",169,"汉堡",2,"晚餐","2015-04-24"
