"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"糖醋里脊(套)",2,"午餐","2015-05-29"
"4",14,"尖椒肉丝(套)",2,"午餐","2015-05-29"
"5",15,"大米",2,"午餐","2015-05-29"
"6",16,"南瓜小米粥",2,"晚餐","2015-05-20"
"7",17,"香辣排骨饭",2,"晚餐","2015-05-20"
"8",18,"香辣鸡块饭",2,"晚餐","2015-05-11"
"9",19,"蛋挞",3,"晚餐","2015-05-08"
"10",20,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-08"
"11",21,"大米",5,"晚餐","2015-05-08"
"12",22,"鱼香肉丝(套)",2,"晚餐","2015-05-08"
"13",23,"素三丁面",2,"晚餐","2015-05-06"
"14",24,"皮蛋瘦肉粥",2,"晚餐","2015-05-05"
"15",25,"红枣酸乳",2,"晚餐","2015-05-04"
"16",26,"红枣酸乳",2,"晚餐","2015-04-17"
"17",27,"红烧牛肉面",2,"午餐","2015-04-17"
"18",28,"素三丁面",2,"午餐","2015-04-17"
"19",29,"毛毛虫面包",2,"晚餐","2015-04-16"
"20",30,"优酸乳(袋)",2,"晚餐","2015-04-15"
"21",31,"优酸乳(袋)",2,"晚餐","2015-04-15"
"22",32,"炒莜面烤栳栳",2,"晚餐","2015-04-10"
"23",33,"优酸乳(袋)",2,"晚餐","2015-04-10"
"24",34,"优酸乳(袋)",2,"晚餐","2015-04-07"
"25",35,"黑椒猪排饭",2,"晚餐","2015-04-01"
"26",36,"叉烧肉炒饭",2,"晚餐","2015-03-24"
"27",37,"叉烧肉炒饭",2,"晚餐","2015-02-03"
"28",38,"热饮",2,"晚餐","2015-02-03"
"29",39,"优酸乳(袋)",3,"晚餐","2015-02-03"
"30",40,"叉烧肉炒饭",2,"晚餐","2015-01-20"
"31",41,"金典牛奶",2,"晚餐","2015-01-15"
"32",42,"素馅饼",2,"晚餐","2015-01-15"
"33",43,"宫保鸡丁(套)",2,"午餐","2015-01-06"
"34",44,"大米",2,"午餐","2015-01-06"
"35",45,"西芹香干(套)",2,"午餐","2015-01-06"
"36",46,"红烧牛肉丸(套)",2,"午餐","2014-12-25"
"37",47,"尖椒肉丝(套)",2,"午餐","2014-12-25"
"38",48,"鱼香鸡蛋（套）",3,"午餐","2014-12-25"
"39",49,"怡宝",3,"晚餐","2014-12-23"
"40",50,"优酸乳(袋)",2,"晚餐","2014-12-23"
"41",51,"叉烧肉炒饭",2,"晚餐","2014-12-09"
"42",52,"黄焖鸡面",2,"晚餐","2014-12-09"
"43",53,"西红柿鸡蛋面",2,"晚餐","2014-12-09"
"44",54,"茄子饼",2,"晚餐","2014-11-28"
"45",55,"红烧排骨面",2,"晚餐","2014-11-20"
"46",56,"优酸乳(袋)",3,"晚餐","2014-11-18"
"47",57,"西芹香干(套)",2,"晚餐","2014-11-18"
"48",58,"土豆鸡块(套)",2,"晚餐","2014-11-18"
"49",59,"大米",2,"晚餐","2014-11-18"
"50",60,"西芹香干(套)",2,"晚餐","2014-11-18"
"51",61,"土豆鸡块(套)",2,"晚餐","2014-11-18"
"52",62,"大米",2,"晚餐","2014-11-18"
"53",63,"烤肠",2,"晚餐","2014-10-11"
"54",64,"优酸乳(袋)",2,"晚餐","2014-10-11"
"55",65,"卤鸡蛋",2,"晚餐","2014-10-11"
"56",66,"酱香三丁面",2,"晚餐","2014-10-11"
"57",67,"红烧排骨面",2,"晚餐","2014-10-10"
"58",68,"香蕉牛奶",2,"晚餐","2014-10-10"
"59",69,"西红柿鸡蛋面",2,"晚餐","2014-10-10"
"60",70,"方便面(串)",2,"晚餐","2014-09-30"
"61",71,"蟹排(串)",2,"晚餐","2014-09-30"
"62",72,"蟹棒(串)",2,"晚餐","2014-09-30"
"63",73,"海带节(串)",2,"晚餐","2014-09-30"
"64",74,"金针菇(串)",2,"晚餐","2014-09-30"
"65",75,"海螺丸(串)",2,"晚餐","2014-09-30"
"66",76,"素馅饼",3,"晚餐","2014-09-24"
"67",77,"茄子饼",2,"晚餐","2014-09-24"
"68",78,"土豆汉堡",2,"晚餐","2014-09-22"
"69",79,"皮蛋瘦肉粥",2,"晚餐","2014-09-22"
"70",80,"土豆条小酥肉",2,"晚餐","2014-09-19"
"71",81,"酱香三丁面",2,"晚餐","2014-09-19"
"72",82,"提子干面包",2,"晚餐","2014-09-17"
"73",83,"皮蛋瘦肉粥",2,"晚餐","2014-09-17"
"74",84,"土豆鸡块(套)",2,"午餐","2014-09-17"
"75",85,"红烧茄子(套)",2,"午餐","2014-09-17"
"76",86,"大米",2,"午餐","2014-09-17"
"77",87,"夹鸡蛋饼",2,"晚餐","2014-09-10"
"78",88,"荷叶饼",2,"早餐","2014-09-05"
"79",89,"豆浆",2,"早餐","2014-09-05"
"80",90,"热饮",2,"晚餐","2014-09-04"
"81",91,"皮蛋瘦肉粥",2,"晚餐","2014-09-04"
"82",92,"皮蛋瘦肉粥",2,"晚餐","2014-09-04"
"83",93,"土豆条炒虾(套)",2,"晚餐","2014-09-04"
"84",94,"皮蛋瘦肉粥",2,"晚餐","2014-09-04"
"85",95,"素馅饼",2,"晚餐","2014-09-04"
"86",96,"土豆条炒虾(套)",2,"晚餐","2014-09-04"
"87",97,"大米",2,"晚餐","2014-09-04"
"88",98,"土豆条炒虾(套)",2,"晚餐","2014-09-04"
"89",99,"大米",2,"晚餐","2014-09-04"
