"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"营养套餐1",2,"早餐","2015-08-05"
"4",14,"炒饼丝",2,"晚餐","2015-06-25"
"5",15,"营养套餐1",2,"早餐","2015-06-25"
"6",16,"炒焖面",2,"晚餐","2015-06-24"
"7",17,"炒饼丝",2,"晚餐","2015-06-23"
"8",18,"肉臊子面",2,"午餐","2015-06-23"
"9",19,"黄酱面",2,"晚餐","2015-06-17"
"10",20,"土豆丝(套)",2,"晚餐","2015-06-16"
"11",21,"糖醋里脊(套)",2,"晚餐","2015-06-16"
"12",22,"清炒莴笋（套）",2,"午餐","2015-06-16"
"13",23,"大米(小)",2,"午餐","2015-06-16"
"14",24,"红烧牛肉丸(套)",2,"午餐","2015-06-16"
"15",25,"肉臊子面",2,"午餐","2015-06-15"
"16",26,"大盘鸡面",2,"晚餐","2015-06-12"
"17",27,"肉臊子面",2,"午餐","2015-06-12"
"18",28,"豆浆",2,"早餐","2015-06-11"
"19",29,"黑米粥",2,"早餐","2015-06-11"
"20",30,"香菇肉片(套)",2,"晚餐","2015-06-09"
"21",31,"清炒莴笋（套）",2,"晚餐","2015-06-09"
"22",32,"红烧牛肉面",2,"午餐","2015-06-09"
"23",33,"营养套餐1",2,"早餐","2015-06-09"
"24",34,"太钢汽水",2,"晚餐","2015-06-08"
"25",35,"苜蓿肉(套)",2,"晚餐","2015-06-08"
"26",36,"绿豆小米粥",2,"晚餐","2015-06-08"
"27",37,"南瓜小米粥",2,"晚餐","2015-06-08"
"28",38,"素打卤面",2,"午餐","2015-06-08"
"29",39,"毛血旺面",2,"午餐","2015-06-08"
"30",40,"方便面",2,"早餐","2015-06-08"
"31",41,"卤鸡蛋",2,"早餐","2015-06-08"
"32",42,"红烧黄花鱼",2,"晚餐","2015-06-05"
"33",43,"炸酱面",2,"午餐","2015-06-05"
"34",44,"雪菜肉丝面",2,"午餐","2015-06-05"
"35",45,"方便面",2,"早餐","2015-06-05"
"36",46,"卤鸡蛋",2,"早餐","2015-06-05"
"37",47,"牛肉炒米",2,"午餐","2015-06-04"
"38",48,"《砂锅焖面》",2,"午餐","2015-06-04"
"39",49,"炸酱面",2,"晚餐","2015-06-03"
"40",50,"卤鸡蛋",2,"晚餐","2015-06-03"
"41",51,"大米",2,"午餐","2015-06-03"
"42",52,"红烧牛肉丸(套)",2,"午餐","2015-06-03"
"43",53,"玉米粒(套)",2,"午餐","2015-06-03"
"44",54,"豆浆",2,"早餐","2015-06-03"
"45",55,"肉包子",2,"早餐","2015-06-03"
"46",56,"豆角肉丝",2,"晚餐","2015-06-02"
"47",57,"手撕包菜(套)",2,"晚餐","2015-06-02"
"48",58,"清汤牛肉面",2,"午餐","2015-06-02"
"49",59,"方便面",2,"早餐","2015-06-02"
"50",60,"卤鸡蛋",2,"早餐","2015-06-02"
"51",61,"大米(小)",2,"晚餐","2015-06-01"
"52",62,"土豆鸡块(套)",2,"晚餐","2015-06-01"
"53",63,"红烧茄子(套)",2,"晚餐","2015-06-01"
"54",64,"炸酱面",2,"午餐","2015-06-01"
"55",65,"卤鸡蛋",2,"午餐","2015-06-01"
"56",66,"丸子汤",2,"早餐","2015-06-01"
"57",67,"卤鸡蛋",2,"早餐","2015-06-01"
"58",68,"苜蓿肉(套)",2,"晚餐","2015-05-29"
"59",69,"鱼香肉丝(套)",2,"晚餐","2015-05-29"
"60",70,"大米(小)",2,"晚餐","2015-05-29"
"61",71,"大米(小)",2,"午餐","2015-05-29"
"62",72,"尖椒肉丝(套)",2,"午餐","2015-05-29"
"63",73,"绿豆小米粥",2,"晚餐","2015-05-28"
"64",74,"叉烧肉炒饭",2,"晚餐","2015-05-28"
"65",75,"方便面",2,"早餐","2015-05-28"
"66",76,"卤鸡蛋",2,"早餐","2015-05-28"
"67",77,"清汤牛肉面",2,"晚餐","2015-05-27"
"68",78,"红烧牛肉丸(套)",2,"午餐","2015-05-27"
"69",79,"玉米粒(套)",2,"午餐","2015-05-27"
"70",80,"大米",2,"午餐","2015-05-27"
"71",81,"肉包子",2,"早餐","2015-05-27"
"72",82,"豆浆",2,"早餐","2015-05-27"
"73",83,"糖醋里脊(套)",2,"午餐","2015-05-26"
"74",84,"家常豆腐(套)",2,"午餐","2015-05-26"
"75",85,"方便面",2,"早餐","2015-05-26"
"76",86,"卤鸡蛋",2,"早餐","2015-05-26"
"77",87,"大烩菜(套)",2,"晚餐","2015-05-25"
"78",88,"土豆鸡块(套)",2,"晚餐","2015-05-25"
"79",89,"馄饨",2,"早餐","2015-05-25"
"80",90,"卤鸡蛋",2,"早餐","2015-05-25"
"81",91,"西红柿鸡蛋面",2,"晚餐","2015-05-22"
"82",92,"豆浆",2,"早餐","2015-05-22"
"83",93,"肉包子",2,"早餐","2015-05-22"
"84",94,"炸薯条",2,"晚餐","2015-05-21"
"85",95,"炸酱面",2,"晚餐","2015-05-21"
"86",96,"叉烧肉炒饭",2,"午餐","2015-05-21"
"87",97,"方便面",2,"早餐","2015-05-21"
"88",98,"卤鸡蛋",2,"早餐","2015-05-21"
"89",99,"红烧牛肉面",2,"晚餐","2015-05-20"
"90",100,"清汤牛肉面",2,"午餐","2015-05-18"
"91",101,"葱爆肉(套)",2,"晚餐","2015-05-15"
"92",102,"大米",2,"晚餐","2015-05-15"
"93",103,"南瓜饼",2,"晚餐","2015-05-15"
"94",104,"炸酱面",2,"晚餐","2015-05-15"
"95",105,"卤鸡蛋",2,"晚餐","2015-05-15"
"96",106,"菜花炒肉(套)",2,"午餐","2015-05-14"
"97",107,"莲菜炒肉(套)",2,"午餐","2015-05-14"
"98",108,"清汤牛肉面",2,"晚餐","2015-05-13"
"99",109,"叉烧肉炒饭",2,"午餐","2015-05-13"
"100",110,"方便面",2,"早餐","2015-05-13"
"101",111,"卤鸡蛋",2,"早餐","2015-05-13"
"102",112,"炸酱面",2,"晚餐","2015-05-12"
"103",113,"卤鸡蛋",2,"晚餐","2015-05-12"
"104",114,"大米",2,"午餐","2015-05-12"
"105",115,"红烧牛肉丸(套)",2,"午餐","2015-05-12"
"106",116,"玉米粒(套)",2,"午餐","2015-05-12"
"107",117,"豆浆",2,"早餐","2015-05-12"
"108",118,"肉包子",2,"早餐","2015-05-12"
"109",119,"大米(小)",2,"晚餐","2015-05-11"
"110",120,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-05-11"
"111",121,"鱼香肉丝(套)",2,"晚餐","2015-05-11"
"112",122,"清汤牛肉面",2,"午餐","2015-05-11"
"113",123,"方便面",2,"早餐","2015-05-11"
"114",124,"卤鸡蛋",2,"早餐","2015-05-11"
"115",125,"豆角土豆条(套)",2,"晚餐","2015-05-08"
"116",126,"鸡丁炒米",2,"晚餐","2015-05-08"
"117",127,"油条",2,"早餐","2015-05-08"
"118",128,"馄饨",2,"早餐","2015-05-08"
"119",129,"卤鸡蛋",2,"早餐","2015-05-08"
"120",130,"红枣酸乳",2,"晚餐","2015-05-07"
"121",131,"西芹香干(套)",2,"晚餐","2015-05-07"
"122",132,"大烩菜(套)",2,"晚餐","2015-05-07"
"123",133,"大米",2,"晚餐","2015-05-07"
"124",134,"菜花炒肉(套)",2,"午餐","2015-05-07"
"125",135,"麻辣豆腐(套)",2,"午餐","2015-05-07"
"126",136,"大米",2,"午餐","2015-05-07"
"127",137,"炸酱面",2,"晚餐","2015-05-06"
"128",138,"卤鸡蛋",2,"晚餐","2015-05-06"
"129",139,"红烧牛肉丸(套)",2,"午餐","2015-05-06"
"130",140,"玉米粒(套)",2,"午餐","2015-05-06"
"131",141,"大米",2,"午餐","2015-05-06"
"132",142,"夹鸡蛋饼",2,"早餐","2015-05-06"
"133",143,"卤鸡蛋",2,"早餐","2015-05-06"
"134",144,"叉烧肉炒饭",2,"午餐","2015-05-05"
"135",145,"豆浆",2,"早餐","2015-05-05"
"136",146,"肉包子",2,"早餐","2015-05-05"
"137",147,"清汤牛肉面",2,"晚餐","2015-05-04"
"138",148,"凉皮",2,"午餐","2015-05-04"
"139",149,"担担面",2,"午餐","2015-05-04"
"140",150,"夹鸡蛋饼",2,"早餐","2015-05-04"
"141",151,"卤鸡蛋",2,"早餐","2015-05-04"
"142",152,"清汤牛肉面",2,"午餐","2015-04-30"
"143",153,"夹鸡蛋饼",2,"早餐","2015-04-30"
"144",154,"卤鸡蛋",2,"早餐","2015-04-30"
"145",155,"肉酱面",2,"晚餐","2015-04-29"
"146",156,"雪菜肉丝面",2,"午餐","2015-04-29"
"147",157,"红烧牛肉丸(套)",2,"午餐","2015-04-29"
"148",158,"玉米粒(套)",2,"午餐","2015-04-29"
"149",159,"大米",2,"午餐","2015-04-29"
"150",160,"炸酱面",2,"晚餐","2015-04-28"
"151",161,"卤鸡蛋",2,"晚餐","2015-04-28"
"152",162,"叉烧肉炒饭",2,"晚餐","2015-04-28"
"153",163,"菠萝鸡丁",2,"晚餐","2015-04-27"
"154",164,"尖椒肉丝(套)",2,"晚餐","2015-04-27"
"155",165,"黄焖鸡面",2,"午餐","2015-04-27"
"156",166,"卤鸡蛋",2,"午餐","2015-04-27"
"157",167,"炸酱面",2,"午餐","2015-04-27"
"158",168,"卤鸡蛋",2,"早餐","2015-04-27"
