"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"热饮",2,"早餐","2015-06-29"
"4",14,"刷酱饼",2,"早餐","2015-06-25"
"5",15,"茄子饼",2,"早餐","2015-06-25"
"6",16,"西红柿炒鸡蛋(套)",2,"午餐","2015-06-23"
"7",17,"豆角土豆条(套)",2,"午餐","2015-06-23"
"8",18,"玉米粒(套)",2,"午餐","2015-06-23"
"9",19,"大米",2,"午餐","2015-06-23"
"10",20,"白糖饼",2,"早餐","2015-06-18"
"11",21,"茄子饼",2,"早餐","2015-06-18"
"12",22,"清炒莴笋（套）",2,"午餐","2015-06-16"
"13",23,"玉米粒(套)",2,"午餐","2015-06-16"
"14",24,"大米",2,"午餐","2015-06-16"
"15",25,"豆浆",2,"早餐","2015-06-16"
"16",26,"南瓜小米粥",2,"早餐","2015-06-16"
"17",27,"豆沙饼",2,"早餐","2015-06-16"
"18",28,"刷酱饼",2,"早餐","2015-06-16"
"19",29,"红烧肉(套)",2,"午餐","2015-06-15"
"20",30,"干锅土豆片(套)",2,"午餐","2015-06-15"
"21",31,"玉米粒(套)",2,"午餐","2015-06-12"
"22",32,"酸辣茄条(套)",2,"午餐","2015-06-12"
"23",33,"大米",2,"午餐","2015-06-12"
"24",34,"麻辣豆腐(套)",2,"晚餐","2015-06-09"
"25",35,"香辣肉丝(套)",2,"晚餐","2015-06-09"
"26",36,"叉烧肉炒饭",2,"午餐","2015-06-09"
"27",37,"叉烧肉炒饭",2,"午餐","2015-06-09"
"28",38,"方便面",2,"早餐","2015-06-05"
"29",39,"太钢汽水",2,"午餐","2015-06-03"
"30",40,"叉烧肉炒饭",2,"午餐","2015-06-03"
"31",41,"牛肉炒米",2,"午餐","2015-06-02"
"32",42,"雪菜肉丝面",2,"午餐","2015-06-02"
"33",43,"白糖饼",2,"早餐","2015-06-02"
"34",44,"方便面",2,"早餐","2015-06-02"
"35",45,"豆角肉丝",3,"晚餐","2015-06-01"
"36",46,"鸡肉火腿肠",2,"午餐","2015-06-01"
"37",47,"鸡肉火腿肠",2,"午餐","2015-06-01"
"38",48,"卤鸡蛋",2,"早餐","2015-05-29"
"39",49,"方便面(串)",2,"早餐","2015-05-29"
"40",50,"鸡肉火腿肠",2,"晚餐","2015-05-28"
"41",51,"鸡肉火腿肠",2,"晚餐","2015-05-28"
"42",52,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-28"
"43",53,"玉米粒(套)",2,"午餐","2015-05-28"
"44",54,"大米",2,"午餐","2015-05-28"
"45",55,"白糖饼",2,"早餐","2015-05-28"
"46",56,"方便面",2,"早餐","2015-05-28"
"47",57,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-27"
"48",58,"手撕包菜(套)",2,"晚餐","2015-05-27"
"49",59,"大米",2,"晚餐","2015-05-27"
"50",60,"火腿炒米",2,"午餐","2015-05-27"
"51",61,"炸薯条",2,"午餐","2015-05-27"
"52",62,"方便面",2,"早餐","2015-05-27"
"53",63,"卤鸡蛋",2,"早餐","2015-05-27"
"54",64,"鸡肉火腿肠",2,"午餐","2015-05-26"
"55",65,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-26"
"56",66,"干锅土豆片(套)",2,"午餐","2015-05-26"
"57",67,"大米",2,"午餐","2015-05-26"
"58",68,"豆浆",2,"早餐","2015-05-26"
"59",69,"油条",2,"早餐","2015-05-26"
"60",70,"香辣肉酱面",2,"晚餐","2015-05-25"
"61",71,"黄焖鸡面",2,"午餐","2015-05-25"
"62",72,"京酱肉丝米饭",2,"午餐","2015-05-25"
"63",73,"炸酱面",2,"午餐","2015-05-21"
"64",74,"西红柿鸡蛋面",2,"午餐","2015-05-21"
"65",75,"炸酱面",2,"晚餐","2015-05-20"
"66",76,"炸酱面",2,"晚餐","2015-05-20"
"67",77,"炸酱面",2,"晚餐","2015-05-20"
"68",78,"酸辣茄条(套)",2,"午餐","2015-05-15"
"69",79,"大米",2,"午餐","2015-05-15"
"70",80,"玉米粒(套)",2,"午餐","2015-05-15"
"71",81,"鸡肉火腿肠",2,"晚餐","2015-05-14"
"72",82,"京酱肉丝米饭",2,"午餐","2015-05-13"
"73",83,"炒饼丝",2,"晚餐","2015-05-12"
"74",84,"香辣鸡块饭",3,"午餐","2015-05-12"
"75",85,"优酸乳(袋)",2,"早餐","2015-05-12"
"76",86,"夹鸡蛋饼",3,"早餐","2015-05-07"
"77",87,"叉烧肉炒饭",2,"晚餐","2015-05-06"
"78",88,"粉条烧肉(套)",2,"午餐","2015-05-06"
"79",89,"玉米粒(套)",2,"午餐","2015-05-06"
"80",90,"大米",2,"午餐","2015-05-06"
"81",91,"巧克力蛋糕",2,"早餐","2015-05-06"
"82",92,"夹鸡蛋饼",2,"早餐","2015-05-06"
"83",93,"卤鸡蛋",3,"早餐","2015-05-06"
"84",94,"大米",2,"午餐","2015-05-05"
"85",95,"玉米粒(套)",2,"午餐","2015-05-05"
"86",96,"尖椒肉丝(套)",2,"午餐","2015-05-05"
"87",97,"南瓜小米粥",2,"早餐","2015-05-05"
"88",98,"大果粒",2,"午餐","2015-05-04"
"89",99,"玉米粒(套)",2,"午餐","2015-05-04"
"90",100,"家常豆腐(套)",2,"午餐","2015-05-04"
"91",101,"大米",2,"午餐","2015-05-04"
"92",102,"红烧牛肉面",2,"午餐","2015-04-24"
"93",103,"红枣酸乳",2,"早餐","2015-04-24"
"94",104,"夹鸡蛋饼",2,"早餐","2015-04-24"
"95",105,"白糖饼",2,"早餐","2015-04-24"
"96",106,"卤鸡蛋",2,"早餐","2015-04-24"
"97",107,"鸡肉火腿肠",2,"晚餐","2015-04-23"
"98",108,"夹土豆条肉丝饼",2,"晚餐","2015-04-23"
"99",109,"玉米粒(套)",2,"午餐","2015-04-23"
"100",110,"家常豆腐(套)",2,"午餐","2015-04-23"
"101",111,"大米",2,"午餐","2015-04-23"
"102",112,"热饮",2,"早餐","2015-04-23"
"103",113,"卤鸡蛋",2,"早餐","2015-04-23"
"104",114,"馄饨",2,"早餐","2015-04-23"
"105",115,"南瓜小米粥",2,"早餐","2015-04-22"
"106",116,"馄饨",2,"早餐","2015-04-22"
"107",117,"鸡肉火腿肠",2,"晚餐","2015-04-20"
"108",118,"牛肉炒米",2,"晚餐","2015-04-20"
"109",119,"鸡肉火腿肠",2,"午餐","2015-04-17"
"110",120,"夹鸡蛋饼",2,"午餐","2015-04-17"
"111",121,"西红柿炒鸡蛋(套)",2,"午餐","2015-04-17"
"112",122,"玉米粒(套)",2,"午餐","2015-04-17"
"113",123,"大米",2,"午餐","2015-04-17"
"114",124,"南瓜小米粥",2,"早餐","2015-04-17"
"115",125,"夹鸡蛋饼",2,"早餐","2015-04-17"
"116",126,"卤鸡蛋",2,"早餐","2015-04-17"
"117",127,"红枣酸乳",2,"晚餐","2015-04-16"
"118",128,"鸡肉火腿肠",2,"午餐","2015-04-16"
"119",129,"《砂锅焖面》",2,"午餐","2015-04-16"
"120",130,"鸡肉火腿肠",2,"晚餐","2015-04-14"
"121",131,"大米",2,"午餐","2015-04-14"
"122",132,"干锅土豆片(套)",2,"午餐","2015-04-14"
"123",133,"家常豆腐(套)",2,"午餐","2015-04-14"
"124",134,"夹鸡蛋饼",2,"早餐","2015-04-14"
"125",135,"卤鸡蛋",3,"早餐","2015-04-14"
"126",136,"黄焖鸡面",2,"晚餐","2015-04-13"
"127",137,"毛毛虫面包",2,"午餐","2015-04-13"
"128",138,"夹鸡蛋饼",2,"午餐","2015-04-13"
"129",139,"鸡肉火腿肠",2,"午餐","2015-04-13"
"130",140,"大米(小)",2,"午餐","2015-04-13"
"131",141,"玉米粒(套)",2,"午餐","2015-04-13"
"132",142,"干锅土豆片(套)",2,"午餐","2015-04-13"
"133",143,"大米",2,"午餐","2015-04-13"
"134",144,"热饮",2,"午餐","2015-04-09"
"135",145,"酸辣茄条(套)",2,"午餐","2015-04-09"
"136",146,"大米",2,"午餐","2015-04-09"
"137",147,"玉米粒(套)",2,"午餐","2015-04-09"
"138",148,"刷酱饼",2,"早餐","2015-04-09"
"139",149,"黑米粥",2,"早餐","2015-04-09"
"140",150,"大果粒",2,"晚餐","2015-04-08"
"141",151,"叉烧肉炒饭",2,"晚餐","2015-04-08"
"142",152,"鸡肉火腿肠",2,"午餐","2015-04-08"
"143",153,"鸡肉火腿肠",2,"午餐","2015-04-08"
"144",154,"黄焖鸡面",2,"午餐","2015-04-08"
"145",155,"黄焖鸡面",2,"午餐","2015-04-08"
"146",156,"黄焖鸡面",2,"午餐","2015-04-03"
"147",157,"豆浆",2,"早餐","2015-04-03"
"148",158,"素馅饼",2,"早餐","2015-04-03"
"149",159,"鸡肉火腿肠",2,"晚餐","2015-04-02"
"150",160,"叉烧肉炒饭",2,"晚餐","2015-04-02"
"151",161,"鸡肉火腿肠",2,"午餐","2015-04-02"
"152",162,"牛肉炒米",2,"午餐","2015-04-02"
"153",163,"黑米粥",2,"早餐","2015-04-02"
"154",164,"夹鸡蛋饼",2,"早餐","2015-04-02"
"155",165,"白糖饼",2,"早餐","2015-04-02"
"156",166,"鸡肉火腿肠",2,"晚餐","2015-04-01"
"157",167,"叉烧肉炒饭",2,"晚餐","2015-04-01"
