"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"营养套餐",2,"早餐","2015-08-15"
"4",14,"营养套餐",2,"早餐","2015-08-11"
"5",15,"营养套餐",2,"早餐","2015-08-08"
"6",16,"营养套餐",2,"早餐","2015-08-07"
"7",17,"营养套餐",2,"早餐","2015-08-05"
"8",18,"西红柿鸡蛋面",2,"午餐","2015-06-26"
"9",19,"营养套餐",2,"早餐","2015-06-26"
"10",20,"西红柿鸡蛋面",2,"午餐","2015-06-10"
"11",21,"大米(小)",2,"午餐","2015-05-28"
"12",22,"土豆丝(套)",2,"午餐","2015-05-28"
"13",23,"炒馒头",2,"午餐","2015-05-27"
"14",24,"大烩菜(套)",2,"午餐","2015-05-22"
"15",25,"大米(小)",2,"午餐","2015-05-22"
"16",26,"大米(小)",2,"午餐","2015-05-18"
"17",27,"茴子白炒粉条(套)",2,"午餐","2015-05-18"
"18",28,"西红柿鸡蛋面",2,"午餐","2015-05-14"
"19",29,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-13"
"20",30,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-13"
"21",31,"大米(小)",2,"午餐","2015-05-12"
"22",32,"土豆丝(套)",2,"午餐","2015-05-12"
"23",33,"粉丝菠菜（套）",2,"午餐","2015-05-11"
"24",34,"大米",2,"午餐","2015-05-11"
"25",35,"夹鸡蛋饼",2,"午餐","2015-05-07"
"26",36,"黑米粥",2,"午餐","2015-05-07"
"27",37,"茄子饼",3,"午餐","2015-05-07"
"28",38,"大米(小)",2,"午餐","2015-05-06"
"29",39,"麻辣豆腐(套)",2,"午餐","2015-05-06"
"30",40,"香辣肉丝(套)",2,"午餐","2015-05-05"
"31",41,"大米",2,"午餐","2015-05-05"
"32",42,"大米(小)",2,"午餐","2015-05-04"
"33",43,"大米",3,"午餐","2015-05-04"
"34",44,"蘑菇饼",2,"午餐","2015-04-28"
"35",45,"大米(小)",2,"午餐","2015-04-24"
"36",46,"茴子白炒粉条(套)",2,"午餐","2015-04-24"
"37",47,"南瓜小米粥",2,"午餐","2015-04-23"
"38",48,"夹火腿饼",2,"午餐","2015-04-23"
"39",49,"鸡蛋炒米",2,"午餐","2015-04-21"
"40",50,"西红柿鸡蛋面",2,"午餐","2015-04-09"
"41",51,"大米(小)",2,"午餐","2015-04-02"
"42",52,"大烩菜(套)",2,"午餐","2015-04-02"
"43",53,"红烧土豆鸡块面",2,"午餐","2015-04-01"
"44",54,"炒饼丝",2,"午餐","2015-03-25"
"45",55,"莲菜炒肉(套)",2,"午餐","2015-03-17"
"46",56,"大米(小)",2,"午餐","2015-03-16"
"47",57,"红烧土豆片(套)",2,"午餐","2015-03-16"
"48",58,"西红柿鸡蛋面",2,"午餐","2015-03-12"
"49",59,"三角海绵蛋糕",2,"晚餐","2015-02-02"
"50",60,"巧克力蛋糕",2,"晚餐","2015-01-30"
"51",61,"素打卤面",2,"午餐","2015-01-30"
"52",62,"汉堡",2,"晚餐","2015-01-29"
"53",63,"西红柿鸡蛋面",2,"午餐","2015-01-29"
"54",64,"糖醋里脊(套)",2,"午餐","2015-01-26"
"55",65,"大米",2,"午餐","2015-01-26"
"56",66,"大米(小)",2,"午餐","2015-01-26"
"57",67,"西红柿鸡蛋面",2,"午餐","2015-01-16"
"58",68,"巧克力蛋糕",2,"晚餐","2015-01-15"
"59",69,"牛肉松蛋糕",2,"晚餐","2015-01-12"
"60",70,"大米(小)",2,"午餐","2015-01-05"
"61",71,"西葫芦炒鸡蛋(套)",2,"午餐","2015-01-05"
"62",72,"西红柿鸡蛋面",2,"午餐","2015-01-04"
"63",73,"葡萄干蛋糕",2,"晚餐","2014-12-25"
"64",74,"西红柿鸡蛋面",2,"午餐","2014-12-18"
"65",75,"西红柿鸡蛋面",2,"午餐","2014-12-09"
"66",76,"西红柿鸡蛋面",2,"午餐","2014-12-04"
"67",77,"西红柿鸡蛋面",2,"午餐","2014-12-03"
"68",78,"大米(小)",2,"午餐","2014-11-26"
"69",79,"大烩菜(套)",2,"午餐","2014-11-26"
"70",80,"肉串",2,"午餐","2014-11-24"
"71",81,"大烩菜(套)",2,"午餐","2014-11-21"
"72",82,"大米",2,"午餐","2014-11-21"
"73",83,"西红柿鸡蛋面",2,"午餐","2014-11-19"
"74",84,"火腿炒米",2,"午餐","2014-11-14"
"75",85,"西红柿鸡蛋面",2,"午餐","2014-11-13"
"76",86,"汉堡",2,"晚餐","2014-11-12"
"77",87,"西红柿鸡蛋面",2,"午餐","2014-11-10"
"78",88,"宫保鸡丁(套)",2,"午餐","2014-11-01"
"79",89,"土豆鸡块(套)",2,"午餐","2014-11-01"
"80",90,"素鸡(串)",2,"午餐","2014-11-01"
"81",91,"蘑菇(串)",2,"午餐","2014-11-01"
"82",92,"土豆(串)",2,"午餐","2014-11-01"
"83",93,"面筋(串)",2,"午餐","2014-11-01"
"84",94,"鸭血(串)",2,"午餐","2014-11-01"
"85",95,"海螺丸(串)",2,"午餐","2014-11-01"
"86",96,"蟹棒(串)",2,"午餐","2014-11-01"
"87",97,"肉包子",2,"早餐","2014-11-01"
"88",98,"馄饨",2,"早餐","2014-11-01"
"89",99,"西红柿鸡蛋面",2,"午餐","2014-10-31"
"90",100,"娃娃菜(串)",2,"午餐","2014-10-25"
"91",101,"方便面(串)",2,"午餐","2014-10-25"
"92",102,"面筋(串)",2,"午餐","2014-10-25"
"93",103,"豆腐皮(串)",2,"午餐","2014-10-25"
"94",104,"豆腐(串)",2,"午餐","2014-10-25"
"95",105,"蟹排(串)",2,"午餐","2014-10-25"
"96",106,"鸡蛋炒米",2,"午餐","2014-10-23"
"97",107,"南瓜小米粥",2,"晚餐","2014-10-20"
"98",108,"素馅饼",2,"晚餐","2014-10-20"
"99",109,"西红柿鸡蛋面",2,"午餐","2014-10-16"
"100",110,"大米(小)",2,"午餐","2014-10-15"
"101",111,"豆角土豆条(套)",2,"午餐","2014-10-15"
"102",112,"烤肠",2,"午餐","2014-10-09"
"103",113,"大米(小)",2,"午餐","2014-10-09"
"104",114,"香菇油菜(套)",2,"午餐","2014-10-09"
"105",115,"西红柿鸡蛋面",2,"午餐","2014-10-08"
"106",116,"红烧土豆片(套)",2,"午餐","2014-09-29"
"107",117,"大米",2,"午餐","2014-09-29"
"108",118,"汉堡",2,"晚餐","2014-09-28"
"109",119,"汉堡",2,"晚餐","2014-09-25"
"110",120,"大米",2,"午餐","2014-09-24"
"111",121,"西葫芦炒鸡蛋(套)",2,"午餐","2014-09-24"
"112",122,"肉松面包",2,"晚餐","2014-09-23"
"113",123,"大烩菜(套)",2,"午餐","2014-09-23"
"114",124,"大米",2,"午餐","2014-09-23"
"115",125,"香菇鸡块面",2,"午餐","2014-09-22"
"116",126,"汉堡",2,"晚餐","2014-09-16"
"117",127,"茄子饼",2,"午餐","2014-09-16"
"118",128,"豆腐(串)",2,"早餐","2014-09-16"
"119",129,"生菜(串)",2,"早餐","2014-09-16"
"120",130,"土豆(串)",2,"早餐","2014-09-16"
"121",131,"面筋(串)",2,"早餐","2014-09-16"
"122",132,"豆腐皮(串)",2,"早餐","2014-09-16"
"123",133,"西红柿鸡蛋面",2,"午餐","2014-09-12"
"124",134,"火腿炒米",2,"午餐","2014-09-11"
"125",135,"炒面皮",2,"午餐","2014-09-10"
"126",136,"大米",2,"午餐","2014-09-09"
"127",137,"西芹香干(套)",2,"午餐","2014-09-09"
"128",138,"菜花炒肉(套)",2,"午餐","2014-09-05"
"129",139,"大米",2,"午餐","2014-09-05"
"130",140,"鸭胸炒米",2,"午餐","2014-09-04"
"131",141,"西红柿鸡蛋面",2,"午餐","2014-09-03"
"132",142,"黄焖鸡面",2,"午餐","2014-09-02"
