"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"红烧肉(套)",2,"午餐","2015-06-26"
"4",14,"大米",3,"午餐","2015-06-26"
"5",15,"肉包子",2,"晚餐","2015-06-16"
"6",16,"大米(小)",2,"午餐","2015-06-11"
"7",17,"西红柿炒鸡蛋(套)",2,"午餐","2015-06-11"
"8",18,"腐竹烧肉(套)",2,"午餐","2015-06-11"
"9",19,"皮蛋瘦肉粥",2,"晚餐","2015-06-10"
"10",20,"素馅饼",2,"晚餐","2015-06-10"
"11",21,"炸酱面",2,"午餐","2015-06-09"
"12",22,"大米(小)",2,"午餐","2015-06-08"
"13",23,"西红柿炒鸡蛋(套)",2,"午餐","2015-06-08"
"14",24,"玉米粒(套)",2,"午餐","2015-06-08"
"15",25,"黑椒猪排饭",2,"午餐","2015-06-04"
"16",26,"西红柿炒鸡蛋(套)",2,"午餐","2015-06-03"
"17",27,"粉条烧肉(套)",2,"午餐","2015-06-03"
"18",28,"大米(小)",2,"午餐","2015-06-03"
"19",29,"红烧黄花鱼",2,"午餐","2015-06-02"
"20",30,"大米",2,"午餐","2015-06-02"
"21",31,"炸酱面",2,"午餐","2015-06-01"
"22",32,"粉丝菠菜（套）",2,"午餐","2015-05-28"
"23",33,"菜花炒肉(套)",2,"午餐","2015-05-28"
"24",34,"大米(小)",2,"午餐","2015-05-28"
"25",35,"红烧牛肉丸(套)",2,"午餐","2015-05-27"
"26",36,"玉米粒(套)",2,"午餐","2015-05-27"
"27",37,"大米(小)",2,"午餐","2015-05-27"
"28",38,"大米(小)",2,"午餐","2015-05-26"
"29",39,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-26"
"30",40,"粉条烧肉(套)",2,"午餐","2015-05-26"
"31",41,"炸酱面",2,"午餐","2015-05-25"
"32",42,"大米(小)",2,"午餐","2015-05-21"
"33",43,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-21"
"34",44,"干锅土豆片(套)",2,"午餐","2015-05-21"
"35",45,"叉烧肉炒饭",2,"午餐","2015-05-18"
"36",46,"皮蛋瘦肉粥",2,"晚餐","2015-05-14"
"37",47,"豆角肉丝",2,"午餐","2015-05-14"
"38",48,"大米(小)",2,"午餐","2015-05-14"
"39",49,"家常豆腐(套)",2,"午餐","2015-05-14"
"40",50,"皮蛋瘦肉粥",2,"晚餐","2015-05-13"
"41",51,"京酱肉丝米饭",2,"午餐","2015-05-13"
"42",52,"牛肉松蛋糕",2,"晚餐","2015-05-11"
"43",53,"炸酱面",2,"午餐","2015-05-11"
"44",54,"火腿炒米",2,"午餐","2015-05-08"
"45",55,"玉米粒(套)",2,"午餐","2015-05-07"
"46",56,"豆角肉丝",2,"午餐","2015-05-07"
"47",57,"大米(小)",2,"午餐","2015-05-07"
"48",58,"热狗面包",2,"晚餐","2015-05-06"
"49",59,"咖喱牛肉饭",2,"午餐","2015-05-06"
"50",60,"大米(小)",2,"午餐","2015-05-05"
"51",61,"香菇油菜(套)",2,"午餐","2015-05-05"
"52",62,"宫保鸡丁(套)",2,"午餐","2015-05-05"
"53",63,"三角海绵蛋糕",2,"晚餐","2015-05-04"
"54",64,"黄焖鸡块面",2,"午餐","2015-05-04"
"55",65,"大米(小)",2,"午餐","2015-04-30"
"56",66,"干炸蘑菇(套)",2,"午餐","2015-04-30"
"57",67,"苜蓿肉(套)",2,"午餐","2015-04-30"
"58",68,"西红柿炒鸡蛋(套)",2,"午餐","2015-04-29"
"59",69,"干锅土豆片(套)",2,"午餐","2015-04-29"
"60",70,"大米(小)",2,"午餐","2015-04-29"
"61",71,"刷酱饼",2,"晚餐","2015-04-28"
"62",72,"素馅饼",2,"晚餐","2015-04-28"
"63",73,"土豆汉堡",2,"晚餐","2015-04-28"
"64",74,"大米(小)",2,"午餐","2015-04-28"
"65",75,"土豆丝(套)",2,"午餐","2015-04-28"
"66",76,"宫保鸡丁(套)",2,"午餐","2015-04-28"
"67",77,"火腿排包",2,"晚餐","2015-04-27"
"68",78,"大米(小)",2,"午餐","2015-04-27"
"69",79,"玉米粒(套)",2,"午餐","2015-04-27"
"70",80,"家常豆腐(套)",2,"午餐","2015-04-27"
"71",81,"皮蛋瘦肉粥",2,"晚餐","2015-04-24"
"72",82,"三角海绵蛋糕",2,"晚餐","2015-04-23"
"73",83,"炸酱面",2,"午餐","2015-04-23"
"74",84,"大米(小)",2,"午餐","2015-04-20"
"75",85,"西红柿炒鸡蛋(套)",2,"午餐","2015-04-20"
"76",86,"粉条烧肉(套)",2,"午餐","2015-04-20"
"77",87,"热狗面包",2,"晚餐","2015-04-16"
"78",88,"黄焖鸡米饭",2,"午餐","2015-04-16"
"79",89,"大米(小)",2,"午餐","2015-04-15"
"80",90,"西红柿炒鸡蛋(套)",2,"午餐","2015-04-15"
"81",91,"红烧牛肉丸(套)",2,"午餐","2015-04-15"
"82",92,"干炸蘑菇(套)",2,"午餐","2015-04-14"
"83",93,"粉丝菠菜（套）",2,"午餐","2015-04-14"
"84",94,"大米(小)",2,"午餐","2015-04-14"
"85",95,"葡萄干蛋糕",2,"晚餐","2015-04-13"
"86",96,"西红柿鸡蛋面",2,"午餐","2015-04-13"
"87",97,"牛肉松蛋糕",2,"晚餐","2015-04-10"
"88",98,"绿茶蛋糕",2,"晚餐","2015-04-10"
"89",99,"红豆蛋糕",2,"晚餐","2015-04-09"
"90",100,"炸酱面",2,"午餐","2015-04-09"
"91",101,"三角海绵蛋糕",2,"晚餐","2015-04-08"
"92",102,"大米(小)",2,"午餐","2015-04-08"
"93",103,"粉条烧肉(套)",2,"午餐","2015-04-08"
"94",104,"玉米粒(套)",2,"午餐","2015-04-08"
"95",105,"大米(小)",2,"午餐","2015-04-07"
"96",106,"鱼香肉丝(套)",2,"午餐","2015-04-07"
"97",107,"土豆丝(套)",2,"午餐","2015-04-07"
"98",108,"巧克力蛋糕",2,"晚餐","2015-04-03"
"99",109,"三角海绵蛋糕",2,"晚餐","2015-04-02"
"100",110,"黑椒猪排饭",2,"午餐","2015-04-02"
"101",111,"三角海绵蛋糕",2,"晚餐","2015-04-01"
"102",112,"清汤牛肉面",2,"午餐","2015-04-01"
"103",113,"毛毛虫面包",2,"晚餐","2015-03-31"
"104",114,"大米(小)",2,"午餐","2015-03-31"
"105",115,"干锅土豆片(套)",2,"午餐","2015-03-31"
"106",116,"尖椒肉丝(套)",2,"午餐","2015-03-31"
"107",117,"葡萄干蛋糕",2,"晚餐","2015-03-30"
"108",118,"炒馒头",2,"午餐","2015-03-30"
"109",119,"雪菜肉丝面",2,"午餐","2015-03-26"
"110",120,"哈雷蛋糕",2,"晚餐","2015-03-25"
"111",121,"大肉串",2,"午餐","2015-03-25"
"112",122,"炒莜面烤栳栳",2,"午餐","2015-03-25"
"113",123,"大米(小)",2,"午餐","2015-03-24"
"114",124,"西红柿炒鸡蛋(套)",2,"午餐","2015-03-24"
"115",125,"粉条烧肉(套)",2,"午餐","2015-03-24"
"116",126,"巧克力蛋糕",2,"晚餐","2015-03-23"
"117",127,"大米(小)",2,"午餐","2015-03-23"
"118",128,"糖醋里脊(套)",2,"午餐","2015-03-23"
"119",129,"家常豆腐(套)",2,"午餐","2015-03-23"
"120",130,"巧克力蛋糕",2,"晚餐","2015-03-20"
"121",131,"三角海绵蛋糕",2,"晚餐","2015-03-19"
"122",132,"卤鸡蛋",2,"午餐","2015-03-19"
"123",133,"西红柿鸡蛋面",2,"午餐","2015-03-19"
"124",134,"西红柿炒鸡蛋(套)",2,"午餐","2015-03-18"
"125",135,"玉米粒(套)",2,"午餐","2015-03-18"
"126",136,"大米(小)",2,"午餐","2015-03-18"
"127",137,"红豆蛋糕",2,"晚餐","2015-03-17"
"128",138,"三角海绵蛋糕",2,"晚餐","2015-03-16"
"129",139,"大米(小)",2,"午餐","2015-03-16"
"130",140,"西红柿炒鸡蛋(套)",2,"午餐","2015-03-16"
"131",141,"红烧牛肉丸(套)",2,"午餐","2015-03-16"
"132",142,"南瓜小米粥",2,"晚餐","2015-03-13"
"133",143,"夹肉饼",2,"晚餐","2015-03-13"
"134",144,"大米(小)",2,"午餐","2015-03-13"
"135",145,"豆角土豆条(套)",2,"午餐","2015-03-13"
"136",146,"玉米粒(套)",2,"午餐","2015-03-13"
"137",147,"哈雷蛋糕",2,"晚餐","2015-03-12"
"138",148,"汉堡",2,"晚餐","2015-03-11"
"139",149,"三鲜娃娃菜(套)",2,"午餐","2015-03-11"
"140",150,"家常豆腐(套)",2,"午餐","2015-03-11"
"141",151,"大米(小)",2,"午餐","2015-03-11"
"142",152,"牛肉松蛋糕",2,"晚餐","2015-03-10"
"143",153,"三角海绵蛋糕",2,"晚餐","2015-02-05"
"144",154,"葡萄干蛋糕",2,"晚餐","2015-02-04"
"145",155,"三角海绵蛋糕",2,"晚餐","2015-02-03"
"146",156,"清汤牛肉面",2,"午餐","2015-02-03"
"147",157,"牛肉松蛋糕",2,"晚餐","2015-02-02"
"148",158,"炒馒头",2,"午餐","2015-02-02"
"149",159,"巧克力蛋糕",2,"晚餐","2015-01-30"
"150",160,"绿茶蛋糕",2,"晚餐","2015-01-29"
"151",161,"西红柿鸡蛋面",2,"午餐","2015-01-29"
