"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"营养套餐",2,"早餐","2015-08-14"
"4",14,"咖喱鸡块饭",2,"午餐","2015-08-13"
"5",15,"营养套餐",2,"早餐","2015-08-13"
"6",16,"清汤牛肉面",2,"午餐","2015-08-07"
"7",17,"营养套餐",2,"早餐","2015-07-04"
"8",18,"拌汤",2,"早餐","2015-07-02"
"9",19,"卤鸡蛋",2,"早餐","2015-07-02"
"10",20,"营养套餐",2,"早餐","2015-07-01"
"11",21,"卤鸡蛋",2,"早餐","2015-06-25"
"12",22,"拌汤",2,"早餐","2015-06-24"
"13",23,"肉臊子面",2,"午餐","2015-06-19"
"14",24,"卤鸡蛋",2,"午餐","2015-06-19"
"15",25,"番茄牛肉饭",2,"午餐","2015-06-17"
"16",26,"大米(小)",2,"午餐","2015-06-17"
"17",27,"拌汤",2,"早餐","2015-06-16"
"18",28,"丸子汤",2,"早餐","2015-06-12"
"19",29,"拌汤",2,"早餐","2015-06-11"
"20",30,"番茄牛肉饭",2,"午餐","2015-06-09"
"21",31,"炸酱面",2,"午餐","2015-06-08"
"22",32,"营养套餐",2,"早餐","2015-06-08"
"23",33,"香辣排骨饭",2,"午餐","2015-06-05"
"24",34,"套餐",2,"早餐","2015-06-05"
"25",35,"回锅肉(套)",2,"午餐","2015-06-04"
"26",36,"香菇油菜(套)",2,"午餐","2015-06-04"
"27",37,"营养套餐",2,"早餐","2015-06-03"
"28",38,"【肉丝炒拨烂子】",2,"午餐","2015-06-02"
"29",39,"红烧牛肉面",2,"午餐","2015-06-02"
"30",40,"大米(小)",2,"午餐","2015-06-01"
"31",41,"番茄牛肉饭",2,"午餐","2015-06-01"
"32",42,"《砂锅焖面》",2,"午餐","2015-05-29"
"33",43,"营养套餐",2,"早餐","2015-05-29"
"34",44,"黑米粥",2,"早餐","2015-05-28"
"35",45,"炒莜面烤栳栳",2,"午餐","2015-05-27"
"36",46,"营养套餐1",2,"早餐","2015-05-27"
"37",47,"红烧排骨面",2,"午餐","2015-05-26"
"38",48,"番茄牛肉饭",2,"午餐","2015-05-25"
"39",49,"大米(小)",2,"午餐","2015-05-25"
"40",50,"香辣鸡块饭",2,"午餐","2015-05-22"
"41",51,"油条",2,"早餐","2015-05-22"
"42",52,"馄饨",2,"早餐","2015-05-22"
"43",53,"【肉丝炒拨烂子】",2,"午餐","2015-05-21"
"44",54,"老豆腐",2,"早餐","2015-05-21"
"45",55,"番茄牛肉饭",2,"午餐","2015-05-18"
"46",56,"香辣鸡块饭",2,"午餐","2015-05-15"
"47",57,"营养套餐",2,"早餐","2015-05-15"
"48",58,"糖醋里脊(套)",2,"午餐","2015-05-14"
"49",59,"大米",2,"午餐","2015-05-14"
"50",60,"大米(小)",2,"午餐","2015-05-13"
"51",61,"大米",2,"午餐","2015-05-13"
"52",62,"干锅土豆片(套)",2,"午餐","2015-05-13"
"53",63,"尖椒肉丝(套)",2,"午餐","2015-05-13"
"54",64,"优酸乳(盒)",2,"晚餐","2015-05-12"
"55",65,"黑椒猪排饭",3,"晚餐","2015-05-12"
"56",66,"番茄牛肉饭",2,"午餐","2015-05-11"
"57",67,"番茄牛肉饭",2,"午餐","2015-05-08"
"58",68,"咖喱鸡块饭",2,"午餐","2015-05-07"
"59",69,"营养套餐",2,"早餐","2015-05-05"
"60",70,"红烧排骨面",2,"午餐","2015-05-04"
"61",71,"红烧排骨面",2,"午餐","2015-05-04"
"62",72,"老豆腐",2,"早餐","2015-04-30"
"63",73,"红烧牛肉面",2,"午餐","2015-04-29"
"64",74,"营养套餐",2,"早餐","2015-04-29"
"65",75,"土豆条炒虾(套)",2,"午餐","2015-04-28"
"66",76,"土豆丝(套)",2,"午餐","2015-04-28"
"67",77,"大米",2,"午餐","2015-04-28"
"68",78,"营养套餐",2,"早餐","2015-04-28"
"69",79,"豆角土豆条(套)",2,"晚餐","2015-04-27"
"70",80,"干锅土豆片(套)",2,"午餐","2015-04-27"
"71",81,"手撕包菜(套)",2,"午餐","2015-04-27"
"72",82,"大米",2,"午餐","2015-04-27"
"73",83,"干锅土豆片(套)",2,"午餐","2015-04-24"
"74",84,"尖椒肉丝(套)",2,"午餐","2015-04-24"
"75",85,"大米",2,"午餐","2015-04-24"
"76",86,"老豆腐",2,"早餐","2015-04-24"
"77",87,"黑椒猪排饭",2,"午餐","2015-04-23"
"78",88,"红烧牛肉面",2,"午餐","2015-04-22"
"79",89,"红烧排骨面",2,"午餐","2015-04-20"
"80",90,"干锅土豆片(套)",2,"午餐","2015-04-17"
"81",91,"手撕包菜(套)",2,"午餐","2015-04-17"
"82",92,"大米",2,"午餐","2015-04-17"
"83",93,"套餐",2,"早餐","2015-04-17"
"84",94,"老干妈肉丁炒米",2,"午餐","2015-04-16"
"85",95,"营养套餐",2,"早餐","2015-04-16"
"86",96,"红烧土豆片(套)",2,"午餐","2015-04-15"
"87",97,"手撕包菜(套)",2,"午餐","2015-04-15"
"88",98,"大米",2,"午餐","2015-04-15"
"89",99,"大米",2,"午餐","2015-04-15"
"90",100,"干锅土豆片(套)",2,"午餐","2015-04-15"
"91",101,"手撕包菜(套)",2,"午餐","2015-04-15"
"92",102,"火腿炒米",2,"午餐","2015-04-14"
"93",103,"老豆腐",2,"早餐","2015-04-14"
"94",104,"营养套餐",2,"早餐","2015-04-10"
"95",105,"炒馒头",2,"午餐","2015-04-08"
"96",106,"老豆腐",2,"早餐","2015-04-08"
"97",107,"油条",2,"早餐","2015-04-08"
"98",108,"红烧牛肉面",2,"午餐","2015-04-07"
"99",109,"巧克力蛋糕",2,"晚餐","2015-04-01"
"100",110,"巧克力蛋糕",2,"晚餐","2015-03-25"
"101",111,"炒莜面烤栳栳",2,"午餐","2015-03-24"
"102",112,"老豆腐",2,"早餐","2015-03-24"
"103",113,"老豆腐",2,"早餐","2015-03-20"
"104",114,"红烧牛肉面",2,"午餐","2015-03-19"
"105",115,"红烧牛肉面",2,"午餐","2015-03-18"
"106",116,"大米",2,"午餐","2015-03-17"
"107",117,"干锅土豆片(套)",2,"午餐","2015-03-17"
"108",118,"手撕包菜(套)",2,"午餐","2015-03-17"
"109",119,"老豆腐",2,"早餐","2015-03-17"
"110",120,"油条",2,"早餐","2015-03-17"
"111",121,"叉烧肉炒饭",2,"午餐","2015-03-13"
"112",122,"巧克力蛋糕",2,"晚餐","2015-03-12"
"113",123,"叉烧肉炒米",2,"午餐","2015-03-11"
"114",124,"红烧牛肉面",2,"午餐","2015-03-10"
"115",125,"红烧排骨面",2,"午餐","2015-02-06"
"116",126,"套餐",2,"早餐","2015-02-06"
"117",127,"红烧排骨面",2,"午餐","2015-02-04"
"118",128,"套餐",2,"早餐","2015-02-04"
"119",129,"皮蛋瘦肉粥",2,"晚餐","2015-02-03"
"120",130,"红烧牛肉面",2,"午餐","2015-02-03"
"121",131,"红烧排骨面",2,"午餐","2015-01-30"
"122",132,"巧克力蛋糕",2,"早餐","2015-01-28"
"123",133,"手撕包菜(套)",2,"午餐","2015-01-27"
"124",134,"大米",2,"午餐","2015-01-27"
"125",135,"干锅土豆片(套)",2,"午餐","2015-01-27"
"126",136,"干锅土豆片(套)",2,"午餐","2015-01-26"
"127",137,"手撕包菜(套)",2,"午餐","2015-01-26"
"128",138,"大米",2,"午餐","2015-01-26"
"129",139,"皮蛋瘦肉粥",2,"晚餐","2015-01-23"
"130",140,"巧克力蛋糕",2,"午餐","2015-01-23"
"131",141,"腐竹烧肉(套)",2,"午餐","2015-01-22"
"132",142,"手撕包菜(套)",2,"午餐","2015-01-22"
"133",143,"大米",2,"午餐","2015-01-22"
"134",144,"干锅土豆片(套)",2,"午餐","2015-01-20"
"135",145,"尖椒肉丝(套)",2,"午餐","2015-01-20"
"136",146,"大米",2,"午餐","2015-01-20"
"137",147,"红烧排骨面",2,"午餐","2015-01-16"
"138",148,"尖椒肉丝(套)",2,"午餐","2015-01-15"
"139",149,"手撕包菜(套)",2,"午餐","2015-01-15"
"140",150,"大米",2,"午餐","2015-01-15"
"141",151,"大米",2,"午餐","2015-01-14"
"142",152,"干锅土豆片(套)",2,"午餐","2015-01-14"
"143",153,"手撕包菜(套)",2,"午餐","2015-01-14"
"144",154,"清汤牛肉面",2,"午餐","2015-01-13"
"145",155,"醪糟鸡蛋汤",2,"早餐","2015-01-13"
"146",156,"干锅土豆片(套)",2,"午餐","2015-01-09"
"147",157,"手撕包菜(套)",2,"午餐","2015-01-09"
"148",158,"大米",2,"午餐","2015-01-09"
"149",159,"巧克力蛋糕",2,"早餐","2015-01-09"
"150",160,"葡萄干蛋糕",2,"晚餐","2015-01-08"
"151",161,"黄焖鸡面",2,"午餐","2015-01-07"
"152",162,"砂锅焖面",2,"午餐","2015-01-06"
"153",163,"叉烧肉炒饭",2,"午餐","2015-01-05"
"154",164,"大米",2,"午餐","2015-01-04"
"155",165,"豆角土豆条(套)",2,"午餐","2015-01-04"
"156",166,"手撕包菜(套)",2,"午餐","2015-01-04"
"157",167,"红烧排骨面",2,"午餐","2014-12-30"
"158",168,"红烧牛肉面",2,"午餐","2014-12-29"
"159",169,"砂锅焖面",2,"午餐","2014-12-25"
