"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",3,"就餐类型",NA
"3",13,"牛肉炒米",2,"午餐","2015-07-02"
"4",14,"牛肉炒米",2,"午餐","2015-06-26"
"5",15,"肉包子",2,"晚餐","2015-06-25"
"6",16,"牛肉炒米",2,"午餐","2015-06-25"
"7",17,"火腿炒米",2,"午餐","2015-06-24"
"8",18,"肉包子",2,"晚餐","2015-06-23"
"9",19,"火腿炒米",2,"午餐","2015-06-17"
"10",20,"西红柿鸡蛋面",2,"午餐","2015-06-11"
"11",21,"鸡蛋灌饼",2,"晚餐","2015-06-10"
"12",22,"清汤牛肉面",2,"午餐","2015-06-10"
"13",23,"夹里脊饼",2,"晚餐","2015-06-09"
"14",24,"炸酱面",2,"午餐","2015-06-08"
"15",25,"红烧牛肉面",2,"午餐","2015-06-05"
"16",26,"鸡丁炒米",2,"午餐","2015-06-04"
"17",27,"黄酱面",2,"午餐","2015-06-03"
"18",28,"火腿炒米",2,"午餐","2015-06-02"
"19",29,"清汤牛肉面",2,"午餐","2015-06-01"
"20",30,"炒饼丝",2,"午餐","2015-05-29"
"21",31,"雪菜肉丝面",2,"午餐","2015-05-28"
"22",32,"清汤牛肉面",2,"午餐","2015-05-26"
"23",33,"刷酱饼",2,"晚餐","2015-05-22"
"24",34,"清汤牛肉面",2,"午餐","2015-05-22"
"25",35,"夹里脊饼",2,"晚餐","2015-05-21"
"26",36,"香菇肉丁面",2,"午餐","2015-05-21"
"27",37,"夹里脊饼",2,"晚餐","2015-05-20"
"28",38,"凉皮",2,"午餐","2015-05-18"
"29",39,"夹里脊饼",2,"晚餐","2015-05-15"
"30",40,"鸭胸炒米",2,"午餐","2015-05-15"
"31",41,"汉堡",2,"晚餐","2015-05-14"
"32",42,"香菇肉丁面",2,"午餐","2015-05-14"
"33",43,"肉包子",2,"晚餐","2015-05-13"
"34",44,"三鲜米线",2,"午餐","2015-05-12"
"35",45,"雪菜肉丝面",2,"午餐","2015-05-11"
"36",46,"黄焖鸡块面",2,"午餐","2015-05-08"
"37",47,"清汤牛肉面",2,"午餐","2015-05-07"
"38",48,"刷酱饼",2,"晚餐","2015-05-06"
"39",49,"刷酱饼",2,"晚餐","2015-05-06"
"40",50,"牛肉炒米",2,"午餐","2015-05-06"
"41",51,"夹里脊饼",2,"晚餐","2015-05-05"
"42",52,"清汤牛肉面",2,"午餐","2015-05-05"
"43",53,"炸酱面",2,"午餐","2015-05-04"
"44",54,"红烧牛肉面",2,"午餐","2015-04-30"
"45",55,"炸酱面",2,"午餐","2015-04-29"
"46",56,"南瓜饼",2,"晚餐","2015-04-28"
"47",57,"三鲜米线",2,"午餐","2015-04-28"
"48",58,"夹里脊饼",2,"晚餐","2015-04-27"
"49",59,"炸酱面",2,"午餐","2015-04-27"
"50",60,"冷饮",2,"午餐","2015-04-24"
"51",61,"红烧土豆鸡块面",2,"午餐","2015-04-24"
"52",62,"刷酱饼",2,"晚餐","2015-04-23"
"53",63,"炸酱面",2,"午餐","2015-04-23"
"54",64,"红烧牛肉面",2,"午餐","2015-04-22"
"55",65,"火腿炒米",2,"午餐","2015-04-21"
"56",66,"夹里脊饼",2,"晚餐","2015-04-17"
"57",67,"肉臊子面",2,"午餐","2015-04-17"
"58",68,"炸酱面",2,"午餐","2015-04-16"
"59",69,"夹里脊饼",2,"晚餐","2015-04-15"
"60",70,"火腿炒米",2,"午餐","2015-04-15"
