"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"黑椒猪排饭",2,"午餐","2015-08-15"
"4",14,"营养套餐",2,"早餐","2015-08-07"
"5",15,"炒饼丝",2,"午餐","2015-07-01"
"6",16,"辣子鸡块(套)",2,"午餐","2015-06-26"
"7",17,"红烧土豆片(套)",2,"午餐","2015-06-26"
"8",18,"大米(小)",2,"午餐","2015-06-26"
"9",19,"咖喱鸡块饭",2,"午餐","2015-06-24"
"10",20,"肉臊子面",2,"午餐","2015-06-23"
"11",21,"肉包子",2,"晚餐","2015-06-18"
"12",22,"西红柿鸡蛋面",2,"午餐","2015-06-17"
"13",23,"咖喱鸡块饭",2,"午餐","2015-06-12"
"14",24,"红烧牛肉丸(套)",2,"午餐","2015-06-11"
"15",25,"酸辣茄条(套)",2,"午餐","2015-06-11"
"16",26,"大米",2,"午餐","2015-06-10"
"17",27,"葱爆肉(套)",2,"午餐","2015-06-10"
"18",28,"大米(小)",2,"午餐","2015-06-05"
"19",29,"尖椒肉丝(套)",2,"午餐","2015-06-05"
"20",30,"腐竹烧肉(套)",2,"午餐","2015-06-05"
"21",31,"糖醋里脊(套)",2,"午餐","2015-06-04"
"22",32,"大米",2,"午餐","2015-06-04"
"23",33,"优酸乳(袋)",2,"午餐","2015-06-02"
"24",34,"热干面",2,"午餐","2015-06-02"
"25",35,"土豆条炒虾(套)",2,"午餐","2015-06-01"
"26",36,"大米(小)",2,"午餐","2015-06-01"
"27",37,"豆角肉丝",2,"午餐","2015-05-28"
"28",38,"干锅土豆片(套)",2,"午餐","2015-05-28"
"29",39,"绿豆汤",2,"午餐","2015-05-27"
"30",40,"糖醋里脊(套)",2,"午餐","2015-05-27"
"31",41,"大米",2,"午餐","2015-05-27"
"32",42,"大米(小)",2,"午餐","2015-05-27"
"33",43,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-27"
"34",44,"大米",2,"午餐","2015-05-25"
"35",45,"回锅肉(套)",2,"午餐","2015-05-25"
"36",46,"250冠益乳",2,"晚餐","2015-05-22"
"37",47,"豆角肉丝",2,"午餐","2015-05-22"
"38",48,"大米(小)",2,"午餐","2015-05-22"
"39",49,"干锅土豆片(套)",2,"午餐","2015-05-22"
"40",50,"毛血旺面",2,"午餐","2015-05-18"
"41",51,"豆角肉丝",2,"午餐","2015-05-15"
"42",52,"大米(小)",2,"午餐","2015-05-15"
"43",53,"干锅土豆片(套)",2,"午餐","2015-05-15"
"44",54,"蛋挞",2,"午餐","2015-05-14"
"45",55,"番茄牛肉饭",2,"午餐","2015-05-14"
"46",56,"果汁",2,"午餐","2015-05-13"
"47",57,"大盘鸡面",2,"午餐","2015-05-13"
"48",58,"咖喱鸡块饭",2,"晚餐","2015-05-12"
"49",59,"凉皮",2,"午餐","2015-05-12"
"50",60,"【肉丝炒拨烂子】",2,"晚餐","2015-05-11"
"51",61,"热狗面包",2,"晚餐","2015-05-08"
"52",62,"香辣排骨饭",2,"午餐","2015-05-08"
"53",63,"糖醋里脊(套)",2,"午餐","2015-05-07"
"54",64,"大米",2,"午餐","2015-05-07"
"55",65,"火腿炒米",2,"午餐","2015-05-05"
"56",66,"辣子鸡块(套)",2,"午餐","2015-05-04"
"57",67,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-04"
"58",68,"大米(小)",2,"午餐","2015-05-04"
"59",69,"清炒莴笋（套）",2,"午餐","2015-04-30"
"60",70,"豆角土豆条(套)",2,"午餐","2015-04-30"
"61",71,"大米",2,"午餐","2015-04-30"
"62",72,"葡萄干蛋糕",2,"午餐","2015-04-29"
"63",73,"甜玉米羹",2,"晚餐","2015-04-28"
"64",74,"香菇肉片(套)",2,"晚餐","2015-04-28"
"65",75,"大米",2,"晚餐","2015-04-28"
"66",76,"优酸乳(袋)",2,"午餐","2015-04-28"
"67",77,"热干面",2,"午餐","2015-04-27"
"68",78,"干炸蘑菇(套)",2,"午餐","2015-04-24"
"69",79,"红烧土豆片(套)",2,"午餐","2015-04-24"
"70",80,"大米(小)",2,"午餐","2015-04-24"
"71",81,"叉烧肉炒饭",2,"午餐","2015-04-23"
"72",82,"红枣酸乳",2,"午餐","2015-04-22"
"73",83,"汉堡",2,"午餐","2015-04-22"
"74",84,"红枣酸乳",2,"午餐","2015-04-21"
"75",85,"汉堡",2,"午餐","2015-04-21"
"76",86,"红烧土豆片(套)",2,"午餐","2015-04-17"
"77",87,"大米(小)",2,"午餐","2015-04-17"
"78",88,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-17"
"79",89,"香菇肉片(套)",2,"午餐","2015-04-16"
"80",90,"大米",2,"午餐","2015-04-16"
"81",91,"黄焖鸡米饭",2,"午餐","2015-04-15"
"82",92,"豆花肉片(套)",2,"午餐","2015-04-14"
"83",93,"大米",2,"午餐","2015-04-14"
"84",94,"优酸乳(袋)",3,"晚餐","2015-04-13"
"85",95,"优酸乳(盒)",2,"晚餐","2015-04-13"
"86",96,"大米",2,"午餐","2015-04-10"
"87",97,"大米(小)",2,"午餐","2015-04-10"
"88",98,"香菇油菜(套)",2,"午餐","2015-04-10"
"89",99,"红烧土豆片(套)",2,"午餐","2015-04-10"
"90",100,"大米(小)",2,"午餐","2015-04-09"
"91",101,"回锅肉(套)",2,"午餐","2015-04-09"
"92",102,"学生奶",2,"午餐","2015-04-03"
"93",103,"辣子鸡块(套)",2,"午餐","2015-04-03"
"94",104,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-03"
"95",105,"大米(小)",2,"午餐","2015-04-03"
"96",106,"菠萝鸡丁",2,"午餐","2015-04-02"
"97",107,"大米",2,"午餐","2015-04-02"
"98",108,"夹火腿饼",2,"午餐","2015-04-01"
"99",109,"素三丁面",2,"午餐","2015-04-01"
"100",110,"提子干面包",2,"晚餐","2015-03-31"
"101",111,"黑椒猪排饭",2,"午餐","2015-03-31"
"102",112,"黑椒猪排饭",2,"午餐","2015-03-31"
"103",113,"热狗面包",2,"晚餐","2015-03-27"
"104",114,"清汤牛肉面",2,"午餐","2015-03-27"
"105",115,"热狗面包",2,"晚餐","2015-03-26"
"106",116,"素打卤面",2,"午餐","2015-03-26"
"107",117,"谷物酸奶",2,"午餐","2015-03-25"
"108",118,"粉条烧肉(套)",2,"午餐","2015-03-25"
"109",119,"干锅土豆片(套)",2,"午餐","2015-03-25"
"110",120,"大米",2,"午餐","2015-03-25"
"111",121,"干锅土豆片(套)",2,"午餐","2015-03-25"
"112",122,"手撕包菜(套)",2,"午餐","2015-03-25"
"113",123,"大米",2,"午餐","2015-03-25"
"114",124,"大肉串",2,"午餐","2015-03-24"
"115",125,"大肉串",2,"晚餐","2015-03-23"
"116",126,"肉包子",2,"晚餐","2015-03-23"
"117",127,"皮蛋瘦肉粥",2,"晚餐","2015-03-20"
"118",128,"夹土豆条肉丝饼",2,"晚餐","2015-03-20"
"119",129,"学生奶",2,"午餐","2015-03-20"
"120",130,"大米(小)",2,"午餐","2015-03-20"
"121",131,"豆角土豆条(套)",2,"午餐","2015-03-20"
"122",132,"茴子白炒粉条(套)",2,"午餐","2015-03-20"
"123",133,"大米(小)",2,"午餐","2015-03-20"
"124",134,"苜蓿肉(套)",2,"午餐","2015-03-20"
"125",135,"茴子白炒粉条(套)",2,"午餐","2015-03-20"
"126",136,"大米",3,"午餐","2015-03-19"
"127",137,"酸菜粉条(套)",2,"午餐","2015-03-19"
"128",138,"大米",2,"午餐","2015-03-19"
"129",139,"腐竹烧肉(套)",2,"午餐","2015-03-19"
"130",140,"皮蛋瘦肉粥",2,"晚餐","2015-03-18"
"131",141,"茄子饼",2,"晚餐","2015-03-18"
"132",142,"葡萄干蛋糕",2,"午餐","2015-03-18"
"133",143,"大米(小)",2,"午餐","2015-03-18"
"134",144,"辣子鸡块(套)",2,"午餐","2015-03-18"
"135",145,"红烧土豆片(套)",2,"午餐","2015-03-18"
"136",146,"炸大串",2,"午餐","2015-03-17"
"137",147,"素打卤面",2,"午餐","2015-03-17"
"138",148,"清汤牛肉面",2,"午餐","2015-03-16"
"139",149,"蘑菇饼",2,"晚餐","2015-03-13"
"140",150,"皮蛋瘦肉粥",2,"晚餐","2015-03-13"
"141",151,"蘑菇饼",2,"晚餐","2015-03-13"
"142",152,"营养套餐",2,"早餐","2015-02-06"
"143",153,"套餐",2,"早餐","2015-02-05"
"144",154,"皮蛋瘦肉粥",2,"晚餐","2015-02-04"
"145",155,"夹鸡蛋饼",2,"晚餐","2015-02-04"
"146",156,"清汤牛肉面",2,"午餐","2015-02-04"
"147",157,"清汤牛肉面",2,"午餐","2015-02-04"
"148",158,"套餐",2,"早餐","2015-02-04"
"149",159,"鸡肉火腿肠",2,"晚餐","2015-02-03"
"150",160,"南瓜小米粥",2,"晚餐","2015-02-03"
"151",161,"披萨饼",2,"晚餐","2015-02-03"
"152",162,"馄饨",2,"早餐","2015-02-03"
"153",163,"干锅土豆片(套)",2,"午餐","2015-02-02"
"154",164,"酸菜粉条(套)",2,"午餐","2015-02-02"
"155",165,"大米",2,"午餐","2015-02-02"
"156",166,"鸡肉火腿肠",2,"晚餐","2015-01-30"
"157",167,"肉串",2,"晚餐","2015-01-30"
