"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"咖喱鸡块饭",2,"午餐","2015-08-12"
"4",14,"营养套餐",2,"早餐","2015-07-01"
"5",15,"大米(小)",2,"午餐","2015-06-28"
"6",16,"酸辣茄条(套)",2,"午餐","2015-06-28"
"7",17,"大米(小)",2,"午餐","2015-06-24"
"8",18,"葱爆肉(套)",2,"午餐","2015-06-24"
"9",19,"蛋挞",2,"午餐","2015-06-23"
"10",20,"蛋挞",2,"晚餐","2015-06-19"
"11",21,"茄子饼",2,"晚餐","2015-06-19"
"12",22,"土豆条炒虾(套)",2,"午餐","2015-06-17"
"13",23,"大米(小)",2,"午餐","2015-06-17"
"14",24,"茄子饼",2,"晚餐","2015-06-15"
"15",25,"蛋挞",2,"晚餐","2015-06-10"
"16",26,"豆角肉丝",2,"午餐","2015-06-05"
"17",27,"大米(小)",2,"午餐","2015-06-05"
"18",28,"蛋挞",2,"午餐","2015-06-04"
"19",29,"炒馒头",2,"午餐","2015-06-02"
"20",30,"火腿炒米",2,"午餐","2015-06-02"
"21",31,"大米(小)",2,"午餐","2015-05-28"
"22",32,"酸辣茄条(套)",2,"午餐","2015-05-28"
"23",33,"茄子饼",2,"晚餐","2015-05-27"
"24",34,"干锅土豆片(套)",2,"午餐","2015-05-26"
"25",35,"大米(小)",2,"午餐","2015-05-26"
"26",36,"夹火腿饼",2,"晚餐","2015-05-22"
"27",37,"茄子饼",2,"晚餐","2015-05-15"
"28",38,"手抓饼",2,"午餐","2015-05-15"
"29",39,"西红柿鸡蛋面",2,"晚餐","2015-05-14"
"30",40,"茄子饼",2,"晚餐","2015-05-13"
"31",41,"豆角肉丝",2,"晚餐","2015-05-12"
"32",42,"大米(小)",2,"晚餐","2015-05-12"
"33",43,"粉条烧肉(套)",2,"晚餐","2015-05-12"
"34",44,"担担面",2,"午餐","2015-05-12"
"35",45,"大米(小)",2,"午餐","2015-05-11"
"36",46,"干锅土豆片(套)",2,"午餐","2015-05-11"
"37",47,"酸辣茄条(套)",2,"午餐","2015-05-11"
"38",48,"蛋挞",2,"晚餐","2015-05-08"
"39",49,"豆角肉丝",2,"午餐","2015-05-08"
"40",50,"大米(小)",2,"午餐","2015-05-08"
"41",51,"酸辣茄条(套)",2,"午餐","2015-05-08"
"42",52,"大米(小)",2,"午餐","2015-05-07"
"43",53,"麻辣豆腐(套)",2,"午餐","2015-05-07"
"44",54,"大烩菜(套)",2,"午餐","2015-05-07"
"45",55,"培根面包",2,"早餐","2015-05-07"
"46",56,"炒馒头",2,"晚餐","2015-05-06"
"47",57,"炒馒头",2,"晚餐","2015-05-06"
"48",58,"咖喱牛肉饭",2,"午餐","2015-05-06"
"49",59,"鸡蛋灌饼",2,"晚餐","2015-05-05"
"50",60,"大米(小)",2,"午餐","2015-05-05"
"51",61,"宫保鸡丁(套)",2,"午餐","2015-05-05"
"52",62,"大米(小)",2,"午餐","2015-05-04"
"53",63,"土豆鸡块(套)",2,"午餐","2015-05-04"
"54",64,"土豆条炒虾(套)",2,"午餐","2015-05-04"
"55",65,"大米(小)",2,"午餐","2015-05-04"
"56",66,"大米(小)",2,"午餐","2015-04-30"
"57",67,"玉米粒(套)",2,"午餐","2015-04-30"
"58",68,"手撕包菜(套)",2,"午餐","2015-04-30"
"59",69,"大米(小)",2,"午餐","2015-04-29"
"60",70,"干锅土豆片(套)",2,"午餐","2015-04-29"
"61",71,"酸辣茄条(套)",2,"午餐","2015-04-29"
"62",72,"南瓜小米粥",2,"晚餐","2015-04-28"
"63",73,"刷酱饼",2,"晚餐","2015-04-28"
"64",74,"大米(小)",2,"午餐","2015-04-28"
"65",75,"麻辣豆腐(套)",2,"午餐","2015-04-28"
"66",76,"炒馒头",2,"晚餐","2015-04-27"
"67",77,"黄焖鸡米饭",2,"午餐","2015-04-27"
"68",78,"夹火腿饼",2,"晚餐","2015-04-24"
"69",79,"辣子鸡块(套)",2,"午餐","2015-04-24"
"70",80,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-24"
"71",81,"蛋挞",2,"晚餐","2015-04-23"
"72",82,"大米(小)",2,"午餐","2015-04-23"
"73",83,"红烧牛肉丸(套)",2,"午餐","2015-04-23"
"74",84,"粉条烧肉(套)",2,"午餐","2015-04-23"
"75",85,"大米(小)",2,"午餐","2015-04-22"
"76",86,"腐竹烧肉(套)",2,"午餐","2015-04-22"
"77",87,"大米(小)",2,"午餐","2015-04-21"
"78",88,"酸辣茄条(套)",2,"午餐","2015-04-21"
"79",89,"大米(小)",2,"午餐","2015-04-20"
"80",90,"腐竹烧肉(套)",2,"午餐","2015-04-20"
"81",91,"大米(小)",2,"午餐","2015-04-20"
"82",92,"腐竹烧肉(套)",2,"午餐","2015-04-20"
"83",93,"酸辣茄条(套)",2,"午餐","2015-04-20"
"84",94,"茄子饼",2,"晚餐","2015-04-17"
"85",95,"茄子饼",2,"晚餐","2015-04-16"
"86",96,"《砂锅焖面》",2,"午餐","2015-04-16"
"87",97,"粉条烧肉(套)",2,"午餐","2015-04-14"
"88",98,"家常豆腐(套)",2,"午餐","2015-04-14"
"89",99,"大米(小)",2,"午餐","2015-04-14"
"90",100,"大米(小)",2,"午餐","2015-04-13"
"91",101,"大烩菜(套)",2,"午餐","2015-04-13"
"92",102,"红烧土豆片(套)",2,"午餐","2015-04-13"
"93",103,"叉烧肉炒饭",2,"午餐","2015-04-10"
"94",104,"大米(小)",2,"午餐","2015-04-09"
"95",105,"粉条烧肉(套)",2,"午餐","2015-04-09"
"96",106,"酸辣茄条(套)",2,"午餐","2015-04-09"
"97",107,"黑椒猪排饭",2,"午餐","2015-04-08"
"98",108,"大米(小)",2,"午餐","2015-04-07"
"99",109,"粉条烧肉(套)",2,"午餐","2015-04-07"
"100",110,"玉米粒(套)",2,"午餐","2015-04-07"
"101",111,"大米(小)",2,"午餐","2015-04-07"
"102",112,"粉条烧肉(套)",2,"午餐","2015-04-07"
"103",113,"酸辣茄条(套)",2,"午餐","2015-04-07"
"104",114,"夹鸡蛋饼",2,"晚餐","2015-04-03"
"105",115,"茄子饼",2,"晚餐","2015-04-03"
"106",116,"茄子饼",2,"晚餐","2015-04-03"
"107",117,"酸辣茄条(套)",2,"午餐","2015-04-03"
"108",118,"大米(小)",2,"午餐","2015-04-03"
"109",119,"玉米粒(套)",2,"午餐","2015-04-03"
"110",120,"大米(小)",2,"午餐","2015-04-03"
"111",121,"红烧牛肉丸(套)",2,"午餐","2015-04-03"
"112",122,"酸辣茄条(套)",2,"午餐","2015-04-03"
"113",123,"谷物酸奶",2,"晚餐","2015-04-02"
"114",124,"夹肉饼",2,"晚餐","2015-04-02"
"115",125,"大米(小)",2,"午餐","2015-04-02"
"116",126,"粉条烧肉(套)",2,"午餐","2015-04-02"
"117",127,"玉米粒(套)",2,"午餐","2015-04-02"
"118",128,"夹火腿饼",2,"早餐","2015-04-02"
"119",129,"黑椒猪排饭",2,"午餐","2015-04-01"
"120",130,"培根面包",2,"早餐","2015-04-01"
"121",131,"鸡肉火腿肠",2,"晚餐","2015-03-31"
"122",132,"酸辣茄条(套)",2,"午餐","2015-03-31"
"123",133,"大米(小)",2,"午餐","2015-03-31"
"124",134,"手撕包菜(套)",2,"午餐","2015-03-31"
"125",135,"茄子饼",2,"晚餐","2015-03-30"
"126",136,"大米(小)",2,"午餐","2015-03-30"
"127",137,"土豆条炒虾(套)",2,"午餐","2015-03-30"
"128",138,"夹鸡蛋饼",2,"晚餐","2015-03-27"
"129",139,"南瓜饼",2,"晚餐","2015-03-27"
"130",140,"爆炒腰花(套)",2,"午餐","2015-03-27"
"131",141,"夹火腿饼",2,"晚餐","2015-03-25"
"132",142,"提子干面包",2,"早餐","2015-03-25"
"133",143,"鸡肉火腿肠",2,"晚餐","2015-03-24"
"134",144,"茄子饼",2,"晚餐","2015-03-24"
"135",145,"鸡肉火腿肠",2,"晚餐","2015-03-23"
"136",146,"茄子饼",2,"晚餐","2015-03-23"
"137",147,"大肉串",2,"晚餐","2015-03-20"
"138",148,"茄子饼",2,"晚餐","2015-03-20"
"139",149,"鸡肉火腿肠",2,"晚餐","2015-03-19"
"140",150,"茄子饼",2,"晚餐","2015-03-19"
"141",151,"夹里脊饼",2,"晚餐","2015-03-18"
"142",152,"烤肠",2,"晚餐","2015-03-13"
"143",153,"汉堡",2,"早餐","2015-03-13"
"144",154,"砂锅炖菜（套）",2,"午餐","2015-03-11"
"145",155,"汉堡",2,"早餐","2015-03-11"
"146",156,"夹火腿饼",2,"早餐","2015-03-09"
"147",157,"夹火腿饼",2,"晚餐","2015-02-04"
"148",158,"大米(小)",2,"午餐","2015-02-04"
"149",159,"土豆条炒虾(套)",2,"午餐","2015-02-04"
"150",160,"培根面包",2,"早餐","2015-02-04"
"151",161,"大米(小)",2,"晚餐","2015-02-03"
"152",162,"回锅肉(套)",2,"晚餐","2015-02-03"
"153",163,"牛肉烩饼",2,"午餐","2015-02-03"
"154",164,"烤肠",2,"午餐","2015-02-02"
"155",165,"汉堡",2,"早餐","2015-02-02"
"156",166,"大肉串",2,"晚餐","2015-01-30"
"157",167,"夹火腿饼",2,"晚餐","2015-01-30"
