"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",3,"就餐类型",NA
"3",13,"大米(小)",2,"晚餐","2015-06-12"
"4",14,"茴子白炒粉条(套)",2,"晚餐","2015-06-12"
"5",15,"大果粒",2,"晚餐","2015-06-06"
"6",16,"红烧土豆片(套)",2,"晚餐","2015-06-05"
"7",17,"鱼香肉丝(套)",2,"午餐","2015-06-05"
"8",18,"糖醋里脊(套)",2,"午餐","2015-06-05"
"9",19,"香菇油菜(套)",2,"午餐","2015-06-04"
"10",20,"大米",2,"午餐","2015-06-04"
"11",21,"夹鸡蛋饼",2,"晚餐","2015-06-03"
"12",22,"鱼香肉丝(套)",2,"晚餐","2015-05-29"
"13",23,"大米",2,"晚餐","2015-05-29"
"14",24,"粉丝菠菜（套）",2,"晚餐","2015-05-28"
"15",25,"大米",2,"晚餐","2015-05-28"
"16",26,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-05-22"
"17",27,"大米",2,"晚餐","2015-05-22"
"18",28,"大米(小)",2,"晚餐","2015-05-15"
"19",29,"辣子鸡块(套)",2,"晚餐","2015-05-15"
"20",30,"担担面",2,"晚餐","2015-05-13"
"21",31,"豆角土豆条(套)",2,"晚餐","2015-05-11"
"22",32,"大米",2,"晚餐","2015-05-11"
"23",33,"红烧鲶鱼(套)",2,"晚餐","2015-05-08"
"24",34,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-05-08"
"25",35,"辣子鸡块(套)",2,"晚餐","2015-05-06"
"26",36,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-05-06"
"27",37,"大米",2,"晚餐","2015-05-06"
"28",38,"红枣酸乳",2,"晚餐","2015-04-26"
"29",39,"谷物酸奶",2,"晚餐","2015-04-16"
"30",40,"谷物酸奶",2,"晚餐","2015-03-30"
"31",41,"叉烧肉炒饭",2,"晚餐","2015-03-27"
"32",42,"优益C",2,"晚餐","2015-03-23"
"33",43,"绿豆小米粥",2,"晚餐","2015-02-04"
"34",44,"夹鸡蛋饼",2,"晚餐","2015-02-04"
"35",45,"优酸乳(盒)",2,"晚餐","2015-02-02"
"36",46,"叉烧肉炒饭",2,"晚餐","2015-01-26"
"37",47,"学生奶",2,"晚餐","2015-01-14"
"38",48,"炒馒头",2,"晚餐","2015-01-07"
"39",49,"大米(小)",2,"晚餐","2015-01-05"
"40",50,"辣子鸡块(套)",2,"晚餐","2015-01-05"
"41",51,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-01-05"
"42",52,"大米(小)",2,"晚餐","2015-01-05"
"43",53,"土豆鸡块(套)",2,"晚餐","2015-01-05"
"44",54,"优酸乳(盒)",2,"晚餐","2015-01-05"
"45",55,"绿豆小米粥",2,"晚餐","2014-12-29"
"46",56,"夹鸡蛋饼",2,"晚餐","2014-12-29"
"47",57,"砂锅炖菜（套）",2,"午餐","2014-12-24"
"48",58,"叉烧肉炒饭",2,"晚餐","2014-12-22"
"49",59,"炒馒头",2,"晚餐","2014-12-19"
"50",60,"叉烧肉炒饭",2,"晚餐","2014-12-17"
"51",61,"肉包子",2,"晚餐","2014-12-10"
"52",62,"绿豆小米粥",2,"晚餐","2014-12-08"
"53",63,"手抓饼",2,"晚餐","2014-12-08"
"54",64,"夹鸡蛋饼",2,"晚餐","2014-12-05"
"55",65,"炒馒头",2,"晚餐","2014-11-26"
"56",66,"谷物酸奶",2,"晚餐","2014-11-13"
"57",67,"手抓饼",2,"晚餐","2014-11-13"
