"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",3,"就餐类型",NA
"3",13,"西红柿鸡蛋面",2,"晚餐","2015-06-08"
"4",14,"炸酱面",2,"晚餐","2015-05-26"
"5",15,"夹火腿饼",2,"晚餐","2015-05-25"
"6",16,"炸薯条",2,"晚餐","2015-05-22"
"7",17,"炸酱面",2,"晚餐","2015-05-21"
"8",18,"热饮",2,"晚餐","2015-05-20"
"9",19,"京酱肉丝米饭",2,"晚餐","2015-05-14"
"10",20,"京酱肉丝米饭",2,"晚餐","2015-05-13"
"11",21,"咖喱牛肉饭",2,"晚餐","2015-05-13"
"12",22,"香辣鸡块饭",2,"晚餐","2015-05-12"
"13",23,"热饮",2,"晚餐","2015-05-06"
"14",24,"大米(小)",2,"晚餐","2015-04-29"
"15",25,"手撕包菜(套)",2,"晚餐","2015-04-29"
"16",26,"大米",2,"晚餐","2015-04-29"
"17",27,"西红柿炒鸡蛋(套)",2,"晚餐","2015-04-29"
"18",28,"大米(小)",2,"晚餐","2015-04-29"
"19",29,"黄焖鸡米饭",2,"晚餐","2015-04-28"
"20",30,"热饮",2,"晚餐","2015-04-27"
"21",31,"叉烧肉炒饭",2,"晚餐","2015-04-27"
"22",32,"黄焖鸡米饭",2,"晚餐","2015-04-16"
"23",33,"叉烧肉炒饭",2,"午餐","2015-04-15"
"24",34,"大米(小)",2,"晚餐","2015-04-10"
"25",35,"热狗面包",2,"晚餐","2015-04-09"
"26",36,"黑椒猪排饭",2,"晚餐","2015-04-09"
"27",37,"炸酱面",2,"晚餐","2015-04-07"
"28",38,"炸酱面",2,"晚餐","2015-04-03"
"29",39,"热饮",2,"晚餐","2015-04-02"
"30",40,"皮蛋瘦肉粥",2,"晚餐","2015-04-01"
"31",41,"黑椒猪排饭",2,"晚餐","2015-04-01"
"32",42,"夹火腿饼",2,"晚餐","2015-03-26"
"33",43,"皮蛋瘦肉粥",2,"晚餐","2015-03-26"
"34",44,"热饮",2,"晚餐","2015-03-24"
"35",45,"炸酱面",2,"晚餐","2015-03-24"
"36",46,"热饮",2,"晚餐","2015-03-23"
"37",47,"葡萄干蛋糕",2,"晚餐","2015-03-20"
"38",48,"热饮",2,"晚餐","2015-03-20"
"39",49,"热饮",2,"晚餐","2015-03-19"
"40",50,"热饮",2,"晚餐","2015-03-18"
"41",51,"热饮",2,"晚餐","2015-03-16"
"42",52,"炸大串",2,"晚餐","2015-03-13"
"43",53,"炸酱面",2,"晚餐","2015-03-13"
"44",54,"热饮",2,"晚餐","2015-03-12"
"45",55,"肉酱面",2,"晚餐","2015-03-12"
"46",56,"热饮",2,"晚餐","2015-03-11"
"47",57,"炸大串",2,"晚餐","2015-03-11"
"48",58,"素打卤面",2,"晚餐","2015-03-11"
"49",59,"热饮",2,"晚餐","2015-03-10"
"50",60,"香菇鸡块面",2,"晚餐","2015-03-10"
"51",61,"绿豆小米粥",2,"晚餐","2015-02-05"
"52",62,"夹里脊饼",2,"晚餐","2015-02-05"
"53",63,"巧克力蛋糕",2,"晚餐","2015-02-04"
"54",64,"鸡肉火腿肠",2,"晚餐","2015-02-04"
"55",65,"甜玉米羹",2,"晚餐","2015-02-03"
"56",66,"炒焖面",2,"晚餐","2015-02-03"
"57",67,"巧克力蛋糕",2,"晚餐","2015-02-02"
"58",68,"肉串",2,"晚餐","2015-02-02"
"59",69,"热饮",2,"晚餐","2015-02-02"
