"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"清汤牛肉面",2,"晚餐","2015-06-25"
"4",14,"番茄牛肉饭",2,"晚餐","2015-06-19"
"5",15,"土豆鸡块(套)",2,"晚餐","2015-06-18"
"6",16,"红烧土豆鸡块面",2,"晚餐","2015-06-09"
"7",17,"夹里脊饼",2,"晚餐","2015-06-08"
"8",18,"香菇肉片(套)",2,"晚餐","2015-06-05"
"9",19,"西葫芦炒鸡蛋(套)",2,"晚餐","2015-06-05"
"10",20,"南瓜小米粥",2,"晚餐","2015-06-04"
"11",21,"南瓜小米粥",2,"晚餐","2015-06-03"
"12",22,"南瓜小米粥",2,"晚餐","2015-06-03"
"13",23,"西红柿鸡蛋面",2,"晚餐","2015-05-29"
"14",24,"汉堡",2,"晚餐","2015-05-28"
"15",25,"夹里脊饼",2,"晚餐","2015-05-27"
"16",26,"香辣排骨饭",2,"晚餐","2015-05-26"
"17",27,"茴子白炒粉条(套)",2,"晚餐","2015-05-22"
"18",28,"糖醋里脊(套)",2,"晚餐","2015-05-22"
"19",29,"大米",2,"晚餐","2015-05-22"
"20",30,"夹里脊饼",2,"晚餐","2015-05-21"
"21",31,"鱼香肉丝(套)",2,"晚餐","2015-05-15"
"22",32,"红枣酸乳",2,"晚餐","2015-05-13"
"23",33,"汉堡",2,"晚餐","2015-05-13"
"24",34,"汉堡",2,"晚餐","2015-05-08"
"25",35,"热饮",2,"晚餐","2015-05-05"
"26",36,"南瓜饼",2,"晚餐","2015-05-05"
"27",37,"热饮",2,"晚餐","2015-04-29"
"28",38,"雪菜肉丝面",2,"晚餐","2015-04-29"
"29",39,"红烧牛肉面",2,"晚餐","2015-04-28"
"30",40,"热饮",2,"晚餐","2015-04-15"
"31",41,"雪菜肉丝面",2,"晚餐","2015-04-14"
"32",42,"红烧牛肉面",2,"晚餐","2015-04-10"
"33",43,"绿豆小米粥",2,"晚餐","2015-04-08"
"34",44,"南瓜饼",2,"晚餐","2015-04-08"
"35",45,"红烧牛肉面",2,"晚餐","2015-04-07"
"36",46,"学生奶",2,"晚餐","2015-04-03"
"37",47,"南瓜小米粥",2,"晚餐","2015-04-03"
"38",48,"手抓饼",2,"晚餐","2015-04-03"
"39",49,"南瓜小米粥",2,"晚餐","2015-04-02"
"40",50,"鸡蛋灌饼",2,"晚餐","2015-04-02"
"41",51,"黑椒猪排饭",2,"晚餐","2015-04-01"
"42",52,"热饮",2,"晚餐","2015-03-31"
"43",53,"黑椒猪排饭",2,"晚餐","2015-03-31"
"44",54,"哈雷蛋糕",2,"晚餐","2015-03-26"
"45",55,"黄酱面",2,"晚餐","2015-03-25"
"46",56,"毛血旺面",2,"晚餐","2015-03-25"
"47",57,"蘑菇饼",2,"晚餐","2015-03-24"
"48",58,"绿豆小米粥",2,"晚餐","2015-03-19"
"49",59,"夹火腿饼",2,"晚餐","2015-03-19"
"50",60,"南瓜小米粥",2,"晚餐","2015-03-17"
"51",61,"夹鸡蛋饼",2,"晚餐","2015-03-17"
"52",62,"南瓜饼",2,"晚餐","2015-03-17"
"53",63,"鸡蛋灌饼",2,"晚餐","2015-03-16"
"54",64,"刷酱饼",2,"晚餐","2015-03-16"
"55",65,"红烧牛肉面",2,"晚餐","2015-03-12"
"56",66,"清汤牛肉面",2,"晚餐","2015-02-04"
"57",67,"雪菜肉丝面",2,"晚餐","2015-02-02"
"58",68,"叉烧肉炒饭",2,"晚餐","2015-01-30"
"59",69,"学生奶",2,"晚餐","2015-01-26"
"60",70,"叉烧肉炒饭",2,"晚餐","2015-01-19"
"61",71,"绿豆小米粥",2,"晚餐","2015-01-16"
"62",72,"南瓜饼",2,"晚餐","2015-01-16"
"63",73,"绿豆小米粥",2,"晚餐","2015-01-15"
"64",74,"鸡蛋灌饼",2,"晚餐","2015-01-15"
"65",75,"学生奶",2,"晚餐","2015-01-14"
"66",76,"绿豆小米粥",2,"晚餐","2015-01-13"
"67",77,"培根面包",2,"晚餐","2015-01-09"
"68",78,"黑米粥",2,"晚餐","2015-01-08"
"69",79,"绿豆小米粥",2,"晚餐","2015-01-08"
"70",80,"炸大串",3,"晚餐","2015-01-08"
"71",81,"绿豆小米粥",2,"晚餐","2015-01-07"
"72",82,"鸡蛋灌饼",2,"晚餐","2015-01-07"
"73",83,"学生奶",3,"晚餐","2015-01-06"
"74",84,"绿豆小米粥",2,"晚餐","2015-01-06"
"75",85,"南瓜饼",2,"晚餐","2015-01-06"
"76",86,"学生奶",2,"晚餐","2015-01-05"
"77",87,"刷酱饼",2,"晚餐","2015-01-05"
"78",88,"素馅饼",2,"晚餐","2015-01-05"
"79",89,"学生奶",2,"晚餐","2015-01-04"
"80",90,"西红柿鸡蛋面",2,"晚餐","2014-12-30"
"81",91,"绿豆小米粥",2,"晚餐","2014-12-29"
"82",92,"蘑菇饼",2,"晚餐","2014-12-29"
"83",93,"夹鸡蛋饼",2,"晚餐","2014-12-26"
"84",94,"绿豆小米粥",2,"晚餐","2014-12-26"
"85",95,"夹鸡蛋饼",2,"晚餐","2014-12-26"
"86",96,"南瓜饼",2,"晚餐","2014-12-25"
"87",97,"南瓜小米粥",2,"晚餐","2014-12-25"
"88",98,"素打卤面",2,"午餐","2014-12-25"
"89",99,"炸薯条",2,"午餐","2014-12-25"
"90",100,"绿豆小米粥",2,"晚餐","2014-12-23"
"91",101,"鸡蛋灌饼",2,"晚餐","2014-12-23"
"92",102,"夹火腿饼",2,"晚餐","2014-12-22"
"93",103,"南瓜小米粥",2,"晚餐","2014-12-19"
"94",104,"夹火腿饼",2,"晚餐","2014-12-19"
"95",105,"麻圆",2,"晚餐","2014-12-18"
"96",106,"花干(串)",2,"晚餐","2014-12-18"
"97",107,"毛血旺面",2,"晚餐","2014-12-18"
"98",108,"绿豆小米粥",2,"晚餐","2014-12-17"
"99",109,"南瓜饼",2,"晚餐","2014-12-17"
"100",110,"学生奶",2,"晚餐","2014-12-16"
"101",111,"鱼香鸡蛋（套）",2,"晚餐","2014-12-16"
"102",112,"学生奶",2,"晚餐","2014-12-15"
"103",113,"西红柿鸡蛋面",2,"晚餐","2014-12-15"
"104",114,"西红柿鸡蛋面",2,"晚餐","2014-12-12"
"105",115,"卤鸡蛋",2,"晚餐","2014-12-12"
"106",116,"学生奶",2,"晚餐","2014-12-11"
"107",117,"绿豆小米粥",2,"晚餐","2014-12-11"
"108",118,"叉烧肉炒饭",2,"晚餐","2014-12-10"
"109",119,"绿豆小米粥",2,"晚餐","2014-12-09"
"110",120,"南瓜饼",2,"晚餐","2014-12-09"
"111",121,"绿豆小米粥",2,"晚餐","2014-12-08"
"112",122,"素馅饼",2,"晚餐","2014-12-08"
"113",123,"蘑菇饼",2,"晚餐","2014-12-08"
"114",124,"香蕉牛奶",2,"晚餐","2014-12-03"
"115",125,"黑米粥",2,"晚餐","2014-12-03"
"116",126,"蘑菇饼",2,"晚餐","2014-12-03"
"117",127,"绿豆小米粥",2,"晚餐","2014-12-01"
"118",128,"素馅饼",2,"晚餐","2014-12-01"
"119",129,"绿豆小米粥",2,"晚餐","2014-11-28"
"120",130,"鸡蛋灌饼",2,"晚餐","2014-11-28"
"121",131,"绿豆小米粥",2,"晚餐","2014-11-27"
"122",132,"蘑菇饼",2,"晚餐","2014-11-27"
"123",133,"黑米粥",2,"晚餐","2014-11-27"
"124",134,"夹火腿饼",2,"晚餐","2014-11-27"
"125",135,"香蕉牛奶",2,"晚餐","2014-11-26"
"126",136,"绿豆小米粥",2,"晚餐","2014-11-26"
"127",137,"蘑菇饼",2,"晚餐","2014-11-26"
"128",138,"绿豆小米粥",2,"晚餐","2014-11-25"
"129",139,"绿豆小米粥",2,"晚餐","2014-11-24"
"130",140,"刷酱饼",2,"晚餐","2014-11-24"
"131",141,"南瓜饼",2,"晚餐","2014-11-24"
"132",142,"炸大串",2,"晚餐","2014-11-17"
"133",143,"绿豆小米粥",2,"晚餐","2014-11-17"
"134",144,"鸡蛋灌饼",2,"晚餐","2014-11-17"
"135",145,"学生奶",2,"午餐","2014-11-16"
"136",146,"谷物酸奶",2,"午餐","2014-11-16"
"137",147,"香蕉牛奶",2,"午餐","2014-11-16"
"138",148,"学生奶",2,"晚餐","2014-11-14"
"139",149,"绿豆小米粥",2,"晚餐","2014-11-14"
"140",150,"鸡蛋灌饼",2,"晚餐","2014-11-14"
"141",151,"香蕉牛奶",2,"晚餐","2014-11-13"
"142",152,"南瓜小米粥",2,"晚餐","2014-11-13"
"143",153,"茄子饼",2,"晚餐","2014-11-13"
"144",154,"土豆汉堡",2,"晚餐","2014-11-13"
"145",155,"学生奶",2,"晚餐","2014-11-12"
"146",156,"学生奶",2,"晚餐","2014-11-11"
"147",157,"南瓜小米粥",2,"晚餐","2014-11-11"
"148",158,"南瓜饼",2,"晚餐","2014-11-11"
"149",159,"南瓜小米粥",2,"晚餐","2014-11-07"
"150",160,"刷酱饼",2,"晚餐","2014-11-07"
"151",161,"南瓜饼",2,"晚餐","2014-11-07"
"152",162,"绿豆小米粥",2,"晚餐","2014-11-06"
"153",163,"南瓜饼",2,"晚餐","2014-11-06"
"154",164,"麻圆",2,"晚餐","2014-11-06"
