"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"鱼香肉丝(套)",2,"午餐","2015-06-09"
"4",14,"大米",2,"午餐","2015-06-09"
"5",15,"炒饼丝",2,"午餐","2015-06-05"
"6",16,"雪菜肉丝面",2,"午餐","2015-06-04"
"7",17,"大米(小)",2,"午餐","2015-06-03"
"8",18,"尖椒肉丝(套)",2,"午餐","2015-06-03"
"9",19,"酸辣茄条(套)",2,"午餐","2015-06-03"
"10",20,"麻辣豆腐(套)",2,"午餐","2015-06-02"
"11",21,"土豆丝(套)",2,"午餐","2015-06-02"
"12",22,"大烩菜(套)",2,"午餐","2015-06-01"
"13",23,"土豆鸡块(套)",2,"午餐","2015-06-01"
"14",24,"茄子饼",2,"晚餐","2015-05-29"
"15",25,"土豆鸡块(套)",2,"午餐","2015-05-28"
"16",26,"大米(小)",2,"午餐","2015-05-28"
"17",27,"香菇油菜(套)",2,"午餐","2015-05-26"
"18",28,"大米",5,"午餐","2015-05-26"
"19",29,"夹土豆条肉丝饼",2,"晚餐","2015-05-21"
"20",30,"粉丝菠菜（套）",2,"午餐","2015-05-21"
"21",31,"香菇油菜(套)",2,"午餐","2015-05-21"
"22",32,"菜花炒肉(套)",2,"午餐","2015-05-18"
"23",33,"葱爆肉(套)",2,"午餐","2015-05-15"
"24",34,"茴子白炒粉条(套)",2,"午餐","2015-05-15"
"25",35,"夹土豆条肉丝饼",2,"晚餐","2015-05-12"
"26",36,"大米(小)",2,"午餐","2015-05-12"
"27",37,"辣子鸡块(套)",2,"午餐","2015-05-12"
"28",38,"土豆丝(套)",2,"午餐","2015-05-12"
"29",39,"大米(小)",2,"午餐","2015-05-11"
"30",40,"大烩菜(套)",2,"午餐","2015-05-11"
"31",41,"夹里脊饼",2,"晚餐","2015-05-08"
"32",42,"尖椒肉丝(套)",3,"午餐","2015-05-06"
"33",43,"大米(小)",2,"午餐","2015-05-06"
"34",44,"大米(小)",2,"午餐","2015-04-30"
"35",45,"香辣肉丝(套)",2,"午餐","2015-04-30"
"36",46,"土豆丝(套)",2,"午餐","2015-04-30"
"37",47,"大米(小)",2,"午餐","2015-04-29"
"38",48,"鱼香肉丝(套)",3,"午餐","2015-04-29"
"39",49,"夹土豆条肉丝饼",2,"晚餐","2015-04-28"
"40",50,"大米(小)",2,"午餐","2015-04-28"
"41",51,"辣子鸡块(套)",2,"午餐","2015-04-28"
"42",52,"土豆丝(套)",2,"午餐","2015-04-28"
"43",53,"大米(小)",2,"午餐","2015-04-27"
"44",54,"豆角土豆条(套)",2,"午餐","2015-04-27"
"45",55,"尖椒肉丝(套)",2,"午餐","2015-04-27"
"46",56,"炸酱面",2,"午餐","2015-04-24"
"47",57,"牛肉炒米",2,"午餐","2015-04-23"
"48",58,"大米(小)",2,"午餐","2015-04-22"
"49",59,"苜蓿肉(套)",2,"午餐","2015-04-22"
"50",60,"鱼香肉丝(套)",2,"午餐","2015-04-22"
"51",61,"尖椒肉丝(套)",2,"午餐","2015-04-20"
"52",62,"苜蓿肉(套)",2,"午餐","2015-04-20"
"53",63,"大米(小)",2,"午餐","2015-04-17"
"54",64,"辣子鸡块(套)",2,"午餐","2015-04-17"
"55",65,"红烧土豆片(套)",2,"午餐","2015-04-17"
"56",66,"大米(小)",2,"午餐","2015-04-10"
"57",67,"红烧牛肉丸(套)",2,"午餐","2015-04-10"
"58",68,"手撕包菜(套)",2,"午餐","2015-04-10"
"59",69,"尖椒肉丝(套)",2,"午餐","2015-04-10"
"60",70,"大米(小)",2,"午餐","2015-04-10"
"61",71,"干锅土豆片(套)",2,"午餐","2015-04-10"
"62",72,"优酸乳(袋)",2,"午餐","2015-04-09"
"63",73,"大米(小)",2,"午餐","2015-04-07"
"64",74,"辣子鸡块(套)",2,"午餐","2015-04-07"
"65",75,"土豆丝(套)",2,"午餐","2015-04-07"
"66",76,"大米(小)",2,"午餐","2015-04-02"
"67",77,"土豆丝(套)",2,"午餐","2015-04-02"
"68",78,"宫保鸡丁(套)",2,"午餐","2015-04-02"
"69",79,"大米",2,"午餐","2015-03-31"
"70",80,"过油肉(套)",2,"午餐","2015-03-31"
"71",81,"土豆丝(套)",2,"午餐","2015-03-31"
"72",82,"刷酱饼",2,"晚餐","2015-03-30"
"73",83,"雪菜肉丝面",2,"午餐","2015-03-26"
"74",84,"大米(小)",2,"午餐","2015-03-24"
"75",85,"辣子鸡块(套)",2,"午餐","2015-03-24"
"76",86,"土豆丝(套)",2,"午餐","2015-03-24"
"77",87,"夹土豆条肉丝饼",2,"晚餐","2015-03-23"
"78",88,"大米(小)",2,"午餐","2015-03-23"
"79",89,"豆角土豆条(套)",2,"午餐","2015-03-23"
"80",90,"苜蓿肉(套)",2,"午餐","2015-03-23"
"81",91,"干炸蘑菇(套)",2,"午餐","2015-03-20"
"82",92,"红烧土豆片(套)",2,"午餐","2015-03-20"
"83",93,"大米(小)",2,"午餐","2015-03-20"
"84",94,"大米(小)",2,"午餐","2015-03-19"
"85",95,"红烧牛肉丸(套)",2,"午餐","2015-03-19"
"86",96,"手撕包菜(套)",2,"午餐","2015-03-19"
"87",97,"大米(小)",2,"午餐","2015-03-18"
"88",98,"豆角土豆条(套)",2,"午餐","2015-03-18"
"89",99,"苜蓿肉(套)",2,"午餐","2015-03-18"
"90",100,"雪菜肉丝面",2,"午餐","2015-03-16"
"91",101,"卤鸡蛋",2,"午餐","2015-03-16"
"92",102,"大果粒",2,"午餐","2015-03-13"
"93",103,"夹土豆条肉丝饼",2,"晚餐","2015-03-09"
"94",104,"清汤牛肉面",2,"午餐","2015-02-06"
"95",105,"夹里脊饼",2,"晚餐","2015-02-05"
"96",106,"夹土豆条肉丝饼",2,"晚餐","2015-02-04"
"97",107,"优酸乳(袋)",2,"晚餐","2015-02-04"
"98",108,"夹土豆条肉丝饼",2,"晚餐","2015-01-30"
"99",109,"花干(串)",2,"午餐","2015-01-30"
"100",110,"雪菜肉丝面",2,"午餐","2015-01-30"
"101",111,"夹肉饼",2,"晚餐","2015-01-29"
"102",112,"土豆肉丝饼",2,"晚餐","2015-01-28"
"103",113,"夹土豆条肉丝饼",2,"晚餐","2015-01-26"
"104",114,"大米(小)",2,"午餐","2015-01-26"
"105",115,"干炸蘑菇(套)",2,"午餐","2015-01-26"
"106",116,"糖醋里脊(套)",2,"午餐","2015-01-26"
"107",117,"香辣肉丝(套)",2,"午餐","2015-01-22"
"108",118,"大米(小)",2,"午餐","2015-01-22"
"109",119,"大果粒",2,"午餐","2015-01-19"
"110",120,"大米(小)",2,"午餐","2015-01-19"
"111",121,"麻辣豆腐(套)",2,"午餐","2015-01-19"
"112",122,"苜蓿肉(套)",2,"午餐","2015-01-19"
"113",123,"大米(小)",2,"午餐","2015-01-16"
"114",124,"干锅土豆片(套)",2,"午餐","2015-01-16"
"115",125,"手撕包菜(套)",2,"午餐","2015-01-16"
"116",126,"麻辣豆腐(套)",2,"午餐","2015-01-15"
"117",127,"苜蓿肉(套)",2,"午餐","2015-01-15"
"118",128,"大米(小)",2,"午餐","2015-01-15"
"119",129,"夹土豆条肉丝饼",2,"晚餐","2015-01-14"
"120",130,"大米(小)",2,"午餐","2015-01-14"
"121",131,"苜蓿肉(套)",2,"午餐","2015-01-14"
"122",132,"尖椒肉丝(套)",2,"午餐","2015-01-14"
"123",133,"雪菜肉丝面",2,"午餐","2015-01-13"
"124",134,"优酸乳(袋)",2,"晚餐","2015-01-12"
"125",135,"大米(小)",2,"午餐","2015-01-12"
"126",136,"豆角土豆条(套)",2,"午餐","2015-01-12"
"127",137,"尖椒肉丝(套)",2,"午餐","2015-01-12"
"128",138,"大米(小)",2,"午餐","2015-01-09"
"129",139,"豆角土豆条(套)",2,"午餐","2015-01-09"
"130",140,"大烩菜(套)",2,"午餐","2015-01-09"
"131",141,"夹土豆条肉丝饼",2,"晚餐","2015-01-08"
"132",142,"大米(小)",2,"午餐","2015-01-08"
"133",143,"糖醋里脊(套)",2,"午餐","2015-01-08"
"134",144,"手撕包菜(套)",2,"午餐","2015-01-08"
"135",145,"夹里脊饼",2,"晚餐","2015-01-07"
"136",146,"汉堡",2,"午餐","2015-01-07"
"137",147,"莫斯利安",2,"午餐","2015-01-06"
"138",148,"土豆丝(套)",2,"午餐","2015-01-06"
"139",149,"大米(小)",2,"午餐","2015-01-06"
"140",150,"香辣肉丝(套)",2,"午餐","2015-01-06"
"141",151,"大米(小)",2,"午餐","2015-01-05"
"142",152,"香菇油菜(套)",2,"午餐","2015-01-05"
"143",153,"茴子白炒粉条(套)",2,"午餐","2015-01-05"
"144",154,"夹土豆条肉丝饼",2,"晚餐","2015-01-04"
"145",155,"夹土豆条肉丝饼",2,"晚餐","2014-12-30"
"146",156,"雪菜肉丝面",2,"午餐","2014-12-30"
"147",157,"大米(小)",2,"午餐","2014-12-29"
"148",158,"干炸蘑菇(套)",2,"午餐","2014-12-29"
"149",159,"尖椒肉丝(套)",2,"午餐","2014-12-29"
"150",160,"大烩菜(套)",2,"午餐","2014-12-26"
"151",161,"红烧土豆片(套)",2,"午餐","2014-12-26"
"152",162,"大米(小)",2,"午餐","2014-12-26"
"153",163,"大米(小)",2,"午餐","2014-12-25"
