"","Dine","Share","Type","Date"
"20","大肉串",1,"晚餐",2015-01-29
"21","西红柿鸡蛋面",1,"晚餐",2015-01-29
"22","绿豆小米粥",1,"晚餐",2015-01-28
"23","茄子饼",1,"晚餐",2015-01-26
"24","葡萄干蛋糕",1,"晚餐",2015-01-19
"25","汉堡",1,"晚餐",2015-01-16
"26","绿茶蛋糕",1,"晚餐",2014-12-25
"27","南瓜小米粥",1,"晚餐",2014-12-24
"28","夹鸡蛋饼",1,"晚餐",2014-12-24
"29","绿豆小米粥",1,"晚餐",2014-12-22
"30","夹鸡蛋饼",1,"晚餐",2014-12-22
"31","叉烧肉炒饭",1,"晚餐",2014-12-19
"32","三鲜米线",1,"晚餐",2014-12-18
"33","热饮",1,"晚餐",2014-12-17
"34","黄焖鸡面",1,"晚餐",2014-12-16
"35","夹土豆条肉丝饼",1,"晚餐",2014-12-15
"36","大肉串",1,"晚餐",2014-12-09
"37","黑米粥",1,"晚餐",2014-12-09
"38","皮蛋瘦肉粥",1,"晚餐",2014-11-28
"39","夹鸡蛋饼",1,"晚餐",2014-11-28
"40","鸡蛋灌饼",1,"晚餐",2014-11-14
"41","红烧土豆鸡块面",1,"晚餐",2014-11-13
"42","夹火腿饼",1,"晚餐",2014-11-11
"43","南瓜小米粥",1,"晚餐",2014-11-11
"44","南瓜小米粥",1,"晚餐",2014-11-10
"45","夹火腿饼",1,"晚餐",2014-11-10
"46","黑米粥",1,"晚餐",2014-11-06
"47","夹火腿饼",1,"晚餐",2014-11-06
"48","炸薯条",1,"晚餐",2014-11-04
"49","炸大串",1,"晚餐",2014-11-03
"50","南瓜小米粥",1,"晚餐",2014-10-28
"51","夹火腿饼",1,"晚餐",2014-10-28
"52","毛血旺面",1,"午餐",2014-10-24
"53","烩菜面",1,"晚餐",2014-10-23
"54","南瓜小米粥",1,"晚餐",2014-10-16
"55","夹火腿饼",1,"晚餐",2014-10-16
"56","红烧土豆鸡块面",1,"午餐",2014-10-15
"57","花干(串)",1,"午餐",2014-10-15
"58","南瓜小米粥",1,"晚餐",2014-10-14
"59","夹火腿饼",1,"晚餐",2014-10-14
"60","南瓜小米粥",1,"晚餐",2014-10-13
"61","茄子饼",1,"晚餐",2014-10-13
"62","南瓜小米粥",1,"晚餐",2014-10-09
"63","茄子饼",1,"晚餐",2014-10-09
"64","优酸乳(袋)",1,"晚餐",2014-10-08
"65","毛血旺面",1,"午餐",2014-09-30
"66","卤鸡蛋",2,"午餐",2014-09-30
"67","炸大串",1,"晚餐",2014-09-29
"68","炸大串",1,"晚餐",2014-09-29
"69","南瓜小米粥",1,"晚餐",2014-09-29
"70","刷酱饼",1,"晚餐",2014-09-29
"71","加一元",1,"晚餐",2014-09-28
"72","西红柿鸡蛋面",1,"晚餐",2014-09-28
"73","加一元",1,"晚餐",2014-09-28
"74","黑米粥",1,"晚餐",2014-09-25
"75","夹火腿饼",1,"晚餐",2014-09-25
"76","热饮",1,"午餐",2014-09-24
"77","毛血旺面",1,"午餐",2014-09-24
"78","牛肉松蛋糕",1,"晚餐",2014-09-22
"79","皮蛋瘦肉粥",1,"晚餐",2014-09-19
"80","黑米粥",1,"晚餐",2014-09-19
"81","茄子饼",1,"晚餐",2014-09-19
"82","炸酱面",1,"晚餐",2014-09-18
"83","炸大串",1,"晚餐",2014-09-17
"84","汉堡",1,"晚餐",2014-09-17
"85","火锅粉",1,"晚餐",2014-09-16
"86","香菇鸡块面",1,"午餐",2014-09-16
"87","夹火腿饼",1,"晚餐",2014-09-15
"88","南瓜小米粥",1,"晚餐",2014-09-15
"89","香菇鸡块面",1,"午餐",2014-09-15
"90","卤鸡蛋",1,"午餐",2014-09-11
"91","雪菜肉丝面",1,"午餐",2014-09-11
"92","优酸乳(袋)",1,"晚餐",2014-09-10
"93","火锅粉",1,"晚餐",2014-09-10
"94","南瓜小米粥",1,"午餐",2014-09-10
"95","腐竹烧肉(套)",1,"午餐",2014-09-10
"96","大米",1,"午餐",2014-09-10
"97","南瓜小米粥",1,"晚餐",2014-09-09
"98","夹里脊饼",1,"晚餐",2014-09-09
"99","南瓜小米粥",1,"晚餐",2014-09-05
"100","皮蛋瘦肉粥",1,"晚餐",2014-09-05
"101","茄子饼",1,"晚餐",2014-09-05
"102","南瓜小米粥",1,"晚餐",2014-09-04
"103","南瓜小米粥",1,"晚餐",2014-09-04
"104","茄子饼",1,"晚餐",2014-09-04
"105","炸大串",1,"晚餐",2014-09-03
"106","加一元",1,"晚餐",2014-09-02
"107","汉堡",1,"晚餐",2014-09-02
