"","Dine","Share","Type","Date"
"20","║ь╔╒═┴╢╣╝ж┐щ├ц",1,"═э▓═",2015-06-17
"21","┬╠▓ш╡░╕т",2,"═э▓═",2015-06-04
"22","╖м╟╤┼г╚т╖╣",1,"═э▓═",2015-05-27
"23","┬╠▓ш╡░╕т",1,"═э▓═",2015-05-21
"24","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-05-21
"25","╠Ё╙ё├╫╕■",1,"═э▓═",2015-05-14
"26","╦в╜┤▒¤",2,"═э▓═",2015-05-14
"27","┐зрм╝ж┐щ╖╣",1,"═э▓═",2015-05-13
"28","╝╨╗Ё═╚▒¤",1,"═э▓═",2015-05-12
"29","╖м╟╤┼г╚т╖╣",1,"═э▓═",2015-05-11
"30","╖м╟╤┼г╚т╖╣",1,"═э▓═",2015-05-06
"31","┐зрм┼г╚т╖╣",1,"═э▓═",2015-05-05
"32","╠Ё╙ё├╫╕■",1,"═э▓═",2015-04-29
"33","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-04-29
"34","╗╞ь╦╝ж├╫╖╣",1,"═э▓═",2015-04-28
"35","║┌├╫╓р",1,"═э▓═",2015-04-27
"36","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-04-16
"37","┤є╣√┴г",1,"═э▓═",2015-04-15
"38","▓ц╔╒╚т│┤╖╣",1,"═э▓═",2015-04-09
"39","250╣┌╥ц╚щ",1,"═э▓═",2015-04-09
"40","╝╨╝ж╡░▒¤",1,"═э▓═",2015-04-08
"41","─╧╣╧╨б├╫╓р",1,"═э▓═",2015-03-13
"42","─╧╣╧╨б├╫╓р",1,"╬ч▓═",2015-03-13
"43","╝ж╢б│┤├╫",1,"╬ч▓═",2015-03-13
"44","─╧╣╧╨б├╫╓р",1,"═э▓═",2015-03-12
"45","╝╨╝ж╡░▒¤",1,"═э▓═",2015-03-12
"46","╒и┤є┤о",1,"═э▓═",2015-03-12
"47","╝ж╚т╗Ё═╚│ж",1,"═э▓═",2015-01-29
"48","┤є╚т┤о",1,"═э▓═",2015-01-27
"49","║┌├╫╓р",1,"═э▓═",2015-01-08
"50","╦╪╧┌▒¤",1,"═э▓═",2015-01-06
"51","╟╤╫╙▒¤",1,"═э▓═",2015-01-06
"52","╦╪╧┌▒¤",1,"═э▓═",2015-01-06
"53","╟╤╫╙▒¤",1,"═э▓═",2015-01-06
"54","║┌├╫╓р",1,"═э▓═",2015-01-06
"55","╚т┤о",1,"═э▓═",2015-01-04
"56","250╣┌╥ц╚щ",1,"═э▓═",2015-01-04
"57","║║▒д",1,"═э▓═",2015-01-04
"58","║║▒д",1,"═э▓═",2014-12-29
"59","╚т┤о",1,"═э▓═",2014-12-29
"60","╝ж╚т╗Ё═╚│ж",1,"═э▓═",2014-12-29
"61","╝ж╚т╗Ё═╚│ж",1,"═э▓═",2014-12-25
"62","║║▒д",2,"═э▓═",2014-12-25
"63","║║▒д",1,"═э▓═",2014-12-24
"64","╝ж╚т╗Ё═╚│ж",1,"═э▓═",2014-12-24
"65","║║▒д",1,"═э▓═",2014-12-24
"66","║║▒д",2,"═э▓═",2014-12-22
"67","║║▒д",1,"═э▓═",2014-12-22
"68","╚╚╥√",1,"═э▓═",2014-12-22
"69","╙┼╥цC",1,"═э▓═",2014-12-19
"70","─╧╣╧╨б├╫╓р",1,"═э▓═",2014-12-19
"71","╔░╣°ь╦├ц",1,"═э▓═",2014-12-17
"72","─╧╣╧╨б├╫╓р",1,"═э▓═",2014-12-16
"73","╦╪╧┌▒¤",1,"═э▓═",2014-12-16
