"","Dine","Share","Type","Date"
"20","黑椒猪排饭",1,"午餐",2015-08-10
"21","香菇油菜(套)",1,"晚餐",2015-06-25
"22","营养套餐",1,"早餐",2015-06-23
"23","大盘鸡面",1,"午餐",2015-06-19
"24","番茄牛肉饭",1,"午餐",2015-06-16
"25","西葫芦炒鸡蛋(套)",1,"午餐",2015-06-15
"26","过油肉(套)",1,"晚餐",2015-06-11
"27","香菇油菜(套)",1,"晚餐",2015-06-11
"28","哈雷蛋糕",1,"午餐",2015-06-10
"29","胡辣汤",1,"早餐",2015-06-10
"30","香菇油菜(套)",1,"晚餐",2015-06-09
"31","夹里脊饼",1,"晚餐",2015-06-09
"32","绿豆小米粥",1,"晚餐",2015-06-09
"33","优酸乳(袋)",1,"午餐",2015-06-09
"34","香辣排骨饭",1,"午餐",2015-06-09
"35","香辣排骨饭",1,"午餐",2015-06-09
"36","鱼香肉丝(套)",1,"晚餐",2015-06-08
"37","红枣酸乳",1,"午餐",2015-06-08
"38","红烧牛肉丸(套)",1,"午餐",2015-06-08
"39","家常豆腐(套)",1,"午餐",2015-06-08
"40","大米",1,"午餐",2015-06-08
"41","营养套餐",1,"早餐",2015-06-08
"42","西葫芦炒鸡蛋(套)",1,"晚餐",2015-06-05
"43","绿豆小米粥",1,"晚餐",2015-06-05
"44","红烧牛肉面",1,"午餐",2015-06-05
"45","馄饨",1,"早餐",2015-06-05
"46","土豆丝(套)",1,"晚餐",2015-06-04
"47","南瓜小米粥",1,"晚餐",2015-06-04
"48","黑椒猪排饭",1,"午餐",2015-06-04
"49","汉堡",1,"早餐",2015-06-04
"50","大米",2,"晚餐",2015-06-02
"51","黑米粥",1,"晚餐",2015-06-02
"52","营养套餐",1,"早餐",2015-06-02
"53","【肉丝炒拨烂子】",1,"午餐",2015-05-29
"54","豆浆",1,"早餐",2015-05-29
"55","京酱肉丝卷饼",1,"早餐",2015-05-29
"56","西红柿炒鸡蛋(套)",1,"晚餐",2015-05-28
"57","绿豆小米粥",1,"晚餐",2015-05-28
"58","香菇肉片(套)",1,"午餐",2015-05-28
"59","大米",1,"午餐",2015-05-28
"60","馄饨",1,"早餐",2015-05-28
"61","炒焖面",1,"晚餐",2015-05-27
"62","叉烧肉炒饭",1,"午餐",2015-05-27
"63","营养套餐",1,"早餐",2015-05-27
"64","麻辣豆腐(套)",1,"晚餐",2015-05-26
"65","黑米粥",1,"晚餐",2015-05-26
"66","咖喱鸡块饭",1,"午餐",2015-05-26
"67","家常豆腐(套)",1,"午餐",2015-05-25
"68","大米",1,"午餐",2015-05-25
"69","尖椒肉丝(套)",1,"午餐",2015-05-25
"70","皮蛋瘦肉粥",1,"晚餐",2015-05-22
"71","夹肉饼",1,"晚餐",2015-05-22
"72","咖喱鸡块饭",1,"午餐",2015-05-22
"73","西红柿炒鸡蛋(套)",1,"晚餐",2015-05-21
"74","黑米粥",1,"晚餐",2015-05-21
"75","红烧土豆鸡块面",1,"午餐",2015-05-21
"76","卤鸡蛋",1,"午餐",2015-05-21
"77","红枣酸乳",1,"晚餐",2015-05-15
"78","炒莜面烤栳栳",1,"晚餐",2015-05-15
"79","大米",1,"午餐",2015-05-15
"80","豆花肉片(套)",1,"午餐",2015-05-15
"81","茴子白炒粉条(套)",1,"午餐",2015-05-15
"82","黑米粥",1,"晚餐",2015-05-14
"83","【牛肉板面】",1,"午餐",2015-05-14
"84","西红柿炒鸡蛋(套)",1,"晚餐",2015-05-13
"85","绿豆小米粥",1,"晚餐",2015-05-13
"86","南瓜小米粥",1,"晚餐",2015-05-12
"87","炒馒头",1,"晚餐",2015-05-12
"88","红豆蛋糕",1,"午餐",2015-05-12
"89","京酱肉丝米饭",1,"午餐",2015-05-12
"90","黑米粥",1,"晚餐",2015-05-11
"91","南瓜小米粥",1,"晚餐",2015-05-11
"92","黑米粥",1,"晚餐",2015-05-11
"93","香辣排骨饭",1,"午餐",2015-05-11
"94","黑米粥",1,"晚餐",2015-05-08
"95","皮蛋瘦肉粥",1,"晚餐",2015-05-07
"96","番茄牛肉饭",1,"午餐",2015-05-07
"97","绿茶蛋糕",1,"午餐",2015-05-06
"98","咖喱牛肉饭",1,"午餐",2015-05-06
"99","宫保鸡丁(套)",1,"晚餐",2015-05-05
"100","巧克力蛋糕",1,"午餐",2015-05-05
"101","热狗面包",1,"午餐",2015-05-04
"102","红烧排骨面",1,"午餐",2015-05-04
"103","咖喱鸡块饭",1,"午餐",2015-04-30
"104","蛋挞",1,"晚餐",2015-04-29
"105","夹土豆条肉丝饼",1,"晚餐",2015-04-29
"106","黑米粥",1,"晚餐",2015-04-29
"107","绿茶蛋糕",1,"午餐",2015-04-29
"108","毛血旺面",1,"午餐",2015-04-29
"109","汉堡",1,"早餐",2015-04-29
"110","素馅饼",1,"晚餐",2015-04-28
"111","绿豆小米粥",1,"晚餐",2015-04-28
"112","热狗面包",1,"午餐",2015-04-28
