"","Dine","Share","Type","Date"
"20","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-08-05
"21","▓ц╔╒╚т│┤├╫",1,"═э▓═",2015-06-25
"22","┐зрм╝ж┐щ╖╣",1,"═э▓═",2015-06-23
"23","░ш╠└",1,"╘ч▓═",2015-06-23
"24","╧у╣╜╙═▓╦(╠╫)",1,"═э▓═",2015-06-09
"25","╣¤╙═╚т(╠╫)",1,"═э▓═",2015-06-09
"26","╧у└▒╝ж┐щ╖╣",1,"═э▓═",2015-06-05
"27","║ь╔╒┼г╚т├ц",1,"═э▓═",2015-05-29
"28","║ь╔╒┼г╚т├ц",1,"═э▓═",2015-05-29
"29","╧у└▒┼┼╣╟╖╣",1,"═э▓═",2015-05-27
"30","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-05-26
"31","╠╟┤╫└я╝╣(╠╫)",1,"╬ч▓═",2015-05-14
"32","╙ё├╫┴г(╠╫)",1,"╬ч▓═",2015-05-14
"33","╬ў║ь╩┴╝ж╡░├ц",1,"═э▓═",2015-05-13
"34","┐зрм┼г╚т╖╣",1,"═э▓═",2015-05-12
"35","╛й╜┤╚т╦┐├╫╖╣",1,"═э▓═",2015-05-11
"36","╚╚╥√",1,"═э▓═",2015-05-08
"37","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-05-08
"38","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-05-05
"39","╦╪╚¤╢б├ц",1,"╬ч▓═",2015-04-28
"40","▓ц╔╒╚т│┤╖╣",1,"╬ч▓═",2015-04-27
"41","╦╪╚¤╢б├ц",1,"═э▓═",2015-04-16
"42","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-04-15
"43","┐зрм╝ж┐щ╖╣",1,"═э▓═",2015-04-13
"44","╙┼╦с╚щ(┤№)",1,"═э▓═",2015-04-10
"45","╙┼╦с╚щ(┤№)",1,"═э▓═",2015-04-09
"46","╚╚╕╔├ц",1,"═э▓═",2015-04-09
"47","╗╞ь╦╝ж├ц",1,"═э▓═",2015-04-08
"48","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-04-07
"49","▓ц╔╒╚т│┤╖╣",1,"═э▓═",2015-04-03
"50","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-04-02
"51","╚╚╥√",1,"═э▓═",2015-04-01
"52","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-03-31
"53","╚╚╥√",1,"═э▓═",2015-03-30
"54","║┌╜╖╓э┼┼╖╣",1,"═э▓═",2015-03-30
"55","▓ц╔╒╚т│┤╖╣",1,"═э▓═",2015-03-27
"56","╚╚╥√",1,"╬ч▓═",2015-03-18
"57","╢╣╜м",1,"╘ч▓═",2015-03-17
"58","╚т░№╫╙",1,"╘ч▓═",2015-03-17
"59","▓ц╔╒╚т│┤╖╣",1,"═э▓═",2015-03-13
"60","║ь╔╒┼г╚т├ц",1,"╬ч▓═",2015-03-13
"61","╜Ё╡ф┼г─╠",1,"═э▓═",2015-03-12
"62","┼р╕∙├ц░№",1,"═э▓═",2015-03-11
"63","║ь╔╒┼г╚т├ц",1,"═э▓═",2015-03-11
"64","╙┼╦с╚щ(┤№)",1,"═э▓═",2015-02-04
"65","┤є╚т┤о",1,"═э▓═",2015-02-02
"66","║ь╔╒┼г╚т├ц",1,"═э▓═",2015-01-30
"67","▓ц╔╒╚т│┤╖╣",1,"═э▓═",2015-01-29
"68","╜Ё╡ф┼г─╠",1,"═э▓═",2015-01-26
"69","▓ц╔╒╚т│┤╖╣",1,"═э▓═",2015-01-26
"70","╤з╔·─╠",1,"═э▓═",2015-01-19
"71","║ь╔╒┼г╚т├ц",1,"═э▓═",2015-01-19
"72","╒и┤є┤о",1,"═э▓═",2015-01-19
"73","┬▒╝ж╡░",1,"═э▓═",2015-01-16
