"","Dine","Share","Type","Date"
"20","咖喱鸡块饭",1,"午餐",2015-08-11
"21","大米(小)",1,"午餐",2015-07-02
"22","回锅肉(套)",1,"午餐",2015-07-02
"23","肉臊子面",1,"午餐",2015-06-25
"24","大米(小)",1,"午餐",2015-06-23
"25","辣子鸡块(套)",1,"午餐",2015-06-23
"26","大米(小)",1,"午餐",2015-06-19
"27","鱼香肉丝(套)",1,"午餐",2015-06-19
"28","大米(小)",1,"午餐",2015-06-18
"29","过油肉(套)",1,"午餐",2015-06-18
"30","甜玉米羹",1,"晚餐",2015-06-12
"31","大米(小)",1,"午餐",2015-06-12
"32","辣子鸡块(套)",1,"午餐",2015-06-12
"33","大米(小)",1,"午餐",2015-06-09
"34","宫保鸡丁(套)",1,"午餐",2015-06-09
"35","素馅饼",1,"晚餐",2015-06-08
"36","叉烧肉炒饭",1,"午餐",2015-06-08
"37","皮蛋瘦肉粥",1,"晚餐",2015-06-05
"38","大米(小)",1,"午餐",2015-06-05
"39","辣子鸡块(套)",1,"午餐",2015-06-05
"40","肉包子",1,"晚餐",2015-06-04
"41","甜玉米羹",1,"晚餐",2015-06-04
"42","大米(小)",1,"午餐",2015-06-04
"43","宫保鸡丁(套)",1,"午餐",2015-06-04
"44","甜玉米羹",1,"晚餐",2015-06-03
"45","素馅饼",1,"午餐",2015-06-01
"46","大米(小)",1,"午餐",2015-05-29
"47","红烧土豆片(套)",1,"午餐",2015-05-29
"48","绿豆小米粥",1,"晚餐",2015-05-28
"49","大米(小)",1,"午餐",2015-05-28
"50","回锅肉(套)",1,"午餐",2015-05-28
"51","甜玉米羹",1,"晚餐",2015-05-27
"52","馄饨",1,"早餐",2015-05-27
"53","大米(小)",1,"午餐",2015-05-26
"54","鱼香肉丝(套)",1,"午餐",2015-05-26
"55","馄饨",1,"早餐",2015-05-26
"56","西红柿鸡蛋面",1,"午餐",2015-05-25
"57","大米(小)",1,"午餐",2015-05-22
"58","糖醋里脊(套)",1,"午餐",2015-05-22
"59","营养套餐",1,"早餐",2015-05-22
"60","馄饨",1,"早餐",2015-05-22
"61","卤鸡蛋",1,"早餐",2015-05-22
"62","玉米饼",1,"午餐",2015-05-21
"63","套餐",1,"早餐",2015-05-21
"64","凉皮",1,"午餐",2015-05-18
"65","担担面",1,"午餐",2015-05-18
"66","大米(小)",1,"午餐",2015-05-15
"67","鱼香肉丝(套)",1,"午餐",2015-05-15
"68","馄饨",1,"早餐",2015-05-15
"69","葡萄干蛋糕",1,"早餐",2015-05-13
"70","南瓜小米粥",1,"晚餐",2015-05-12
"71","茄子饼",1,"晚餐",2015-05-12
"72","香辣排骨饭",1,"午餐",2015-05-12
"73","香辣肉酱面",1,"午餐",2015-05-12
"74","馄饨",1,"早餐",2015-05-12
"75","绿豆小米粥",1,"晚餐",2015-05-11
"76","叉烧肉炒饭",1,"午餐",2015-05-11
"77","绿豆小米粥",1,"晚餐",2015-05-08
"78","素馅饼",1,"晚餐",2015-05-08
"79","葱爆肉(套)",1,"午餐",2015-05-08
"80","大米(小)",1,"午餐",2015-05-08
"81","茄子饼",1,"晚餐",2015-05-07
"82","南瓜小米粥",1,"晚餐",2015-05-07
"83","大米(小)",1,"午餐",2015-05-07
"84","鱼香肉丝(套)",1,"午餐",2015-05-07
"85","南瓜小米粥",1,"晚餐",2015-05-05
"86","夹里脊饼",1,"晚餐",2015-05-05
"87","巧克力蛋糕",1,"早餐",2015-05-05
"88","绿豆小米粥",1,"晚餐",2015-05-04
"89","茄子饼",1,"晚餐",2015-05-04
"90","大米(小)",1,"午餐",2015-05-04
"91","红烧土豆片(套)",1,"午餐",2015-05-04
"92","鱼香肉丝(套)",1,"午餐",2015-05-04
"93","叉烧肉炒饭",1,"午餐",2015-04-30
"94","京酱肉丝卷饼",1,"早餐",2015-04-30
"95","馄饨",1,"早餐",2015-04-29
"96","手撕包菜(套)",1,"午餐",2015-04-28
"97","大米(小)",1,"午餐",2015-04-28
"98","尖椒肉丝(套)",1,"午餐",2015-04-28
"99","馄饨",1,"早餐",2015-04-28
"100","西红柿鸡蛋面",1,"午餐",2015-04-27
"101","红烧牛肉面",1,"午餐",2015-04-24
"102","叉烧肉炒饭",1,"晚餐",2015-04-23
"103","南瓜小米粥",1,"晚餐",2015-04-23
"104","茄子饼",1,"晚餐",2015-04-23
"105","馄饨",1,"早餐",2015-04-23
"106","大米(小)",1,"午餐",2015-04-22
"107","鱼香肉丝(套)",1,"午餐",2015-04-22
"108","馄饨",1,"早餐",2015-04-22
"109","大米(小)",1,"午餐",2015-04-20
"110","红烧土豆片(套)",1,"午餐",2015-04-20
"111","鱼香肉丝(套)",1,"午餐",2015-04-20
"112","皮蛋瘦肉粥",1,"晚餐",2015-04-17
"113","皮蛋瘦肉粥",1,"晚餐",2015-04-17
"114","咖喱鸡块饭",1,"午餐",2015-04-17
"115","馄饨",1,"早餐",2015-04-15
"116","大米(小)",1,"午餐",2015-04-14
"117","土豆丝(套)",1,"午餐",2015-04-14
"118","宫保鸡丁(套)",1,"午餐",2015-04-14
"119","绿豆小米粥",1,"早餐",2015-04-14
"120","红豆蛋糕",1,"早餐",2015-04-14
"121","大米(小)",1,"午餐",2015-04-13
"122","西葫芦炒鸡蛋(套)",1,"午餐",2015-04-13
"123","葱爆肉(套)",1,"午餐",2015-04-13
"124","大米(小)",1,"午餐",2015-04-13
"125","红烧土豆片(套)",1,"午餐",2015-04-13
"126","葱爆肉(套)",1,"午餐",2015-04-13
"127","大米(小)",1,"午餐",2015-04-10
"128","葱爆肉(套)",1,"午餐",2015-04-10
"129","辣子鸡块(套)",1,"午餐",2015-04-10
"130","大烩菜(套)",1,"午餐",2015-04-10
"131","葡萄干蛋糕",1,"早餐",2015-04-10
"132","大米(小)",1,"午餐",2015-04-09
"133","香辣肉丝(套)",1,"午餐",2015-04-09
"134","大米",1,"午餐",2015-04-09
"135","红豆蛋糕",1,"早餐",2015-04-09
"136","叉烧肉炒饭",1,"晚餐",2015-04-08
"137","葡萄干蛋糕",1,"早餐",2015-04-08
"138","热饮",1,"早餐",2015-04-08
"139","大米(小)",1,"午餐",2015-04-07
"140","辣子鸡块(套)",1,"午餐",2015-04-07
"141","大米(小)",1,"午餐",2015-04-02
"142","辣子鸡块(套)",1,"午餐",2015-04-02
"143","馄饨",1,"早餐",2015-04-02
"144","火腿炒米",1,"晚餐",2015-04-01
"145","豆沙饼",1,"早餐",2015-04-01
"146","叉烧肉炒饭",1,"午餐",2015-03-31
"147","馄饨",1,"早餐",2015-03-31
"148","馄饨",1,"早餐",2015-03-31
"149","黑椒猪排饭",1,"午餐",2015-03-27
"150","南瓜小米粥",1,"晚餐",2015-03-26
"151","南瓜饼",1,"晚餐",2015-03-26
"152","皮蛋瘦肉粥",1,"晚餐",2015-03-25
"153","皮蛋瘦肉粥",1,"晚餐",2015-03-25
"154","炒馒头",1,"晚餐",2015-03-24
"155","炸薯条",1,"午餐",2015-03-24
"156","馄饨",1,"早餐",2015-03-24
"157","皮蛋瘦肉粥",1,"晚餐",2015-03-23
"158","大米(小)",1,"午餐",2015-03-23
"159","糖醋里脊(套)",1,"午餐",2015-03-23
"160","馄饨",1,"早餐",2015-03-19
"161","南瓜小米粥",1,"晚餐",2015-03-18
"162","南瓜饼",1,"晚餐",2015-03-18
"163","大米(小)",1,"午餐",2015-03-18
"164","鱼香肉丝(套)",1,"午餐",2015-03-18
"165","馄饨",1,"早餐",2015-03-18
"166","怡宝",1,"早餐",2015-03-13
"167","南瓜小米粥",1,"晚餐",2015-03-12
"168","茄子饼",1,"晚餐",2015-03-12
"169","大米(小)",1,"午餐",2015-03-12
"170","糖醋里脊(套)",1,"午餐",2015-03-12
"171","皮蛋瘦肉粥",1,"晚餐",2015-03-11
"172","夹鸡蛋饼",1,"晚餐",2015-03-11
"173","叉烧肉炒饭",1,"午餐",2015-03-11
"174","南瓜小米粥",1,"晚餐",2015-03-10
"175","夹鸡蛋饼",1,"晚餐",2015-03-10
"176","热饮",1,"早餐",2015-03-10
"177","南瓜小米粥",1,"晚餐",2015-03-09
"178","南瓜饼",1,"晚餐",2015-03-09
"179","酱香三丁面",1,"午餐",2015-03-09
"180","大米(小)",1,"午餐",2015-02-03
"181","香辣肉丝(套)",1,"午餐",2015-02-03
"182","黑米粥",1,"早餐",2015-02-03
"183","黑米粥",1,"晚餐",2015-01-30
"184","蘑菇饼",1,"晚餐",2015-01-30
"185","红豆大米粥",1,"晚餐",2015-01-30
"186","刷酱饼",1,"晚餐",2015-01-30
"187","红烧牛肉面",1,"午餐",2015-01-30
"188","清汤牛肉面",1,"午餐",2015-01-30
"189","皮蛋瘦肉粥",1,"晚餐",2015-01-29
"190","刷酱饼",1,"晚餐",2015-01-29
"191","南瓜小米粥",1,"晚餐",2015-01-29
"192","夹鸡蛋饼",1,"晚餐",2015-01-29
"193","汉堡",1,"晚餐",2015-01-28
"194","夹鸡蛋饼",1,"晚餐",2015-01-28
"195","皮蛋瘦肉粥",1,"晚餐",2015-01-28
"196","南瓜小米粥",1,"晚餐",2015-01-28
"197","南瓜饼",1,"晚餐",2015-01-28
"198","牛肉松蛋糕",1,"早餐",2015-01-27
"199","毛血旺面",1,"午餐",2015-01-26
"200","宫保鸡丁(套)",1,"午餐",2015-01-22
"201","大米(小)",1,"午餐",2015-01-22
"202","大米(小)",1,"午餐",2015-01-21
"203","辣子鸡块(套)",1,"午餐",2015-01-21
"204","红烧牛肉面",1,"午餐",2015-01-20
"205","火腿炒米",1,"午餐",2015-01-19
"206","南瓜小米粥",1,"晚餐",2015-01-16
"207","南瓜饼",1,"晚餐",2015-01-16
"208","大米(小)",1,"午餐",2015-01-16
"209","红烧土豆片(套)",1,"午餐",2015-01-16
"210","鱼香肉丝(套)",1,"午餐",2015-01-16
"211","砂锅炖菜（套）",1,"午餐",2015-01-15
"212","叉烧肉炒饭",1,"午餐",2015-01-13
"213","红豆大米粥",1,"晚餐",2015-01-09
"214","夹鸡蛋饼",1,"晚餐",2015-01-09
"215","炸酱面",1,"午餐",2015-01-09
"216","大米(小)",1,"午餐",2015-01-08
