"","Dine","Share","Type","Date"
"20","回锅肉(套)",1,"午餐",2015-06-10
"21","土豆鸡块(套)",1,"午餐",2015-06-10
"22","大米",1,"午餐",2015-06-10
"23","土豆鸡块(套)",1,"午餐",2015-06-10
"24","大米(小)",1,"午餐",2015-06-08
"25","香菇油菜(套)",1,"午餐",2015-06-08
"26","鱼香肉丝(套)",1,"午餐",2015-06-08
"27","大米",1,"午餐",2015-06-08
"28","大烩菜(套)",1,"午餐",2015-06-05
"29","大米(小)",1,"午餐",2015-06-05
"30","苜蓿肉(套)",1,"午餐",2015-06-05
"31","大米(小)",1,"午餐",2015-06-04
"32","粉条烧肉(套)",1,"午餐",2015-06-04
"33","尖椒肉丝(套)",1,"午餐",2015-06-04
"34","香菇肉片(套)",1,"午餐",2015-06-02
"35","麻辣豆腐(套)",1,"午餐",2015-06-02
"36","土豆鸡块(套)",1,"午餐",2015-06-02
"37","香辣肉酱面",1,"午餐",2015-05-28
"38","黑椒猪排饭",1,"午餐",2015-05-26
"39","红烧鲶鱼(套)",1,"午餐",2015-05-18
"40","红烧茄子(套)",1,"午餐",2015-05-18
"41","大米",1,"午餐",2015-05-18
"42","大烩菜(套)",1,"午餐",2015-05-15
"43","糖醋里脊(套)",1,"午餐",2015-05-15
"44","大米",1,"午餐",2015-05-15
"45","牛肉松蛋糕",1,"午餐",2015-05-12
"46","大米(小)",1,"午餐",2015-05-12
"47","香辣肉丝(套)",1,"午餐",2015-05-12
"48","红烧茄子(套)",1,"午餐",2015-05-12
"49","土豆鸡块(套)",1,"午餐",2015-05-07
"50","红烧茄子(套)",1,"午餐",2015-05-07
"51","大米",2,"午餐",2015-05-07
"52","干锅土豆片(套)",1,"午餐",2015-05-06
"53","手撕包菜(套)",1,"午餐",2015-05-06
"54","大米",1,"午餐",2015-05-06
"55","香菇油菜(套)",1,"午餐",2015-05-04
"56","大米",1,"午餐",2015-05-04
"57","大米(小)",1,"午餐",2015-05-04
"58","香菇肉片(套)",1,"午餐",2015-05-04
"59","干炸蘑菇(套)",1,"午餐",2015-04-28
"60","莲菜炒肉(套)",1,"午餐",2015-04-28
"61","麻辣豆腐(套)",1,"午餐",2015-04-28
"62","鸡肉火腿肠",1,"午餐",2015-04-15
"63","大米(小)",1,"午餐",2015-04-15
"64","干炸蘑菇(套)",1,"午餐",2015-04-15
"65","红烧鲶鱼(套)",1,"午餐",2015-04-15
"66","红烧茄子(套)",2,"午餐",2015-04-13
"67","玉米粒(套)",1,"午餐",2015-04-10
"68","干锅土豆片(套)",1,"午餐",2015-04-10
"69","家常豆腐(套)",1,"午餐",2015-04-10
"70","大米",1,"午餐",2015-04-10
"71","尖椒肉丝(套)",1,"午餐",2015-04-09
"72","酸辣鸭血(套)",1,"午餐",2015-04-09
"73","大米",1,"午餐",2015-04-09
"74","手撕包菜(套)",1,"午餐",2015-03-31
"75","大米",1,"午餐",2015-03-31
"76","家常豆腐(套)",1,"午餐",2015-03-31
"77","红烧土豆片(套)",1,"午餐",2015-03-27
"78","土豆条炒虾(套)",1,"午餐",2015-03-27
"79","大米(小)",1,"午餐",2015-03-26
"80","香菇油菜(套)",1,"午餐",2015-03-26
"81","土豆丝(套)",1,"午餐",2015-03-26
"82","大米",2,"午餐",2015-03-26
"83","砂锅炖菜（套）",1,"午餐",2015-03-24
"84","手撕包菜(套)",1,"午餐",2015-03-19
"85","大米",1,"午餐",2015-03-19
"86","干锅土豆片(套)",1,"午餐",2015-03-19
"87","辣子鸡块(套)",1,"午餐",2014-12-30
"88","鱼香肉丝(套)",1,"午餐",2014-12-30
"89","大米",1,"午餐",2014-12-30
"90","叉烧肉炒饭",1,"午餐",2014-12-25
"91","粉丝菠菜（套）",1,"午餐",2014-12-23
"92","回锅肉(套)",1,"午餐",2014-12-23
"93","大米",1,"午餐",2014-12-23
"94","砂锅炖菜（套）",1,"午餐",2014-12-19
"95","香菇油菜(套)",1,"午餐",2014-12-17
"96","土豆条炒虾(套)",1,"午餐",2014-12-17
"97","大米",1,"午餐",2014-12-17
"98","砂锅炖菜（套）",1,"午餐",2014-12-15
"99","南瓜小米粥",1,"晚餐",2014-12-12
"100","夹火腿饼",1,"晚餐",2014-12-12
"101","干炸蘑菇(套)",1,"午餐",2014-12-12
"102","豆角土豆条(套)",1,"午餐",2014-12-12
"103","大米",1,"午餐",2014-12-12
"104","大米",1,"午餐",2014-12-05
"105","鱼香肉丝(套)",1,"午餐",2014-12-05
"106","大米(小)",1,"午餐",2014-12-04
"107","莲菜炒肉(套)",1,"午餐",2014-12-04
"108","红烧茄子(套)",1,"午餐",2014-12-04
"109","香菇油菜(套)",1,"午餐",2014-12-02
"110","大米",1,"午餐",2014-12-02
"111","干炸蘑菇(套)",1,"午餐",2014-12-01
"112","豆角土豆条(套)",1,"午餐",2014-12-01
"113","大米",1,"午餐",2014-12-01
"114","土豆牛肉（套）",1,"午餐",2014-11-24
"115","大米(小)",1,"午餐",2014-11-24
"116","红烧茄子(套)",1,"午餐",2014-11-24
"117","土豆牛肉（套）",1,"午餐",2014-11-17
"118","大米(小)",1,"午餐",2014-11-17
"119","莲菜炒肉(套)",1,"午餐",2014-11-17
"120","粉丝菠菜（套）",1,"午餐",2014-11-14
"121","大米(小)",1,"午餐",2014-11-14
"122","葱爆肉(套)",1,"午餐",2014-11-14
"123","粉丝菠菜（套）",1,"午餐",2014-11-13
"124","大米(小)",1,"午餐",2014-11-13
"125","干炸蘑菇(套)",1,"午餐",2014-11-13
"126","土豆牛肉（套）",1,"午餐",2014-11-07
"127","西葫芦炒鸡蛋(套)",1,"午餐",2014-11-07
"128","大米",1,"午餐",2014-11-07
"129","大米(小)",1,"午餐",2014-11-05
"130","香菇油菜(套)",1,"午餐",2014-11-05
"131","葱爆肉(套)",1,"午餐",2014-11-05
"132","大米(小)",1,"午餐",2014-11-04
"133","干炸蘑菇(套)",1,"午餐",2014-11-04
"134","宫保鸡丁(套)",1,"午餐",2014-11-04
"135","土豆牛肉（套）",1,"午餐",2014-10-31
"136","大米(小)",1,"午餐",2014-10-31
"137","西葫芦炒鸡蛋(套)",1,"午餐",2014-10-31
"138","大米(小)",1,"午餐",2014-10-30
"139","香菇肉片(套)",1,"午餐",2014-10-30
"140","香菇油菜(套)",1,"午餐",2014-10-30
"141","大米(小)",1,"午餐",2014-10-29
"142","葱爆肉(套)",1,"午餐",2014-10-29
"143","红烧茄子(套)",1,"午餐",2014-10-29
"144","大米(小)",1,"午餐",2014-10-28
"145","三鲜娃娃菜(套)",1,"午餐",2014-10-28
"146","糖醋里脊(套)",1,"午餐",2014-10-28
"147","大米(小)",1,"午餐",2014-10-25
"148","宫保鸡丁(套)",1,"午餐",2014-10-25
"149","干炸蘑菇(套)",1,"午餐",2014-10-14
"150","菜花炒肉(套)",1,"午餐",2014-10-14
"151","大米(小)",1,"午餐",2014-10-14
"152","西芹香干(套)",1,"午餐",2014-10-09
"153","大米",1,"午餐",2014-10-09
"154","大米(小)",1,"午餐",2014-09-30
"155","豆花肉片(套)",1,"午餐",2014-09-30
"156","豆角土豆条(套)",1,"午餐",2014-09-30
"157","西芹香干(套)",1,"晚餐",2014-09-29
"158","大米(小)",1,"午餐",2014-09-29
"159","红烧牛肉丸(套)",1,"午餐",2014-09-29
"160","手撕包菜(套)",1,"午餐",2014-09-29
"161","香菇油菜(套)",1,"午餐",2014-09-26
"162","葱爆肉(套)",1,"午餐",2014-09-26
"163","大米",1,"午餐",2014-09-26
"164","宫保鸡丁(套)",1,"午餐",2014-09-25
"165","糖醋里脊(套)",1,"午餐",2014-09-25
"166","大米",1,"午餐",2014-09-25
"167","西葫芦炒鸡蛋(套)",1,"晚餐",2014-09-19
"168","绿豆小米粥",1,"晚餐",2014-09-19
"169","夹火腿饼",1,"晚餐",2014-09-19
"170","西芹香干(套)",1,"早餐",2014-09-18
"171","辣子鸡块(套)",1,"早餐",2014-09-18
"172","大米",1,"早餐",2014-09-18
"173","炸酱面",1,"午餐",2014-09-16
"174","生菜(串)",2,"早餐",2014-09-16
"175","金针菇(串)",1,"早餐",2014-09-16
"176","鱼皮脆(串)",1,"早餐",2014-09-16
"177","夹火腿饼",1,"午餐",2014-09-11
"178","鱼香肉丝(套)",1,"午餐",2014-09-09
"179","大米",1,"午餐",2014-09-09
"180","香菇肉片(套)",1,"午餐",2014-09-09
"181","大米(小)",1,"午餐",2014-09-05
"182","过油肉(套)",1,"午餐",2014-09-05
"183","土豆鸡块(套)",1,"午餐",2014-09-05
"184","大米(小)",1,"午餐",2014-09-04
"185","大米",1,"午餐",2014-09-04
"186","鱼香肉丝",1,"午餐",2014-09-04
"187","土豆丝",1,"午餐",2014-09-04
"188","馄饨",1,"早餐",2014-09-04
"189","荷叶饼",1,"早餐",2014-09-04
"190","冬瓜烧肉(套)",1,"午餐",2014-09-03
"191","土豆条炒虾(套)",1,"午餐",2014-09-03
