"","Dine","Share","Type","Date"
"20","皮蛋瘦肉粥",1,"晚餐",2015-06-17
"21","夹火腿饼",1,"晚餐",2015-06-17
"22","大米(小)",1,"午餐",2015-06-15
"23","苜蓿肉(套)",1,"午餐",2015-06-15
"24","甜玉米羹",1,"晚餐",2015-06-12
"25","椰蓉饼",1,"晚餐",2015-06-12
"26","皮蛋瘦肉粥",1,"晚餐",2015-06-10
"27","大米(小)",1,"午餐",2015-06-09
"28","莲菜炒肉(套)",1,"午餐",2015-06-09
"29","叉烧肉炒饭",1,"午餐",2015-06-08
"30","皮蛋瘦肉粥",1,"晚餐",2015-06-05
"31","夹鸡蛋饼",1,"晚餐",2015-06-05
"32","麻辣豆腐(套)",1,"午餐",2015-06-05
"33","大米(小)",1,"午餐",2015-06-05
"34","豆花肉片(套)",1,"午餐",2015-06-05
"35","夹火腿饼",1,"晚餐",2015-06-04
"36","素打卤面",1,"午餐",2015-06-04
"37","手撕包菜(套)",1,"晚餐",2015-06-03
"38","皮蛋瘦肉粥",1,"晚餐",2015-06-03
"39","大米(小)",1,"午餐",2015-06-02
"40","香菇肉片(套)",1,"午餐",2015-06-02
"41","夹火腿饼",1,"晚餐",2015-05-29
"42","大米(小)",1,"午餐",2015-05-29
"43","大米(小)",1,"午餐",2015-05-29
"44","西红柿炒鸡蛋(套)",1,"午餐",2015-05-29
"45","干锅土豆片(套)",1,"午餐",2015-05-29
"46","大米(小)",1,"午餐",2015-05-27
"47","辣子鸡块(套)",1,"午餐",2015-05-27
"48","皮蛋瘦肉粥",1,"晚餐",2015-05-26
"49","夹火腿饼",1,"晚餐",2015-05-26
"50","大米(小)",1,"午餐",2015-05-26
"51","干炸蘑菇(套)",1,"午餐",2015-05-26
"52","莲菜炒肉(套)",1,"午餐",2015-05-26
"53","叉烧肉炒饭",1,"午餐",2015-05-25
"54","大米(小)",1,"午餐",2015-05-22
"55","豆角土豆条(套)",1,"午餐",2015-05-22
"56","麻辣豆腐(套)",1,"午餐",2015-05-22
"57","夹火腿饼",1,"晚餐",2015-05-21
"58","皮蛋瘦肉粥",1,"晚餐",2015-05-20
"59","大米(小)",1,"午餐",2015-05-18
"60","豆花肉片(套)",1,"午餐",2015-05-18
"61","大米(小)",1,"午餐",2015-05-15
"62","豆花肉片(套)",1,"午餐",2015-05-15
"63","皮蛋瘦肉粥",1,"晚餐",2015-05-14
"64","大米(小)",1,"午餐",2015-05-13
"65","土豆条炒虾(套)",1,"午餐",2015-05-13
"66","红烧茄子(套)",1,"午餐",2015-05-12
"67","菜花炒肉(套)",1,"午餐",2015-05-12
"68","大米(小)",1,"午餐",2015-05-12
"69","叉烧肉炒饭",1,"午餐",2015-05-11
"70","皮蛋瘦肉粥",1,"晚餐",2015-05-08
"71","夹火腿饼",1,"晚餐",2015-05-08
"72","炸酱面",1,"午餐",2015-05-08
"73","皮蛋瘦肉粥",1,"晚餐",2015-05-07
"74","夹里脊饼",1,"晚餐",2015-05-07
"75","素打卤面",1,"午餐",2015-05-07
"76","皮蛋瘦肉粥",1,"晚餐",2015-05-06
"77","大米(小)",1,"午餐",2015-05-06
"78","麻辣豆腐(套)",1,"午餐",2015-05-06
"79","葱爆肉(套)",1,"午餐",2015-05-06
"80","皮蛋瘦肉粥",1,"晚餐",2015-05-05
"81","夹火腿饼",1,"晚餐",2015-05-05
"82","大米(小)",1,"午餐",2015-05-05
"83","香菇肉片(套)",1,"午餐",2015-05-05
"84","咖喱鸡块饭",1,"午餐",2015-05-04
"85","叉烧肉炒饭",1,"午餐",2015-04-30
"86","热饮",1,"晚餐",2015-04-29
"87","皮蛋瘦肉粥",1,"晚餐",2015-04-28
"88","夹里脊饼",1,"晚餐",2015-04-28
"89","大米(小)",1,"午餐",2015-04-28
"90","辣子鸡块(套)",1,"午餐",2015-04-28
"91","皮蛋瘦肉粥",1,"晚餐",2015-04-27
"92","夹火腿饼",1,"晚餐",2015-04-27
"93","素打卤面",1,"午餐",2015-04-27
"94","大米(小)",1,"午餐",2015-04-24
"95","土豆条炒虾(套)",1,"午餐",2015-04-24
"96","皮蛋瘦肉粥",1,"晚餐",2015-04-23
"97","夹火腿饼",1,"晚餐",2015-04-23
"98","大米(小)",1,"午餐",2015-04-23
"99","回锅肉(套)",1,"午餐",2015-04-23
"100","豆花肉片(套)",1,"午餐",2015-04-22
"101","大米(小)",1,"午餐",2015-04-22
