"","Dine","Share","Type","Date"
"20","黑椒猪排饭",1,"午餐",2015-08-15
"21","番茄牛肉饭",1,"午餐",2015-08-10
"22","咖喱鸡块饭",1,"午餐",2015-07-03
"23","咖喱鸡块饭",1,"午餐",2015-07-02
"24","咖喱鸡块饭",1,"午餐",2015-07-01
"25","咖喱鸡块饭",1,"午餐",2015-06-25
"26","咖喱鸡块饭",1,"午餐",2015-06-24
"27","咖喱鸡块饭",1,"晚餐",2015-06-23
"28","咖喱鸡块饭",1,"午餐",2015-06-23
"29","咖喱鸡块饭",1,"午餐",2015-06-19
"30","咖喱鸡块饭",1,"午餐",2015-06-18
"31","咖喱鸡块饭",1,"午餐",2015-06-17
"32","咖喱鸡块饭",1,"午餐",2015-06-16
"33","咖喱鸡块饭",1,"午餐",2015-06-15
"34","咖喱鸡块饭",1,"午餐",2015-06-12
"35","咖喱鸡块饭",1,"午餐",2015-06-11
"36","咖喱鸡块饭",1,"晚餐",2015-06-10
"37","葱爆肉(套)",1,"午餐",2015-06-10
"38","大米",1,"午餐",2015-06-10
"39","宫保鸡丁(套)",1,"午餐",2015-06-09
"40","大米",1,"午餐",2015-06-09
"41","优酸乳(盒)",1,"午餐",2015-06-08
"42","香辣鸡块饭",1,"午餐",2015-06-08
"43","香辣鸡块饭",1,"午餐",2015-06-05
"44","大果粒",1,"晚餐",2015-06-04
"45","大米",1,"晚餐",2015-06-04
"46","过油肉(套)",1,"晚餐",2015-06-04
"47","优酸乳(盒)",1,"午餐",2015-06-04
"48","香辣鸡块饭",1,"午餐",2015-06-04
"49","优酸乳(盒)",1,"午餐",2015-06-03
"50","家常豆腐(套)",1,"午餐",2015-06-03
"51","大米",1,"午餐",2015-06-03
"52","太钢汽水",1,"晚餐",2015-06-02
"53","炸酱面",1,"午餐",2015-06-02
"54","香辣鸡块饭",1,"午餐",2015-06-02
"55","香辣鸡块饭",1,"晚餐",2015-06-01
"56","红烧土豆片(套)",1,"午餐",2015-06-01
"57","红烧茄子(套)",1,"午餐",2015-06-01
"58","大米",1,"午餐",2015-06-01
"59","香辣鸡块饭",1,"晚餐",2015-05-29
"60","香辣鸡块饭",1,"午餐",2015-05-29
"61","香辣鸡块饭",1,"晚餐",2015-05-28
"62","宫保鸡丁(套)",1,"午餐",2015-05-28
"63","大米",1,"午餐",2015-05-28
"64","家常豆腐(套)",1,"午餐",2015-05-27
"65","大米",1,"午餐",2015-05-27
"66","宫保鸡丁(套)",1,"晚餐",2015-05-26
"67","大米",1,"晚餐",2015-05-26
"68","家常豆腐(套)",1,"午餐",2015-05-26
"69","大米",1,"午餐",2015-05-26
"70","鸡肉火腿肠",1,"午餐",2015-05-25
"71","香辣鸡块饭",1,"午餐",2015-05-25
"72","干锅土豆片(套)",1,"午餐",2015-05-22
"73","尖椒肉丝(套)",1,"午餐",2015-05-22
"74","大米",1,"午餐",2015-05-22
"75","玉米粒(套)",1,"午餐",2015-05-22
"76","酸辣茄条(套)",1,"午餐",2015-05-22
"77","大米",1,"午餐",2015-05-22
"78","大果粒",1,"晚餐",2015-05-21
"79","香辣鸡块饭",1,"晚餐",2015-05-21
"80","冷饮",1,"午餐",2015-05-21
"81","香辣鸡块饭",1,"午餐",2015-05-21
"82","香辣鸡块饭",1,"晚餐",2015-05-20
"83","大果粒",1,"早餐",2015-05-18
"84","牛肉松蛋糕",2,"早餐",2015-05-18
"85","香辣鸡块饭",1,"午餐",2015-05-18
"86","鸡肉火腿肠",1,"晚餐",2015-05-15
"87","冷饮",1,"晚餐",2015-05-15
"88","香辣鸡块饭",1,"晚餐",2015-05-15
"89","250冠益乳",1,"午餐",2015-05-15
"90","香辣鸡块饭",1,"午餐",2015-05-15
"91","优酸乳(盒)",1,"晚餐",2015-05-14
"92","豆角肉丝",1,"晚餐",2015-05-14
"93","大果粒",1,"午餐",2015-05-14
"94","鸡肉火腿肠",1,"午餐",2015-05-14
"95","香辣鸡块饭",1,"午餐",2015-05-14
"96","大果粒",1,"晚餐",2015-05-13
