"","Dine","Share","Type","Date"
"20","太钢汽水",1,"午餐",2015-07-02
"21","黑椒猪排饭",1,"午餐",2015-07-02
"22","麻辣豆腐(套)",1,"午餐",2015-06-16
"23","土豆丝(套)",1,"午餐",2015-06-16
"24","大米",1,"午餐",2015-06-16
"25","鸡肉火腿肠",1,"午餐",2015-06-08
"26","《砂锅焖面》",1,"午餐",2015-06-05
"27","牛肉炒米",1,"午餐",2015-06-04
"28","优酸乳(袋)",1,"午餐",2015-06-03
"29","香辣鸡块饭",1,"午餐",2015-06-02
"30","大米(小)",1,"午餐",2015-05-29
"31","香菇油菜(套)",1,"午餐",2015-05-29
"32","粉丝菠菜（套）",1,"午餐",2015-05-29
"33","素打卤面",1,"午餐",2015-05-28
"34","炒饼丝",1,"午餐",2015-05-27
"35","大米(小)",1,"午餐",2015-05-26
"36","豆角土豆条(套)",1,"午餐",2015-05-26
"37","尖椒肉丝(套)",1,"午餐",2015-05-26
"38","西红柿鸡蛋面",1,"午餐",2015-05-22
"39","果汁",1,"早餐",2015-05-18
"40","西红柿炒鸡蛋(套)",1,"午餐",2015-05-18
"41","家常豆腐(套)",1,"午餐",2015-05-18
"42","大米(小)",1,"午餐",2015-05-18
"43","南瓜小米粥",1,"晚餐",2015-05-14
"44","夹鸡蛋饼",1,"晚餐",2015-05-14
"45","大米(小)",1,"午餐",2015-05-14
"46","西红柿炒鸡蛋(套)",1,"午餐",2015-05-14
"47","干锅土豆片(套)",1,"午餐",2015-05-14
"48","凉皮",1,"午餐",2015-05-13
"49","担担面",1,"午餐",2015-05-12
"50","夹鸡蛋饼",1,"晚餐",2015-05-11
"51","苜蓿肉(套)",1,"午餐",2015-05-11
"52","香菇油菜(套)",1,"午餐",2015-05-11
"53","红烧鲶鱼(套)",1,"午餐",2015-05-06
"54","大米",1,"午餐",2015-05-06
"55","优酸乳(袋)",1,"午餐",2015-04-24
"56","咖喱鸡块饭",1,"午餐",2015-04-24
"57","红枣酸乳",1,"午餐",2015-04-22
"58","大米(小)",1,"午餐",2015-04-21
"59","干锅土豆片(套)",1,"午餐",2015-04-21
"60","家常豆腐(套)",1,"午餐",2015-04-21
"61","卤鸡蛋",1,"午餐",2015-04-20
"62","素打卤面",1,"午餐",2015-04-20
"63","素三丁面",1,"午餐",2015-04-15
"64","素打卤面",1,"午餐",2015-04-14
"65","大米(小)",1,"午餐",2015-04-10
"66","家常豆腐(套)",1,"午餐",2015-04-10
"67","酸辣鸭血(套)",1,"午餐",2015-04-10
"68","夹土豆条肉丝饼",1,"晚餐",2015-04-01
"69","热饮",1,"晚餐",2015-04-01
"70","叉烧肉炒饭",1,"午餐",2015-04-01
"71","西红柿鸡蛋面",1,"午餐",2015-03-31
"72","黑米粥",1,"晚餐",2015-03-27
"73","夹土豆条肉丝饼",1,"晚餐",2015-03-27
"74","牛肉炒米",1,"午餐",2015-03-23
"75","黄焖鸡面",1,"午餐",2015-03-20
"76","红烧排骨面",1,"午餐",2015-03-16
"77","热饮",1,"午餐",2015-03-13
"78","砂锅焖面",1,"午餐",2015-03-13
"79","雪菜肉丝面",1,"午餐",2015-03-11
"80","炸酱面",1,"午餐",2015-03-10
"81","热饮",1,"午餐",2015-02-06
"82","酱香三丁面",1,"午餐",2015-02-05
"83","香菇鸡块面",1,"午餐",2015-02-02
"84","酱香三丁面",1,"午餐",2015-01-29
"85","炸酱面",1,"午餐",2015-01-28
"86","鸡肉火腿肠",1,"午餐",2015-01-27
"87","炸酱面",1,"午餐",2015-01-22
"88","素打卤面",1,"午餐",2015-01-20
"89","香菇鸡块面",1,"午餐",2015-01-15
"90","砂锅炖菜（套）",1,"午餐",2015-01-14
"91","叉烧肉炒饭",1,"午餐",2015-01-13
"92","学生奶",1,"午餐",2015-01-08
"93","土豆鸡块(套)",1,"午餐",2015-01-08
"94","大米",1,"午餐",2015-01-08
"95","砂锅焖面",1,"午餐",2015-01-07
"96","西红柿鸡蛋面",1,"午餐",2015-01-06
"97","家常豆腐(套)",1,"午餐",2015-01-05
"98","大米(小)",1,"午餐",2015-01-05
"99","酸辣茄条(套)",1,"午餐",2015-01-05
"100","炸大串",1,"午餐",2015-01-04
"101","雪菜肉丝面",1,"午餐",2015-01-04
"102","鱼香肉丝(套)",1,"午餐",2014-12-31
"103","大米(小)",1,"午餐",2014-12-31
"104","西红柿鸡蛋面",1,"午餐",2014-12-30
"105","雪菜肉丝面",1,"午餐",2014-12-29
"106","大米(小)",1,"午餐",2014-12-26
"107","香菇油菜(套)",1,"午餐",2014-12-26
"108","土豆鸡块(套)",1,"午餐",2014-12-26
"109","酱香三丁面",1,"午餐",2014-12-25
"110","砂锅炖菜（套）",1,"午餐",2014-12-24
"111","炸酱面",1,"午餐",2014-12-23
"112","香菇鸡块面",1,"午餐",2014-12-22
"113","家常豆腐(套)",1,"午餐",2014-12-19
"114","酸辣茄条(套)",1,"午餐",2014-12-19
"115","大米",1,"午餐",2014-12-19
"116","雪菜肉丝面",1,"午餐",2014-12-18
"117","雪菜肉丝面",1,"午餐",2014-12-16
"118","红烧土豆鸡块面",1,"午餐",2014-12-15
"119","三鲜米线",1,"午餐",2014-12-11
"120","素打卤面",1,"午餐",2014-12-10
"121","雪菜肉丝面",1,"午餐",2014-12-09
"122","香菇肉片(套)",1,"午餐",2014-12-08
"123","大米",1,"午餐",2014-12-08
"124","炸酱面",1,"午餐",2014-12-05
"125","干锅土豆片(套)",1,"午餐",2014-12-02
"126","大米",1,"午餐",2014-12-02
"127","雪菜肉丝面",1,"午餐",2014-12-01
"128","炸酱面",1,"午餐",2014-11-26
"129","方便面(串)",1,"午餐",2014-11-25
"130","蘑菇(串)",1,"午餐",2014-11-25
"131","豆腐(串)",1,"午餐",2014-11-25
"132","娃娃菜(串)",2,"午餐",2014-11-25
"133","素打卤面",1,"午餐",2014-11-24
"134","红烧肉面",1,"午餐",2014-11-21
"135","土豆条炒虾(套)",1,"午餐",2014-11-19
"136","大米",1,"午餐",2014-11-19
"137","大米",1,"午餐",2014-11-17
"138","干炸蘑菇(套)",1,"午餐",2014-11-17
"139","土豆条炒虾(套)",1,"午餐",2014-11-17
"140","学生奶",1,"午餐",2014-11-14
"141","素打卤面",1,"午餐",2014-11-14
"142","麻辣拌",1,"午餐",2014-11-14
"143","大烩菜(套)",1,"午餐",2014-11-13
"144","大米",1,"午餐",2014-11-13
"145","热饮",1,"晚餐",2014-11-12
"146","鸭胸炒米",1,"晚餐",2014-11-12
"147","麻辣豆腐(套)",1,"午餐",2014-11-12
"148","土豆条炒虾(套)",1,"午餐",2014-11-12
"149","大米",1,"午餐",2014-11-12
"150","学生奶",1,"午餐",2014-11-11
"151","黄焖鸡面",1,"午餐",2014-11-11
"152","优酸乳(袋)",1,"午餐",2014-11-10
"153","方便面(串)",1,"午餐",2014-11-06
"154","海带节(串)",1,"午餐",2014-11-06
"155","土豆(串)",1,"午餐",2014-11-06
"156","冬瓜(串)",1,"午餐",2014-11-06
"157","豆腐(串)",1,"午餐",2014-11-06
"158","金针菇(串)",1,"午餐",2014-11-06
"159","蟹排(串)",1,"午餐",2014-11-06
"160","优酸乳(袋)",2,"午餐",2014-11-05
"161","炸大串",1,"午餐",2014-11-05
"162","雪菜肉丝面",1,"午餐",2014-11-05
"163","酸辣茄条(套)",1,"午餐",2014-11-04
"164","大米(小)",1,"午餐",2014-11-04
"165","家常豆腐(套)",1,"午餐",2014-11-04
"166","西红柿炒鸡蛋(套)",1,"午餐",2014-11-04
"167","家常豆腐(套)",1,"午餐",2014-11-04
"168","大米",1,"午餐",2014-11-04
"169","热饮",1,"午餐",2014-10-31
"170","炸大串",1,"午餐",2014-10-31
"171","雪菜肉丝面",1,"午餐",2014-10-31
"172","大米(小)",1,"午餐",2014-10-30
"173","西红柿炒鸡蛋(套)",1,"午餐",2014-10-30
"174","红烧鲶鱼",1,"午餐",2014-10-30
"175","西红柿鸡蛋面",1,"午餐",2014-10-27
"176","西红柿鸡蛋面",1,"午餐",2014-10-27
"177","大烩菜(套)",1,"午餐",2014-10-24
"178","土豆鸡块(套)",1,"午餐",2014-10-24
"179","大米(小)",1,"午餐",2014-10-24
"180","热饮",1,"午餐",2014-10-23
"181","香菇鸡块面",1,"午餐",2014-10-23
"182","炸大串",1,"午餐",2014-10-23
"183","热饮",1,"午餐",2014-10-22
"184","大米(小)",1,"午餐",2014-10-22
"185","大烩菜(套)",1,"午餐",2014-10-22
"186","红烧鲶鱼",1,"午餐",2014-10-22
"187","热饮",1,"午餐",2014-10-21
"188","素打卤面",1,"午餐",2014-10-21
"189","西红柿鸡蛋面",1,"午餐",2014-10-21
"190","热饮",1,"晚餐",2014-10-20
"191","麻辣拌",1,"晚餐",2014-10-20
"192","热饮",1,"午餐",2014-10-20
"193","豆角肉丝(套)",1,"午餐",2014-10-20
"194","大米(小)",1,"午餐",2014-10-20
"195","红烧鲶鱼(套)",1,"午餐",2014-10-20
"196","炸薯条",1,"午餐",2014-10-17
"197","雪菜肉丝面",1,"午餐",2014-10-17
"198","热饮",1,"午餐",2014-10-15
"199","西红柿鸡蛋面",1,"午餐",2014-10-15
"200","炸大串",1,"午餐",2014-10-15
"201","热饮",1,"午餐",2014-10-14
"202","热饮",1,"午餐",2014-10-11
"203","酱香三丁面",1,"午餐",2014-10-11
"204","谷物酸奶",1,"午餐",2014-10-09
"205","红烧牛肉面",1,"午餐",2014-10-09
"206","干炸蘑菇(套)",1,"午餐",2014-10-08
"207","鱼香肉丝(套)",1,"午餐",2014-10-08
"208","大米(小)",1,"午餐",2014-10-08
"209","热饮",1,"午餐",2014-09-30
"210","红烧排骨面",1,"午餐",2014-09-30
"211","鸡丝米线",1,"午餐",2014-09-29
"212","大米(小)",1,"晚餐",2014-09-28
"213","辣子鸡块(套)",1,"晚餐",2014-09-28
"214","红烧土豆片(套)",1,"晚餐",2014-09-28
"215","红豆蛋糕",1,"午餐",2014-09-28
"216","手抓饼",1,"午餐",2014-09-28
"217","哈雷蛋糕",1,"晚餐",2014-09-26
"218","热饮",1,"晚餐",2014-09-26
"219","西红柿鸡蛋面",1,"午餐",2014-09-26
"220","炸大串",1,"午餐",2014-09-26
"221","皮蛋瘦肉粥",1,"晚餐",2014-09-25
