"","Dine","Share","Type","Date"
"20","黑椒猪排饭",1,"晚餐",2015-08-14
"21","咖喱鸡块饭",1,"午餐",2015-08-14
"22","黑椒猪排饭",1,"午餐",2015-08-07
"23","红烧排骨面",1,"午餐",2015-08-05
"24","红烧排骨面",1,"晚餐",2015-08-04
"25","大盘鸡面",1,"晚餐",2015-06-23
"26","番茄牛肉饭",1,"午餐",2015-06-23
"27","大盘鸡面",1,"午餐",2015-06-19
"28","叉烧肉炒米",1,"午餐",2015-06-17
"29","辣子鸡块(套)",1,"晚餐",2015-06-16
"30","香菇油菜(套)",1,"晚餐",2015-06-16
"31","红烧排骨面",1,"午餐",2015-06-16
"32","黑米粥",1,"晚餐",2015-06-15
"33","咖喱鸡块饭",1,"午餐",2015-06-15
"34","黑椒猪排饭",1,"晚餐",2015-06-12
"35","红烧排骨面",1,"午餐",2015-06-11
"36","黑椒猪排饭",1,"晚餐",2015-06-10
"37","大米(小)",1,"晚餐",2015-06-09
"38","回锅肉(套)",1,"晚餐",2015-06-09
"39","红烧茄子(套)",1,"晚餐",2015-06-09
"40","番茄牛肉饭",1,"午餐",2015-06-08
"41","京酱肉丝卷饼",1,"早餐",2015-06-08
"42","绿豆小米粥",1,"晚餐",2015-06-05
"43","大米(小)",1,"晚餐",2015-06-05
"44","回锅肉(套)",1,"晚餐",2015-06-05
"45","优益C",1,"午餐",2015-06-05
"46","咖喱鸡块饭",1,"午餐",2015-06-05
"47","京酱肉丝卷饼",1,"早餐",2015-06-05
"48","皮蛋瘦肉粥",1,"晚餐",2015-06-04
"49","红烧排骨面",1,"午餐",2015-06-04
"50","巧克力蛋糕",1,"早餐",2015-06-04
"51","咖喱鸡块饭",1,"晚餐",2015-06-02
"52","大米(小)",1,"午餐",2015-06-01
"53","酸菜粉条(套)",1,"午餐",2015-06-01
"54","酸辣鸭血(套)",1,"午餐",2015-06-01
"55","咖喱鸡块饭",1,"晚餐",2015-05-29
"56","大盘鸡面",1,"午餐",2015-05-29
"57","皮蛋瘦肉粥",1,"晚餐",2015-05-28
"58","大米(小)",1,"晚餐",2015-05-28
"59","回锅肉(套)",1,"晚餐",2015-05-28
"60","黑椒猪排饭",1,"午餐",2015-05-28
"61","热饮",1,"早餐",2015-05-28
"62","京酱肉丝卷饼",1,"早餐",2015-05-28
"63","套餐",1,"早餐",2015-05-27
"64","回锅肉(套)",1,"晚餐",2015-05-26
"65","豆浆",1,"早餐",2015-05-26
"66","京酱肉丝卷饼",1,"早餐",2015-05-26
"67","汉堡",1,"晚餐",2015-05-25
"68","番茄牛肉饭",1,"午餐",2015-05-25
"69","京酱肉丝卷饼",1,"早餐",2015-05-25
"70","红烧排骨面",1,"晚餐",2015-05-22
"71","黑椒猪排饭",1,"午餐",2015-05-22
"72","大米(小)",1,"晚餐",2015-05-21
"73","大米(小)",1,"晚餐",2015-05-21
"74","麻辣豆腐(套)",1,"晚餐",2015-05-21
"75","回锅肉(套)",1,"晚餐",2015-05-21
"76","红烧排骨面",1,"午餐",2015-05-21
"77","番茄牛肉饭",1,"午餐",2015-05-18
"78","热饮",1,"早餐",2015-05-18
"79","红烧鲶鱼(套)",1,"晚餐",2015-05-15
"80","红烧排骨面",1,"午餐",2015-05-15
"81","叉烧肉炒饭",1,"晚餐",2015-05-14
"82","优益C",1,"午餐",2015-05-14
"83","京酱肉丝米饭",1,"午餐",2015-05-14
"84","热饮",1,"早餐",2015-05-14
"85","套餐",1,"早餐",2015-05-13
"86","绿豆小米粥",1,"晚餐",2015-05-12
"87","【过油肉焖面】",1,"晚餐",2015-05-12
"88","番茄牛肉饭",1,"午餐",2015-05-12
"89","热饮",1,"早餐",2015-05-12
"90","葡萄干蛋糕",1,"早餐",2015-05-12
"91","咖喱鸡块饭",1,"晚餐",2015-05-11
"92","红烧排骨面",1,"午餐",2015-05-11
"93","京酱肉丝卷饼",1,"早餐",2015-05-11
"94","黑椒猪排饭",1,"晚餐",2015-05-08
"95","优益C",1,"午餐",2015-05-08
"96","大米(小)",1,"午餐",2015-05-08
"97","红烧肉(套)",1,"午餐",2015-05-08
"98","手撕包菜(套)",1,"午餐",2015-05-08
"99","热饮",1,"早餐",2015-05-08
"100","番茄牛肉饭",1,"晚餐",2015-05-07
"101","大果粒",1,"午餐",2015-05-07
"102","【过油肉焖面】",1,"午餐",2015-05-07
"103","热饮",1,"早餐",2015-05-07
"104","套餐",1,"早餐",2015-05-07
"105","绿豆小米粥",1,"晚餐",2015-05-06
"106","叉烧肉炒米",1,"午餐",2015-05-06
"107","京酱肉丝卷饼",1,"早餐",2015-05-06
