"","Dine","Share","Type","Date"
"20","炸酱面",1,"晚餐",2015-06-24
"21","卤鸡蛋",1,"晚餐",2015-06-24
"22","炸酱面",1,"晚餐",2015-06-12
"23","夹里脊饼",1,"晚餐",2015-06-09
"24","热干面",1,"晚餐",2015-05-13
"25","香菇肉片(套)",1,"晚餐",2015-05-12
"26","香菇油菜(套)",1,"晚餐",2015-05-12
"27","干炸蘑菇(套)",1,"晚餐",2015-05-11
"28","香菇肉片(套)",1,"晚餐",2015-05-11
"29","黑米粥",1,"晚餐",2015-05-10
"30","茄子饼",1,"晚餐",2015-05-10
"31","大盘鸡面",1,"晚餐",2015-05-08
"32","叉烧肉炒饭",1,"晚餐",2015-05-07
"33","黑椒猪排饭",1,"晚餐",2015-05-06
"34","夹火腿饼",1,"晚餐",2015-05-03
"35","炸酱面",1,"晚餐",2015-04-28
"36","优酸乳(袋)",1,"晚餐",2015-04-24
"37","炸酱面",1,"晚餐",2015-04-24
"38","叉烧肉炒饭",1,"晚餐",2015-04-23
"39","咖喱鸡块饭",1,"晚餐",2015-04-17
"40","热干面",1,"晚餐",2015-04-16
"41","【牛肉板面】",1,"晚餐",2015-04-14
"42","优酸乳(袋)",1,"晚餐",2015-04-13
"43","热干面",1,"晚餐",2015-04-09
"44","黑椒猪排饭",1,"晚餐",2015-04-08
"45","牛肉炒米",1,"晚餐",2015-04-07
"46","炸薯条",1,"晚餐",2015-03-30
"47","叉烧肉炒饭",1,"晚餐",2015-03-27
"48","炸酱面",1,"晚餐",2015-03-25
"49","鸡丁炒米",1,"晚餐",2015-03-20
"50","学生奶",1,"晚餐",2015-03-19
"51","肉酱面",1,"晚餐",2015-03-18
"52","叉烧肉炒饭",1,"晚餐",2015-03-17
"53","绿豆小米粥",1,"晚餐",2015-03-16
"54","夹里脊饼",1,"晚餐",2015-03-16
"55","炸酱面",1,"晚餐",2015-03-12
"56","卤鸡蛋",1,"晚餐",2015-03-11
"57","炸酱面",1,"晚餐",2015-03-11
"58","叉烧肉炒饭",1,"午餐",2015-03-09
"59","黑米粥",1,"晚餐",2015-02-05
"60","酱香三丁面",1,"晚餐",2015-02-03
"61","叉烧肉炒饭",1,"午餐",2015-02-03
"62","卤鸡蛋",1,"晚餐",2015-01-30
"63","酱香三丁面",1,"晚餐",2015-01-30
"64","炸酱面",1,"晚餐",2015-01-28
"65","炸大串",1,"晚餐",2015-01-28
"66","优酸乳(盒)",1,"晚餐",2015-01-27
"67","大肉串",1,"晚餐",2015-01-27
"68","黄酱面",1,"晚餐",2015-01-27
"69","学生奶",1,"晚餐",2015-01-19
"70","学生奶",1,"晚餐",2015-01-16
"71","炸酱面",1,"晚餐",2015-01-16
"72","炸大串",1,"晚餐",2015-01-16
"73","炸酱面",1,"晚餐",2015-01-16
"74","炸大串",1,"晚餐",2015-01-16
"75","绿豆小米粥",1,"晚餐",2015-01-15
"76","学生奶",1,"晚餐",2015-01-14
"77","炸酱面",1,"晚餐",2015-01-14
"78","叉烧肉炒饭",1,"晚餐",2015-01-12
"79","土豆丝(套)",1,"晚餐",2015-01-08
"80","宫保鸡丁(套)",1,"晚餐",2015-01-08
"81","大米",1,"晚餐",2015-01-08
"82","学生奶",1,"晚餐",2015-01-07
"83","砂锅焖面",1,"晚餐",2015-01-07
"84","学生奶",1,"晚餐",2015-01-06
"85","学生奶",1,"晚餐",2015-01-04
"86","炸酱面",1,"晚餐",2015-01-04
"87","夹土豆条肉丝饼",1,"晚餐",2014-12-29
"88","绿豆小米粥",1,"晚餐",2014-12-29
"89","绿豆小米粥",1,"晚餐",2014-12-25
"90","夹里脊饼",1,"晚餐",2014-12-25
"91","砂锅焖面",1,"晚餐",2014-12-24
"92","红烧牛肉面",1,"晚餐",2014-12-23
"93","绿豆小米粥",1,"晚餐",2014-12-22
"94","夹里脊饼",1,"晚餐",2014-12-22
"95","牛肉烩饼",2,"晚餐",2014-12-19
"96","牛肉松蛋糕",1,"晚餐",2014-12-18
"97","牛肉烩饼",1,"晚餐",2014-12-17
"98","西红柿鸡蛋面",1,"晚餐",2014-12-15
"99","卤鸡蛋",1,"晚餐",2014-12-15
"100","肉香热干面",1,"晚餐",2014-12-12
"101","叉烧肉炒饭",1,"午餐",2014-12-12
"102","香蕉牛奶",1,"晚餐",2014-12-11
"103","肉香热干面",1,"晚餐",2014-12-11
"104","黄酱面",1,"晚餐",2014-12-10
"105","卤鸡蛋",1,"晚餐",2014-12-10
"106","砂锅炖菜（套）",1,"晚餐",2014-12-09
"107","红烧土豆鸡块面",1,"晚餐",2014-12-05
"108","香蕉牛奶",1,"晚餐",2014-12-04
"109","牛肉炒米",1,"晚餐",2014-12-04
"110","香蕉牛奶",1,"晚餐",2014-12-03
"111","红烧土豆鸡块面",1,"晚餐",2014-12-02
"112","炸酱面",1,"晚餐",2014-12-01
"113","干炸蘑菇(套)",1,"午餐",2014-12-01
"114","香菇肉片(套)",1,"午餐",2014-12-01
"115","大米",1,"午餐",2014-12-01
"116","烤肠",1,"晚餐",2014-11-28
"117","鸭胸炒米",1,"晚餐",2014-11-27
"118","红烧肉面",1,"晚餐",2014-11-26
"119","鸭胸炒米",1,"晚餐",2014-11-24
"120","红烧茄子(套)",1,"午餐",2014-11-24
"121","大米",1,"午餐",2014-11-24
"122","西葫芦炒鸡蛋(套)",1,"午餐",2014-11-24
"123","鱼香肉丝(套)",1,"晚餐",2014-11-19
"124","红烧茄子(套)",1,"晚餐",2014-11-19
"125","大米",1,"晚餐",2014-11-19
"126","莫斯利安",1,"晚餐",2014-11-17
"127","麻辣拌",1,"晚餐",2014-11-17
"128","莫斯利安",1,"晚餐",2014-11-15
"129","南瓜小米粥",1,"晚餐",2014-11-13
"130","夹里脊饼",1,"晚餐",2014-11-13
"131","西红柿鸡蛋面",1,"晚餐",2014-11-13
"132","鸭胸炒米",1,"晚餐",2014-11-12
"133","甜玉米羹",1,"晚餐",2014-11-11
"134","茄子饼",1,"晚餐",2014-11-11
"135","香菇鸡块面",1,"晚餐",2014-11-07
"136","蘑菇饼",1,"晚餐",2014-11-05
"137","肉酱面",1,"晚餐",2014-11-05
"138","鸭胸炒米",1,"晚餐",2014-10-29
"139","清汤牛肉面",1,"晚餐",2014-10-27
"140","肉串",1,"晚餐",2014-10-24
"141","肉串",1,"晚餐",2014-10-23
"142","干炸蘑菇(套)",1,"晚餐",2014-10-23
"143","土豆丝(套)",1,"晚餐",2014-10-23
"144","大米",1,"晚餐",2014-10-23
"145","素打卤面",1,"晚餐",2014-10-22
"146","牛肉炒米",1,"晚餐",2014-10-21
"147","热饮",1,"晚餐",2014-10-20
"148","绿豆小米粥",1,"晚餐",2014-10-20
"149","手抓饼",1,"晚餐",2014-10-20
"150","炸大串",1,"晚餐",2014-10-20
"151","牛肉炒米",1,"晚餐",2014-10-17
"152","鸡排",1,"晚餐",2014-10-14
"153","烩菜面",1,"晚餐",2014-10-14
"154","炸酱面",1,"晚餐",2014-10-13
"155","过油肉(套)",1,"晚餐",2014-10-09
"156","糖醋里脊(套)",1,"晚餐",2014-10-09
"157","大米",1,"晚餐",2014-10-09
"158","热饮",1,"晚餐",2014-10-09
"159","辣子鸡块(套)",1,"晚餐",2014-10-08
"160","红烧茄子(套)",1,"晚餐",2014-10-08
"161","大米",1,"晚餐",2014-10-08
"162","葱爆肉(套)",1,"晚餐",2014-10-08
"163","红烧茄子(套)",1,"晚餐",2014-10-08
"164","大米",1,"晚餐",2014-10-08
"165","绿豆小米粥",1,"晚餐",2014-10-08
"166","炸酱面",1,"晚餐",2014-09-26
"167","三鲜炒米(小)",1,"晚餐",2014-09-25
"168","绿豆小米粥",1,"晚餐",2014-09-23
"169","南瓜小米粥",1,"晚餐",2014-09-23
"170","夹火腿饼",1,"晚餐",2014-09-23
"171","绿豆小米粥",1,"晚餐",2014-09-22
"172","南瓜饼",1,"晚餐",2014-09-22
"173","南瓜小米粥",1,"晚餐",2014-09-15
"174","土豆汉堡",1,"晚餐",2014-09-15
"175","手抓饼",1,"晚餐",2014-09-15
"176","雪菜肉丝面",1,"晚餐",2014-09-04
"177","加一元",1,"晚餐",2014-09-04
