"","Dine","Share","Type","Date"
"20","黑椒猪排饭",1,"午餐",2015-08-10
"21","黑椒猪排饭",1,"午餐",2015-06-18
"22","番茄牛肉饭",1,"午餐",2015-06-16
"23","太钢汽水",1,"晚餐",2015-06-15
"24","太钢汽水",1,"午餐",2015-06-15
"25","黑椒猪排饭",1,"午餐",2015-06-15
"26","白糖饼",1,"早餐",2015-06-15
"27","优酸乳(袋)",1,"午餐",2015-06-09
"28","黑椒猪排饭",1,"午餐",2015-06-09
"29","太钢汽水",1,"午餐",2015-06-09
"30","夹火腿饼",1,"早餐",2015-06-09
"31","豆沙饼",1,"早餐",2015-06-09
"32","担担面",1,"午餐",2015-06-08
"33","担担面",1,"午餐",2015-06-08
"34","太钢汽水",1,"午餐",2015-06-08
"35","黑椒猪排饭",1,"午餐",2015-06-05
"36","方便面",1,"早餐",2015-06-03
"37","优酸乳(袋)",1,"午餐",2015-06-02
"38","香辣排骨饭",1,"午餐",2015-06-02
"39","优酸乳(袋)",1,"午餐",2015-06-01
"40","大米",1,"午餐",2015-06-01
"41","辣子鸡块(套)",1,"午餐",2015-06-01
"42","红烧土豆片(套)",1,"午餐",2015-06-01
"43","大米(小)",1,"午餐",2015-05-28
"44","大米(小)",1,"晚餐",2015-05-27
"45","麻辣豆腐(套)",1,"午餐",2015-05-27
"46","黑椒猪排饭",1,"午餐",2015-05-27
"47","方便面",1,"早餐",2015-05-27
"48","油条",1,"早餐",2015-05-26
"49","方便面",1,"早餐",2015-05-26
"50","土豆汉堡",1,"午餐",2015-05-25
"51","红枣酸乳",1,"午餐",2015-05-21
"52","炒饼丝",1,"午餐",2015-05-21
"53","卤鸡蛋",1,"早餐",2015-05-21
"54","方便面",1,"早餐",2015-05-21
"55","卤鸡蛋",1,"晚餐",2015-05-20
"56","西红柿鸡蛋面",1,"晚餐",2015-05-20
"57","优酸乳(袋)",1,"午餐",2015-05-13
"58","大米(小)",1,"午餐",2015-05-13
"59","黑椒猪排饭",1,"午餐",2015-05-13
"60","黑椒猪排饭",1,"午餐",2015-05-13
"61","优酸乳(袋)",1,"午餐",2015-05-13
"62","京酱肉丝米饭",1,"午餐",2015-05-12
"63","优酸乳(袋)",1,"早餐",2015-05-12
"64","优酸乳(袋)",1,"午餐",2015-05-08
"65","黑椒猪排饭",1,"午餐",2015-05-08
"66","优酸乳(袋)",1,"午餐",2015-05-08
"67","鱼香肉丝(套)",1,"晚餐",2015-05-07
"68","大米",1,"晚餐",2015-05-07
"69","大米(小)",1,"午餐",2015-05-07
"70","黑椒猪排饭",1,"午餐",2015-05-07
"71","番茄牛肉饭",1,"晚餐",2015-05-06
"72","大米(小)",1,"午餐",2015-05-06
"73","咖喱牛肉饭",1,"午餐",2015-05-06
"74","黑椒猪排饭",1,"晚餐",2015-05-05
"75","巧克力蛋糕",1,"午餐",2015-05-04
"76","咖喱牛肉饭",1,"午餐",2015-05-04
"77","热饮",1,"午餐",2015-04-30
"78","炸酱面",1,"午餐",2015-04-30
"79","优酸乳(袋)",1,"午餐",2015-04-30
"80","优酸乳(袋)",1,"早餐",2015-04-30
"81","卤鸡蛋",1,"早餐",2015-04-30
"82","夹鸡蛋饼",1,"早餐",2015-04-30
"83","白糖饼",1,"早餐",2015-04-30
"84","黑椒猪排饭",1,"午餐",2015-04-29
"85","卤鸡蛋",1,"早餐",2015-04-29
"86","夹鸡蛋饼",1,"早餐",2015-04-29
"87","卤鸡蛋",1,"早餐",2015-04-29
"88","红烧排骨面",1,"晚餐",2015-04-28
"89","夹鸡蛋饼",1,"早餐",2015-04-24
"90","卤鸡蛋",1,"早餐",2015-04-24
"91","夹火腿饼",1,"早餐",2015-04-24
