"","Dine","Share","Type","Date"
"20","黑椒猪排饭",1,"午餐",2015-06-23
"21","家常豆腐(套)",1,"午餐",2015-06-18
"22","红烧牛肉丸(套)",1,"午餐",2015-06-18
"23","西红柿炒鸡蛋(套)",1,"午餐",2015-06-17
"24","酸辣鸭血(套)",1,"午餐",2015-06-17
"25","大米",1,"午餐",2015-06-17
"26","西红柿炒鸡蛋(套)",1,"午餐",2015-06-16
"27","红烧牛肉丸(套)",1,"午餐",2015-06-16
"28","大米",1,"午餐",2015-06-16
"29","大米",1,"午餐",2015-06-11
"30","尖椒肉丝(套)",1,"午餐",2015-06-11
"31","酸辣鸭血(套)",1,"午餐",2015-06-11
"32","黑椒猪排饭",1,"午餐",2015-06-09
"33","黄焖鸡面",1,"午餐",2015-06-08
"34","太钢汽水",1,"午餐",2015-06-08
"35","香辣鸡块饭",1,"午餐",2015-06-05
"36","红烧牛肉面",1,"午餐",2015-06-04
"37","麻辣豆腐(套)",1,"午餐",2015-06-03
"38","香菇油菜(套)",1,"午餐",2015-06-03
"39","大米",1,"午餐",2015-06-03
"40","香辣鸡块饭",1,"午餐",2015-06-02
"41","酸辣鸭血(套)",1,"午餐",2015-06-01
"42","酸辣茄条(套)",1,"午餐",2015-06-01
"43","大米",1,"午餐",2015-06-01
"44","香辣鸡块饭",1,"午餐",2015-05-29
"45","红烧牛肉丸(套)",1,"午餐",2015-05-27
"46","腐竹烧肉(套)",1,"午餐",2015-05-27
"47","大米",1,"午餐",2015-05-27
"48","大米",1,"午餐",2015-05-26
"49","腐竹烧肉(套)",1,"午餐",2015-05-26
"50","酸辣鸭血(套)",1,"午餐",2015-05-26
"51","香辣鸡块饭",1,"午餐",2015-05-25
"52","红烧牛肉丸(套)",1,"午餐",2015-05-22
"53","酸辣鸭血(套)",1,"午餐",2015-05-22
"54","大米",1,"午餐",2015-05-22
"55","红烧排骨面",1,"午餐",2015-05-21
"56","菜花炒肉(套)",1,"午餐",2015-05-18
"57","豆花肉片(套)",1,"午餐",2015-05-18
"58","香菇油菜(套)",1,"午餐",2015-05-13
"59","麻辣豆腐(套)",1,"午餐",2015-05-13
"60","担担面",1,"午餐",2015-05-13
"61","京酱肉丝米饭",1,"午餐",2015-05-12
"62","红烧牛肉丸(套)",1,"午餐",2015-05-11
"63","酸辣茄条(套)",1,"午餐",2015-05-11
"64","大米",1,"午餐",2015-05-11
"65","黄焖鸡面",1,"午餐",2015-05-08
"66","大米",1,"午餐",2015-05-07
"67","香菇肉片(套)",1,"午餐",2015-05-07
"68","麻辣豆腐(套)",1,"午餐",2015-05-07
"69","家常豆腐(套)",1,"午餐",2015-05-06
"70","酸辣鸭血(套)",1,"午餐",2015-05-06
"71","大米",1,"午餐",2015-05-06
"72","家常豆腐(套)",1,"午餐",2015-05-05
"73","酸辣茄条(套)",1,"午餐",2015-05-05
"74","大米",1,"午餐",2015-05-05
"75","大米",1,"午餐",2015-05-04
"76","苜蓿肉(套)",1,"午餐",2015-05-04
"77","糖醋里脊(套)",1,"午餐",2015-05-04
"78","黄焖鸡面",1,"午餐",2015-04-29
"79","肉酱面",1,"午餐",2015-04-28
"80","黑椒猪排饭",1,"午餐",2015-04-27
"81","黑椒猪排饭",1,"午餐",2015-04-24
