"","Dine","Share","Type","Date"
"20","番茄牛肉饭",1,"晚餐",2015-08-14
"21","番茄牛肉饭",1,"晚餐",2015-06-19
"22","大盘鸡面",1,"晚餐",2015-06-17
"23","火腿排包",2,"晚餐",2015-06-03
"24","蛋挞",1,"晚餐",2015-06-03
"25","热饮",2,"晚餐",2015-05-22
"26","红烧排骨面",1,"晚餐",2015-05-22
"27","香辣排骨饭",1,"晚餐",2015-05-21
"28","香辣排骨饭",1,"晚餐",2015-05-15
"29","大果粒",1,"早餐",2015-05-11
"30","热饮",1,"晚餐",2015-05-08
"31","大米",1,"晚餐",2015-05-08
"32","西葫芦炒鸡蛋(套)",1,"晚餐",2015-05-08
"33","红烧茄子(套)",1,"晚餐",2015-05-08
"34","黑椒猪排饭",1,"晚餐",2015-05-08
"35","京酱肉丝卷饼",1,"早餐",2015-05-08
"36","营养套餐",1,"早餐",2015-05-07
"37","红枣酸乳",1,"晚餐",2015-05-06
"38","热饮",4,"晚餐",2015-05-06
"39","牛肉松蛋糕",1,"早餐",2015-05-06
"40","老豆腐",1,"早餐",2015-05-06
"41","蛋挞",4,"晚餐",2015-04-28
"42","黄焖鸡米饭",1,"晚餐",2015-04-28
"43","牛肉松蛋糕",2,"晚餐",2015-04-27
"44","蛋挞",4,"晚餐",2015-04-24
"45","黄焖鸡米饭",1,"晚餐",2015-04-15
"46","优酸乳(盒)",1,"晚餐",2015-04-14
"47","炸酱面",1,"晚餐",2015-04-14
"48","红烧牛肉面",1,"晚餐",2015-04-10
"49","炸薯条",1,"晚餐",2015-04-10
"50","大果粒",1,"晚餐",2015-04-09
"51","黑椒猪排饭",1,"晚餐",2015-04-09
"52","黄焖鸡面",1,"晚餐",2015-04-07
"53","黑椒猪排饭",1,"晚餐",2015-04-03
"54","黑椒猪排饭",1,"晚餐",2015-04-01
"55","红烧排骨面",1,"晚餐",2015-03-31
"56","学生奶",1,"晚餐",2015-03-26
"57","250冠益乳",1,"晚餐",2015-03-26
"58","哈雷蛋糕",1,"晚餐",2015-03-26
"59","大果粒",1,"晚餐",2015-03-25
"60","哈雷蛋糕",1,"晚餐",2015-03-25
"61","牛肉松蛋糕",1,"晚餐",2015-03-25
"62","热狗面包",1,"晚餐",2015-03-24
"63","清汤牛肉面",1,"晚餐",2015-03-24
"64","250冠益乳",1,"晚餐",2015-03-23
"65","黑米粥",1,"晚餐",2015-03-20
"66","夹里脊饼",1,"晚餐",2015-03-20
"67","大果粒",1,"晚餐",2015-03-19
"68","清汤牛肉面",1,"晚餐",2015-03-19
"69","大果粒",1,"晚餐",2015-03-16
"70","大果粒",1,"晚餐",2015-03-13
"71","大果粒",1,"晚餐",2015-01-19
"72","肉串",4,"晚餐",2015-01-13
"73","毛毛虫面包",1,"晚餐",2015-01-13
"74","优酸乳(盒)",1,"晚餐",2015-01-13
"75","肉串",5,"晚餐",2015-01-13
"76","肉串",4,"晚餐",2015-01-12
"77","肉串",5,"晚餐",2015-01-07
"78","海带结鹌鹑蛋烧肉",1,"晚餐",2015-01-07
"79","砂锅炖菜（套）",1,"晚餐",2015-01-07
"80","优酸乳(袋)",1,"晚餐",2015-01-06
"81","优酸乳(盒)",1,"晚餐",2015-01-06
"82","红豆蛋糕",1,"晚餐",2015-01-06
"83","学生奶",1,"晚餐",2015-01-05
"84","肉串",5,"晚餐",2015-01-05
"85","学生奶",1,"午餐",2014-12-29
"86","肉串",5,"午餐",2014-12-29
"87","爆炒腰花(套)",1,"午餐",2014-12-29
"88","香菇油菜(套)",1,"午餐",2014-12-29
"89","大米",1,"午餐",2014-12-29
"90","优酸乳(袋)",1,"晚餐",2014-12-26
"91","优酸乳(盒)",1,"晚餐",2014-12-26
"92","牛肉松蛋糕",1,"晚餐",2014-12-19
"93","炸薯条",1,"晚餐",2014-12-12
"94","红烧牛肉面",1,"晚餐",2014-12-12
"95","热饮",1,"晚餐",2014-12-05
"96","热饮",1,"晚餐",2014-12-05
"97","麻圆",1,"晚餐",2014-12-05
"98","麻圆",1,"晚餐",2014-12-05
"99","红烧牛肉面",1,"晚餐",2014-12-05
"100","烤肠",1,"晚餐",2014-11-28
"101","毛毛虫面包",1,"晚餐",2014-11-28
"102","肉串",1,"晚餐",2014-11-28
"103","毛毛虫面包",1,"晚餐",2014-11-14
"104","学生奶",1,"晚餐",2014-11-14
"105","红烧土豆鸡块面",1,"晚餐",2014-11-13
"106","优酸乳(盒)",1,"晚餐",2014-11-06
"107","优酸乳(盒)",1,"晚餐",2014-11-06
"108","鸡肉火腿肠",1,"午餐",2014-11-03
"109","大果粒",1,"午餐",2014-11-03
"110","爆炒腰花(套)",1,"午餐",2014-11-03
"111","鱼香肉丝(套)",1,"午餐",2014-11-03
"112","大米",1,"午餐",2014-11-03
"113","红烧土豆鸡块面",1,"晚餐",2014-11-02
"114","西红柿鸡蛋面",1,"晚餐",2014-11-02
"115","优酸乳(袋)",1,"晚餐",2014-10-30
"116","大果粒",1,"晚餐",2014-10-30
"117","优酸乳(盒)",1,"晚餐",2014-10-30
"118","优酸乳(袋)",1,"晚餐",2014-10-30
"119","巧克力蛋糕",1,"晚餐",2014-10-21
"120","宫保鸡丁(套)",1,"晚餐",2014-10-21
"121","糖醋里脊(套)",1,"晚餐",2014-10-21
"122","大米",1,"晚餐",2014-10-21
"123","优益C",1,"晚餐",2014-10-20
