"","Dine","Share","Type","Date"
"20","大米",1,"午餐",2014-12-22
"21","苜蓿肉(套)",1,"午餐",2014-12-22
"22","香菇油菜(套)",1,"午餐",2014-12-22
"23","优酸乳(盒)",1,"晚餐",2014-12-19
"24","大肉串",2,"晚餐",2014-12-19
"25","黑米粥",1,"晚餐",2014-12-16
"26","夹鸡蛋饼",1,"晚餐",2014-12-16
"27","优酸乳(袋)",1,"晚餐",2014-12-12
"28","花干(串)",1,"午餐",2014-12-12
"29","素打卤面",1,"午餐",2014-12-12
"30","花干(串)",4,"晚餐",2014-12-09
"31","酱香三丁面",1,"晚餐",2014-12-09
"32","酱香三丁面",1,"午餐",2014-12-05
"33","加一元",1,"晚餐",2014-09-18
"34","红烧土豆鸡块面",1,"晚餐",2014-09-18
"35","优酸乳(盒)",1,"晚餐",2014-09-17
"36","热饮",1,"晚餐",2014-09-16
"37","加一元",1,"晚餐",2014-09-16
"38","加一元",1,"晚餐",2014-09-16
"39","酱香三丁面",1,"晚餐",2014-09-16
"40","热饮",1,"午餐",2014-09-15
"41","南瓜小米粥",1,"午餐",2014-09-15
"42","手抓饼",2,"午餐",2014-09-15
"43","麻辣豆腐(套)",1,"晚餐",2014-09-11
"44","宫保鸡丁(套)",1,"晚餐",2014-09-11
"45","大米",1,"晚餐",2014-09-11
"46","大米",1,"午餐",2014-09-11
"47","糖醋里脊(套)",1,"午餐",2014-09-11
"48","酸辣茄条(套)",1,"午餐",2014-09-11
