"","Dine","Share","Type","Date"
"20","黑米粥",1,"晚餐",2015-06-17
"21","绿豆小米粥",1,"晚餐",2015-06-15
"22","南瓜饼",1,"晚餐",2015-06-15
"23","红豆蛋糕",1,"晚餐",2015-06-15
"24","炸酱面",1,"晚餐",2015-06-12
"25","卤鸡蛋",1,"晚餐",2015-06-12
"26","番茄牛肉饭",1,"午餐",2015-06-11
"27","豆浆",1,"午餐",2015-06-10
"28","红烧牛肉丸(套)",1,"午餐",2015-06-10
"29","大米",2,"午餐",2015-06-10
"30","太钢汽水",1,"午餐",2015-06-09
"31","火腿炒米",1,"午餐",2015-06-09
"32","黑米粥",1,"晚餐",2015-06-08
"33","炒饼丝",1,"晚餐",2015-06-08
"34","大米(小)",1,"午餐",2015-06-08
"35","葱爆肉(套)",1,"午餐",2015-06-08
"36","茴子白炒粉条(套)",1,"午餐",2015-06-08
"37","大米",2,"午餐",2015-06-08
"38","清炒莴笋（套）",1,"午餐",2015-06-05
"39","西红柿炒鸡蛋(套)",1,"午餐",2015-06-05
"40","大米",1,"午餐",2015-06-05
"41","优益C",1,"午餐",2015-06-04
"42","红烧牛肉面",1,"晚餐",2015-06-03
"43","西红柿鸡蛋面",1,"晚餐",2015-06-02
"44","卤鸡蛋",1,"晚餐",2015-06-02
"45","苜蓿肉(套)",1,"午餐",2015-05-29
"46","红烧茄子(套)",1,"午餐",2015-05-29
"47","黑米粥",1,"晚餐",2015-05-28
"48","炒饼丝",1,"晚餐",2015-05-28
"49","西红柿鸡蛋面",1,"晚餐",2015-05-27
"50","卤鸡蛋",1,"晚餐",2015-05-27
"51","黑椒猪排饭",1,"晚餐",2015-05-25
"52","大米(小)",1,"午餐",2015-05-25
"53","粉丝菠菜（套）",1,"午餐",2015-05-25
"54","大米(小)",1,"午餐",2015-05-25
"55","苜蓿肉(套)",1,"午餐",2015-05-25
"56","辣子鸡块(套)",1,"午餐",2015-05-22
"57","大米",2,"午餐",2015-05-22
"58","清炒莴笋（套）",1,"午餐",2015-05-21
"59","腐竹烧肉(套)",1,"午餐",2015-05-21
"60","炒饼丝",1,"晚餐",2015-05-20
"61","大烩菜(套)",1,"午餐",2015-05-18
"62","尖椒肉丝(套)",1,"午餐",2015-05-18
"63","粉丝菠菜（套）",1,"午餐",2015-05-15
"64","苜蓿肉(套)",1,"午餐",2015-05-15
"65","大米",1,"午餐",2015-05-15
"66","优益C",1,"午餐",2015-05-14
"67","酱香饼",1,"午餐",2015-05-14
"68","豆花肉片(套)",1,"午餐",2015-05-14
"69","大米",1,"午餐",2015-05-14
"70","甜玉米羹",1,"晚餐",2015-05-12
"71","绿豆小米粥",1,"晚餐",2015-05-12
"72","素馅饼",1,"午餐",2015-05-11
"73","玉米饼",1,"午餐",2015-05-11
"74","西红柿鸡蛋面",1,"晚餐",2015-05-08
"75","卤鸡蛋",1,"晚餐",2015-05-08
"76","清炒莴笋（套）",1,"午餐",2015-05-08
"77","家常豆腐(套)",1,"午餐",2015-05-08
"78","大米",1,"午餐",2015-05-08
"79","夹火腿饼",1,"晚餐",2015-05-07
"80","甜玉米羹",1,"晚餐",2015-05-07
"81","素馅饼",1,"晚餐",2015-05-07
"82","甜玉米羹",1,"晚餐",2015-05-06
"83","银耳雪梨汤",1,"晚餐",2015-05-06
"84","刷酱饼",1,"午餐",2015-05-05
"85","糖醋里脊(套)",1,"午餐",2015-05-05
"86","大米",1,"午餐",2015-05-05
"87","豆花肉片(套)",1,"午餐",2015-05-05
"88","土豆丝(套)",1,"午餐",2015-05-05
"89","西红柿鸡蛋面",1,"晚餐",2015-05-04
"90","卤鸡蛋",1,"晚餐",2015-05-04
"91","大米(小)",1,"午餐",2015-04-30
"92","莲菜炒肉(套)",1,"午餐",2015-04-30
"93","过油肉(套)",1,"午餐",2015-04-30
"94","优酸乳(盒)",1,"晚餐",2015-04-29
"95","热干面",1,"晚餐",2015-04-29
"96","粉丝菠菜（套）",1,"午餐",2015-04-29
"97","红烧土豆片(套)",1,"午餐",2015-04-29
"98","大米",1,"午餐",2015-04-29
"99","优酸乳(盒)",1,"晚餐",2015-04-28
"100","咖喱鸡块饭",1,"午餐",2015-04-28
"101","蛋挞",2,"午餐",2015-04-28
"102","茴子白炒粉条(套)",1,"晚餐",2015-04-27
"103","大米",1,"晚餐",2015-04-27
"104","大米(小)",1,"午餐",2015-04-27
"105","西红柿炒鸡蛋(套)",1,"午餐",2015-04-27
"106","尖椒肉丝(套)",1,"午餐",2015-04-27
"107","皮蛋瘦肉粥",1,"晚餐",2015-04-24
"108","大米(小)",1,"午餐",2015-04-24
"109","苜蓿肉(套)",1,"午餐",2015-04-24
"110","茴子白炒粉条(套)",1,"午餐",2015-04-24
"111","大米",1,"午餐",2015-04-24
"112","大米(小)",1,"午餐",2015-04-22
"113","大烩菜(套)",1,"午餐",2015-04-22
"114","土豆条炒虾(套)",1,"午餐",2015-04-22
"115","西红柿鸡蛋面",1,"晚餐",2015-04-16
"116","大米(小)",1,"午餐",2015-04-16
"117","西红柿炒鸡蛋(套)",1,"午餐",2015-04-16
"118","尖椒肉丝(套)",1,"午餐",2015-04-16
"119","优益C",1,"午餐",2015-04-14
"120","大米(小)",1,"午餐",2015-04-13
"121","西红柿炒鸡蛋(套)",1,"午餐",2015-04-13
"122","尖椒肉丝(套)",1,"午餐",2015-04-13
"123","优酸乳(盒)",1,"晚餐",2015-04-10
"124","优益C",1,"午餐",2015-04-08
"125","谷物酸奶",1,"晚餐",2015-04-03
"126","优益C",1,"午餐",2015-04-02
"127","椰蓉蛋糕",1,"晚餐",2015-04-01
