"","Dine","Share","Type","Date"
"20","营养套餐",1,"早餐",2015-06-27
"21","卤鸡蛋",1,"早餐",2015-06-27
"22","炒焖面",1,"晚餐",2015-06-26
"23","营养套餐",1,"早餐",2015-06-26
"24","卤鸡蛋",1,"早餐",2015-06-26
"25","叉烧肉炒米",1,"午餐",2015-06-24
"26","卤鸡蛋",1,"早餐",2015-06-24
"27","营养套餐",1,"早餐",2015-06-17
"28","卤鸡蛋",1,"早餐",2015-06-17
"29","肉臊子面",1,"晚餐",2015-06-15
"30","叉烧肉炒米",1,"晚餐",2015-06-12
"31","卤鸡蛋",1,"早餐",2015-06-10
"32","营养套餐",1,"早餐",2015-06-10
"33","炒焖面",1,"晚餐",2015-06-09
"34","太钢汽水",1,"午餐",2015-06-09
"35","肉臊子面",1,"晚餐",2015-06-08
"36","叉烧肉炒米",1,"午餐",2015-06-08
"37","营养套餐",1,"早餐",2015-06-08
"38","卤鸡蛋",1,"早餐",2015-06-08
"39","皮蛋瘦肉粥",1,"晚餐",2015-06-05
"40","南瓜饼",1,"晚餐",2015-06-05
"41","方便面",1,"早餐",2015-06-05
"42","卤鸡蛋",1,"早餐",2015-06-05
"43","太钢汽水",1,"晚餐",2015-06-04
"44","叉烧肉炒米",1,"午餐",2015-06-04
"45","营养套餐1",1,"早餐",2015-06-04
"46","卤鸡蛋",1,"早餐",2015-06-04
"47","炒焖面",1,"晚餐",2015-06-03
"48","炒莜面烤栳栳",1,"午餐",2015-06-02
"49","营养套餐1",1,"早餐",2015-06-02
"50","卤鸡蛋",1,"早餐",2015-06-02
"51","热干面",1,"午餐",2015-06-01
"52","【肉丝炒拨烂子】",1,"晚餐",2015-05-29
"53","大盘鸡面",1,"午餐",2015-05-29
"54","炸酱面",1,"晚餐",2015-05-28
"55","卤鸡蛋",1,"晚餐",2015-05-28
"56","毛血旺面",1,"午餐",2015-05-28
"57","营养套餐",1,"早餐",2015-05-28
"58","卤鸡蛋",1,"早餐",2015-05-28
