"","Dine","Share","Type","Date"
"20","咖喱鸡块饭",1,"午餐",2015-07-01
"21","黑椒猪排饭",1,"午餐",2015-06-24
"22","回锅肉(套)",1,"午餐",2015-06-17
"23","清汤牛肉面",1,"午餐",2015-06-11
"24","牛肉松蛋糕",1,"早餐",2015-06-09
"25","金典牛奶",1,"早餐",2015-06-09
"26","黑椒猪排饭",1,"午餐",2015-06-08
"27","营养套餐1",1,"早餐",2015-06-08
"28","清汤牛肉面",1,"午餐",2015-06-05
"29","葡萄干蛋糕",1,"早餐",2015-06-05
"30","蛋挞",1,"晚餐",2015-06-04
"31","南瓜小米粥",1,"晚餐",2015-06-04
"32","麻辣豆腐(套)",1,"午餐",2015-06-04
"33","土豆鸡块(套)",1,"午餐",2015-06-04
"34","大米(小)",1,"午餐",2015-06-04
"35","大米(小)",1,"午餐",2015-06-02
"36","红烧牛肉丸(套)",1,"午餐",2015-06-02
"37","大米(小)",1,"午餐",2015-06-02
"38","家常豆腐(套)",1,"午餐",2015-06-02
"39","酸辣茄条(套)",1,"午餐",2015-06-02
"40","红烧牛肉面",1,"午餐",2015-05-29
"41","提子干面包",1,"早餐",2015-05-29
"42","卤鸡蛋",1,"午餐",2015-05-27
"43","素三丁面",1,"午餐",2015-05-27
"44","大米(小)",1,"午餐",2015-05-26
"45","土豆鸡块(套)",1,"午餐",2015-05-26
"46","红烧茄子(套)",1,"午餐",2015-05-26
"47","馄饨",1,"早餐",2015-05-26
"48","黑椒猪排饭",1,"午餐",2015-05-25
"49","红烧土豆鸡块面",1,"午餐",2015-05-22
"50","素馅饼",1,"早餐",2015-05-22
"51","红烧牛肉面",1,"午餐",2015-05-21
"52","素打卤面",1,"午餐",2015-05-18
"53","香辣排骨饭",1,"午餐",2015-05-15
"54","南瓜小米粥",1,"早餐",2015-05-15
"55","茄子饼",1,"早餐",2015-05-15
"56","炸酱面",1,"午餐",2015-05-14
"57","馄饨",1,"早餐",2015-05-14
"58","大米(小)",1,"午餐",2015-05-13
"59","家常豆腐(套)",1,"午餐",2015-05-13
"60","手撕包菜(套)",1,"午餐",2015-05-13
"61","葡萄干蛋糕",1,"早餐",2015-05-13
