"","Dine","Share","Type","Date"
"20","太钢汽水",1,"晚餐",2015-07-01
"21","优酸乳(袋)",1,"午餐",2015-06-28
"22","优酸乳(袋)",1,"晚餐",2015-06-27
"23","干锅土豆片(套)",1,"午餐",2015-06-23
"24","腐竹烧肉(套)",1,"午餐",2015-06-23
"25","大米",1,"午餐",2015-06-23
"26","刷酱饼",1,"晚餐",2015-06-18
"27","绿豆小米粥",1,"晚餐",2015-06-18
"28","太钢汽水",1,"午餐",2015-06-18
"29","黑椒猪排饭",1,"午餐",2015-06-18
"30","大米",1,"午餐",2015-06-15
"31","家常豆腐(套)",1,"午餐",2015-06-15
"32","干锅土豆片(套)",1,"午餐",2015-06-15
"33","太钢汽水",1,"晚餐",2015-06-09
"34","香菇肉片(套)",1,"晚餐",2015-06-09
"35","土豆鸡块(套)",1,"晚餐",2015-06-09
"36","大米",1,"晚餐",2015-06-09
"37","干锅土豆片(套)",1,"午餐",2015-06-09
"38","家常豆腐(套)",1,"午餐",2015-06-09
"39","大米",1,"午餐",2015-06-09
"40","优酸乳(袋)",1,"晚餐",2015-06-08
"41","辣子鸡块(套)",1,"晚餐",2015-06-08
"42","糖醋里脊(套)",1,"晚餐",2015-06-08
"43","太钢汽水",1,"午餐",2015-06-08
"44","西红柿炒鸡蛋(套)",1,"午餐",2015-06-08
"45","腐竹烧肉(套)",1,"午餐",2015-06-08
"46","大米",1,"午餐",2015-06-08
"47","大米",1,"午餐",2015-06-08
"48","干锅土豆片(套)",1,"午餐",2015-06-08
"49","家常豆腐(套)",1,"午餐",2015-06-08
"50","太钢汽水",1,"晚餐",2015-06-05
"51","香辣鸡块饭",1,"晚餐",2015-06-05
"52","优酸乳(袋)",1,"午餐",2015-06-05
"53","干锅土豆片(套)",1,"午餐",2015-06-05
"54","家常豆腐(套)",1,"午餐",2015-06-05
"55","大米",1,"午餐",2015-06-05
"56","优酸乳(袋)",1,"午餐",2015-06-04
"57","大米",1,"午餐",2015-06-03
"58","干锅土豆片(套)",1,"午餐",2015-06-03
"59","家常豆腐(套)",1,"午餐",2015-06-03
"60","干锅土豆片(套)",1,"午餐",2015-06-02
"61","家常豆腐(套)",1,"午餐",2015-06-02
"62","大米",1,"午餐",2015-06-02
"63","干锅土豆片(套)",1,"午餐",2015-06-01
"64","腐竹烧肉(套)",1,"午餐",2015-06-01
"65","大米",1,"午餐",2015-06-01
"66","太钢汽水",1,"午餐",2015-06-01
"67","西葫芦炒鸡蛋(套)",1,"晚餐",2015-05-29
"68","鱼香肉丝(套)",1,"晚餐",2015-05-29
"69","大米",1,"晚餐",2015-05-29
"70","干锅土豆片(套)",1,"午餐",2015-05-29
"71","大米",1,"午餐",2015-05-29
"72","粉条烧肉(套)",1,"午餐",2015-05-29
"73","红烧土豆鸡块面",1,"午餐",2015-05-28
"74","干锅土豆片(套)",1,"午餐",2015-05-27
"75","家常豆腐(套)",1,"午餐",2015-05-27
"76","大米",1,"午餐",2015-05-27
"77","大米",1,"午餐",2015-05-26
"78","豆角肉丝",1,"午餐",2015-05-26
"79","干锅土豆片(套)",1,"午餐",2015-05-26
"80","炒饼丝",1,"午餐",2015-05-25
"81","腐竹烧肉(套)",1,"午餐",2015-05-25
"82","家常豆腐(套)",1,"午餐",2015-05-25
"83","大米",1,"午餐",2015-05-25
"84","干锅土豆片(套)",1,"午餐",2015-05-25
"85","西红柿炒鸡蛋(套)",1,"午餐",2015-05-22
"86","干锅土豆片(套)",1,"午餐",2015-05-22
"87","家常豆腐(套)",1,"午餐",2015-05-22
"88","大米",1,"午餐",2015-05-22
"89","豆角肉丝",1,"晚餐",2015-05-21
"90","糖醋里脊(套)",1,"午餐",2015-05-21
"91","大米",1,"午餐",2015-05-21
"92","宫保鸡丁(套)",1,"午餐",2015-05-21
"93","香辣排骨饭",1,"晚餐",2015-05-20
"94","优酸乳(袋)",1,"早餐",2015-05-18
"95","干锅土豆片(套)",1,"午餐",2015-05-18
"96","腐竹烧肉(套)",1,"午餐",2015-05-18
"97","大米",1,"午餐",2015-05-18
"98","优酸乳(袋)",1,"晚餐",2015-05-17
"99","优酸乳(袋)",1,"晚餐",2015-05-16
"100","优酸乳(袋)",1,"午餐",2015-05-15
"101","优酸乳(袋)",1,"午餐",2015-05-15
"102","豆角土豆条(套)",1,"午餐",2015-05-15
"103","麻辣豆腐(套)",1,"午餐",2015-05-15
"104","大米",1,"午餐",2015-05-15
"105","豆角肉丝",1,"晚餐",2015-05-14
"106","西红柿炒鸡蛋(套)",1,"晚餐",2015-05-14
"107","大米",1,"晚餐",2015-05-14
"108","香辣排骨饭",1,"午餐",2015-05-14
"109","叉烧肉炒饭",1,"晚餐",2015-05-13
"110","担担面",1,"晚餐",2015-05-13
"111","腐竹烧肉(套)",1,"午餐",2015-05-13
"112","家常豆腐(套)",1,"午餐",2015-05-13
"113","大米",1,"午餐",2015-05-13
"114","香辣鸡块饭",1,"晚餐",2015-05-12
"115","优酸乳(袋)",1,"早餐",2015-05-12
"116","干锅土豆片(套)",1,"午餐",2015-05-12
"117","腐竹烧肉(套)",1,"午餐",2015-05-12
