"","Dine","Share","Type","Date"
"20","太钢汽水",1,"晚餐",2015-06-19
"21","太钢汽水",1,"晚餐",2015-06-17
"22","西红柿鸡蛋面",1,"晚餐",2015-06-16
"23","卤鸡蛋",1,"晚餐",2015-06-16
"24","汉堡",1,"午餐",2015-06-13
"25","西红柿鸡蛋面",1,"晚餐",2015-06-12
"26","卤鸡蛋",1,"晚餐",2015-06-12
"27","大米",1,"晚餐",2015-06-10
"28","土豆条炒虾(套)",1,"晚餐",2015-06-10
"29","茴子白炒粉条(套)",1,"晚餐",2015-06-10
"30","大米",1,"晚餐",2015-06-10
"31","大米",1,"晚餐",2015-06-09
"32","过油肉(套)",1,"晚餐",2015-06-09
"33","叉烧肉炒饭",1,"晚餐",2015-06-08
"34","叉烧肉炒饭",1,"晚餐",2015-06-04
"35","西葫芦炒鸡蛋(套)",1,"晚餐",2015-06-03
"36","糖醋里脊(套)",1,"晚餐",2015-06-03
"37","大米",1,"晚餐",2015-06-03
"38","西红柿鸡蛋面",1,"晚餐",2015-06-02
"39","叉烧肉炒饭",1,"晚餐",2015-05-29
"40","叉烧肉炒饭",1,"晚餐",2015-05-28
"41","叉烧肉炒饭",1,"晚餐",2015-05-26
"42","黑米粥",1,"晚餐",2015-05-25
"43","鸡蛋灌饼",1,"晚餐",2015-05-25
"44","叉烧肉炒饭",1,"晚餐",2015-05-20
"45","叉烧肉炒饭",1,"晚餐",2015-05-15
"46","叉烧肉炒饭",1,"晚餐",2015-05-12
"47","叉烧肉炒饭",1,"晚餐",2015-05-11
"48","叉烧肉炒饭",1,"晚餐",2015-05-08
"49","宫保鸡丁(套)",1,"晚餐",2015-05-07
"50","大米",2,"晚餐",2015-05-07
"51","土豆丝(套)",1,"晚餐",2015-05-07
"52","绿豆小米粥",1,"晚餐",2015-05-06
"53","鸡蛋灌饼",1,"晚餐",2015-05-06
"54","绿豆小米粥",1,"晚餐",2015-05-04
"55","素馅饼",1,"晚餐",2015-05-04
"56","夹鸡蛋饼",1,"晚餐",2015-05-04
"57","西红柿鸡蛋面",1,"晚餐",2015-04-29
"58","叉烧肉炒饭",1,"午餐",2015-04-28
"59","叉烧肉炒饭",1,"晚餐",2015-04-27
"60","辣子鸡块(套)",1,"晚餐",2015-04-24
"61","土豆鸡块(套)",1,"晚餐",2015-04-24
"62","大米",1,"晚餐",2015-04-24
"63","西葫芦炒鸡蛋(套)",1,"午餐",2015-04-24
"64","红烧茄子(套)",1,"午餐",2015-04-24
"65","大米",1,"午餐",2015-04-24
"66","宫保鸡丁(套)",1,"午餐",2015-04-23
"67","大米",1,"午餐",2015-04-23
"68","麻辣豆腐(套)",1,"午餐",2015-04-23
"69","叉烧肉炒饭",1,"午餐",2015-04-22
"70","红烧土豆鸡块面",1,"午餐",2015-04-21
"71","冷饮",1,"晚餐",2015-04-20
"72","西红柿鸡蛋面",1,"晚餐",2015-04-16
"73","叉烧肉炒饭",1,"晚餐",2015-04-14
"74","叉烧肉炒饭",1,"晚餐",2015-04-13
"75","叉烧肉炒饭",1,"晚餐",2015-04-09
"76","优酸乳(袋)",1,"晚餐",2015-04-08
"77","叉烧肉炒饭",1,"晚餐",2015-04-08
"78","叉烧肉炒饭",1,"晚餐",2015-04-07
"79","叉烧肉炒饭",1,"晚餐",2015-04-03
"80","黑椒猪排饭",1,"晚餐",2015-04-02
"81","叉烧肉炒饭",1,"晚餐",2015-04-01
"82","西红柿鸡蛋面",1,"午餐",2015-04-01
"83","红烧茄子(套)",1,"晚餐",2015-03-31
"84","大米",1,"晚餐",2015-03-31
"85","叉烧肉炒饭",1,"午餐",2015-03-31
"86","叉烧肉炒饭",1,"晚餐",2015-03-30
"87","红烧土豆鸡块面",1,"午餐",2015-03-30
"88","叉烧肉炒饭",1,"晚餐",2015-03-25
"89","红烧土豆鸡块面",1,"午餐",2015-03-25
