"","Dine","Share","Type","Date"
"20","大米(小)",1,"午餐",2015-06-28
"21","豆角土豆条(套)",1,"午餐",2015-06-28
"22","玉米粒(套)",1,"午餐",2015-06-28
"23","大米(小)",1,"午餐",2015-06-24
"24","西葫芦炒鸡蛋(套)",1,"午餐",2015-06-24
"25","红烧茄子(套)",1,"午餐",2015-06-24
"26","鱼香肉丝(套)",1,"晚餐",2015-06-23
"27","火腿卷",1,"晚餐",2015-06-23
"28","大米(小)",1,"晚餐",2015-06-17
"29","红烧茄子(套)",1,"晚餐",2015-06-17
"30","叉烧肉炒米",1,"午餐",2015-06-17
"31","炒莜面烤栳栳",1,"晚餐",2015-06-16
"32","腐竹烧肉(套)",1,"午餐",2015-06-16
"33","大米(小)",1,"午餐",2015-06-16
"34","土豆鸡块(套)",1,"午餐",2015-06-16
"35","咖喱鸡块饭",1,"午餐",2015-06-12
"36","土豆丝(套)",1,"午餐",2015-06-11
"37","宫保鸡丁(套)",1,"午餐",2015-06-11
"38","大米(小)",1,"午餐",2015-06-11
"39","宫保鸡丁(套)",1,"午餐",2015-06-09
"40","大米(小)",1,"午餐",2015-06-09
"41","宫保鸡丁(套)",1,"午餐",2015-06-09
"42","红烧茄子(套)",1,"午餐",2015-06-08
"43","大米",1,"午餐",2015-06-08
"44","大烩菜(套)",1,"午餐",2015-06-05
"45","红烧黄花鱼",1,"午餐",2015-06-05
"46","大米(小)",1,"午餐",2015-06-05
"47","鸡肉火腿肠",1,"晚餐",2015-06-04
"48","南瓜小米粥",1,"晚餐",2015-06-04
"49","夹火腿饼",1,"晚餐",2015-06-04
"50","红烧排骨面",1,"午餐",2015-06-04
"51","西葫芦炒鸡蛋(套)",1,"晚餐",2015-06-03
"52","大米",1,"晚餐",2015-06-03
"53","大米(小)",1,"午餐",2015-06-03
"54","大烩菜(套)",1,"午餐",2015-06-03
"55","黄焖鸡米饭",1,"午餐",2015-06-02
"56","大米(小)",1,"午餐",2015-06-01
"57","土豆鸡块(套)",1,"午餐",2015-06-01
"58","鸡肉火腿肠",1,"晚餐",2015-05-29
"59","大烩菜(套)",1,"午餐",2015-05-29
"60","大米(小)",1,"午餐",2015-05-29
"61","苜蓿肉(套)",1,"午餐",2015-05-29
"62","大米(小)",1,"晚餐",2015-05-28
"63","宫保鸡丁(套)",1,"晚餐",2015-05-28
"64","大米(小)",1,"午餐",2015-05-28
"65","大烩菜(套)",1,"午餐",2015-05-28
"66","宫保鸡丁(套)",1,"午餐",2015-05-28
"67","叉烧肉炒饭",1,"午餐",2015-05-27
"68","鸡肉火腿肠",1,"晚餐",2015-05-26
"69","红烧茄子(套)",1,"午餐",2015-05-26
"70","大米",1,"午餐",2015-05-26
"71","鸡肉火腿肠",1,"晚餐",2015-05-25
"72","南瓜小米粥",1,"晚餐",2015-05-25
"73","夹鸡蛋饼",1,"晚餐",2015-05-25
"74","大烩菜(套)",1,"午餐",2015-05-25
"75","大米",1,"午餐",2015-05-25
"76","豆角肉丝",1,"晚餐",2015-05-22
"77","大米(小)",1,"晚餐",2015-05-22
