"","Dine","Share","Type","Date"
"20","粉条烧肉(套)",1,"午餐",2015-06-05
"21","大米",1,"午餐",2015-06-05
"22","尖椒肉丝(套)",1,"晚餐",2015-06-04
"23","大米",1,"晚餐",2015-06-04
"24","葱爆肉(套)",1,"晚餐",2015-06-03
"25","叉烧肉炒饭",1,"晚餐",2015-06-02
"26","鱼香肉丝(套)",1,"晚餐",2015-06-02
"27","大米",1,"晚餐",2015-06-02
"28","莲菜炒肉(套)",1,"晚餐",2015-06-01
"29","大米",1,"晚餐",2015-06-01
"30","大米",1,"晚餐",2015-05-25
"31","苜蓿肉(套)",1,"晚餐",2015-05-25
"32","大米",1,"晚餐",2015-05-13
"33","鱼香肉丝(套)",1,"晚餐",2015-05-13
"34","过油肉(套)",1,"晚餐",2015-05-12
"35","大米",1,"晚餐",2015-05-12
"36","过油肉(套)",1,"晚餐",2015-05-05
"37","大米",2,"晚餐",2015-05-05
"38","过油肉(套)",1,"晚餐",2015-04-07
"39","大米",1,"晚餐",2015-04-07
"40","大米",1,"晚餐",2015-03-31
"41","过油肉(套)",1,"晚餐",2015-03-31
"42","大米",1,"晚餐",2015-03-31
"43","西红柿鸡蛋面",1,"午餐",2015-02-03
"44","宫保鸡丁(套)",1,"午餐",2014-12-23
"45","大米",1,"午餐",2014-12-23
"46","红烧土豆片(套)",1,"午餐",2014-12-15
"47","土豆鸡块(套)",1,"午餐",2014-12-15
"48","大米",1,"午餐",2014-12-15
"49","雪菜肉丝面",1,"午餐",2014-12-12
"50","宫保鸡丁(套)",1,"午餐",2014-12-11
"51","大米",1,"午餐",2014-12-11
"52","干炸蘑菇(套)",1,"午餐",2014-12-11
"53","香菇肉片(套)",1,"午餐",2014-12-11
"54","苜蓿肉(套)",1,"午餐",2014-12-10
"55","大米",1,"午餐",2014-12-10
"56","西红柿鸡蛋面",1,"午餐",2014-12-09
"57","尖椒肉丝(套)",1,"午餐",2014-12-08
"58","大米",1,"午餐",2014-12-08
"59","大米",1,"午餐",2014-12-05
"60","大米",1,"午餐",2014-12-05
"61","尖椒肉丝(套)",1,"午餐",2014-12-05
"62","过油肉(套)",1,"午餐",2014-12-02
"63","大米",1,"午餐",2014-12-02
"64","西红柿鸡蛋面",1,"午餐",2014-12-02
"65","西红柿鸡蛋面",1,"午餐",2014-12-02
"66","西红柿鸡蛋面",1,"午餐",2014-12-01
"67","西红柿鸡蛋面",1,"晚餐",2014-11-26
"68","西红柿鸡蛋面",1,"晚餐",2014-11-26
"69","尖椒肉丝(套)",1,"晚餐",2014-11-14
"70","大米",1,"晚餐",2014-11-14
"71","大米(小)",1,"晚餐",2014-11-13
"72","土豆鸡块(套)",1,"晚餐",2014-11-13
"73","大米",1,"晚餐",2014-11-13
"74","宫保鸡丁(套)",1,"晚餐",2014-11-13
"75","大米",1,"晚餐",2014-11-13
"76","尖椒肉丝(套)",1,"晚餐",2014-11-12
"77","大米",2,"晚餐",2014-11-12
"78","豆角土豆条(套)",1,"晚餐",2014-11-12
"79","尖椒肉丝(套)",1,"晚餐",2014-11-12
"80","大米",1,"晚餐",2014-11-12
"81","大米",1,"晚餐",2014-11-12
"82","尖椒肉丝(套)",1,"晚餐",2014-11-12
"83","苜蓿肉(套)",1,"晚餐",2014-11-07
"84","大米",1,"晚餐",2014-11-07
"85","苜蓿肉(套)",1,"午餐",2014-11-07
"86","大米",1,"午餐",2014-11-07
"87","南瓜小米粥",1,"晚餐",2014-11-05
"88","夹鸡蛋饼",1,"晚餐",2014-11-05
"89","大米",1,"午餐",2014-10-31
"90","大米",1,"午餐",2014-10-31
"91","苜蓿肉(套)",1,"午餐",2014-10-31
"92","苜蓿肉(套)",1,"晚餐",2014-10-29
"93","大米",1,"晚餐",2014-10-29
"94","西红柿鸡蛋面",1,"午餐",2014-10-29
"95","尖椒肉丝(套)",1,"午餐",2014-10-27
"96","大米",2,"午餐",2014-10-27
"97","卤鸡蛋",1,"晚餐",2014-10-24
"98","西红柿鸡蛋面",1,"晚餐",2014-10-24
"99","西红柿鸡蛋面",1,"晚餐",2014-10-23
"100","优酸乳(袋)",4,"午餐",2014-10-23
"101","尖椒肉丝(套)",1,"晚餐",2014-10-22
"102","大米",1,"晚餐",2014-10-22
"103","南瓜小米粥",1,"午餐",2014-10-22
"104","南瓜饼",1,"午餐",2014-10-22
"105","素打卤面",1,"午餐",2014-10-21
"106","炸大串",1,"午餐",2014-10-21
"107","苜蓿肉(套)",1,"晚餐",2014-10-17
"108","大米",1,"晚餐",2014-10-17
"109","苜蓿肉(套)",1,"晚餐",2014-10-17
"110","大米",1,"晚餐",2014-10-17
"111","苜蓿肉(套)",1,"晚餐",2014-10-15
"112","大米",1,"晚餐",2014-10-15
"113","醪糟鸡蛋汤",1,"早餐",2014-10-15
"114","鸡蛋灌饼",1,"午餐",2014-10-14
"115","土豆汉堡",1,"午餐",2014-10-14
"116","大米",1,"晚餐",2014-09-28
"117","苜蓿肉(套)",1,"晚餐",2014-09-28
"118","苜蓿肉(套)",1,"晚餐",2014-09-28
"119","大米",1,"晚餐",2014-09-28
"120","土豆汉堡",1,"午餐",2014-09-28
"121","南瓜饼",1,"午餐",2014-09-28
"122","苜蓿肉(套)",1,"晚餐",2014-09-26
"123","大米",1,"晚餐",2014-09-26
"124","黑米粥",1,"午餐",2014-09-25
"125","鸡蛋灌饼",1,"午餐",2014-09-25
"126","刷酱饼",1,"午餐",2014-09-25
"127","炸大串",1,"晚餐",2014-09-23
"128","西红柿鸡蛋面",1,"晚餐",2014-09-23
"129","鸡蛋灌饼",1,"午餐",2014-09-23
"130","夹鸡蛋饼",1,"午餐",2014-09-23
"131","苜蓿肉(套)",1,"晚餐",2014-09-22
"132","大米",1,"晚餐",2014-09-22
"133","炸酱面",1,"晚餐",2014-09-19
"134","回锅肉(套)",1,"晚餐",2014-09-18
"135","大米",1,"晚餐",2014-09-18
"136","麻圆",1,"晚餐",2014-09-16
"137","大米",1,"晚餐",2014-09-16
"138","鱼香肉丝(套)",1,"晚餐",2014-09-16
"139","大米",1,"晚餐",2014-09-16
"140","夹火腿饼",1,"午餐",2014-09-16
"141","鸡蛋灌饼",1,"午餐",2014-09-16
"142","大米",1,"晚餐",2014-09-15
"143","大米",1,"晚餐",2014-09-15
"144","尖椒肉丝(套)",1,"晚餐",2014-09-15
"145","大肉串",1,"午餐",2014-09-15
"146","鸡蛋灌饼",1,"午餐",2014-09-15
"147","辣子鸡块(套)",1,"晚餐",2014-09-11
"148","土豆丝(套)",1,"晚餐",2014-09-11
"149","大肉串",1,"午餐",2014-09-11
"150","土豆汉堡",4,"午餐",2014-09-11
"151","大米",1,"晚餐",2014-09-10
"152","尖椒肉丝(套)",1,"晚餐",2014-09-10
"153","大米",1,"晚餐",2014-09-10
"154","炸大串",1,"午餐",2014-09-10
"155","椰蓉饼",1,"午餐",2014-09-10
"156","土豆汉堡",1,"午餐",2014-09-10
"157","大米",1,"晚餐",2014-09-09
"158","大米",1,"晚餐",2014-09-09
"159","麻辣豆腐(套)",1,"晚餐",2014-09-09
"160","过油肉(套)",1,"晚餐",2014-09-09
"161","土豆汉堡",2,"午餐",2014-09-09
"162","南瓜饼",1,"午餐",2014-09-09
"163","加一元",1,"晚餐",2014-09-05
"164","西红柿鸡蛋面",1,"晚餐",2014-09-05
"165","西红柿鸡蛋面",1,"晚餐",2014-09-05
"166","西红柿鸡蛋面",1,"晚餐",2014-09-05
"167","南瓜饼",2,"午餐",2014-09-05
"168","牛肉松蛋糕",1,"早餐",2014-09-05
"169","土豆汉堡",2,"午餐",2014-09-04
"170","黑米粥",1,"晚餐",2014-09-03
"171","土豆汉堡",1,"晚餐",2014-09-03
"172","土豆汉堡",1,"午餐",2014-09-03
"173","土豆汉堡",1,"午餐",2014-09-03
"174","鸡蛋灌饼",1,"午餐",2014-09-03
"175","南瓜饼",1,"午餐",2014-09-03
