"","Dine","Share","Type","Date"
"20","红烧牛肉面",1,"午餐",2015-06-19
"21","红烧牛肉面",1,"午餐",2015-06-18
"22","大盘鸡面",1,"午餐",2015-06-17
"23","红烧排骨面",1,"午餐",2015-06-12
"24","红烧牛肉面",1,"午餐",2015-06-11
"25","黄焖鸡块面",1,"午餐",2015-06-10
"26","红烧排骨面",1,"午餐",2015-06-09
"27","豆角肉丝",1,"晚餐",2015-06-08
"28","尖椒肉丝(套)",1,"晚餐",2015-06-08
"29","大米(小)",1,"午餐",2015-06-08
"30","家常豆腐(套)",1,"午餐",2015-06-08
"31","酸辣鸭血(套)",1,"午餐",2015-06-08
"32","大米(小)",1,"晚餐",2015-06-05
"33","红烧土豆片(套)",1,"晚餐",2015-06-05
"34","香辣排骨饭",1,"午餐",2015-06-05
"35","葡萄干蛋糕",1,"早餐",2015-06-05
"36","黄焖鸡米饭",1,"午餐",2015-06-04
"37","尖椒肉丝(套)",1,"午餐",2015-06-03
"38","大米(小)",1,"午餐",2015-06-03
"39","干锅土豆片(套)",1,"午餐",2015-06-03
"40","香辣排骨饭",1,"午餐",2015-06-02
"41","香辣排骨饭",1,"午餐",2015-06-01
"42","大米(小)",1,"午餐",2015-05-29
"43","干锅土豆片(套)",1,"午餐",2015-05-29
"44","尖椒肉丝(套)",1,"午餐",2015-05-29
"45","绿豆小米粥",1,"晚餐",2015-05-28
"46","茄子饼",1,"晚餐",2015-05-28
"47","叉烧肉炒饭",1,"午餐",2015-05-28
"48","家常豆腐(套)",1,"午餐",2015-05-27
"49","大米(小)",1,"午餐",2015-05-27
"50","尖椒肉丝(套)",1,"午餐",2015-05-27
"51","黑椒猪排饭",1,"午餐",2015-05-26
"52","葡萄干蛋糕",1,"早餐",2015-05-26
"53","大米(小)",1,"午餐",2015-05-25
"54","干锅土豆片(套)",1,"午餐",2015-05-25
"55","家常豆腐(套)",1,"午餐",2015-05-25
"56","香辣排骨饭",1,"午餐",2015-05-22
"57","香辣排骨饭",1,"午餐",2015-05-21
"58","香辣排骨饭",1,"午餐",2015-05-18
"59","香辣排骨饭",1,"午餐",2015-05-15
"60","葡萄干蛋糕",1,"早餐",2015-05-15
"61","南瓜饼",1,"晚餐",2015-05-14
"62","香辣排骨饭",1,"午餐",2015-05-14
"63","巧克力蛋糕",1,"早餐",2015-05-14
"64","大米(小)",1,"午餐",2015-05-13
"65","干锅土豆片(套)",1,"午餐",2015-05-13
"66","家常豆腐(套)",1,"午餐",2015-05-13
"67","葡萄干蛋糕",1,"早餐",2015-05-13
"68","香辣排骨饭",1,"午餐",2015-05-12
"69","葡萄干蛋糕",1,"早餐",2015-05-12
"70","南瓜饼",1,"晚餐",2015-05-11
"71","大米(小)",1,"午餐",2015-05-11
"72","干锅土豆片(套)",1,"午餐",2015-05-11
"73","尖椒肉丝(套)",1,"午餐",2015-05-11
"74","南瓜饼",1,"晚餐",2015-05-08
"75","干锅土豆片(套)",1,"午餐",2015-05-08
"76","尖椒肉丝(套)",1,"午餐",2015-05-08
"77","大米(小)",1,"午餐",2015-05-08
"78","巧克力蛋糕",1,"早餐",2015-05-08
"79","南瓜饼",1,"晚餐",2015-05-07
"80","叉烧肉炒饭",1,"午餐",2015-05-07
"81","巧克力蛋糕",1,"早餐",2015-05-07
"82","黄焖鸡米饭",1,"午餐",2015-05-06
"83","巧克力蛋糕",1,"早餐",2015-05-06
"84","大米(小)",1,"午餐",2015-05-05
"85","酸辣鸭血(套)",1,"午餐",2015-05-05
"86","酸辣茄条(套)",1,"午餐",2015-05-05
"87","巧克力蛋糕",1,"早餐",2015-05-05
"88","叉烧肉炒饭",1,"午餐",2015-05-04
"89","手撕包菜(套)",1,"午餐",2015-04-30
"90","大米(小)",1,"午餐",2015-04-30
"91","家常豆腐(套)",1,"午餐",2015-04-30
"92","葡萄干蛋糕",1,"早餐",2015-04-30
"93","黄焖鸡米饭",1,"午餐",2015-04-29
"94","巧克力蛋糕",1,"早餐",2015-04-29
"95","叉烧肉炒饭",1,"午餐",2015-04-28
"96","巧克力蛋糕",1,"早餐",2015-04-28
"97","南瓜饼",1,"晚餐",2015-04-27
"98","大米(小)",1,"午餐",2015-04-27
"99","尖椒肉丝(套)",1,"午餐",2015-04-27
"100","酸辣茄条(套)",1,"午餐",2015-04-27
"101","南瓜饼",1,"晚餐",2015-04-24
"102","黄焖鸡米饭",1,"午餐",2015-04-24
"103","巧克力蛋糕",1,"早餐",2015-04-24
"104","刷酱饼",1,"晚餐",2015-04-23
"105","叉烧肉炒饭",1,"午餐",2015-04-23
"106","巧克力蛋糕",1,"早餐",2015-04-23
"107","黑椒猪排饭",1,"午餐",2015-04-22
"108","巧克力蛋糕",1,"早餐",2015-04-22
"109","蘑菇饼",1,"晚餐",2015-04-21
"110","叉烧肉炒饭",1,"午餐",2015-04-21
"111","巧克力蛋糕",1,"早餐",2015-04-21
"112","黄焖鸡米饭",1,"午餐",2015-04-20
"113","蘑菇饼",1,"晚餐",2015-04-17
"114","咖喱鸡块饭",1,"午餐",2015-04-17
"115","巧克力蛋糕",1,"早餐",2015-04-17
"116","黄焖鸡米饭",1,"午餐",2015-04-16
"117","巧克力蛋糕",1,"早餐",2015-04-16
"118","叉烧肉炒饭",1,"午餐",2015-04-15
"119","巧克力蛋糕",1,"早餐",2015-04-15
"120","叉烧肉炒饭",1,"午餐",2015-04-14
"121","巧克力蛋糕",1,"早餐",2015-04-14
"122","黑椒猪排饭",1,"午餐",2015-04-13
"123","大米(小)",1,"午餐",2015-04-10
"124","酸辣茄条(套)",1,"午餐",2015-04-10
"125","尖椒肉丝(套)",1,"午餐",2015-04-10
"126","巧克力蛋糕",1,"早餐",2015-04-10
"127","叉烧肉炒饭",1,"午餐",2015-04-09
"128","巧克力蛋糕",1,"早餐",2015-04-09
"129","黑椒猪排饭",1,"午餐",2015-04-08
"130","巧克力蛋糕",1,"早餐",2015-04-08
"131","大米(小)",1,"午餐",2015-04-07
"132","尖椒肉丝(套)",1,"午餐",2015-04-07
"133","酸辣茄条(套)",1,"午餐",2015-04-07
"134","叉烧肉炒饭",1,"午餐",2015-04-03
"135","红豆蛋糕",1,"早餐",2015-04-03
"136","黑椒猪排饭",1,"午餐",2015-04-02
"137","巧克力蛋糕",1,"早餐",2015-04-02
"138","叉烧肉炒饭",1,"午餐",2015-04-01
"139","巧克力蛋糕",1,"早餐",2015-04-01
"140","蘑菇饼",1,"晚餐",2015-03-31
"141","叉烧肉炒饭",1,"午餐",2015-03-31
"142","巧克力蛋糕",1,"早餐",2015-03-31
"143","黑椒猪排饭",1,"午餐",2015-03-30
"144","叉烧肉炒饭",1,"午餐",2015-03-27
"145","巧克力蛋糕",1,"早餐",2015-03-27
"146","叉烧肉炒饭",1,"午餐",2015-03-26
"147","巧克力蛋糕",1,"早餐",2015-03-26
"148","叉烧肉炒饭",1,"午餐",2015-03-25
"149","巧克力蛋糕",1,"早餐",2015-03-25
"150","大米(小)",1,"午餐",2015-03-24
"151","尖椒肉丝(套)",1,"午餐",2015-03-24
"152","酸辣茄条(套)",1,"午餐",2015-03-24
"153","巧克力蛋糕",1,"早餐",2015-03-24
"154","南瓜饼",1,"晚餐",2015-03-23
"155","叉烧肉炒饭",1,"午餐",2015-03-23
"156","叉烧肉炒饭",1,"午餐",2015-03-20
"157","巧克力蛋糕",1,"早餐",2015-03-20
"158","叉烧肉炒饭",1,"午餐",2015-03-19
"159","巧克力蛋糕",1,"早餐",2015-03-19
"160","叉烧肉炒饭",1,"午餐",2015-03-18
