"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","红烧牛肉面",2,"晚餐",2015-06-25
"14","红烧排骨面",2,"晚餐",2015-06-19
"15","冷饮",2,"晚餐",2015-06-11
"16","汉堡",2,"晚餐",2015-06-09
"17","【牛肉板面】",2,"晚餐",2015-06-05
"18","雪菜肉丝面",2,"晚餐",2015-06-04
"19","热饮",2,"晚餐",2015-06-01
"20","绿豆小米粥",2,"晚餐",2015-05-27
"21","素馅饼",2,"晚餐",2015-05-27
"22","担担面",2,"晚餐",2015-05-25
"23","汉堡",2,"晚餐",2015-05-22
"24","冷饮",2,"晚餐",2015-05-22
"25","【肉丝炒拨烂子】",2,"晚餐",2015-05-20
"26","大米(小)",2,"午餐",2015-05-18
"27","苜蓿肉(套)",2,"午餐",2015-05-18
"28","果汁",2,"晚餐",2015-05-13
"29","汉堡",2,"晚餐",2015-05-13
"30","汉堡",2,"晚餐",2015-05-08
"31","优酸乳(盒)",2,"晚餐",2015-05-08
"32","绿豆小米粥",2,"晚餐",2015-05-07
"33","茄子饼",2,"晚餐",2015-05-07
"34","炸酱面",2,"晚餐",2015-05-06
"35","热饮",2,"晚餐",2015-05-05
"36","汉堡",2,"晚餐",2015-05-05
"37","蛋挞",2,"晚餐",2015-05-05
"38","热干面",2,"晚餐",2015-05-04
"39","冷饮",2,"晚餐",2015-04-29
"40","热干面",2,"晚餐",2015-04-29
"41","冷饮",2,"晚餐",2015-04-28
"42","夹火腿饼",2,"晚餐",2015-04-27
"43","冷饮",2,"晚餐",2015-04-27
"44","汉堡",2,"晚餐",2015-04-27
"45","汉堡",2,"晚餐",2015-04-24
"46","冷饮",2,"晚餐",2015-04-24
"47","西红柿鸡蛋面",2,"晚餐",2015-04-23
"48","热干面",2,"晚餐",2015-04-23
"49","汉堡",2,"晚餐",2015-04-09
"50","热饮",2,"晚餐",2015-04-09
"51","绿豆小米粥",2,"晚餐",2015-04-07
"52","茄子饼",2,"晚餐",2015-04-07
"53","汉堡",2,"晚餐",2015-03-27
"54","热饮",2,"晚餐",2015-03-27
"55","热饮",2,"晚餐",2015-03-23
"56","汉堡",2,"晚餐",2015-03-23
"57","汉堡",2,"晚餐",2015-03-20
"58","热饮",2,"晚餐",2015-03-20
"59","绿豆小米粥",2,"晚餐",2015-03-19
"60","土豆汉堡",2,"晚餐",2015-03-19
"61","绿豆小米粥",2,"晚餐",2015-03-18
"62","茄子饼",2,"晚餐",2015-03-18
"63","热饮",2,"晚餐",2015-03-17
"64","汉堡",2,"晚餐",2015-03-17
"65","绿豆小米粥",2,"晚餐",2015-03-16
"66","汉堡",2,"晚餐",2015-03-16
"67","绿豆小米粥",2,"晚餐",2015-03-11
"68","蘑菇饼",2,"晚餐",2015-03-11
"69","绿豆小米粥",2,"晚餐",2015-03-10
"70","茄子饼",2,"晚餐",2015-03-10
"71","绿豆小米粥",2,"晚餐",2015-02-02
"72","土豆汉堡",2,"晚餐",2015-02-02
"73","绿豆小米粥",2,"晚餐",2015-01-28
"74","茄子饼",2,"晚餐",2015-01-28
"75","叉烧肉炒饭",2,"午餐",2015-01-28
"76","绿豆小米粥",2,"晚餐",2015-01-26
"77","茄子饼",2,"晚餐",2015-01-26
"78","绿豆小米粥",2,"晚餐",2015-01-14
"79","南瓜饼",2,"晚餐",2015-01-14
"80","绿豆小米粥",2,"晚餐",2015-01-13
"81","火腿西红柿炒方便面",2,"晚餐",2015-01-13
"82","绿豆小米粥",2,"晚餐",2015-01-12
"83","茄子饼",2,"晚餐",2015-01-12
"84","土豆丝(套)",2,"晚餐",2015-01-08
"85","绿豆小米粥",2,"晚餐",2015-01-08
"86","绿豆小米粥",2,"晚餐",2015-01-07
"87","茄子饼",2,"晚餐",2015-01-07
"88","绿豆小米粥",2,"晚餐",2015-01-05
"89","西红柿鸡蛋面",2,"晚餐",2015-01-04
"90","绿豆小米粥",2,"晚餐",2015-01-04
"91","夹肉饼",2,"晚餐",2015-01-04
"92","绿豆小米粥",2,"晚餐",2014-12-30
"93","土豆汉堡",2,"晚餐",2014-12-30
"94","砂锅炖菜（套）",2,"午餐",2014-12-30
"95","拌汤",2,"早餐",2014-12-30
"96","绿豆小米粥",2,"晚餐",2014-12-29
"97","土豆汉堡",2,"晚餐",2014-12-29
"98","黑米粥",2,"晚餐",2014-12-26
"99","土豆汉堡",2,"晚餐",2014-12-26
"100","砂锅炖菜（套）",2,"晚餐",2014-12-25
"101","绿豆小米粥",2,"晚餐",2014-12-24
"102","绿豆小米粥",2,"晚餐",2014-12-19
"103","夹里脊饼",2,"晚餐",2014-12-19
"104","素馅饼",2,"晚餐",2014-12-18
"105","绿豆小米粥",2,"晚餐",2014-12-18
"106","绿豆小米粥",2,"晚餐",2014-12-17
"107","南瓜饼",2,"晚餐",2014-12-17
"108","皮蛋瘦肉粥",2,"晚餐",2014-12-16
"109","绿豆小米粥",2,"晚餐",2014-12-15
"110","茄子饼",2,"晚餐",2014-12-15
"111","绿豆小米粥",2,"晚餐",2014-12-12
"112","素馅饼",2,"晚餐",2014-12-12
"113","南瓜饼",2,"晚餐",2014-12-11
"114","皮蛋瘦肉粥",2,"晚餐",2014-12-11
"115","绿豆小米粥",2,"晚餐",2014-12-09
"116","茄子饼",2,"晚餐",2014-12-09
