"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","豆浆",2,"早餐",2015-06-27
"14","豆浆",2,"早餐",2015-06-26
"15","红烧土豆鸡块面",2,"午餐",2015-06-24
"16","番茄牛肉饭",2,"午餐",2015-06-17
"17","豆浆",2,"早餐",2015-06-15
"18","土豆丝(套)",2,"午餐",2015-06-09
"19","糖醋里脊(套)",2,"午餐",2015-06-09
"20","大米",2,"午餐",2015-06-09
"21","素打卤面",2,"午餐",2015-06-08
"22","豆浆",2,"早餐",2015-06-08
"23","方便面",2,"早餐",2015-06-08
"24","糖醋里脊(套)",2,"午餐",2015-06-05
"25","酸辣茄条(套)",2,"午餐",2015-06-05
"26","大米",2,"午餐",2015-06-05
"27","玉米粒(套)",2,"午餐",2015-06-05
"28","手撕包菜(套)",2,"午餐",2015-06-05
"29","大米",2,"午餐",2015-06-05
"30","西红柿炒鸡蛋(套)",2,"午餐",2015-06-05
"31","家常豆腐(套)",2,"午餐",2015-06-05
"32","大米",2,"午餐",2015-06-05
"33","红烧肉(套)",2,"午餐",2015-06-04
"34","酸辣茄条(套)",2,"午餐",2015-06-04
"35","家常豆腐(套)",2,"午餐",2015-06-04
"36","大米",2,"午餐",2015-06-04
"37","西红柿炒鸡蛋(套)",2,"午餐",2015-06-04
"38","香辣排骨饭",2,"午餐",2015-06-02
"39","香辣排骨饭",2,"午餐",2015-06-02
"40","红烧土豆鸡块面",2,"午餐",2015-06-01
"41","豆浆",2,"早餐",2015-06-01
"42","方便面",2,"早餐",2015-06-01
"43","大米",2,"午餐",2015-05-29
"44","粉丝菠菜（套）",2,"午餐",2015-05-29
"45","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-29
"46","豆浆",2,"早餐",2015-05-29
"47","豆沙饼",2,"早餐",2015-05-29
"48","热饮",2,"午餐",2015-05-28
"49","叉烧肉炒饭",2,"午餐",2015-05-28
"50","豆浆",2,"早餐",2015-05-28
"51","方便面",2,"早餐",2015-05-28
"52","炸酱面",2,"午餐",2015-05-27
"53","炸薯条",2,"午餐",2015-05-27
"54","豆浆",2,"早餐",2015-05-27
"55","夹鸡蛋饼",2,"早餐",2015-05-27
"56","麻辣豆腐(套)",2,"午餐",2015-05-26
"57","土豆丝(套)",2,"午餐",2015-05-26
"58","大米",2,"午餐",2015-05-26
"59","夹火腿饼",2,"早餐",2015-05-26
"60","白糖饼",2,"早餐",2015-05-26
"61","果汁",2,"午餐",2015-05-25
"62","绿豆汤",2,"午餐",2015-05-25
"63","鸡丁炒米",2,"午餐",2015-05-25
"64","果汁",2,"早餐",2015-05-18
"65","优酸乳(袋)",2,"早餐",2015-05-18
"66","白糖饼",3,"早餐",2015-05-18
"67","卤鸡蛋",2,"早餐",2015-05-18
"68","热饮",2,"午餐",2015-05-15
"69","香菇肉片(套)",2,"午餐",2015-05-15
"70","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-15
"71","大米",2,"午餐",2015-05-15
"72","豆浆",2,"早餐",2015-05-15
"73","白糖饼",3,"早餐",2015-05-15
"74","卤鸡蛋",2,"早餐",2015-05-15
"75","热饮",2,"午餐",2015-05-14
"76","京酱肉丝米饭",2,"午餐",2015-05-13
"77","炸薯条",2,"午餐",2015-05-12
"78","炸酱面",2,"午餐",2015-05-12
"79","豆浆",2,"早餐",2015-05-12
"80","夹鸡蛋饼",2,"早餐",2015-05-12
"81","夹鸡蛋饼",2,"早餐",2015-05-12
"82","卤鸡蛋",2,"早餐",2015-05-12
"83","蛋挞",2,"午餐",2015-05-08
"84","豆角肉丝",2,"午餐",2015-05-08
"85","红烧肉(套)",2,"午餐",2015-05-08
"86","大米",2,"午餐",2015-05-08
"87","豆浆",2,"早餐",2015-05-08
"88","卤鸡蛋",2,"早餐",2015-05-08
"89","白糖饼",3,"早餐",2015-05-08
"90","炸酱面",2,"午餐",2015-05-07
"91","豆浆",2,"早餐",2015-05-07
"92","夹鸡蛋饼",2,"早餐",2015-05-07
"93","卤鸡蛋",2,"早餐",2015-05-07
"94","蛋挞",2,"午餐",2015-05-06
"95","蛋挞",2,"午餐",2015-05-05
"96","牛肉炒米",2,"午餐",2015-05-05
"97","面筋(串)",2,"午餐",2015-05-05
"98","黑米粥",2,"早餐",2015-05-05
"99","夹鸡蛋饼",2,"早餐",2015-05-05
"100","卤鸡蛋",2,"早餐",2015-05-05
"101","炒莜面烤栳栳",2,"午餐",2015-05-04
"102","蛋挞",2,"午餐",2015-04-30
"103","素打卤面",2,"午餐",2015-04-30
"104","豆浆",2,"早餐",2015-04-30
"105","卤鸡蛋",2,"早餐",2015-04-30
"106","夹鸡蛋饼",2,"早餐",2015-04-30
"107","毛血旺面",2,"午餐",2015-04-29
"108","蛋挞",2,"午餐",2015-04-28
"109","莲菜炒肉(套)",2,"午餐",2015-04-28
"110","糖醋里脊(套)",2,"午餐",2015-04-28
"111","大米",2,"午餐",2015-04-28
"112","豆浆",2,"早餐",2015-04-28
"113","夹鸡蛋饼",2,"早餐",2015-04-28
"114","卤鸡蛋",2,"早餐",2015-04-28
"115","刷酱饼",2,"午餐",2015-04-27
"116","炸酱面",2,"午餐",2015-04-27
"117","优酸乳(袋)",2,"午餐",2015-04-24
"118","优酸乳(袋)",2,"早餐",2015-04-24
