"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","咖喱鸡块饭",2,"午餐",2015-06-19
"14","香辣鸡块饭",2,"午餐",2015-06-05
"15","回锅肉(套)",2,"午餐",2015-06-04
"16","宫保鸡丁(套)",2,"午餐",2015-06-04
"17","苜蓿肉(套)",2,"午餐",2015-06-03
"18","大烩菜(套)",2,"午餐",2015-06-03
"19","香菇肉片(套)",2,"午餐",2015-06-02
"20","大米",2,"午餐",2015-06-02
"21","大米(小)",2,"午餐",2015-06-01
"22","香菇肉片(套)",2,"午餐",2015-06-01
"23","大米(小)",2,"午餐",2015-05-29
"24","手撕包菜(套)",2,"午餐",2015-05-29
"25","酸辣茄条(套)",2,"午餐",2015-05-29
"26","皮蛋瘦肉粥",2,"晚餐",2015-05-28
"27","大米(小)",2,"午餐",2015-05-28
"28","苜蓿肉(套)",2,"午餐",2015-05-28
"29","大烩菜(套)",2,"午餐",2015-05-28
"30","大米",2,"午餐",2015-05-28
"31","鱼香肉丝(套)",2,"午餐",2015-05-27
"32","大米(小)",2,"午餐",2015-05-27
"33","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-27
"34","香辣排骨饭",2,"午餐",2015-05-26
"35","大米(小)",2,"午餐",2015-05-25
"36","香菇肉片(套)",2,"午餐",2015-05-25
"37","茴子白炒粉条(套)",2,"午餐",2015-05-25
"38","蛋挞",2,"午餐",2015-05-22
"39","大米(小)",2,"午餐",2015-05-22
"40","干炸蘑菇(套)",2,"午餐",2015-05-22
"41","红烧土豆片(套)",2,"午餐",2015-05-22
"42","皮蛋瘦肉粥",2,"晚餐",2015-05-21
"43","素馅饼",2,"晚餐",2015-05-21
"44","大烩菜(套)",2,"午餐",2015-05-21
"45","红烧茄子(套)",2,"午餐",2015-05-21
"46","大烩菜(套)",2,"午餐",2015-05-21
"47","红烧茄子(套)",2,"午餐",2015-05-21
"48","番茄牛肉饭",2,"午餐",2015-05-18
"49","大米(小)",2,"午餐",2015-05-15
"50","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-15
"51","土豆鸡块(套)",2,"午餐",2015-05-15
"52","香辣鸡块饭",2,"午餐",2015-05-14
"53","麻辣豆腐(套)",2,"午餐",2015-05-13
"54","大米",3,"午餐",2015-05-13
"55","粉丝菠菜（套）",2,"午餐",2015-05-13
"56","黑椒猪排饭",2,"午餐",2015-05-12
"57","大米(小)",2,"午餐",2015-05-11
"58","家常豆腐(套)",2,"午餐",2015-05-11
"59","酸辣茄条(套)",2,"午餐",2015-05-11
"60","大米",2,"午餐",2015-05-08
"61","大米(小)",2,"午餐",2015-05-08
"62","豆花肉片(套)",2,"午餐",2015-05-08
"63","豆角土豆条(套)",2,"午餐",2015-05-08
"64","黄焖鸡米饭",2,"午餐",2015-05-07
"65","大米(小)",2,"午餐",2015-05-06
"66","香菇肉片(套)",2,"午餐",2015-05-06
"67","麻辣豆腐(套)",2,"午餐",2015-05-06
"68","香菇肉片(套)",2,"午餐",2015-05-05
"69","红烧茄子(套)",2,"午餐",2015-05-05
"70","葡萄干蛋糕",2,"午餐",2015-05-04
"71","热干面",2,"午餐",2015-05-04
"72","大米(小)",2,"午餐",2015-04-30
"73","土豆丝(套)",2,"午餐",2015-04-30
"74","糖醋里脊(套)",2,"午餐",2015-04-30
"75","大米(小)",2,"午餐",2015-04-29
"76","大烩菜(套)",2,"午餐",2015-04-29
"77","葱爆肉(套)",2,"午餐",2015-04-29
"78","红枣酸乳",2,"午餐",2015-04-28
"79","菜花炒肉(套)",2,"午餐",2015-04-28
"80","大米(小)",2,"午餐",2015-04-28
"81","过油肉(套)",2,"午餐",2015-04-28
"82","黑椒猪排饭",2,"午餐",2015-04-27
"83","大烩菜(套)",2,"午餐",2015-04-24
"84","茴子白炒粉条(套)",2,"午餐",2015-04-24
"85","炒馒头",2,"午餐",2015-04-23
"86","大米(小)",2,"午餐",2015-04-22
"87","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-22
"88","叉烧肉炒饭",2,"午餐",2015-03-27
"89","绿豆小米粥",2,"晚餐",2015-03-10
"90","黑米粥",2,"晚餐",2015-03-10
"91","皮蛋瘦肉粥",2,"晚餐",2014-10-17
"92","素馅饼",2,"晚餐",2014-10-17
"93","麻辣豆腐(套)",2,"晚餐",2014-10-14
"94","糖醋里脊(套)",2,"晚餐",2014-10-14
"95","莫斯利安",2,"晚餐",2014-09-26
"96","皮蛋瘦肉粥",2,"晚餐",2014-09-23
"97","素馅饼",2,"晚餐",2014-09-23
"98","大果粒",2,"晚餐",2014-09-22
"99","大果粒",2,"晚餐",2014-09-19
"100","苜蓿肉(套)",2,"晚餐",2014-09-19
"101","250冠益乳",2,"晚餐",2014-09-16
"102","香菇油菜(套)",2,"晚餐",2014-09-11
"103","皮蛋瘦肉粥",2,"晚餐",2014-09-05
"104","素馅饼",2,"晚餐",2014-09-05
"105","三角海绵蛋糕",2,"早餐",2014-09-05
"106","金典牛奶",2,"早餐",2014-09-05
"107","热饮",2,"晚餐",2014-09-02
