"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","咖喱鸡块饭",2,"午餐",2015-08-14
"14","大米(小)",2,"晚餐",2015-06-16
"15","鱼香肉丝(套)",2,"晚餐",2015-06-16
"16","土豆鸡块(套)",2,"午餐",2015-06-16
"17","红烧茄子(套)",2,"午餐",2015-06-16
"18","大米",2,"午餐",2015-06-16
"19","清汤牛肉面",2,"午餐",2015-06-12
"20","大米(小)",2,"晚餐",2015-06-11
"21","鱼香肉丝(套)",2,"晚餐",2015-06-11
"22","宫保鸡丁(套)",2,"午餐",2015-06-11
"23","大米",2,"午餐",2015-06-11
"24","西芹香干(套)",2,"午餐",2015-06-11
"25","香辣鸡块饭",2,"午餐",2015-06-09
"26","红烧牛肉丸(套)",2,"午餐",2015-06-05
"27","酸辣茄条(套)",2,"午餐",2015-06-05
"28","大米",2,"午餐",2015-06-05
"29","香辣鸡块饭",2,"午餐",2015-06-04
"30","大米(小)",2,"晚餐",2015-06-03
"31","西红柿炒鸡蛋(套)",2,"晚餐",2015-06-03
"32","大米",2,"午餐",2015-06-03
"33","西葫芦炒鸡蛋(套)",2,"午餐",2015-06-03
"34","鱼香肉丝(套)",2,"午餐",2015-06-03
"35","香菇油菜(套)",2,"午餐",2015-06-02
"36","宫保鸡丁(套)",2,"午餐",2015-06-02
"37","大米",2,"午餐",2015-06-02
"38","土豆鸡块(套)",2,"午餐",2015-06-01
"39","红烧茄子(套)",2,"午餐",2015-06-01
"40","大米",2,"午餐",2015-06-01
"41","大米(小)",2,"晚餐",2015-05-28
"42","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-28
"43","黄焖鸡面",2,"午餐",2015-05-27
"44","鸡肉火腿肠",2,"晚餐",2015-05-26
"45","大米(小)",2,"晚餐",2015-05-26
"46","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-26
"47","大米(小)",2,"午餐",2015-05-26
"48","红烧茄子(套)",2,"午餐",2015-05-26
"49","宫保鸡丁(套)",2,"午餐",2015-05-26
"50","尖椒肉丝(套)",2,"晚餐",2015-05-25
"51","红烧鲶鱼(套)",2,"午餐",2015-05-25
"52","大烩菜(套)",2,"午餐",2015-05-25
"53","大米",2,"午餐",2015-05-25
"54","大米(小)",2,"晚餐",2015-05-22
"55","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-22
"56","大烩菜(套)",2,"午餐",2015-05-22
"57","土豆鸡块(套)",2,"午餐",2015-05-22
"58","大米",2,"午餐",2015-05-22
"59","鸡肉火腿肠",2,"晚餐",2015-05-21
"60","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-21
"61","大米(小)",2,"晚餐",2015-05-21
"62","宫保鸡丁(套)",2,"午餐",2015-05-21
"63","大米",2,"午餐",2015-05-21
"64","大烩菜(套)",2,"午餐",2015-05-21
"65","大米(小)",2,"晚餐",2015-05-20
"66","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-20
"67","大烩菜(套)",2,"午餐",2015-05-18
"68","土豆鸡块(套)",2,"午餐",2015-05-18
"69","大米",2,"午餐",2015-05-18
"70","大米(小)",2,"晚餐",2015-05-15
"71","葱爆肉(套)",2,"晚餐",2015-05-15
"72","粉丝菠菜（套）",2,"午餐",2015-05-15
"73","鱼香肉丝(套)",2,"午餐",2015-05-15
"74","大米",2,"午餐",2015-05-15
"75","鸡肉火腿肠",2,"晚餐",2015-05-14
"76","大米(小)",2,"晚餐",2015-05-14
"77","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-14
"78","黄焖鸡面",2,"午餐",2015-05-14
"79","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-13
"80","大米",2,"晚餐",2015-05-13
"81","素三丁面",2,"午餐",2015-05-13
"82","西芹香干(套)",2,"午餐",2015-05-12
"83","宫保鸡丁(套)",2,"午餐",2015-05-12
"84","大米",2,"午餐",2015-05-12
"85","鸡肉火腿肠",2,"晚餐",2015-05-11
"86","豆角肉丝",2,"晚餐",2015-05-11
"87","粉丝菠菜（套）",2,"午餐",2015-05-11
"88","鱼香肉丝(套)",2,"午餐",2015-05-11
"89","大米",2,"午餐",2015-05-11
"90","大米(小)",2,"晚餐",2015-05-08
"91","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-08
"92","粉丝菠菜（套）",2,"午餐",2015-05-08
"93","鱼香肉丝(套)",2,"午餐",2015-05-08
"94","大米",2,"午餐",2015-05-08
"95","椰蓉饼",2,"晚餐",2015-05-07
"96","京酱肉丝卷饼",2,"晚餐",2015-05-07
"97","清汤牛肉面",2,"午餐",2015-05-07
"98","鱼香肉丝(套)",2,"晚餐",2015-05-06
"99","大米(小)",2,"晚餐",2015-05-06
"100","叉烧肉炒饭",2,"午餐",2015-05-06
"101","鸡肉火腿肠",2,"晚餐",2015-05-05
"102","大米(小)",2,"晚餐",2015-05-05
"103","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-05
"104","粉丝菠菜（套）",2,"午餐",2015-05-05
"105","宫保鸡丁(套)",2,"午餐",2015-05-05
"106","大米",2,"午餐",2015-05-05
"107","粉丝菠菜（套）",2,"午餐",2015-05-04
"108","鱼香肉丝(套)",2,"午餐",2015-05-04
"109","大米",2,"午餐",2015-05-04
"110","黄焖鸡米饭",2,"午餐",2015-04-30
