"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","回锅肉(套)",2,"午餐",2015-07-03
"14","大米(小)",2,"午餐",2015-07-03
"15","辣子鸡块(套)",2,"午餐",2015-07-03
"16","大米",2,"午餐",2015-07-03
"17","黑米粥",2,"晚餐",2015-06-25
"18","肉包子",2,"晚餐",2015-06-25
"19","汉堡",2,"晚餐",2015-06-18
"20","咖喱鸡块饭",2,"午餐",2015-06-18
"21","红烧排骨面",2,"午餐",2015-06-16
"22","绿豆小米粥",2,"晚餐",2015-06-10
"23","黑椒猪排饭",2,"午餐",2015-06-10
"24","红烧排骨面",2,"午餐",2015-06-09
"25","大米",2,"午餐",2015-06-08
"26","粉丝菠菜（套）",2,"午餐",2015-06-08
"27","苜蓿肉(套)",2,"午餐",2015-06-08
"28","京酱肉丝卷饼",2,"早餐",2015-06-08
"29","巧克力蛋糕",2,"早餐",2015-06-04
"30","红烧土豆片(套)",2,"午餐",2015-06-01
"31","葱爆肉(套)",2,"午餐",2015-06-01
"32","大米",2,"午餐",2015-06-01
"33","辣子鸡块(套)",2,"午餐",2015-05-29
"34","大米",2,"午餐",2015-05-29
"35","西红柿鸡蛋面",2,"午餐",2015-05-28
"36","回锅肉(套)",2,"午餐",2015-05-27
"37","大米",2,"午餐",2015-05-27
"38","宫保鸡丁(套)",2,"午餐",2015-05-26
"39","大米",2,"午餐",2015-05-26
"40","炒饼丝",2,"午餐",2015-05-25
"41","绿豆小米粥",2,"晚餐",2015-05-22
"42","刷酱饼",2,"晚餐",2015-05-22
"43","炒饼丝",2,"晚餐",2015-05-21
"44","香菇肉片(套)",2,"午餐",2015-05-21
"45","鱼香肉丝(套)",2,"午餐",2015-05-21
"46","大米",2,"午餐",2015-05-21
"47","绿豆小米粥",2,"晚餐",2015-05-20
"48","南瓜饼",2,"晚餐",2015-05-20
"49","香菇肉丁面",2,"午餐",2015-05-18
"50","西红柿鸡蛋面",2,"午餐",2015-05-15
"51","西红柿鸡蛋面",2,"晚餐",2015-05-14
"52","牛肉炒米",2,"午餐",2015-05-14
"53","南瓜小米粥",2,"早餐",2015-05-14
"54","卤鸡蛋",2,"早餐",2015-05-14
"55","西葫芦炒鸡蛋(套)",2,"晚餐",2015-05-13
"56","大米",2,"晚餐",2015-05-13
"57","南瓜小米粥",2,"晚餐",2015-05-13
"58","绿豆小米粥",2,"晚餐",2015-05-13
"59","京酱肉丝米饭",2,"午餐",2015-05-13
"60","绿豆小米粥",2,"晚餐",2015-05-12
"61","茄子饼",2,"晚餐",2015-05-12
"62","咖喱鸡块饭",2,"午餐",2015-05-12
"63","素馅饼",2,"晚餐",2015-05-11
"64","甜玉米羹",2,"晚餐",2015-05-11
"65","鸡肉火腿肠",2,"午餐",2015-05-09
"66","黑米粥",2,"晚餐",2015-05-08
"67","回锅肉(套)",2,"晚餐",2015-05-08
"68","红烧鲶鱼(套)",2,"午餐",2015-05-08
"69","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-08
"70","大米",2,"午餐",2015-05-08
"71","【过油肉焖面】",2,"午餐",2015-05-07
"72","巧克力蛋糕",2,"早餐",2015-05-07
"73","热饮",2,"早餐",2015-05-07
"74","甜玉米羹",2,"晚餐",2015-05-06
"75","绿豆小米粥",2,"晚餐",2015-05-06
"76","南瓜饼",2,"晚餐",2015-05-05
"77","黑米粥",2,"晚餐",2015-05-05
"78","红烧排骨面",2,"午餐",2015-05-05
"79","巧克力蛋糕",2,"早餐",2015-05-05
"80","黑米粥",2,"晚餐",2015-05-04
"81","肉包子",2,"晚餐",2015-05-04
"82","大米",2,"午餐",2015-05-04
"83","回锅肉(套)",2,"午餐",2015-05-04
"84","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-04
"85","巧克力蛋糕",2,"早餐",2015-05-04
"86","西红柿鸡蛋面",2,"午餐",2015-04-30
"87","辣子鸡块(套)",2,"午餐",2015-04-29
"88","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-29
"89","大米",2,"午餐",2015-04-29
"90","套餐",2,"早餐",2015-04-29
"91","套餐",2,"早餐",2015-04-29
"92","宫保鸡丁(套)",2,"午餐",2015-04-28
"93","糖醋里脊(套)",2,"午餐",2015-04-28
"94","大米",2,"午餐",2015-04-28
"95","夹鸡蛋饼",2,"晚餐",2015-04-27
"96","绿豆小米粥",2,"晚餐",2015-04-27
"97","西红柿鸡蛋面",2,"午餐",2015-04-27
"98","汉堡",2,"晚餐",2015-04-26
"99","绿豆小米粥",2,"晚餐",2015-04-24
"100","咖喱鸡块饭",2,"午餐",2015-04-24
"101","炸酱面",2,"午餐",2015-04-23
"102","回锅肉(套)",2,"午餐",2015-04-22
"103","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-22
"104","大米",2,"午餐",2015-04-22
"105","南瓜小米粥",2,"早餐",2015-04-22
"106","夹火腿饼",2,"早餐",2015-04-22
"107","热饮",2,"午餐",2015-04-19
"108","肉臊子面",2,"午餐",2015-04-16
"109","黑米粥",2,"早餐",2015-04-16
"110","黑椒猪排饭",2,"午餐",2015-04-15
"111","京酱肉丝卷饼",2,"早餐",2015-04-15
"112","热干面",2,"午餐",2015-04-14
"113","绿豆小米粥",2,"晚餐",2015-04-10
"114","刷酱饼",2,"早餐",2015-04-10
