"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","卤鸡蛋",2,"晚餐",2015-06-08
"14","卤鸡蛋",2,"晚餐",2015-06-08
"15","雪菜肉丝面",2,"晚餐",2015-06-08
"16","大米(小)",2,"午餐",2015-05-25
"17","黑椒猪排饭",2,"午餐",2015-05-25
"18","冷饮",2,"晚餐",2015-05-21
"19","鱼香肉丝(套)",2,"午餐",2015-05-13
"20","大盘鸡面",2,"午餐",2015-05-13
"21","毛血旺面",2,"午餐",2015-05-12
"22","花干(串)",2,"午餐",2015-05-11
"23","手撕包菜(套)",2,"午餐",2015-05-08
"24","大米",2,"午餐",2015-05-08
"25","大米(小)",2,"午餐",2015-05-08
"26","家常豆腐(套)",2,"午餐",2015-05-08
"27","糖醋里脊(套)",2,"晚餐",2015-05-06
"28","大米",2,"晚餐",2015-05-06
"29","大米(小)",2,"午餐",2015-05-05
"30","腐竹烧肉(套)",2,"午餐",2015-05-05
"31","酸辣鸭血(套)",2,"午餐",2015-05-05
"32","大米",2,"午餐",2015-05-05
"33","大米",2,"午餐",2015-04-23
"34","大米(小)",2,"午餐",2015-04-23
"35","辣子鸡块(套)",2,"午餐",2015-04-23
"36","糖醋里脊(套)",2,"午餐",2015-04-23
"37","冷饮",3,"午餐",2015-04-22
"38","红烧肉(套)",2,"午餐",2015-04-22
"39","干锅土豆片(套)",2,"午餐",2015-04-22
"40","尖椒肉丝(套)",2,"午餐",2015-04-22
"41","大米",3,"午餐",2015-04-22
"42","叉烧肉炒饭",2,"晚餐",2015-04-15
"43","毛血旺面",2,"午餐",2015-04-15
"44","红烧土豆鸡块面",2,"晚餐",2015-04-14
"45","热饮",2,"午餐",2015-04-10
"46","肉酱面",2,"晚餐",2015-04-08
"47","热饮",2,"晚餐",2015-04-07
"48","冷饮",2,"晚餐",2015-04-02
"49","叉烧肉炒饭",2,"晚餐",2015-04-01
"50","热饮",3,"午餐",2015-03-30
"51","红烧排骨面",2,"晚餐",2015-03-27
"52","牛肉火锅面",2,"午餐",2015-03-24
"53","卤鸡蛋",2,"午餐",2015-03-20
"54","红烧土豆鸡块面",2,"午餐",2015-03-20
"55","叉烧肉炒饭",2,"晚餐",2015-03-18
"56","叉烧肉炒饭",2,"午餐",2015-03-16
"57","黄焖鸡块面",2,"晚餐",2015-03-13
"58","卤蛋",2,"晚餐",2015-03-13
"59","叉烧肉炒饭",2,"晚餐",2015-03-10
"60","大米(小)",2,"午餐",2015-03-09
"61","鱼香肉丝(套)",2,"午餐",2015-03-09
"62","糖醋里脊(套)",2,"午餐",2015-03-09
"63","大米",2,"午餐",2015-03-09
"64","卤鸡蛋",2,"午餐",2015-02-06
"65","毛血旺面",2,"午餐",2015-02-06
"66","热饮",2,"晚餐",2015-02-05
"67","叉烧肉炒饭",2,"午餐",2015-02-05
"68","热饮",3,"晚餐",2015-02-02
"69","肉串",2,"午餐",2015-01-29
"70","红烧牛肉面",2,"午餐",2015-01-29
"71","毛血旺面",2,"午餐",2015-01-22
"72","红烧土豆鸡块面",2,"晚餐",2015-01-12
"73","热饮",3,"午餐",2015-01-05
"74","三鲜米线",2,"晚餐",2014-12-30
"75","叉烧肉炒饭",2,"晚餐",2014-12-26
"76","热饮",2,"午餐",2014-12-23
"77","热饮",2,"午餐",2014-12-23
"78","热饮",3,"晚餐",2014-12-22
"79","肉香热干面",2,"晚餐",2014-12-22
"80","小笼包/肉",2,"晚餐",2014-12-22
"81","小笼包/肉",2,"午餐",2014-12-22
"82","热饮",3,"午餐",2014-12-17
"83","毛血旺面",2,"午餐",2014-12-17
"84","卤鸡蛋",3,"午餐",2014-12-17
"85","麻辣拌",2,"午餐",2014-12-15
"86","毛血旺面",2,"午餐",2014-12-15
"87","黄焖鸡面",2,"晚餐",2014-12-09
"88","毛血旺面",2,"午餐",2014-12-08
"89","大肉串",2,"午餐",2014-12-05
"90","毛血旺面",2,"午餐",2014-12-05
"91","热饮",3,"午餐",2014-12-04
"92","热饮",3,"午餐",2014-12-02
"93","优酸乳(袋)",2,"晚餐",2014-12-01
"94","肉串",2,"晚餐",2014-12-01
"95","鸡肉火腿肠",2,"晚餐",2014-12-01
"96","热饮",3,"晚餐",2014-11-17
"97","热饮",3,"午餐",2014-11-13
"98","热饮",2,"午餐",2014-11-12
"99","热饮",3,"午餐",2014-11-11
"100","热饮",3,"午餐",2014-11-07
"101","红烧牛肉面",2,"午餐",2014-11-07
"102","热饮",2,"午餐",2014-11-06
"103","优酸乳(袋)",2,"午餐",2014-11-06
"104","热饮",2,"午餐",2014-11-05
"105","炸酱面",2,"午餐",2014-11-05
"106","卤鸡蛋",2,"午餐",2014-11-05
"107","热饮",2,"午餐",2014-11-04
"108","优酸乳(袋)",3,"午餐",2014-10-30
"109","红烧牛肉面",2,"午餐",2014-10-30
"110","汉堡",2,"晚餐",2014-10-29
"111","250冠益乳",2,"晚餐",2014-10-29
"112","热饮",2,"午餐",2014-10-28
"113","红枣酸乳",2,"午餐",2014-10-27
"114","优酸乳(袋)",2,"午餐",2014-10-23
"115","炸薯条",2,"午餐",2014-10-23
"116","毛血旺面",2,"午餐",2014-10-23
"117","优酸乳(袋)",2,"晚餐",2014-10-22
"118","烤肠",2,"晚餐",2014-10-21
