"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","黑椒猪排饭",2,"晚餐",2015-08-11
"14","番茄牛肉饭",2,"午餐",2015-07-01
"15","营养套餐",2,"早餐",2015-06-17
"16","营养套餐",2,"早餐",2015-06-16
"17","番茄牛肉饭",2,"午餐",2015-06-15
"18","鸡肉火腿肠",2,"晚餐",2015-06-12
"19","番茄牛肉饭",2,"午餐",2015-06-12
"20","红烧排骨面",2,"午餐",2015-06-11
"21","馄饨",2,"早餐",2015-06-11
"22","馄饨",2,"早餐",2015-06-10
"23","炒馒头",2,"晚餐",2015-06-09
"24","糖醋里脊(套)",2,"午餐",2015-06-09
"25","尖椒肉丝(套)",2,"午餐",2015-06-09
"26","大米",2,"午餐",2015-06-09
"27","套餐",2,"早餐",2015-06-09
"28","炒馒头",2,"晚餐",2015-06-08
"29","卤鸡蛋",2,"早餐",2015-06-08
"30","馄饨",2,"早餐",2015-06-08
"31","卤鸡蛋",2,"早餐",2015-06-08
"32","牛肉炒米",2,"午餐",2015-06-05
"33","叉烧肉炒饭",3,"午餐",2015-06-03
"34","香菇油菜(套)",2,"午餐",2015-06-02
"35","土豆鸡块(套)",2,"午餐",2015-06-02
"36","麻辣豆腐(套)",2,"午餐",2015-06-02
"37","香菇油菜(套)",2,"午餐",2015-06-02
"38","大米",2,"午餐",2015-06-02
"39","套餐",2,"早餐",2015-06-02
"40","炒饼丝",2,"晚餐",2015-06-01
"41","叉烧肉炒饭",2,"午餐",2015-05-29
"42","套餐",2,"早餐",2015-05-29
"43","黑椒猪排饭",2,"午餐",2015-05-28
"44","西红柿鸡蛋面",2,"午餐",2015-05-28
"45","红烧排骨面",2,"午餐",2015-05-27
"46","汉堡",2,"早餐",2015-05-26
"47","豆角肉丝",2,"午餐",2015-05-25
"48","玉米粒(套)",2,"午餐",2015-05-25
"49","大米",2,"午餐",2015-05-25
"50","大米(小)",2,"午餐",2015-05-22
"51","红烧土豆片(套)",2,"午餐",2015-05-22
"52","糖醋里脊(套)",2,"午餐",2015-05-22
"53","营养套餐",2,"早餐",2015-05-22
"54","黑椒猪排饭",2,"午餐",2015-05-21
"55","火腿炒米",2,"晚餐",2015-05-20
"56","大米",2,"午餐",2015-05-15
"57","豆角肉丝",2,"午餐",2015-05-15
"58","玉米粒(套)",2,"午餐",2015-05-15
"59","香菇肉片(套)",2,"午餐",2015-05-14
"60","麻辣豆腐(套)",2,"午餐",2015-05-14
"61","绿茶蛋糕",2,"早餐",2015-05-14
"62","黑椒猪排饭",2,"午餐",2015-05-13
"63","素馅饼",2,"早餐",2015-05-13
"64","白糖饼",2,"早餐",2015-05-13
"65","京酱肉丝卷饼",2,"早餐",2015-05-13
"66","鸡蛋灌饼",2,"晚餐",2015-05-12
"67","京酱肉丝米饭",2,"午餐",2015-05-12
"68","京酱肉丝米饭",2,"午餐",2015-05-12
"69","馄饨",2,"早餐",2015-05-12
"70","咖喱牛肉饭",2,"午餐",2015-05-11
"71","汉堡",2,"早餐",2015-05-11
"72","炒莜面烤栳栳",2,"晚餐",2015-05-08
"73","大米",2,"午餐",2015-05-08
"74","干锅土豆片(套)",2,"午餐",2015-05-08
"75","尖椒肉丝(套)",2,"午餐",2015-05-08
"76","汉堡",2,"早餐",2015-05-08
"77","鸡肉火腿肠",2,"晚餐",2015-05-07
"78","蛋挞",2,"晚餐",2015-05-07
"79","手抓饼",2,"午餐",2015-05-07
"80","炒焖面",2,"午餐",2015-05-07
"81","大米(小)",2,"晚餐",2015-05-06
"82","糖醋里脊(套)",2,"晚餐",2015-05-06
"83","大米",3,"晚餐",2015-05-06
"84","牛肉松蛋糕",2,"早餐",2015-05-06
"85","火腿卷",2,"晚餐",2015-05-05
"86","叉烧肉炒饭",2,"午餐",2015-05-05
"87","套餐",2,"早餐",2015-05-05
"88","鱼香肉丝(套)",2,"午餐",2015-05-04
"89","大米",2,"午餐",2015-05-04
"90","卤鸡蛋",2,"早餐",2015-05-04
"91","黑椒猪排饭",2,"午餐",2015-04-29
"92","营养套餐",2,"早餐",2015-04-29
"93","肉包子",3,"晚餐",2015-04-28
"94","叉烧肉炒饭",2,"午餐",2015-04-27
"95","京酱肉丝卷饼",2,"早餐",2015-04-27
"96","糖醋里脊(套)",2,"晚餐",2015-04-24
"97","夹火腿饼",2,"晚餐",2015-04-24
"98","大米",2,"午餐",2015-04-24
"99","尖椒肉丝(套)",3,"午餐",2015-04-24
"100","蛋挞",2,"午餐",2015-04-24
"101","牛肉松蛋糕",2,"早餐",2015-04-24
"102","汉堡",2,"早餐",2015-04-24
"103","粉丝菠菜（套）",2,"午餐",2015-04-23
"104","香菇肉片(套)",2,"午餐",2015-04-23
"105","蛋挞",2,"早餐",2015-04-23
"106","红烧牛肉丸(套)",2,"午餐",2015-04-22
"107","玉米粒(套)",2,"午餐",2015-04-22
"108","大米",2,"午餐",2015-04-22
"109","馄饨",2,"早餐",2015-04-22
"110","炒饼丝",2,"晚餐",2015-04-21
"111","蛋挞",2,"晚餐",2015-04-21
"112","黑椒猪排饭",2,"午餐",2015-04-21
"113","套餐",2,"早餐",2015-04-21
"114","红烧土豆片(套)",2,"午餐",2015-04-20
"115","大米",2,"午餐",2015-04-20
"116","红烧鲶鱼(套)",2,"午餐",2015-04-20
