"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","营养套餐",2,"早餐",2015-08-17
"14","营养套餐",2,"早餐",2015-08-15
"15","营养套餐",2,"早餐",2015-08-12
"16","营养套餐",2,"早餐",2015-08-05
"17","营养套餐",2,"早餐",2015-06-25
"18","黑椒猪排饭",2,"午餐",2015-06-18
"19","腐竹烧肉(套)",3,"午餐",2015-06-18
"20","营养套餐",2,"早餐",2015-06-16
"21","肉臊子面",2,"午餐",2015-06-11
"22","白糖饼",2,"早餐",2015-06-10
"23","营养套餐",2,"早餐",2015-06-05
"24","黑米粥",2,"早餐",2015-06-03
"25","京酱肉丝卷饼",2,"早餐",2015-06-03
"26","红烧牛肉丸(套)",2,"午餐",2015-06-02
"27","西红柿炒鸡蛋(套)",2,"午餐",2015-06-02
"28","粉丝菠菜（套）",2,"午餐",2015-05-29
"29","香菇油菜(套)",2,"午餐",2015-05-29
"30","营养套餐",2,"早餐",2015-05-28
"31","套餐",2,"早餐",2015-05-27
"32","绿豆汤",2,"午餐",2015-05-26
"33","套餐",2,"早餐",2015-05-26
"34","营养套餐",2,"早餐",2015-05-25
"35","清汤牛肉面",2,"午餐",2015-05-22
"36","炸酱面",2,"午餐",2015-05-21
"37","卤鸡蛋",2,"午餐",2015-05-21
"38","黑米粥",2,"晚餐",2015-05-17
"39","豆角肉丝",2,"午餐",2015-05-15
"40","尖椒肉丝(套)",2,"午餐",2015-05-15
"41","大米",2,"午餐",2015-05-15
"42","优酸乳(袋)",2,"早餐",2015-05-15
"43","豆角肉丝",2,"午餐",2015-05-14
"44","家常豆腐(套)",2,"午餐",2015-05-14
"45","大米",2,"午餐",2015-05-14
"46","豆角肉丝",2,"午餐",2015-05-13
"47","大米(小)",2,"午餐",2015-05-13
"48","糖醋里脊(套)",2,"午餐",2015-05-13
"49","京酱肉丝卷饼",2,"早餐",2015-05-13
"50","黄焖鸡面",2,"午餐",2015-05-12
"51","营养套餐",2,"早餐",2015-05-12
"52","豆角肉丝",2,"午餐",2015-05-11
"53","热饮",2,"午餐",2015-05-08
"54","香菇油菜(套)",2,"午餐",2015-05-08
"55","西葫芦炒鸡蛋(套)",2,"午餐",2015-05-08
"56","大米(小)",2,"午餐",2015-05-07
"57","香菇肉片(套)",2,"午餐",2015-05-07
"58","香菇油菜(套)",2,"午餐",2015-05-07
"59","营养套餐",2,"早餐",2015-05-07
"60","大烩菜(套)",2,"午餐",2015-05-06
"61","大米(小)",2,"午餐",2015-05-06
"62","红烧鲶鱼(套)",2,"午餐",2015-05-06
"63","香菇肉片(套)",2,"午餐",2015-05-05
"64","香菇油菜(套)",2,"午餐",2015-05-05
"65","套餐",2,"早餐",2015-05-05
"66","大米(小)",2,"午餐",2015-05-04
"67","红烧鲶鱼(套)",2,"午餐",2015-05-04
"68","葱爆肉(套)",2,"午餐",2015-05-04
"69","营养套餐",2,"早餐",2015-05-04
"70","清汤牛肉面",2,"午餐",2015-04-30
"71","热饮",2,"早餐",2015-04-30
"72","葡萄干蛋糕",2,"早餐",2015-04-30
"73","干炸蘑菇(套)",2,"午餐",2015-04-29
"74","红烧鲶鱼(套)",2,"午餐",2015-04-29
"75","大米",2,"午餐",2015-04-29
"76","香辣肉丝(套)",2,"午餐",2015-04-28
"77","土豆鸡块(套)",2,"午餐",2015-04-28
"78","大米",2,"午餐",2015-04-28
"79","营养套餐",2,"早餐",2015-04-28
"80","优益C",2,"午餐",2015-04-27
"81","干炸蘑菇(套)",2,"午餐",2015-04-27
"82","香菇肉片(套)",2,"午餐",2015-04-27
"83","京酱肉丝卷饼",2,"早餐",2015-04-27
"84","热饮",2,"午餐",2015-04-24
"85","大米(小)",2,"午餐",2015-04-24
"86","糖醋里脊(套)",2,"午餐",2015-04-24
"87","尖椒肉丝(套)",2,"午餐",2015-04-24
"88","大米(小)",2,"晚餐",2015-04-21
"89","莲菜炒肉(套)",2,"晚餐",2015-04-21
"90","糖醋里脊(套)",2,"晚餐",2015-04-21
"91","清汤牛肉面",2,"午餐",2015-04-20
"92","黑椒猪排饭",2,"午餐",2015-04-17
"93","叉烧肉炒饭",2,"午餐",2015-04-13
"94","绿豆小米粥",2,"晚餐",2015-04-09
"95","夹里脊饼",2,"晚餐",2015-04-09
"96","大米(小)",2,"午餐",2015-04-09
"97","糖醋里脊(套)",2,"午餐",2015-04-09
"98","玉米粒(套)",2,"午餐",2015-04-09
"99","营养套餐",2,"早餐",2015-04-09
"100","黑米粥",2,"早餐",2015-04-08
"101","京酱肉丝卷饼",2,"早餐",2015-04-08
"102","糖醋里脊(套)",2,"午餐",2015-04-07
"103","大米(小)",2,"午餐",2015-04-07
"104","干炸蘑菇(套)",2,"午餐",2015-04-07
"105","营养套餐1",2,"早餐",2015-04-07
"106","毛血旺面",2,"午餐",2015-04-02
"107","热饮",2,"晚餐",2015-04-01
"108","清汤牛肉面",2,"午餐",2015-04-01
"109","套餐",2,"早餐",2015-04-01
"110","营养套餐",2,"早餐",2015-03-31
"111","热狗面包",2,"早餐",2015-03-27
"112","清汤牛肉面",2,"午餐",2015-03-26
"113","椰蓉蛋糕",2,"早餐",2015-03-26
"114","汉堡",2,"早餐",2015-03-26
"115","清汤牛肉面",2,"晚餐",2015-03-25
