"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","黑椒猪排饭",2,"午餐",2015-08-15
"14","南瓜饼",2,"午餐",2015-07-01
"15","黑椒猪排饭",2,"午餐",2015-06-28
"16","番茄牛肉饭",2,"午餐",2015-06-26
"17","太钢汽水",2,"午餐",2015-06-19
"18","黑椒猪排饭",2,"午餐",2015-06-19
"19","黑米粥",2,"午餐",2015-06-16
"20","素馅饼",2,"午餐",2015-06-16
"21","茄子饼",2,"午餐",2015-06-16
"22","南瓜小米粥",2,"午餐",2015-06-15
"23","黑椒猪排饭",2,"午餐",2015-06-12
"24","绿豆小米粥",2,"晚餐",2015-06-11
"25","夹里脊饼",2,"晚餐",2015-06-11
"26","夹肉饼",2,"晚餐",2015-06-10
"27","绿豆小米粥",2,"晚餐",2015-06-10
"28","绿豆小米粥",2,"晚餐",2015-06-10
"29","夹肉饼",2,"晚餐",2015-06-10
"30","绿豆小米粥",2,"晚餐",2015-06-09
"31","夹里脊饼",2,"晚餐",2015-06-09
"32","太钢汽水",2,"午餐",2015-06-08
"33","黑椒猪排饭",2,"午餐",2015-06-08
"34","香辣排骨饭",2,"午餐",2015-06-04
"35","豆角肉丝",2,"午餐",2015-06-03
"36","大米(小)",2,"午餐",2015-06-03
"37","酸辣茄条(套)",2,"午餐",2015-06-03
"38","太钢汽水",2,"午餐",2015-06-01
"39","黑椒猪排饭",2,"午餐",2015-06-01
"40","豆角肉丝",2,"午餐",2015-05-29
"41","大米(小)",2,"午餐",2015-05-29
"42","酸辣茄条(套)",2,"午餐",2015-05-29
"43","大米(小)",2,"午餐",2015-05-28
"44","辣子鸡块(套)",2,"午餐",2015-05-28
"45","鱼香肉丝(套)",2,"午餐",2015-05-28
"46","酸辣茄条(套)",2,"午餐",2015-05-27
"47","大米(小)",2,"午餐",2015-05-27
"48","手撕包菜(套)",2,"午餐",2015-05-27
"49","雪菜肉丝面",2,"午餐",2015-05-22
"50","番茄牛肉饭",2,"午餐",2015-05-18
"51","果汁",2,"午餐",2015-05-15
"52","热干面",2,"午餐",2015-05-15
"53","豆角肉丝",2,"午餐",2015-05-14
"54","大米(小)",2,"午餐",2015-05-14
"55","家常豆腐(套)",2,"午餐",2015-05-14
"56","香辣排骨饭",2,"午餐",2015-05-13
"57","京酱肉丝米饭",2,"午餐",2015-05-12
"58","番茄牛肉饭",2,"午餐",2015-05-11
"59","绿豆小米粥",2,"晚餐",2015-05-08
"60","夹肉饼",2,"晚餐",2015-05-08
"61","番茄牛肉饭",2,"午餐",2015-05-08
"62","热饮",2,"晚餐",2015-05-07
"63","南瓜小米粥",2,"晚餐",2015-05-07
"64","夹里脊饼",2,"晚餐",2015-05-07
"65","大盘鸡面",2,"午餐",2015-05-07
"66","叉烧肉炒米",2,"午餐",2015-05-06
"67","椰蓉饼",2,"晚餐",2015-05-04
"68","素馅饼",2,"晚餐",2015-05-04
"69","黑椒猪排饭",2,"午餐",2015-05-04
"70","糖醋里脊(套)",2,"午餐",2015-04-30
"71","大米",2,"午餐",2015-04-30
"72","黄焖鸡面",2,"午餐",2015-04-29
"73","热饮",2,"晚餐",2015-04-28
"74","菠萝饼",2,"晚餐",2015-04-28
"75","黑椒猪排饭",2,"午餐",2015-04-28
"76","大米(小)",2,"午餐",2015-04-27
"77","干炸蘑菇(套)",2,"午餐",2015-04-27
"78","香菇肉片(套)",2,"午餐",2015-04-27
"79","大米(小)",2,"午餐",2015-04-24
"80","辣子鸡块(套)",2,"午餐",2015-04-24
"81","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-24
"82","热饮",2,"晚餐",2015-04-23
"83","夹火腿饼",2,"午餐",2015-04-23
"84","南瓜饼",2,"午餐",2015-04-23
"85","大米",2,"午餐",2015-04-22
"86","葱爆肉(套)",2,"午餐",2015-04-22
"87","红烧茄子(套)",2,"午餐",2015-04-22
"88","黑椒猪排饭",2,"午餐",2015-04-20
"89","香菇油菜(套)",2,"午餐",2015-04-17
"90","葱爆肉(套)",2,"午餐",2015-04-17
"91","热干面",2,"午餐",2015-04-16
"92","咖喱鸡块饭",2,"午餐",2015-04-15
"93","热干面",2,"晚餐",2015-04-14
"94","黑椒猪排饭",2,"午餐",2015-04-13
"95","热狗面包",2,"晚餐",2015-04-09
"96","黑椒猪排饭",2,"午餐",2015-04-07
"97","黄焖鸡面",2,"午餐",2015-04-03
"98","南瓜小米粥",2,"晚餐",2015-04-02
"99","南瓜小米粥",2,"晚餐",2015-04-02
"100","夹里脊饼",2,"晚餐",2015-04-02
"101","土豆丝(套)",2,"午餐",2015-04-02
"102","黑椒猪排饭",2,"午餐",2015-04-02
"103","黑椒猪排饭",2,"晚餐",2015-04-01
"104","西红柿鸡蛋面",2,"午餐",2015-04-01
"105","南瓜小米粥",2,"晚餐",2015-03-31
"106","素馅饼",2,"晚餐",2015-03-31
"107","黑椒猪排饭",2,"午餐",2015-03-31
"108","黑椒猪排饭",2,"午餐",2015-03-30
"109","大米(小)",2,"午餐",2015-03-25
"110","干炸蘑菇(套)",2,"午餐",2015-03-25
"111","葱爆肉(套)",2,"午餐",2015-03-25
"112","大米(小)",2,"午餐",2015-03-23
"113","豆角土豆条(套)",2,"午餐",2015-03-23
"114","苜蓿肉(套)",2,"午餐",2015-03-23
