"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","豆角土豆条(套)",2,"午餐",2015-06-15
"14","尖椒肉丝(套)",2,"午餐",2015-06-15
"15","番茄牛肉饭",2,"午餐",2015-06-12
"16","营养套餐1",2,"早餐",2015-06-12
"17","拌汤",2,"早餐",2015-06-11
"18","咖喱鸡块饭",2,"午餐",2015-06-10
"19","蒸饺",2,"午餐",2015-06-05
"20","香辣肉酱面",2,"午餐",2015-06-05
"21","肉松面包",2,"早餐",2015-06-05
"22","套餐",2,"早餐",2015-06-04
"23","大米(小)",2,"午餐",2015-06-03
"24","麻辣豆腐(套)",2,"午餐",2015-06-03
"25","糖醋里脊(套)",2,"午餐",2015-06-03
"26","黄焖鸡米饭",2,"午餐",2015-06-02
"27","大烩菜(套)",2,"午餐",2015-06-01
"28","红烧土豆片(套)",2,"午餐",2015-06-01
"29","大米(小)",2,"午餐",2015-06-01
"30","京酱肉丝米饭",2,"午餐",2015-05-22
"31","大米(小)",2,"午餐",2015-05-21
"32","香菇肉片(套)",2,"午餐",2015-05-21
"33","土豆丝(套)",2,"午餐",2015-05-21
"34","套餐",2,"早餐",2015-05-21
"35","大米(小)",2,"午餐",2015-05-18
"36","干锅土豆片(套)",2,"午餐",2015-05-18
"37","腐竹烧肉(套)",2,"午餐",2015-05-18
"38","馄饨",2,"早餐",2015-05-18
"39","香辣排骨饭",3,"午餐",2015-05-14
"40","营养套餐",2,"早餐",2015-05-14
"41","京酱肉丝米饭",2,"午餐",2015-05-13
"42","拌汤",2,"早餐",2015-05-13
"43","《砂锅焖面》",2,"午餐",2015-05-12
"44","红枣酸乳",2,"午餐",2015-05-08
"45","番茄牛肉饭",2,"午餐",2015-05-08
"46","拌汤",2,"早餐",2015-05-08
"47","大米(小)",2,"午餐",2015-05-07
"48","大烩菜(套)",2,"午餐",2015-05-07
"49","土豆丝(套)",2,"午餐",2015-05-07
"50","热狗面包",2,"早餐",2015-05-07
"51","香菇油菜(套)",2,"午餐",2015-05-06
"52","大米(小)",2,"午餐",2015-05-06
"53","豆花肉片(套)",2,"午餐",2015-05-06
"54","拌汤",2,"早餐",2015-05-06
"55","蛋挞",2,"午餐",2015-05-05
"56","咖喱牛肉饭",2,"午餐",2015-05-05
"57","馄饨",2,"早餐",2015-05-05
"58","提子干面包",2,"早餐",2015-05-05
"59","叉烧肉炒饭",2,"午餐",2015-04-30
"60","馄饨",2,"早餐",2015-04-29
"61","大米(小)",2,"午餐",2015-04-28
"62","干锅土豆片(套)",2,"午餐",2015-04-28
"63","家常豆腐(套)",2,"午餐",2015-04-28
"64","培根面包",2,"早餐",2015-04-28
"65","黄焖鸡米饭",2,"午餐",2015-04-27
"66","拌汤",2,"早餐",2015-04-27
"67","拌汤",2,"早餐",2015-04-27
"68","蛋挞",2,"午餐",2015-04-24
"69","大烩菜(套)",2,"午餐",2015-04-24
"70","红烧土豆片(套)",2,"午餐",2015-04-24
"71","大米(小)",2,"午餐",2015-04-24
"72","套餐",2,"早餐",2015-04-24
"73","红枣酸乳",2,"午餐",2015-04-23
"74","炸酱面",2,"午餐",2015-04-23
"75","卤鸡蛋",2,"午餐",2015-04-23
"76","蛋挞",2,"午餐",2015-04-22
"77","黑椒猪排饭",2,"午餐",2015-04-22
"78","肉包子",2,"早餐",2015-04-22
"79","馄饨",2,"早餐",2015-04-22
"80","蛋挞",2,"午餐",2015-04-21
"81","咖喱鸡块饭",2,"午餐",2015-04-21
"82","营养套餐",2,"早餐",2015-04-21
"83","蛋挞",2,"午餐",2015-04-20
"84","黄焖鸡米饭",2,"午餐",2015-04-17
"85","馄饨",2,"早餐",2015-04-17
"86","黄焖鸡面",2,"午餐",2015-04-14
"87","套餐",2,"早餐",2015-04-14
"88","大米(小)",2,"午餐",2015-04-13
"89","豆角土豆条(套)",2,"午餐",2015-04-13
"90","大米",2,"午餐",2015-04-13
"91","粉丝菠菜（套）",2,"午餐",2015-04-13
"92","大米(小)",2,"午餐",2015-04-10
"93","西葫芦炒鸡蛋(套)",2,"午餐",2015-04-10
"94","红烧土豆片(套)",2,"午餐",2015-04-10
"95","胡辣汤",2,"早餐",2015-04-09
"96","胡辣汤",2,"早餐",2015-04-08
"97","黑椒猪排饭",3,"午餐",2015-04-07
"98","腐竹烧肉(套)",2,"午餐",2015-04-03
"99","大米(小)",2,"午餐",2015-04-03
"100","干锅土豆片(套)",2,"午餐",2015-04-03
"101","肉包子",2,"早餐",2015-04-03
"102","胡辣汤",2,"早餐",2015-04-03
"103","叉烧肉炒饭",2,"午餐",2015-04-02
"104","拌汤",2,"早餐",2015-04-02
"105","馄饨",2,"早餐",2015-04-01
"106","黑椒猪排饭",2,"午餐",2015-03-31
"107","谷物酸奶",2,"晚餐",2015-03-27
"108","红烧排骨面",2,"午餐",2015-03-26
"109","砂锅炖菜（套）",2,"午餐",2015-03-25
"110","粉条烧肉(套)",2,"午餐",2015-03-24
"111","酸辣鸭血(套)",2,"午餐",2015-03-24
"112","大米",2,"午餐",2015-03-24
"113","提子干面包",2,"早餐",2015-03-24
"114","营养套餐",2,"早餐",2015-03-24
"115","黄焖鸡面",2,"午餐",2015-03-23
"116","牛肉烩饼",2,"午餐",2015-03-20
"117","谷物酸奶",2,"晚餐",2015-03-18
