"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","咖喱鸡块饭",2,"午餐",2015-06-25
"14","玉米粒(套)",2,"午餐",2015-06-23
"15","尖椒肉丝(套)",2,"午餐",2015-06-23
"16","大米",2,"午餐",2015-06-23
"17","大米",3,"午餐",2015-06-10
"18","红烧牛肉丸(套)",2,"午餐",2015-06-10
"19","叉烧肉炒饭",2,"午餐",2015-06-08
"20","西芹香干(套)",2,"午餐",2015-05-28
"21","大米(小)",2,"午餐",2015-05-28
"22","大烩菜(套)",2,"午餐",2015-05-28
"23","清炒莴笋（套）",2,"晚餐",2015-05-15
"24","红烧茄子(套)",2,"晚餐",2015-05-15
"25","京酱肉丝米饭",2,"午餐",2015-05-15
"26","皮蛋瘦肉粥",2,"晚餐",2015-05-13
"27","南瓜小米粥",2,"午餐",2015-05-12
"28","【过油肉焖面】",2,"午餐",2015-05-12
"29","【过油肉焖面】",2,"午餐",2015-05-12
"30","西红柿炒鸡蛋(套)",2,"午餐",2015-05-11
"31","黄焖鸡面",2,"午餐",2015-05-11
"32","蒸饺",2,"午餐",2015-05-11
"33","担担面",2,"午餐",2015-05-08
"34","黄焖鸡米饭",2,"午餐",2015-05-06
"35","绿豆小米粥",2,"晚餐",2015-05-05
"36","南瓜小米粥",2,"晚餐",2015-05-05
"37","刷酱饼",2,"晚餐",2015-05-05
"38","绿豆小米粥",2,"晚餐",2015-05-05
"39","南瓜小米粥",2,"晚餐",2015-05-05
"40","叉烧肉炒饭",2,"午餐",2015-05-05
"41","黑椒猪排饭",2,"午餐",2015-04-30
"42","银耳雪梨汤",2,"晚餐",2015-04-29
"43","绿豆小米粥",2,"晚餐",2015-04-29
"44","炸酱面",2,"午餐",2015-04-28
"45","素打卤面",2,"午餐",2015-04-28
"46","南瓜小米粥",2,"晚餐",2015-04-15
"47","南瓜小米粥",2,"晚餐",2015-04-15
"48","优酸乳(盒)",2,"晚餐",2015-04-14
"49","土豆丝(套)",2,"午餐",2015-04-14
"50","大米",2,"午餐",2015-04-14
"51","红烧鲶鱼(套)",2,"午餐",2015-04-14
"52","热饮",3,"晚餐",2015-04-07
"53","红烧牛肉面",2,"午餐",2015-04-07
"54","热饮",3,"晚餐",2015-04-02
"55","叉烧肉炒饭",2,"午餐",2015-04-02
"56","热饮",2,"午餐",2015-03-31
"57","大米(小)",2,"午餐",2015-03-31
"58","西红柿炒鸡蛋(套)",2,"午餐",2015-03-31
"59","干锅土豆片(套)",2,"午餐",2015-03-31
"60","花干(串)",2,"午餐",2015-03-30
"61","黑椒猪排饭",2,"午餐",2015-03-27
"62","炒馒头",2,"晚餐",2015-03-25
"63","豆角土豆条(套)",2,"午餐",2015-03-25
"64","大米(小)",2,"午餐",2015-03-25
"65","家常豆腐(套)",2,"午餐",2015-03-25
"66","家常豆腐(套)",2,"午餐",2015-03-24
"67","手撕包菜(套)",2,"午餐",2015-03-24
"68","大米",2,"午餐",2015-03-24
"69","香菇肉片(套)",2,"午餐",2015-03-23
"70","豆花肉片(套)",2,"午餐",2015-03-23
"71","大米(小)",2,"午餐",2015-03-23
"72","叉烧肉炒饭",2,"晚餐",2015-03-19
"73","大米(小)",2,"午餐",2015-03-19
"74","豆角土豆条(套)",2,"午餐",2015-03-19
"75","腐竹烧肉(套)",2,"午餐",2015-03-19
"76","家常豆腐(套)",2,"午餐",2015-03-19
"77","红烧牛肉面",2,"午餐",2015-03-18
"78","牛肉烩饼",2,"晚餐",2015-03-12
"79","南瓜小米粥",2,"晚餐",2015-03-11
"80","三鲜米线",2,"晚餐",2015-03-10
"81","大肉串",2,"晚餐",2015-03-10
"82","三鲜米线",2,"晚餐",2015-03-10
"83","热饮",2,"晚餐",2015-02-05
"84","热饮",2,"晚餐",2015-02-05
"85","夹土豆条肉丝饼",2,"晚餐",2015-01-27
"86","热饮",2,"晚餐",2015-01-26
"87","砂锅炖菜（套）",2,"午餐",2015-01-16
"88","蘑菇饼",2,"晚餐",2015-01-15
"89","南瓜小米粥",2,"晚餐",2015-01-15
"90","排骨火锅面",2,"午餐",2015-01-15
"91","红烧土豆鸡块面",2,"午餐",2015-01-15
"92","大肉串",3,"午餐",2015-01-15
"93","砂锅焖面",2,"晚餐",2015-01-14
"94","炒方便面",2,"晚餐",2015-01-14
"95","大肉串",2,"晚餐",2015-01-12
"96","小笼包/肉",2,"晚餐",2015-01-12
"97","大肉串",2,"晚餐",2015-01-12
"98","三鲜米线",2,"午餐",2015-01-12
"99","甜玉米羹",2,"晚餐",2015-01-09
"100","银耳雪梨汤",2,"晚餐",2015-01-09
"101","汉堡",2,"午餐",2015-01-09
"102","叉烧肉炒米",2,"午餐",2015-01-08
"103","大米(小)",2,"午餐",2015-01-06
"104","麻辣豆腐(套)",2,"午餐",2015-01-06
"105","土豆丝(套)",2,"午餐",2015-01-06
"106","小笼包/肉",2,"午餐",2014-12-22
"107","250冠益乳",2,"晚餐",2014-12-19
"108","南瓜小米粥",2,"晚餐",2014-12-19
"109","南瓜小米粥",2,"晚餐",2014-12-19
"110","红烧牛肉面",2,"午餐",2014-12-19
"111","巧克力蛋糕",2,"午餐",2014-12-17
"112","蘑菇饼",2,"晚餐",2014-12-12
"113","绿豆小米粥",2,"晚餐",2014-12-12
