"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","番茄牛肉饭",2,"午餐",2015-08-14
"14","番茄牛肉饭",2,"午餐",2015-08-10
"15","【牛肉板面】",2,"午餐",2015-08-08
"16","黑椒猪排饭",2,"午餐",2015-08-04
"17","咖喱鸡块饭",2,"午餐",2015-07-03
"18","番茄牛肉饭",2,"午餐",2015-07-01
"19","优酸乳(袋)",2,"午餐",2015-06-29
"20","大果粒",2,"午餐",2015-06-27
"21","番茄牛肉饭",2,"午餐",2015-06-26
"22","优酸乳(袋)",2,"早餐",2015-06-17
"23","叉烧肉炒米",2,"午餐",2015-06-15
"24","番茄牛肉饭",2,"午餐",2015-06-12
"25","牛肉松蛋糕",2,"早餐",2015-06-12
"26","红枣酸乳",2,"早餐",2015-06-12
"27","黑米粥",2,"晚餐",2015-06-10
"28","椰蓉饼",2,"晚餐",2015-06-10
"29","番茄牛肉饭",2,"午餐",2015-06-10
"30","香辣肉酱面",2,"午餐",2015-06-09
"31","优酸乳(袋)",2,"早餐",2015-06-09
"32","巧克力蛋糕",2,"早餐",2015-06-09
"33","巧克力蛋糕",2,"晚餐",2015-06-08
"34","优酸乳(袋)",2,"晚餐",2015-06-08
"35","香辣鸡块饭",2,"午餐",2015-06-08
"36","豆浆",2,"早餐",2015-06-08
"37","京酱肉丝卷饼",2,"早餐",2015-06-08
"38","番茄牛肉饭",2,"午餐",2015-06-05
"39","优酸乳(袋)",2,"早餐",2015-06-05
"40","香辣鸡块饭",2,"午餐",2015-06-04
"41","金典牛奶",2,"早餐",2015-06-04
"42","巧克力蛋糕",2,"早餐",2015-06-04
"43","蛋挞",2,"晚餐",2015-06-03
"44","红烧牛肉面",2,"晚餐",2015-06-03
"45","番茄牛肉饭",2,"午餐",2015-06-03
"46","汉堡",2,"早餐",2015-06-03
"47","优酸乳(袋)",2,"早餐",2015-06-03
"48","蛋挞",2,"午餐",2015-06-02
"49","香辣肉酱面",2,"午餐",2015-06-02
"50","巧克力蛋糕",2,"早餐",2015-06-02
"51","优酸乳(袋)",2,"早餐",2015-06-02
"52","冷饮",2,"晚餐",2015-06-01
"53","蛋挞",2,"午餐",2015-06-01
"54","蒸饺",2,"午餐",2015-06-01
"55","太钢汽水",2,"午餐",2015-06-01
"56","南瓜小米粥",2,"晚餐",2015-05-29
"57","夹鸡蛋饼",2,"晚餐",2015-05-29
"58","素打卤面",2,"午餐",2015-05-29
"59","炸酱面",2,"午餐",2015-05-29
"60","方便面",2,"早餐",2015-05-29
"61","香辣肉酱面",2,"午餐",2015-05-28
"62","豆浆",2,"早餐",2015-05-28
"63","香辣肉酱面",2,"午餐",2015-05-27
"64","香辣鸡块饭",2,"午餐",2015-05-27
"65","巧克力蛋糕",2,"早餐",2015-05-27
"66","红枣酸乳",2,"早餐",2015-05-27
"67","优酸乳(袋)",2,"早餐",2015-05-26
"68","巧克力蛋糕",2,"早餐",2015-05-26
"69","南瓜小米粥",2,"晚餐",2015-05-25
"70","担担面",2,"午餐",2015-05-25
"71","大米",2,"晚餐",2015-05-22
"72","大米(小)",2,"晚餐",2015-05-22
"73","糖醋里脊(套)",2,"晚餐",2015-05-22
"74","香辣肉酱面",2,"午餐",2015-05-22
"75","蛋挞",2,"午餐",2015-05-21
"76","红枣酸乳",2,"早餐",2015-05-21
"77","黑椒猪排饭",2,"晚餐",2015-05-20
"78","黑米粥",2,"午餐",2015-05-18
"79","酱香饼",2,"午餐",2015-05-18
"80","优酸乳(袋)",2,"早餐",2015-05-18
"81","三角海绵蛋糕",2,"早餐",2015-05-18
"82","优酸乳(盒)",2,"晚餐",2015-05-17
"83","豆浆",2,"早餐",2015-05-15
"84","肉包子",2,"早餐",2015-05-15
"85","大米(小)",2,"晚餐",2015-05-14
"86","豆角肉丝",2,"晚餐",2015-05-14
"87","红烧牛肉丸(套)",2,"晚餐",2015-05-14
"88","大米",2,"晚餐",2015-05-14
"89","香辣排骨饭",2,"午餐",2015-05-14
"90","优酸乳(袋)",2,"早餐",2015-05-14
"91","冷饮",2,"晚餐",2015-05-13
"92","优酸乳(袋)",2,"午餐",2015-05-13
"93","担担面",2,"午餐",2015-05-13
"94","豆浆",2,"早餐",2015-05-13
"95","油条",2,"早餐",2015-05-13
"96","蛋挞",2,"晚餐",2015-05-12
"97","优酸乳(袋)",2,"早餐",2015-05-12
"98","红烧土豆鸡块面",2,"午餐",2015-05-12
"99","京酱肉丝米饭",2,"午餐",2015-05-12
"100","红枣酸乳",2,"早餐",2015-05-12
"101","绿豆小米粥",2,"晚餐",2015-05-11
"102","肉包子",2,"晚餐",2015-05-11
"103","冷饮",2,"晚餐",2015-05-11
"104","京酱肉丝米饭",2,"午餐",2015-05-11
"105","京酱肉丝米饭",2,"午餐",2015-05-11
"106","优酸乳(袋)",2,"早餐",2015-05-11
"107","优酸乳(袋)",2,"午餐",2015-04-29
"108","【过油肉焖面】",2,"午餐",2015-04-29
"109","优酸乳(袋)",2,"早餐",2015-04-29
"110","蛋挞",2,"晚餐",2015-04-28
"111","肉臊子面",2,"晚餐",2015-04-28
"112","【过油肉焖面】",2,"午餐",2015-04-28
"113","红枣酸乳",2,"午餐",2015-04-27
"114","蛋挞",2,"午餐",2015-04-27
