"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",3,"就餐类型",NA
"13","西红柿鸡蛋面",2,"晚餐",2015-06-08
"14","炸酱面",2,"晚餐",2015-05-26
"15","夹火腿饼",2,"晚餐",2015-05-25
"16","炸薯条",2,"晚餐",2015-05-22
"17","炸酱面",2,"晚餐",2015-05-21
"18","热饮",2,"晚餐",2015-05-20
"19","京酱肉丝米饭",2,"晚餐",2015-05-14
"20","京酱肉丝米饭",2,"晚餐",2015-05-13
"21","咖喱牛肉饭",2,"晚餐",2015-05-13
"22","香辣鸡块饭",2,"晚餐",2015-05-12
"23","热饮",2,"晚餐",2015-05-06
"24","大米(小)",2,"晚餐",2015-04-29
"25","手撕包菜(套)",2,"晚餐",2015-04-29
"26","大米",2,"晚餐",2015-04-29
"27","西红柿炒鸡蛋(套)",2,"晚餐",2015-04-29
"28","大米(小)",2,"晚餐",2015-04-29
"29","黄焖鸡米饭",2,"晚餐",2015-04-28
"30","热饮",2,"晚餐",2015-04-27
"31","叉烧肉炒饭",2,"晚餐",2015-04-27
"32","黄焖鸡米饭",2,"晚餐",2015-04-16
"33","叉烧肉炒饭",2,"午餐",2015-04-15
"34","大米(小)",2,"晚餐",2015-04-10
"35","热狗面包",2,"晚餐",2015-04-09
"36","黑椒猪排饭",2,"晚餐",2015-04-09
"37","炸酱面",2,"晚餐",2015-04-07
"38","炸酱面",2,"晚餐",2015-04-03
"39","热饮",2,"晚餐",2015-04-02
"40","皮蛋瘦肉粥",2,"晚餐",2015-04-01
"41","黑椒猪排饭",2,"晚餐",2015-04-01
"42","夹火腿饼",2,"晚餐",2015-03-26
"43","皮蛋瘦肉粥",2,"晚餐",2015-03-26
"44","热饮",2,"晚餐",2015-03-24
"45","炸酱面",2,"晚餐",2015-03-24
"46","热饮",2,"晚餐",2015-03-23
"47","葡萄干蛋糕",2,"晚餐",2015-03-20
"48","热饮",2,"晚餐",2015-03-20
"49","热饮",2,"晚餐",2015-03-19
"50","热饮",2,"晚餐",2015-03-18
