"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","太钢汽水",2,"晚餐",2015-07-01
"14","优酸乳(袋)",2,"午餐",2015-06-28
"15","优酸乳(袋)",2,"晚餐",2015-06-27
"16","干锅土豆片(套)",2,"午餐",2015-06-23
"17","腐竹烧肉(套)",2,"午餐",2015-06-23
"18","大米",2,"午餐",2015-06-23
"19","刷酱饼",2,"晚餐",2015-06-18
"20","绿豆小米粥",2,"晚餐",2015-06-18
"21","太钢汽水",2,"午餐",2015-06-18
"22","黑椒猪排饭",2,"午餐",2015-06-18
"23","大米",2,"午餐",2015-06-15
"24","家常豆腐(套)",2,"午餐",2015-06-15
"25","干锅土豆片(套)",2,"午餐",2015-06-15
"26","太钢汽水",2,"晚餐",2015-06-09
"27","香菇肉片(套)",2,"晚餐",2015-06-09
"28","土豆鸡块(套)",2,"晚餐",2015-06-09
"29","大米",2,"晚餐",2015-06-09
"30","干锅土豆片(套)",2,"午餐",2015-06-09
"31","家常豆腐(套)",2,"午餐",2015-06-09
"32","大米",2,"午餐",2015-06-09
"33","优酸乳(袋)",2,"晚餐",2015-06-08
"34","辣子鸡块(套)",2,"晚餐",2015-06-08
"35","糖醋里脊(套)",2,"晚餐",2015-06-08
"36","太钢汽水",2,"午餐",2015-06-08
"37","西红柿炒鸡蛋(套)",2,"午餐",2015-06-08
"38","腐竹烧肉(套)",2,"午餐",2015-06-08
"39","大米",2,"午餐",2015-06-08
"40","大米",2,"午餐",2015-06-08
"41","干锅土豆片(套)",2,"午餐",2015-06-08
"42","家常豆腐(套)",2,"午餐",2015-06-08
"43","太钢汽水",2,"晚餐",2015-06-05
"44","香辣鸡块饭",2,"晚餐",2015-06-05
"45","优酸乳(袋)",2,"午餐",2015-06-05
"46","干锅土豆片(套)",2,"午餐",2015-06-05
"47","家常豆腐(套)",2,"午餐",2015-06-05
"48","大米",2,"午餐",2015-06-05
"49","优酸乳(袋)",2,"午餐",2015-06-04
"50","大米",2,"午餐",2015-06-03
"51","干锅土豆片(套)",2,"午餐",2015-06-03
"52","家常豆腐(套)",2,"午餐",2015-06-03
"53","干锅土豆片(套)",2,"午餐",2015-06-02
"54","家常豆腐(套)",2,"午餐",2015-06-02
"55","大米",2,"午餐",2015-06-02
"56","干锅土豆片(套)",2,"午餐",2015-06-01
"57","腐竹烧肉(套)",2,"午餐",2015-06-01
"58","大米",2,"午餐",2015-06-01
"59","太钢汽水",2,"午餐",2015-06-01
"60","西葫芦炒鸡蛋(套)",2,"晚餐",2015-05-29
"61","鱼香肉丝(套)",2,"晚餐",2015-05-29
"62","大米",2,"晚餐",2015-05-29
"63","干锅土豆片(套)",2,"午餐",2015-05-29
"64","大米",2,"午餐",2015-05-29
"65","粉条烧肉(套)",2,"午餐",2015-05-29
"66","红烧土豆鸡块面",2,"午餐",2015-05-28
"67","干锅土豆片(套)",2,"午餐",2015-05-27
"68","家常豆腐(套)",2,"午餐",2015-05-27
"69","大米",2,"午餐",2015-05-27
"70","大米",2,"午餐",2015-05-26
"71","豆角肉丝",2,"午餐",2015-05-26
"72","干锅土豆片(套)",2,"午餐",2015-05-26
"73","炒饼丝",2,"午餐",2015-05-25
"74","腐竹烧肉(套)",2,"午餐",2015-05-25
"75","家常豆腐(套)",2,"午餐",2015-05-25
"76","大米",2,"午餐",2015-05-25
"77","干锅土豆片(套)",2,"午餐",2015-05-25
"78","西红柿炒鸡蛋(套)",2,"午餐",2015-05-22
"79","干锅土豆片(套)",2,"午餐",2015-05-22
"80","家常豆腐(套)",2,"午餐",2015-05-22
"81","大米",2,"午餐",2015-05-22
"82","豆角肉丝",2,"晚餐",2015-05-21
"83","糖醋里脊(套)",2,"午餐",2015-05-21
"84","大米",2,"午餐",2015-05-21
"85","宫保鸡丁(套)",2,"午餐",2015-05-21
"86","香辣排骨饭",2,"晚餐",2015-05-20
"87","优酸乳(袋)",2,"早餐",2015-05-18
"88","干锅土豆片(套)",2,"午餐",2015-05-18
"89","腐竹烧肉(套)",2,"午餐",2015-05-18
"90","大米",2,"午餐",2015-05-18
"91","优酸乳(袋)",2,"晚餐",2015-05-17
"92","优酸乳(袋)",2,"晚餐",2015-05-16
"93","优酸乳(袋)",2,"午餐",2015-05-15
"94","优酸乳(袋)",2,"午餐",2015-05-15
"95","豆角土豆条(套)",2,"午餐",2015-05-15
"96","麻辣豆腐(套)",2,"午餐",2015-05-15
"97","大米",2,"午餐",2015-05-15
"98","豆角肉丝",2,"晚餐",2015-05-14
"99","西红柿炒鸡蛋(套)",2,"晚餐",2015-05-14
"100","大米",2,"晚餐",2015-05-14
"101","香辣排骨饭",2,"午餐",2015-05-14
"102","叉烧肉炒饭",2,"晚餐",2015-05-13
"103","担担面",2,"晚餐",2015-05-13
"104","腐竹烧肉(套)",2,"午餐",2015-05-13
"105","家常豆腐(套)",2,"午餐",2015-05-13
"106","大米",2,"午餐",2015-05-13
"107","香辣鸡块饭",2,"晚餐",2015-05-12
"108","优酸乳(袋)",2,"早餐",2015-05-12
"109","干锅土豆片(套)",2,"午餐",2015-05-12
"110","腐竹烧肉(套)",2,"午餐",2015-05-12
"111","大米",2,"午餐",2015-05-12
"112","香辣排骨饭",2,"晚餐",2015-05-11
"113","家常豆腐(套)",2,"午餐",2015-05-11
