"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","皮蛋瘦肉粥",2,"晚餐",2015-06-04
"14","皮蛋瘦肉粥",2,"晚餐",2015-06-03
"15","皮蛋瘦肉粥",2,"晚餐",2015-05-25
"16","黑米粥",2,"晚餐",2015-05-21
"17","咖喱牛肉饭",2,"晚餐",2015-05-08
"18","皮蛋瘦肉粥",2,"晚餐",2015-05-07
"19","皮蛋瘦肉粥",2,"晚餐",2015-05-06
"20","火腿排包",2,"晚餐",2015-05-05
"21","皮蛋瘦肉粥",2,"晚餐",2015-05-04
"22","皮蛋瘦肉粥",2,"晚餐",2015-04-29
"23","茄子饼",2,"晚餐",2015-04-29
"24","皮蛋瘦肉粥",2,"晚餐",2015-04-27
"25","茄子饼",2,"晚餐",2015-04-27
"26","黑椒猪排饭",2,"晚餐",2015-04-20
"27","巧克力蛋糕",2,"晚餐",2015-04-08
"28","皮蛋瘦肉粥",2,"晚餐",2015-04-03
"29","南瓜小米粥",2,"晚餐",2015-04-02
"30","炒馒头",2,"晚餐",2015-04-02
"31","黑椒猪排饭",2,"晚餐",2015-04-01
"32","黑米粥",2,"晚餐",2015-03-31
"33","培根面包",2,"晚餐",2015-03-30
"34","茄子饼",2,"晚餐",2015-03-27
"35","皮蛋瘦肉粥",2,"晚餐",2015-03-27
"36","刷酱饼",2,"晚餐",2015-03-13
"37","南瓜小米粥",2,"晚餐",2015-03-12
"38","蘑菇饼",2,"晚餐",2015-03-12
"39","皮蛋瘦肉粥",2,"晚餐",2015-03-11
"40","茄子饼",2,"晚餐",2015-03-11
"41","披萨饼",2,"晚餐",2015-03-10
"42","茄子饼",2,"晚餐",2015-03-10
"43","南瓜小米粥",2,"晚餐",2015-02-05
"44","南瓜小米粥",2,"晚餐",2015-02-04
"45","黑米粥",2,"晚餐",2015-02-03
"46","夹土豆条肉丝饼",2,"晚餐",2015-02-03
"47","黑米粥",2,"晚餐",2015-01-30
"48","黑米粥",2,"晚餐",2015-01-29
"49","皮蛋瘦肉粥",2,"晚餐",2015-01-28
"50","刷酱饼",2,"晚餐",2015-01-26
"51","汉堡",2,"晚餐",2015-01-22
"52","火腿卷",2,"晚餐",2015-01-21
"53","黑米粥",2,"晚餐",2015-01-21
"54","甜玉米羹",2,"晚餐",2015-01-20
"55","夹肉饼",2,"晚餐",2015-01-20
"56","刷酱饼",2,"晚餐",2015-01-15
"57","优酸乳(袋)",2,"晚餐",2015-01-13
"58","热狗面包",2,"晚餐",2015-01-09
"59","三角海绵蛋糕",2,"晚餐",2015-01-08
"60","叉烧肉炒饭",2,"晚餐",2015-01-06
"61","火腿排包",2,"晚餐",2014-12-30
"62","培根面包",2,"晚餐",2014-12-29
"63","红豆蛋糕",2,"晚餐",2014-12-22
"64","南瓜小米粥",2,"晚餐",2014-12-19
"65","刷酱饼",2,"晚餐",2014-12-19
"66","黑米粥",2,"晚餐",2014-12-18
"67","茄子饼",2,"晚餐",2014-12-18
"68","葡萄干蛋糕",2,"晚餐",2014-12-17
"69","叉烧肉炒饭",2,"晚餐",2014-12-16
"70","黑米粥",2,"晚餐",2014-12-15
"71","绿豆小米粥",2,"晚餐",2014-12-12
"72","皮蛋瘦肉粥",2,"晚餐",2014-12-11
"73","黑米粥",2,"晚餐",2014-12-09
"74","皮蛋瘦肉粥",2,"晚餐",2014-12-08
"75","热饮",2,"晚餐",2014-12-05
"76","南瓜小米粥",2,"晚餐",2014-12-02
"77","茄子饼",2,"晚餐",2014-12-02
"78","南瓜小米粥",2,"晚餐",2014-11-28
"79","蘑菇饼",2,"晚餐",2014-11-28
"80","南瓜小米粥",2,"晚餐",2014-11-26
"81","蘑菇饼",2,"晚餐",2014-11-26
"82","皮蛋瘦肉粥",2,"晚餐",2014-11-07
"83","皮蛋瘦肉粥",2,"晚餐",2014-11-04
"84","葡萄干蛋糕",2,"晚餐",2014-11-03
"85","炒焖面",2,"午餐",2014-11-03
"86","巧克力蛋糕",2,"晚餐",2014-10-30
"87","黑米粥",2,"晚餐",2014-10-27
"88","茄子饼",2,"晚餐",2014-10-27
"89","牛肉松蛋糕",2,"晚餐",2014-10-24
"90","巧克力蛋糕",2,"晚餐",2014-10-23
"91","黑米粥",2,"晚餐",2014-10-20
"92","热饮",2,"晚餐",2014-10-16
"93","热狗面包",2,"晚餐",2014-10-16
"94","肉松面包",2,"晚餐",2014-10-14
"95","巧克力蛋糕",2,"晚餐",2014-10-13
"96","黑米粥",2,"晚餐",2014-10-08
"97","南瓜小米粥",2,"晚餐",2014-09-28
"98","鸡蛋灌饼",2,"晚餐",2014-09-28
"99","夹土豆条肉丝饼",2,"晚餐",2014-09-26
"100","黑米粥",2,"晚餐",2014-09-26
"101","汉堡",2,"晚餐",2014-09-24
"102","酸辣粉",2,"晚餐",2014-09-23
"103","皮蛋瘦肉粥",2,"晚餐",2014-09-19
"104","茄子饼",2,"晚餐",2014-09-19
"105","热狗面包",2,"晚餐",2014-09-18
"106","土豆(串)",3,"晚餐",2014-09-16
"107","金针菇(串)",2,"晚餐",2014-09-16
"108","蟹排(串)",2,"晚餐",2014-09-16
"109","方便面(串)",2,"晚餐",2014-09-16
"110","茄子(串)",2,"晚餐",2014-09-16
"111","生菜(串)",2,"晚餐",2014-09-16
