"","Dine","Share","Type","Date"
"11","",1,"",NA
"12","菜品名称",4,"就餐类型",NA
"13","清汤牛肉面",2,"晚餐",2015-06-25
"14","番茄牛肉饭",2,"晚餐",2015-06-19
"15","土豆鸡块(套)",2,"晚餐",2015-06-18
"16","红烧土豆鸡块面",2,"晚餐",2015-06-09
"17","夹里脊饼",2,"晚餐",2015-06-08
"18","香菇肉片(套)",2,"晚餐",2015-06-05
"19","西葫芦炒鸡蛋(套)",2,"晚餐",2015-06-05
"20","南瓜小米粥",2,"晚餐",2015-06-04
"21","南瓜小米粥",2,"晚餐",2015-06-03
"22","南瓜小米粥",2,"晚餐",2015-06-03
"23","西红柿鸡蛋面",2,"晚餐",2015-05-29
"24","汉堡",2,"晚餐",2015-05-28
"25","夹里脊饼",2,"晚餐",2015-05-27
"26","香辣排骨饭",2,"晚餐",2015-05-26
"27","茴子白炒粉条(套)",2,"晚餐",2015-05-22
"28","糖醋里脊(套)",2,"晚餐",2015-05-22
"29","大米",2,"晚餐",2015-05-22
"30","夹里脊饼",2,"晚餐",2015-05-21
"31","鱼香肉丝(套)",2,"晚餐",2015-05-15
"32","红枣酸乳",2,"晚餐",2015-05-13
"33","汉堡",2,"晚餐",2015-05-13
"34","汉堡",2,"晚餐",2015-05-08
"35","热饮",2,"晚餐",2015-05-05
"36","南瓜饼",2,"晚餐",2015-05-05
"37","热饮",2,"晚餐",2015-04-29
"38","雪菜肉丝面",2,"晚餐",2015-04-29
"39","红烧牛肉面",2,"晚餐",2015-04-28
"40","热饮",2,"晚餐",2015-04-15
"41","雪菜肉丝面",2,"晚餐",2015-04-14
"42","红烧牛肉面",2,"晚餐",2015-04-10
"43","绿豆小米粥",2,"晚餐",2015-04-08
"44","南瓜饼",2,"晚餐",2015-04-08
"45","红烧牛肉面",2,"晚餐",2015-04-07
"46","学生奶",2,"晚餐",2015-04-03
"47","南瓜小米粥",2,"晚餐",2015-04-03
"48","手抓饼",2,"晚餐",2015-04-03
"49","南瓜小米粥",2,"晚餐",2015-04-02
"50","鸡蛋灌饼",2,"晚餐",2015-04-02
"51","黑椒猪排饭",2,"晚餐",2015-04-01
"52","热饮",2,"晚餐",2015-03-31
"53","黑椒猪排饭",2,"晚餐",2015-03-31
"54","哈雷蛋糕",2,"晚餐",2015-03-26
"55","黄酱面",2,"晚餐",2015-03-25
"56","毛血旺面",2,"晚餐",2015-03-25
"57","蘑菇饼",2,"晚餐",2015-03-24
"58","绿豆小米粥",2,"晚餐",2015-03-19
"59","夹火腿饼",2,"晚餐",2015-03-19
"60","南瓜小米粥",2,"晚餐",2015-03-17
"61","夹鸡蛋饼",2,"晚餐",2015-03-17
"62","南瓜饼",2,"晚餐",2015-03-17
"63","鸡蛋灌饼",2,"晚餐",2015-03-16
"64","刷酱饼",2,"晚餐",2015-03-16
"65","红烧牛肉面",2,"晚餐",2015-03-12
"66","清汤牛肉面",2,"晚餐",2015-02-04
"67","雪菜肉丝面",2,"晚餐",2015-02-02
"68","叉烧肉炒饭",2,"晚餐",2015-01-30
"69","学生奶",2,"晚餐",2015-01-26
"70","叉烧肉炒饭",2,"晚餐",2015-01-19
"71","绿豆小米粥",2,"晚餐",2015-01-16
"72","南瓜饼",2,"晚餐",2015-01-16
"73","绿豆小米粥",2,"晚餐",2015-01-15
"74","鸡蛋灌饼",2,"晚餐",2015-01-15
"75","学生奶",2,"晚餐",2015-01-14
"76","绿豆小米粥",2,"晚餐",2015-01-13
"77","培根面包",2,"晚餐",2015-01-09
"78","黑米粥",2,"晚餐",2015-01-08
"79","绿豆小米粥",2,"晚餐",2015-01-08
"80","炸大串",3,"晚餐",2015-01-08
"81","绿豆小米粥",2,"晚餐",2015-01-07
"82","鸡蛋灌饼",2,"晚餐",2015-01-07
"83","学生奶",3,"晚餐",2015-01-06
"84","绿豆小米粥",2,"晚餐",2015-01-06
"85","南瓜饼",2,"晚餐",2015-01-06
"86","学生奶",2,"晚餐",2015-01-05
"87","刷酱饼",2,"晚餐",2015-01-05
"88","素馅饼",2,"晚餐",2015-01-05
"89","学生奶",2,"晚餐",2015-01-04
"90","西红柿鸡蛋面",2,"晚餐",2014-12-30
"91","绿豆小米粥",2,"晚餐",2014-12-29
"92","蘑菇饼",2,"晚餐",2014-12-29
"93","夹鸡蛋饼",2,"晚餐",2014-12-26
"94","绿豆小米粥",2,"晚餐",2014-12-26
"95","夹鸡蛋饼",2,"晚餐",2014-12-26
"96","南瓜饼",2,"晚餐",2014-12-25
"97","南瓜小米粥",2,"晚餐",2014-12-25
"98","素打卤面",2,"午餐",2014-12-25
"99","炸薯条",2,"午餐",2014-12-25
"100","绿豆小米粥",2,"晚餐",2014-12-23
"101","鸡蛋灌饼",2,"晚餐",2014-12-23
"102","夹火腿饼",2,"晚餐",2014-12-22
"103","南瓜小米粥",2,"晚餐",2014-12-19
"104","夹火腿饼",2,"晚餐",2014-12-19
"105","麻圆",2,"晚餐",2014-12-18
"106","花干(串)",2,"晚餐",2014-12-18
"107","毛血旺面",2,"晚餐",2014-12-18
"108","绿豆小米粥",2,"晚餐",2014-12-17
"109","南瓜饼",2,"晚餐",2014-12-17
"110","学生奶",2,"晚餐",2014-12-16
"111","鱼香鸡蛋（套）",2,"晚餐",2014-12-16
"112","学生奶",2,"晚餐",2014-12-15
